 5872 ; Облигация в 500 рейхсмарок. Третий Рейх ; 1937 ;  ;  ;  ; 9 ; rem16 ; 349 
 5342 ; 3 рубля ; 1919 ; Грузия ;  ;  ; 33 ; Mike! ; 363 
 5343 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 27 ; Antys10 ; 612 
 5344 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 19 ; Antys10 ; 363 
 5345 ; Лот 2 шт. 25 и 100 рублей ; 1918 ;  ;  ;  ; 11 ; Antys10 ; 286 
 5346 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; Antys10 ; 317 
 5347 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 5 ; Antys10 ; 204 
 5348 ; Лот 2 щт. 5000 и 10000 рублей ; 1918 ;  ;  ;  ; 38 ; ЛАВ-13 ; 582 
 5349 ; Лот 2 шт. 500 и 1000 рублей ; 1919 ;  ;  ;  ; 21 ; ЛАВ-13 ; 204 
 5350 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 22 ; altunin ; 363 
 5351 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 53 ; ИБК ; 567 
 5352 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ; AU ; 65 ; sdfg ; 2043 
 5353 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 26 ; sato ; 656 
 5354 ; 3 рубля ; 1934 ; Гос.казначейские билеты ;  ;  ; 49 ; Antys10 ; 3519 
 5355 ; 5 рублей ; 1934 ; Гос.казначейские билеты ;  ;  ; 56 ; ИБК ; 782 
 5356 ; 1 червонец ; 1937 ; Билет ;  ;  ; 35 ; GERo ; 724 
 5357 ; 3 червонца ; 1937 ; Билет ;  ;  ; 38 ; сербос1975 ; 567 
 5358 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 41 ; ewgen ; 500 
 5359 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 42 ; luchsva ; 352 
 5360 ; Лот 2 шт. 1 и 3 рубля ; 1938 ;  ;  ;  ; 20 ; сербос1975 ; 703 
 5070 ; 10 рублей ; 1919 ;  ;  ;  ; 14 ; ЛАВ-13 ; 458 
 5071 ; 10 рублей ; 1919 ;  ;  ;  ; 17 ; luchsva ; 670 
 5072 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 7 ; ewgen ; 122 
 5073 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 37 ; fanil ; 1111 
 5074 ; 50 рублей ; 1919 ;  ;  ;  ; 14 ; ЛАВ-13 ; 361 
 5075 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 20 ; Sparks ; 1518 
 5076 ; 3 червонца ; 1932 ; Билет ;  ;  ; 56 ; vasek ; 2040 
 5077 ; 3 червонца ; 1932 ; Билет ;  ;  ; 52 ; pavel788 ; 2040 
 5078 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 15 ; ЛАВ-13 ; 484 
 5079 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 15 ; sato ; 793 
 5080 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 22 ; Zubrstroy ; 2142 
 5081 ; 200 рублей ; 1919 ;  ;  ;  ; 7 ; akula ; 655 
 5082 ; 100 рублей. Лит. А ; 1918 ; Заемные билеты.Общество Владикавказской ж/д ;  ;  ; 29 ; Vb[fksx ; 2002 
 5083 ; 100 рублей. Лит. В ; 1918 ; Заемные билеты.Общество Владикавказской ж/д ;  ;  ; 21 ; bon15041980 ; 2313 
 5084 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 35 ; temichek ; 2045 
 5085 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 23 ; каламбурчик ; 7650 
 5086 ; 100 рублей. Русско - Азиатский банк ; 1919 ;  ;  ;  ; 35 ; _1111_ ; 19266 
 5087 ; 25 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 14 ; sax ; 1020 
 5088 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; Димыч ; 1439 
 5089 ; 5 червонцев ; 1928 ; Билет ;  ;  ; 36 ; каламбурчик ; 18728 
 5090 ; 100 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 33 ; mks-1 ; 3162 
 5091 ; 100 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 48 ; газета ; 2651 
 5092 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 33 ; газета ; 2529 
 5093 ; 10000 рублей ; 1922 ; Обязательства РСФСР ;  ;  ; 28 ; benc ; 6050 
 5094 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 9 ; Antys10 ; 700 
 5095 ; 100 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 17 ; я8844 ; 262 
 5096 ; 50 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 19 ; bva150979 ; 510 
 5097 ; Акция Полтавского земельного банка. 2 вып. ; 1875 ;  ;  ;  ; 30 ; Mike! ; 1534 
 5098 ; Акция Полтавского земельного банка. 1 вып. ; 1872 ;  ;  ;  ; 31 ; Mike! ; 1611 
 5099 ; Закладной лист ; 1898 ;  ;  ;  ; 20 ; wasp69 ; 306 
 5100 ; Закладной лист ; 1898 ;  ;  ;  ; 13 ; solder13 ; 306 
 5101 ; билет МММ (3шт) ;  ;  ;  ;  ; 21 ; Ясер ; 100 
 5102 ; 5 рублей (2 шт) ; 1909 ;  ;  ;  ; 45 ; solomon1973 ; 104 
 5103 ; 5 рублей (2 шт) ; 1909 ;  ;  ;  ; 9 ; Igrok ; 102 
 5104 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 13 ; Igrok ; 102 
 5105 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 16 ; solomon1973 ; 102 
 5106 ; 1 рубль (2 шт) ; 1898 ;  ;  ;  ; 15 ; гугл= ; 86 
 5107 ; 1 рубль (2 шт) ; 1898 ;  ;  ;  ; 23 ; гугл= ; 104 
 5108 ; 10 рублей (8 шт) ; 1961 ;  ;  ;  ; 8 ; molodes ; 60 
 5109 ; купоны (150 шт ) ;  ;  ;  ;  ; 7 ; edv1968 ; 169 
 5301 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; Нифертити ; 498 
 5302 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; GERo ; 1130 
 5303 ; Лот 2 шт. 500 рублей Коншин, Шипов ; 1912 ;  ;  ;  ; 32 ; 1879 ; 510 
 5304 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ; AU ; 26 ; NSN ; 2295 
 5305 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; ЛАВ-13 ; 120 
 5306 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; sher60 ; 204 
 5307 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; alex241 ; 150 
 5308 ; 1 рубль ; 1884 ; вензель А III Гос.кредитные билеты разменной касы гос.банка ;  ;  ; 38 ; Mike! ; 13770 
 5309 ; 10000 рублей ; 1919 ;  ;  ;  ; 24 ; я8844 ; 308 
 5310 ; 50 рублей ; 1919 ;  ;  ;  ; 15 ; dima85 ; 153 
 5020 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 16 ; Опятор ; 50 
 5021 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; Antys10 ; 341 
 5022 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 6 ; Опятор ; 79 
 5023 ; 50 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; Antys10 ; 459 
 5024 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 10 ; 7755 ; 86 
 5025 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 7 ; газета ; 82 
 5026 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 6 ; я8844 ; 82 
 5027 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 9 ; svv ; 130 
 5028 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; AndrCh58 ; 153 
 5029 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 8 ; pvg111 ; 108 
 5030 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 4 ; Igrok ; 51 
 5031 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; 7755 ; 53 
 5032 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 41 ; трутень ; 329 
 5033 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 15 ; я8844 ; 227 
 5034 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 62 ; Germanfox ; 444 
 5035 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 46 ; termogaz ; 301 
 5036 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; yunonik ; 53 
 5037 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; KNK ; 53 
 5038 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; 7755 ; 57 
 5039 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; ewgen ; 101 
 5040 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 8 ; GERo ; 128 
 5041 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; alex241 ; 126 
 5042 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; vladzory ; 236 
 5043 ; 5 копеек ; 1985 ;  ;  ;  ; 17 ; solder13 ; 156 
 5044 ; 25 рублей. Кисловодск ;  ;  ;  ;  ; 17 ; гугл= ; 793 
 5045 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; ЛАВ-13 ; 123 
 5046 ; 1 рубль. Минводы ; 1918 ;  ;  ;  ; 15 ; smel ; 610 
 5047 ; 5 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 22 ; vladzory ; 765 
 5048 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 35 ; vladzory ; 710 
 5049 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 21 ; 333985 ; 196 
 5050 ; 3 рубля ; 1918 ; Чек (без штампов регистрации) ;  ;  ; 25 ; ЛАВ-13 ; 402 
 5051 ; 3 рубля ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 17 ; ЛАВ-13 ; 714 
 5052 ; 10 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 29 ; Mike! ; 1004 
 5053 ; 1 рубль ; 1918 ;  ;  ;  ; 21 ; Antys10 ; 700 
 5054 ; 50 рублей ; 1919 ;  ;  ;  ; 21 ; ЛАВ-13 ; 420 
 5055 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 17 ; sato ; 302 
 5056 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; ppp ; 365 
 5057 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 10 ; temichek ; 357 
 5058 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 12 ; росвет ; 363 
 5059 ; 50 рублей ; 1918 ; Денежн.знаки.Краевой исп.Советов Северного Кавказа ;  ;  ; 37 ; гугл= ; 665 
 5060 ; 50 рублей ; 1918 ; Денежн.знаки.Краевой исп.Советов Северного Кавказа ;  ;  ; 16 ; гугл= ; 920 
 5061 ; 100 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 28 ; bva150979 ; 793 
 5062 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; alex241 ; 100 
 5063 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 6 ; Viskar ; 57 
 5064 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 8 ; Viskar ; 57 
 5065 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; ReSeRVeD ; 60 
 5066 ; 25 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 15 ; гугл= ; 561 
 5067 ; 50 рублей. Кисловодск ;  ;  ;  ;  ; 9 ; гугл= ; 340 
 5068 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 11 ; altunin ; 303 
 5069 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; ЛАВ-13 ; 159 
 4363 ; Лот монет Украины (2шт): 1 гривна ; 2010,2012 ;  ; Лат ; AU ; 20 ; derevnya22 ; 105 
 4364 ; Лот монет Эстонии (4шт) ; 1925-1936 ;  ; Cu-Ni,Br ; F/F+ ; 23 ; DVZ ; 162 
 4365 ; Лот иностранных монет (20шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 17 ; Antys10 ; 102 
 4366 ; Лот монет Португалии (ФАО): 3шт ; 1983 ;  ; Cu-Ni ; XF/XF+ ; 25 ; велес ; 204 
 4367 ; Лот монет Великобритании (4шт): 1 пенни ; 1917-1962 ;  ; Br ; F/F-VF ; 17 ; sahakala ; 92 
 4368 ; Лот монет США (Президенты): 8шт ; 2008,2007 ;  ; cu-Ni-Zn ; AU ; 25 ; gigajohn ; 592 
 4369 ; Лот монет США (Штаты): 14шт ; 1999-2008 ;  ; Cu-Ni ; XF-/AU ; 18 ; sergey.mironov.1983 ; 378 
 4370 ; Лот иностранных монет (20шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 12 ; Antys10 ; 102 
 4371 ; Лот иностранных монет разных стран и годов +1к 1990 (123шт) ;  ;  ; Cu/Ni,Cu,Al/Br ; VF/XF ; 17 ; Antys10 ; 1016 
 4372 ; Лот монет Франции: 15шт ; 1960-1999 ;  ; Cu-Ni ; VF+/XF ; 14 ; brat52 ; 44 
 4373 ; Лот монет Великобритании: 11шт ; 1968-1976 ;  ; Cu-Ni ; VF/VF+ ; 19 ; DVZ ; 59 
 4374 ; Лот монет США: 10шт ; 1999-2006 ;  ; Cu-Ni ; XF-/XF+ ; 8 ; Antys10 ; 200 
 4375 ; Лот монет Нидерланды: 15шт ; 1956-1980 ;  ; Cu-Ni ; XF-/AU ; 7 ; Rusik ; 113 
 4376 ; Лот монет Швейцарии: 10шт ; 1962-1984 ;  ; Cu-Ni ; XF-/XF+ ; 18 ; Garry128 ; 47 
 4377 ; Лот монет Марокко: 4шт ; 1965-1987 ;  ; Cu-Ni ; VF/VF+ ; 5 ; Серж PirGS ; 34 
 4378 ; Лот монет Испании: 10шт ; 1957-1980 ;  ; Cu-Ni ; VF/VF+ ; 11 ; Antys10 ; 47 
 4379 ; Лот монет Финляндии: 15шт ; 1921-1996 ;  ; Cu-Ni,Al/Br,Br ; XF-/XF+ ; 7 ; mefody73 ; 113 
 4380 ; Лот монет Испании: 8шт ; 1990-1998 ;  ; Al/Br ; VF-XF/XF ; 32 ; mefody73 ; 183 
 4381 ; Лот монет Эстонии: 10шт ; 1992-2008 ;  ; Cu-Ni,Латунь ; VF+/XF ; 5 ; Antys10 ; 132 
 4382 ; Лот монет США: 20шт ; 1909-2001 ;  ; Br ; VF-XF/XF ; 13 ; Моряк-собиратель ; 308 
 4383 ; Лот монет Финляндии: 2шт ; 2003 ;  ; Cu/St ; AU ; 11 ; Враг ; 46 
 4384 ; Лот монет Финляндии: 10шт ; 1941-1942 ;  ; Cu ; VF+/VF-XF ; 8 ; DVZ ; 134 
 4385 ; Лот монет Италии и Германии: 14шт. Дефекты, деформация, отверстия ;  ;  ; Cu-Ni,Cu ; F/F+ ; 7 ; aziya11 ; 119 
 4386 ; Лот монет Бельгии: 11шт ;  ;  ; Cu-Ni,Al/Br ; VF+/XF ; 5 ; texas125rus ; 50 
 4387 ; Лот монет Австрии: 12шт ;  ;  ; Al/Br,Al ; VF/VF+ ; 7 ; k-e-v ; 50 
 4388 ; Лот монет Словении (2шт) ; 1941 ;  ; Cu/Ni ; VF- ; 12 ; ВЕПРЬ ; 87 
 4389 ; Лот иностранных монет (20шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 25 ; Antys10 ; 193 
 4390 ; Лот иностранных монет (20шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 22 ; I am ; 123 
 4391 ; Лот иностранных монет (20шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 21 ; sahakala ; 123 
 4392 ; Лот иностранных монет (40шт) ; 20 век ;  ; Cu-Ni,Br,Al/Br ; VF/VF-XF ; 29 ; Antys10 ; 357 
 4393 ; Лот монет иностранных: 36шт ; 1875-2008 ;  ; Cu-Ni,Br,би/м ; VF/VF-XF ; 41 ; DVZ ; 531 
 5001 ; 2 копейки ; 1915 ; Деньги-марки ;  ;  ; 26 ; ВКС ; 375 
 5002 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 11 ; Viskar ; 53 
 5003 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 10 ; ewgen ; 57 
 5004 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 9 ; derevnya22 ; 55 
 5005 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 15 ; maxm812 ; 51 
 5006 ; 2 рубля ; 1923 ;  ;  ;  ; 13 ; akula ; 227 
 5007 ; 300 рублей ; 1923 ;  ;  ;  ; 20 ; Mike! ; 268 
 5008 ; 5 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 71 ; zhasan ; 615 
 5009 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 8 ; maxm812 ; 104 
 5010 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 29 ; росвет ; 160 
 5011 ; 20 рублей ;  ; Денежные знаки ;  ;  ; 15 ; сербос1975 ; 62 
 5012 ; 20 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 17 ; ewgen ; 1500 
 5013 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 9 ; altunin ; 132 
 5014 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 21 ; Armando ; 101 
 5015 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 25 ; Viskar ; 51 
 5016 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 16 ; viktor123 ; 42 
 5017 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 18 ; Jazzman ; 181 
 5018 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 28 ; Randi ; 1926 
 5019 ; 50000 рублей ; 1993 ; банкнота ;  ;  ; 45 ; Алёша ; 1620 
 4313 ; Набор монет Финляндии: 10,5,1 марка, 50,10 пенни (6шт). В буклете ; 1993 ;  ; Би/м,Cu-Ni,Al/B ; AU ; 34 ; krugerrand ; 1022 
 4314 ; Набор монет Сан Марино "Караваджо" (9шт): 5,2,1 евро, 50,20,10,5,2,1 евроцент. Упаковка ; 2010 ;  ; Ag.Би/м,Лат,Cu ; Unc ; 34 ; wünschen viel Glück ; 2083 
 4315 ; Набор монет Словении: 5,2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2007 ;  ; Би/м,cu/St,л ; AU ; 24 ; Walther ; 517 
 4316 ; Набор монет Словении (12шт): 5 толарев. Упаковка ; 1994-1996 ;  ; Латунь ; Unc ; 13 ; Walther ; 567 
 4317 ; Набор монет Гон Конга (7шт). Упаковка ; 1997 ;  ; Би/м,Cu/Ni,Лат ; Unc ; 39 ; cotangens ; 805 
 4318 ; Набор монет Канады (6шт): 1 доллар, 50,25,10,5,1 цент. В пластиковой капсуле с сертификатом ; 1990 ;  ; Ni,Cu/Ni,Br ; Unc ; 30 ; Пупс ; 691 
 4319 ; Набор монет Ватикана: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2012 ;  ; Би/мCu/St,Лат ; Unc ; 55 ; mefody73 ; 2301 
 4320 ; Набор монет США: 1 доллар, 1/2 доллара, 1/4 доллара, 10,5,1 цент (6шт). В пластиковой упаковка ; 1977S ;  ; Cu-Ni,Cu-Zn ; Proof ; 25 ; banks ; 895 
