 6621 ; Крест нательный, серебро. ;  ;  ; Ag925 ;  ; 26 ; vit2503 ; 4162 
 6250 ; Почтовая карточка. Орел ;  ;  ;  ;  ; 52 ; oliver ; 1224 
 6251 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 3 ; cr2952 ; 75 
 6252 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6253 ; Почтовая карточка. Анджелина Джоли ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6254 ; Почтовая карточка. Анджелина Джоли ;  ;  ;  ;  ; 12 ; gandy ; 159 
 6255 ; Почтовая карточка. Анджелина Джоли ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6256 ; Почтовая карточка. Анджелина Джоли ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6257 ; Почтовая карточка. Анджелина Джоли ;  ;  ;  ;  ; 4 ; QSL ; 140 
 6258 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6259 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 4 ; QSL ; 140 
 6260 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6261 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6262 ; Почтовая карточка. Шерон Стоун ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6263 ; Почтовая карточка. Шерон Стоун ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6264 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6265 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6266 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6267 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 4 ; cr2952 ; 137 
 6268 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6269 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 5 ; жора ; 140 
 6270 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 5 ; жора ; 140 
 6271 ; Почтовая карточка. Серия: Георгиевские Кавалеры ;  ;  ;  ;  ; 10 ; жора ; 140 
 6272 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6273 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6274 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 5 ; контраст ; 192 
 6275 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 2 ; спарта ; 140 
 6276 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6277 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 7 ; птичка16 ; 140 
 6278 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6279 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6280 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 10 ; птичка16 ; 149 
 6281 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 6 ; птичка16 ; 140 
 6282 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6283 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6284 ; Почтовая карточка. Glamour Erotika ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6095 ; Лот марок ;  ;  ;  ;  ; 13 ; buben ; 101 
 6096 ; Лот марок ;  ;  ;  ;  ; 17 ; barbos ; 114 
 6097 ; Лот марок ;  ;  ;  ;  ; 8 ; 2128508 ; 42 
 6098 ; Лот марок ;  ;  ;  ;  ; 85 ; gandy ; 204 
 6099 ; Лот марок ;  ;  ;  ;  ; 10 ; Ivanov ; 24 
 6100 ; Лот марок. Арабские страны. 60 шт ;  ;  ;  ;  ; 11 ; Бигль ; 126 
 6101 ; Лот марок. СССР ;  ;  ;  ;  ; 24 ; electra ; 83 
 6102 ; Лот марок. СССР ;  ;  ;  ;  ; 41 ; electra ; 136 
 6103 ; Лот марок ;  ;  ;  ;  ; 6 ; krass ; 72 
 6104 ; Лот марок ;  ;  ;  ;  ; 3 ; гоша334 ; 72 
 6105 ; Лот марок. КНДР ;  ;  ;  ;  ; 12 ; roza77 ; 147 
 6106 ; Лот марок. СССР ;  ;  ;  ;  ; 3 ; гоша334 ; 92 
 6107 ; Лот марок. КНДР ;  ;  ;  ;  ; 7 ; сортам70 ; 71 
 6108 ; Лот марок. КНДР ;  ;  ;  ;  ; 4 ; roza77 ; 46 
 6109 ; 4 листа марок ;  ;  ;  ;  ; 11 ; сортам70 ; 115 
 6110 ; 2 листа марок ;  ;  ;  ;  ; 9 ; ga2012 ; 214 
 6201 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 5 ; slovjnin ; 666 
 6202 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 11 ; slovjnin ; 612 
 6203 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 9 ; doc2 ; 612 
 6204 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 5 ; Сhatsky ; 475 
 6205 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 612 
 6206 ; Эстамп. Худ. Эвенбах Евгения Константиновна (Рейтинг - 4А) ; 17.08.1889-1981 ;  ;  ;  ; 32 ; Кристобаль Хунта ; 1515 
 6207 ; Фотокарточка (Почтовая карточка) ;  ;  ;  ;  ; 27 ; kalinich ; 341 
 6208 ; Фотокарточка (Почтовая карточка) ;  ;  ;  ;  ; 19 ; doc2 ; 833 
 6209 ; Фотокарточка (Почтовая карточка) ;  ;  ;  ;  ; 10 ; coba ; 202 
 6210 ; Фотокарточка ;  ;  ;  ;  ; 13 ; kalinich ; 262 
 6211 ; Фотокарточка ;  ;  ;  ;  ; 21 ; Pipe ; 567 
 6212 ; Фотокарточка ;  ;  ;  ;  ; 17 ; doc2 ; 201 
 6213 ; Фотокарточка ;  ;  ;  ;  ; 27 ; flutter ; 328 
 6214 ; Фотокарточка ;  ;  ;  ;  ; 14 ; аська Ж ; 207 
 6215 ; Фотокарточка ;  ;  ;  ;  ; 9 ; doc2 ; 255 
 6216 ; Фотокарточка ;  ;  ;  ;  ; 7 ; flutter ; 147 
 6217 ; Фотокарточка ;  ;  ;  ;  ; 12 ; kalinich ; 207 
 6218 ; Почтовая карточка. Почта военнопленных, Павловск-Австрия ;  ;  ;  ;  ; 14 ; аська Ж ; 128 
 6219 ; Почтовая карточка (Штемпель цензуры: Заведующая женской тюрьмой) ;  ;  ;  ;  ; 25 ; жмень ; 306 
 6220 ; Почтовая карточка. Болотцкая улица, Кашин ;  ;  ;  ;  ; 27 ; oliver ; 261 
 6221 ; Почтовая карточка. Судейская набережная, Кашин ;  ;  ;  ;  ; 25 ; flutter ; 419 
 6222 ; Почтовая карточка. Тверь ;  ;  ;  ;  ; 29 ; Rodan Lewarx ; 701 
 6223 ; Почтовая карточка (Корреспонденция военнопленных. Томск-Австрия) ; 1915 ;  ;  ;  ; 9 ; жмень ; 165 
 6224 ; Письмо (Петроград-Потсдам) ; 1923 ;  ;  ;  ; 22 ; жмень ; 623 
 6225 ; Письмо (Новочеркасск-Петроград) ; 1923 ;  ;  ;  ; 9 ; жмень ; 266 
 6226 ; Почтовая карточка. Киев ;  ;  ;  ;  ; 35 ; кравчий ; 312 
 6227 ; Почтовая карточка. Киев ;  ;  ;  ;  ; 24 ; кравчий ; 210 
 6228 ; Почтовая карточка. Уральские виды ;  ;  ;  ;  ; 61 ; кравчий ; 654 
 6229 ; Почтовая карточка. Самара ;  ;  ;  ;  ; 50 ; barsa15 ; 375 
 6230 ; Почтовая карточка. Васильсурск ;  ;  ;  ;  ; 37 ; Serjd ; 337 
 6231 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 67 ; Сармат80 ; 2063 
 6232 ; Почтовая карточка. "Александровское время" ;  ;  ;  ;  ; 37 ; Десна ; 352 
 6233 ; Почтовая карточка. В окопах ;  ;  ;  ;  ; 42 ; flutter ; 566 
 6234 ; Почтовая карточка. На Урале ;  ;  ;  ;  ; 37 ; flutter ; 516 
 6045 ; Лот марок. СССР. 1924-1925. Золотой стандарт. 19 шт ;  ;  ;  ;  ; 73 ; Panzerbus ; 525 
 6046 ; Лот марок. СССР. 1923. Зубцовая и беззубцовая серии. Чистые, без наклеек. 8 шт ;  ;  ;  ;  ; 52 ; Holder31 ; 906 
 6047 ; Лот марок. Россия. 1916. Чистые, без наклеек. 14 шт ;  ;  ;  ;  ; 18 ; slovjnin ; 360 
 6048 ; Лот марок. Германия. III рейх. Полные серии и одиночные. Чистые. 12 шт ;  ;  ;  ;  ; 15 ; кравчий ; 860 
 6049 ; Лот марок. Германия. III рейх. Богемия и Моравия. Чистые. 18 шт ;  ;  ;  ;  ; 11 ; seimens ; 591 
 6050 ; Лот марок. Германия. III рейх. Генералгубернаторство. Полная серия. Чистые ;  ;  ;  ;  ; 33 ; seimens ; 642 
 6051 ; Лот марок. Германия. III рейх. Генералгубернаторство. 2 полные серии. Чистые ;  ;  ;  ;  ; 15 ; lenohota ; 793 
 6052 ; Лот марок. Германия. III рейх. Генералгубернаторство. 2 полные серии ;  ;  ;  ;  ; 24 ; lenohota ; 939 
 6053 ; Лот марок. Германия. III рейх. Полные серии. Чистые, без следов от наклеек. 6 шт ;  ;  ;  ;  ; 23 ; Aleks_Smith ; 1098 
 6054 ; Лот марок. Германия. III рейх. Генералгубернаторство. Чистые, без следов от наклеек. 12 шт ;  ;  ;  ;  ; 10 ; cr5400 ; 612 
 6055 ; Лот марок. Германия. ГДР. Сталин ;  ;  ;  ;  ; 31 ; Panzerbus ; 340 
 6056 ; Блок марок. Германия. III рейх. Чистый, со следами от наклеек ;  ;  ;  ;  ; 37 ; Arghh20 ; 2034 
 6057 ; Лот марок. Болгария. Ленин, Сталин, Толбухин. Чистые. 12 шт ;  ;  ;  ;  ; 37 ; QSL ; 594 
 6058 ; Лот марок. Германия. Земли Вюртемберг. 24 шт ;  ;  ;  ;  ; 14 ; barbos ; 174 
 6059 ; Лот марок. США. 25 шт ;  ;  ;  ;  ; 18 ; PhantomX25 ; 150 
 6060 ; ГДР. 300 шт, все разные ;  ;  ;  ;  ; 40 ; barbos ; 172 
 6061 ; Лот марок. 4 квартблока. Португалия. Колонии. Спецгашение, с клеевым слоем ;  ;  ;  ;  ; 3 ; cr5400 ; 57 
 6062 ; Лот марок. Нидерланды. Чистые, без наклеек. 15 шт ;  ;  ;  ;  ; 5 ; птичка16 ; 111 
 6063 ; Металлическая копия почтовой марки 1857. Буклет ;  ;  ;  ;  ; 32 ; kbk ; 266 
 6064 ; Лист рекламных марок ;  ;  ;  ;  ; 3 ; cr5400 ; 24 
 6065 ; Блок рекламных марок ;  ;  ;  ;  ; 15 ; Федот ; 129 
 6066 ; Пол листа рекламных марок ;  ;  ;  ;  ; 7 ; Holder31 ; 101 
 6067 ; Лист рекламных марок ;  ;  ;  ;  ; 5 ; Holder31 ; 101 
 6068 ; Лист рекламных марок ;  ;  ;  ;  ; 5 ; Holder31 ; 101 
 6069 ; Лист марок. Австрия. 1969. Чистый, без наклеек ;  ;  ;  ;  ; 3 ; cr5400 ; 45 
 6070 ; Лист марок. Джерси. 1981. Чистый, без наклеек ;  ;  ;  ;  ; 5 ; cr5400 ; 57 
 6071 ; Лист марок. Джерси. 1981. Чистый, без наклеек ;  ;  ;  ;  ; 5 ; cr5400 ; 79 
 6072 ; Лот марок. Чехословакия. 1962-1963. Чистые. 54 шт ;  ;  ;  ;  ; 21 ; flutter ; 338 
 6073 ; Лот марок. Животные и охота на них . Чистые, полные серии. 40 шт ;  ;  ;  ;  ; 32 ; lenohota ; 473 
 6074 ; Лот марок. Птицы. Чистые. 37 шт ;  ;  ;  ;  ; 42 ; Aurum ; 588 
 6075 ; Лот марок. Монако. Чистые. 49 шт ;  ;  ;  ;  ; 59 ; lenohota ; 680 
 6076 ; Лот марок. ГДР. 1959. Чистые. 52 шт ;  ;  ;  ;  ; 41 ; QSL ; 771 
 6077 ; Буклет с марками. Павел I ;  ;  ;  ;  ; 20 ; 1879 ; 193 
 6078 ; Буклет с марками. Александр II ;  ;  ;  ;  ; 37 ; 1879 ; 281 
 6079 ; Буклет с марками. Книжное дело ;  ;  ;  ;  ; 33 ; an78gg ; 120 
 6080 ; Буклет с марками. Наука ;  ;  ;  ;  ; 9 ; Федот ; 114 
 6081 ; Буклет с марками. РФ и республика Армения ;  ;  ;  ;  ; 17 ; cr5400 ; 195 
 6082 ; Буклет с марками. 300 лет Московскому почтамту ;  ;  ;  ;  ; 26 ; flutter ; 277 
 6083 ; Буклет с марками. Памятники науки и техники. Часы ;  ;  ;  ;  ; 15 ; flutter ; 235 
 6084 ; Буклет с марками. Малые Корелы ;  ;  ;  ;  ; 38 ; flutter ; 354 
 6085 ; Буклет с марками. Авиация ;  ;  ;  ;  ; 26 ; cr5400 ; 185 
 6086 ; Буклет с марками. А.П. Чехов ;  ;  ;  ;  ; 13 ; 1879 ; 237 
 6087 ; Лот марок. Монголия. Космос. 1965-1980. 57 шт + 3 блока ;  ;  ;  ;  ; 40 ; Alexim ; 340 
 6088 ; Лот марок. СССР. 1978. Чистые. 91 шт + 1 сцепка + 7 блоков + 3 блока 1977 ;  ;  ;  ;  ; 68 ; sifirot ; 821 
 6089 ; Лот марок. СССР. Чистые. 1979. 76 шт. + 5 блоков + 10 сцепок + 5 малых листов ;  ;  ;  ;  ; 49 ; sifirot ; 683 
 6090 ; Лот марок. СССР. Чистые. 1980. 107 шт + 7 блоков ;  ;  ;  ;  ; 38 ; electra ; 453 
 6091 ; Лот марок.  СССР. Чистые. 1981. 95 шт + 6 сцепок + 5 блоков ;  ;  ;  ;  ; 24 ; ga2012 ; 250 
 6092 ; Лот марок. СССР. Чистые. 1982-1984. 173 шт + 1 сцепка + 5 малых листов + 13 блоков ;  ;  ;  ;  ; 76 ; krass ; 2498 
 6093 ; Лот марок ;  ;  ;  ;  ; 37 ; гоша334 ; 133 
 6094 ; Лот марок ;  ;  ;  ;  ; 6 ; 2128508 ; 46 
 5591 ; Лот иностранных бон (6 штук) Польша ;  ;  ;  ;  ; 13 ; Бигль ; 206 
 5592 ; Лот иностранных бон (6 штук) Румыния ;  ;  ;  ;  ; 18 ; ЛОПАТИНиКО ; 340 
 5593 ; Лот иностранных бон (9 штук) ;  ;  ;  ;  ; 37 ; ZIMOGOR ; 378 
 5594 ; Лот иностранных бон (10 штук) ;  ;  ;  ;  ; 28 ; STANDART ; 434 
 5595 ; Лот иностранных бон (12 штук) Югославия ;  ;  ;  ;  ; 40 ; Бигль ; 370 
 5596 ; Лот иностранных бон (15 штук) Югославия ;  ;  ;  ;  ; 47 ; tss ; 624 
 6001 ; Лот марок ;  ;  ;  ;  ; 38 ; Приор ; 906 
 6002 ; Марка в буклете ;  ;  ;  ;  ; 21 ; flutter ; 213 
 6003 ; Марка в буклете ;  ;  ;  ;  ; 19 ; Степан_81 ; 144 
 6004 ; Лот марок. 123 шт ;  ;  ;  ;  ; 53 ; dimam_kz ; 233 
 6005 ; Лот марок. 124 шт ;  ;  ;  ;  ; 54 ; dimam_kz ; 233 
 6006 ; Лот марок. Румыния. 104 шт ;  ;  ;  ;  ; 50 ; dimam_kz ; 200 
 6007 ; Лот марок. Болгария. 108 шт ;  ;  ;  ;  ; 52 ; Федот ; 232 
 6008 ; Лот марок. Украина. 58 шт + 2 блока ;  ;  ;  ;  ; 19 ; Dimius ; 174 
 6009 ; Лот марок. СССР. 61 шт ;  ;  ;  ;  ; 85 ; Dimius ; 3978 
 6010 ; Лот марок. СССР. 50 шт ;  ;  ;  ;  ; 62 ; Dimius ; 1530 
 6011 ; Лот марок. Монголия. 148 шт ;  ;  ;  ;  ; 55 ; Dimius ; 262 
 6012 ; Лот марок. ГДР. 149 шт + 2 малых листа ;  ;  ;  ;  ; 49 ; aleks1753 ; 163 
 6013 ; Лот марок. Болгария. 145 шт + 4 блока ;  ;  ;  ;  ; 60 ; roza77 ; 164 
 6014 ; Лот марок. Вьетнам. 157 шт + 6 блоков ;  ;  ;  ;  ; 22 ; Dimius ; 173 
 6015 ; Лот марок ;  ;  ;  ;  ; 19 ; Мухич ; 171 
 6016 ; Лот марок. Украина. 1918-1920. 14 шт ;  ;  ;  ;  ; 7 ; кравчий ; 248 
 6017 ; Лот марок. Южная, Латинская Америка. 170 шт ;  ;  ;  ;  ; 9 ; Бигль ; 233 
 6018 ; Лот марок. СССР. 1961-1991. Чистые. 100 шт ;  ;  ;  ;  ; 10 ; aleks1753 ; 117 
 6019 ; Лот марок. Венгрия. 1960-1980-е. 84 малых листа и блока. Без повторов ;  ;  ;  ;  ; 26 ; roza77 ; 782 
