 6613 ; Ложка чайная, серебро. Финляндия. ;  ;  ; Ag813 ;  ; 20 ; Csenotaf ; 906 
 6250 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6251 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 5 ; cr2952 ; 137 
 6252 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 11 ; птичка16 ; 216 
 6253 ; Почтовая карточка. Фредди Меркьюри ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6254 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6255 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6256 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; Gagarin ; 44 
 6257 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; алкид ; 16 
 6258 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 26 ; лена ; 430 
 6259 ; Почтовая карточка. Ученье- свет ;  ;  ;  ;  ; 14 ; Markgraf ; 46 
 6260 ; Почтовая карточка. Русскiе Типы ;  ;  ;  ;  ; 15 ; кравчий ; 230 
 6261 ; Почтовая карточка. Кабардинка ;  ;  ;  ;  ; 16 ; von_Schwarz ; 328 
 6262 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; coba ; 101 
 6263 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 22 ; Сармат80 ; 203 
 6264 ; Почтовая карточка ;  ;  ;  ;  ; 34 ; SS2008 ; 230 
 6265 ; Почтовая карточка ;  ;  ;  ;  ; 14 ; SS2008 ; 72 
 6266 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; oleg632112 ; 36 
 6267 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; алкид ; 11 
 6268 ; Почтовая карточка. Беседа ;  ;  ;  ;  ; 21 ; Valera72 ; 213 
 6269 ; Почтовая карточка. Боярышня ;  ;  ;  ;  ; 5 ; cucaracha ; 29 
 6270 ; Почтовая карточка ;  ;  ;  ;  ; 18 ; Valera72 ; 324 
 6271 ; Почтовая карточка ;  ;  ;  ;  ; 26 ; doc2 ; 773 
 6272 ; Почтовая карточка ;  ;  ;  ;  ; 16 ; nikolas13 ; 274 
 6273 ; Почтовая карточка ;  ;  ;  ;  ; 19 ; лена ; 466 
 6274 ; Фотокарточка, малого формата ;  ;  ;  ;  ; 21 ; coba ; 149 
 6275 ; Фотокарточка, малого формата ;  ;  ;  ;  ; 5 ; coba ; 51 
 6276 ; Фотокарточка, малого формата ;  ;  ;  ;  ; 7 ; coba ; 36 
 6277 ; Фотокарточка, малого формата ;  ;  ;  ;  ; 3 ; алкид ; 16 
 6278 ; Фотокарточка ;  ;  ;  ;  ; 17 ; Рисковый ; 36 
 6279 ; Лот фотокарточек. 4 шт. ;  ;  ;  ;  ; 26 ; Рисковый ; 451 
 6280 ; Лот фотокарточек. 3 шт. ;  ;  ;  ;  ; 3 ; Gagarin ; 22 
 6056 ; 6 листов марок ;  ;  ;  ;  ; 31 ; ксандр ; 192 
 6057 ; Лист марок ;  ;  ;  ;  ; 70 ; сортам70 ; 909 
 6058 ; Лист марок ;  ;  ;  ;  ; 73 ; сортам70 ; 909 
 6059 ; Лист марок ;  ;  ;  ;  ; 75 ; сортам70 ; 913 
 6060 ; Лист рекламных марок ;  ;  ;  ;  ; 38 ; student1977 ; 104 
 6061 ; Лист рекламных марок ;  ;  ;  ;  ; 11 ; 1879 ; 35 
 6062 ; Лист рекламных марок ;  ;  ;  ;  ; 13 ; Holder31 ; 36 
 6063 ; Лист рекламных марок ;  ;  ;  ;  ; 55 ; 1879 ; 104 
 6064 ; Лист рекламных марок ;  ;  ;  ;  ; 11 ; 1879 ; 35 
 6065 ; Лист рекламных марок ;  ;  ;  ;  ; 11 ; Holder31 ; 36 
 6066 ; Лист рекламных марок ;  ;  ;  ;  ; 11 ; Holder31 ; 45 
 6067 ; Лист рекламных марок ;  ;  ;  ;  ; 5 ; jachin ; 29 
 6068 ; Лист рекламных марок ;  ;  ;  ;  ; 14 ; jachin ; 36 
 6069 ; Лист рекламных марок ;  ;  ;  ;  ; 15 ; cr5679 ; 16 
 6070 ; Лист рекламных марок ;  ;  ;  ;  ; 3 ; ssbb333 ; 27 
 6071 ; Лист рекламных марок ;  ;  ;  ;  ; 3 ; Holder31 ; 27 
 6072 ; Лот марок. Латвия, Литва, Эстония. 66 шт + 2 малых листа + 5 блоков ;  ;  ;  ;  ; 64 ; riga1979 ; 215 
 6073 ; Лот марок. Венгрия. 139 шт + блок ;  ;  ;  ;  ; 67 ; dimam_kz ; 283 
 6074 ; Лот марок. Корея. 16 малых листов ;  ;  ;  ;  ; 19 ; cucaracha ; 128 
 6075 ; Лот марок. 174 шт + 2 блока ;  ;  ;  ;  ; 55 ; dimam_kz ; 207 
 6201 ; Почтовая карточка (Репринт 1991 года, худ. Елизавета Бёмъ) ;  ;  ;  ;  ; 55 ; yuri.gruzdev ; 107 
 6202 ; Фотокарточка ;  ;  ;  ;  ; 14 ; doc2 ; 510 
 6203 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 12 ; nikkk1 ; 69 
 6204 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 1 ; Markgraf ; 2 
 6205 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 17 ; Valera72 ; 107 
 6206 ; Почтовая карточка с гашением ; 1924 ;  ;  ;  ; 5 ; cucaracha ; 40 
 6207 ; Почтовая карточка. PARIS ;  ;  ;  ;  ; 18 ; D-503 ; 395 
 6208 ; Почтовая карточка. Лот ( 5шт.) ;  ;  ;  ;  ; 8 ; бриз87 ; 148 
 6209 ; Почтовая карточка. Лот ( 4шт.) ;  ;  ;  ;  ; 10 ; бриз87 ; 115 
 6210 ; Полный набор большеформатных открыток "Медали и монеты Петровского времени" из собрания Эрмитажа (16 штук) ;  ;  ;  ;  ; 57 ; Кристобаль Хунта ; 590 
 6211 ; Комплект открыток "Ордена России" 18 сюжетов. Издательство "Правда". Москва 1991г ;  ;  ;  ;  ; 23 ; Кристобаль Хунта ; 125 
 6212 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 2 ; igaist ; 140 
 6213 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6214 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6215 ; Почтовая карточка. Pin-Ups Soviet ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6216 ; Почтовая карточка. Pin-Ups Soviet ;  ;  ;  ;  ; 2 ; Бигль ; 140 
 6217 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; птичка16 ; 140 
 6218 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 10 ; 220W ; 166 
 6219 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 4 ; Бигль ; 140 
 6220 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6221 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; птичка16 ; 140 
 6222 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; птичка16 ; 140 
 6223 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 6 ; 1023oxana ; 159 
 6224 ; Почтовая карточка. Pun-Ups Vintage ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6225 ; Почтовая карточка. Pun-Ups Vintage ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6226 ; Почтовая карточка. Pun-Ups Vintage ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6227 ; Почтовая карточка. Pun-Ups Vintage ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6228 ; Почтовая карточка. Pin-Ups Soviet ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6229 ; Почтовая карточка. Pin-Ups Soviet ;  ;  ;  ;  ; 2 ; Alexim ; 161 
 6230 ; Почтовая карточка. Маргарет Нолан ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6006 ; Лот марок. СССР. Древнеиранское искусство. Две марки чистые, с наклейкой ;  ;  ;  ;  ; 34 ; гоша334 ; 2043 
 6007 ; Лот марок. СССР. 1937. Чистые, со следами от наклеек ;  ;  ;  ;  ; 56 ; Приор ; 941 
 6008 ; Блок марок. СССР. 1945. Сталинград. Соловьев 965. Чистый, без следов от наклеек ;  ;  ;  ;  ; 63 ; орел414151 ; 2040 
 6009 ; Лот марок. Российская империя. 20 шт ;  ;  ;  ;  ; 17 ; гоша334 ; 233 
 6010 ; Блок марок. СССР. 1949. Соловьев 1405. Чистый, без следов от наклеек ;  ;  ;  ;  ; 84 ; Вяч ; 8013 
 6011 ; Блок марок. СССР. 1949. Соловьев 1363. ;  ;  ;  ;  ; 77 ; cr5400 ; 18000 
 6012 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 41 ; cr5400 ; 591 
 6013 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 31 ; Ok203 ; 809 
 6014 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 42 ; Ok203 ; 417 
 6015 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 25 ; Ok203 ; 417 
 6016 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 19 ; oscar_gold ; 252 
 6017 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без следов от наклеек ;  ;  ;  ;  ; 17 ; oscar_gold ; 426 
 6018 ; Лот марок. Флора и фауна. Все разные. 40 блоков ;  ;  ;  ;  ; 32 ; Святогор ; 453 
 6019 ; Лот марок. Техника. Все разные. 19 блоков ;  ;  ;  ;  ; 13 ; roza77 ; 319 
 6020 ; Буклет. Арабские Эмираты. 7 марок ;  ;  ;  ;  ; 26 ; cr5400 ; 122 
 6021 ; Малый лист марок. Арабские Эмираты ;  ;  ;  ;  ; 8 ; cr5400 ; 65 
 6022 ; Лот марок. Обнаженные натуры. 13 шт + 1 малый лист ;  ;  ;  ;  ; 44 ; Smoki ; 234 
 6023 ; Лот марок. Шарджа. Изобразительное искусство посвященное Олимпиаде в Мюнхене в 1972. Малый лист и 10 беззубцовых марок ;  ;  ;  ;  ; 14 ; barc1010 ; 125 
 6024 ; Лот марок. Автомототранспорт. Чистые, без следов от наклеек. 37 шт ;  ;  ;  ;  ; 77 ; cr5400 ; 499 
 6025 ; Лот марок. Насекомые. Чистые, без следов от наклеек. 44 шт ;  ;  ;  ;  ; 42 ; Ratmen ; 816 
 6026 ; Лот марок. Корабли. Чистые. 36 шт + блок ;  ;  ;  ;  ; 56 ; sifirot ; 400 
 6027 ; Лот марок. Фауна. Чистые. 38 шт ;  ;  ;  ;  ; 46 ; Alexim ; 453 
 6028 ; Лот марок. Птицы. Чистые. 43 шт ;  ;  ;  ;  ; 23 ; cr5400 ; 310 
 6029 ; Лот марок. Космос. Чистые. 38 шт ;  ;  ;  ;  ; 25 ; Святогор ; 445 
 6030 ; Лот марок. Собаки. Чистые. 43 шт ;  ;  ;  ;  ; 61 ; Святогор ; 669 
 6031 ; Лот марок. ФРГ. Чистые, без следов от наклеек. 77 шт ;  ;  ;  ;  ; 27 ; cr5400 ; 223 
 6032 ; Лот марок. СССР. 1957-1959. 84 шт ;  ;  ;  ;  ; 69 ; Ratmen ; 547 
 6033 ; Лот марок. Данциг. Свободный город. 1937. Авиапочта. Чистые, без следов от наклеек ;  ;  ;  ;  ; 37 ; cr5400 ; 1697 
 6034 ; Лот марок. Канада. 238 шт ;  ;  ;  ;  ; 21 ; lavist ; 291 
 6035 ; Буклет. 2 блока + 2 КПД ;  ;  ;  ;  ; 28 ; 1879 ; 309 
 6036 ; Буклет. Малый лист + КПД ;  ;  ;  ;  ; 31 ; Степан_81 ; 202 
 6037 ; Буклет. Малый лист + КПД ;  ;  ;  ;  ; 9 ; cr5400 ; 184 
 6038 ; Буклет. Малый лист + КПД ;  ;  ;  ;  ; 43 ; 1879 ; 267 
 6039 ; Буклет. 8 марок + 2 малых листа + 2 КПД ;  ;  ;  ;  ; 31 ; cr5400 ; 258 
 6040 ; Буклет. Малый лист + 12 КПД ;  ;  ;  ;  ; 13 ; porte33 ; 227 
 6041 ; Буклет. 3 марки + 5 малых листов ;  ;  ;  ;  ; 20 ; Степан_81 ; 567 
 6042 ; Лот марок. Германия. 104 шт ;  ;  ;  ;  ; 41 ; Ok203 ; 510 
 6043 ; Лот марок. Литва. 57 шт + 2 блока ;  ;  ;  ;  ; 40 ; Степан_81 ; 153 
 6044 ; Лот марок. Беларусь, Украина. 55 шт + 3 блока ;  ;  ;  ;  ; 9 ; porte33 ; 71 
 6045 ; Лот марок. Казахстан, Киргизия. 39 шт + 6 блоков ;  ;  ;  ;  ; 54 ; dimam_kz ; 228 
 6046 ; Лот марок. Россия. 83 шт ;  ;  ;  ;  ; 78 ; сортам70 ; 2142 
 6047 ; Лот марок. 128 шт ;  ;  ;  ;  ; 42 ; moneta1924 ; 523 
 6048 ; Лот марок. 131 шт ;  ;  ;  ;  ; 34 ; moneta1924 ; 465 
 6049 ; Лот марок. Армения, Азербайджан. 42 шт + 3 блока ;  ;  ;  ;  ; 47 ; кравчий ; 157 
 6050 ; Лот марок. Грибы. 1964 ;  ;  ;  ;  ; 44 ; Ratmen ; 218 
 6051 ; Лот марок. 122 шт ;  ;  ;  ;  ; 43 ; moneta1924 ; 407 
 6052 ; Лот марок. Стандарт 2002 ;  ;  ;  ;  ; 33 ; ssbb333 ; 163 
 6053 ; Лот марок. Стандарт 2003 ;  ;  ;  ;  ; 35 ; ssbb333 ; 160 
 6054 ; Блок марок ;  ;  ;  ;  ; 63 ; student1977 ; 206 
 6055 ; 10 листов марок ;  ;  ;  ;  ; 54 ; ксандр ; 549 
 5540 ; 20 марок ; 1975 ;  ;  ;  ; 21 ; DNK981 ; 509 
 5541 ; 5 марок ; 1964 ;  ;  ;  ; 15 ; hobby19 ; 258 
 5542 ; 1000 злотых. Польша ; 1982 ;  ;  ;  ; 41 ; DNK981 ; 141 
 5543 ; 5 крон. Швеция ; 1979 ;  ;  ; AU ; 27 ; dailinet ; 104 
 5544 ; 200 сом. Киргизия ;  ;  ;  ; XF+ ; 46 ; Aurum ; 439 
 5545 ; Лот иностранных бон (3 штуки) ;  ;  ;  ;  ; 14 ; guzubala ; 196 
 5546 ; Лот иностранных бон (3 штуки) ;  ;  ;  ;  ; 19 ; Мурзик ; 419 
 5547 ; Лот иностранных бон (3 штуки) Вьетнам ;  ;  ;  ; XF+ ; 49 ; Aurum ; 338 
 5548 ; Лот иностранных бон (3 штуки, серия "АА", первый выпуск) Туркмения ;  ;  ;  ; AU ; 31 ; Manul ; 488 
 5549 ; Лот иностранных бон (3 штуки) ;  ;  ;  ; AU ; 21 ; Волчек ; 669 
 5550 ; Лот иностранных бон (3 штуки) Бразилия ;  ;  ;  ;  ; 48 ; js0000 ; 156 
 5551 ; Лот бон (3 штуки) ;  ;  ;  ; AU ; 27 ; Yustas69 ; 141 
 5552 ; Лот иностранных бон (3 штуки) ;  ;  ;  ; AU ; 17 ; Manul ; 82 
 5553 ; Лот иностранных бон (3 штуки) Словения ;  ;  ;  ; AU ; 23 ; ЛОПАТИНиКО ; 334 
 5554 ; Лот иностранных бон (3 штуки) Словения ;  ;  ;  ; AU ; 29 ; Хемуль ; 125 
 5555 ; Лот европейских банкнот: 3 шт. Венгрия, Италия, Германия ;  ;  ;  ;  ; 15 ; Ok203 ; 137 
 5556 ; Лот иностранных бон (3 штуки) ;  ;  ;  ; AU ; 26 ; lesnik1 ; 977 
 5557 ; Лот иностранных бон (3 штуки)  Украина ;  ;  ;  ;  ; 35 ; js0000 ; 92 
 5558 ; Лот иностранных бон (3 штуки) Ирак ;  ;  ;  ; AU ; 7 ; ASTA ; 247 
 5559 ; Лот иностранных бон (3 штуки) Заир ;  ;  ;  ; AU ; 19 ; ASTA ; 252 
 5560 ; Лот иностранных бон (3 штуки) Ирак ;  ;  ;  ; AU ; 18 ; ASTA ; 241 
 5561 ; Лот иностранных бон (3 штуки) Зимбабве ;  ;  ;  ; AU ; 19 ; дилитант ; 203 
 5562 ; Лот иностранных бон (3 штуки) Зимбабве ;  ;  ;  ; AU ; 28 ; dailinet ; 279 
 5563 ; Лот иностранных бон (3 штуки) Зимбабве ;  ;  ;  ; AU ; 13 ; ASTA ; 227 
 5564 ; Лот иностранных бон (3 штуки) Камбоджа ;  ;  ;  ; AU ; 25 ; ASTA ; 185 
 5565 ; Лот иностранных бон (3 штуки) Украина ;  ;  ;  ;  ; 32 ; Kudma ; 615 
 5566 ; Лот иностранных бон (3 штуки) ;  ;  ;  ;  ; 11 ; ЛОПАТИНиКО ; 261 
 5567 ; Лот иностранных бон (3 штуки) ;  ;  ;  ;  ; 25 ; Хемуль ; 222 
 5568 ; Лот иностранных бон (4 штуки) Болгария ;  ;  ;  ;  ; 17 ; marconi605 ; 340 
 5569 ; Лот иностранных бон (4 штуки) Германия ;  ;  ;  ;  ; 9 ; Хемуль ; 108 
 5570 ; Лот иностранных бон (4 штуки) ;  ;  ;  ; AU ; 27 ; Волчек ; 1008 
