 4808 ; 1 доллар. США. Надорвана, подклеена ; 1923 ;  ;  ;  ; 40 ; Опятор ; 63 
 4351 ; 3 рубля ; 1918 ; Закавказье ;  ;  ; 57 ; lesnik1 ; 267 
 4117 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 18 ; satyrn1 ; 126 
 4118 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 29 ; shdm ; 400 
 4119 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 17 ; kozerog ; 306 
 4120 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 22 ; shdm ; 60 
 4121 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 6 ; shdm ; 60 
 4122 ; 200 рублей ; 1992 ; билет ;  ;  ; 16 ; tanmar86 ; 72 
 4123 ; 200 рублей ; 1991 ; билет ;  ;  ; 27 ; kozerog ; 248 
 4124 ; 5 долларов США ; 1929 ;  ;  ;  ; 41 ; Арарат ; 1020 
 4125 ; 1 червонец ; 1937 ; Билет ;  ;  ; 44 ; kozerog ; 104 
 4126 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 70 ; fanil ; 807 
 4127 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 20 ; AIK60 ; 765 
 4128 ; 1 доллар США ; 1899 ;  ;  ;  ; 121 ; 142000 ; 4812 
 4129 ; 5 долларов США ; 1914 ;  ;  ;  ; 49 ; 142000 ; 3484 
 4130 ; 500 франков ; 1992 ;  ;  ;  ; 98 ; у44 ; 985 
 4131 ; 100 франков ; 1970 ;  ;  ;   ; 36 ; у44 ; 1375 
 4132 ; 10 рублей. Красноярск ; 1919 ;  ;  ;   ; 66 ; rsmmm ; 701 
 4133 ; 25 рублей. Красноярск ; 1919 ;  ;  ;   ; 49 ; rsmmm ; 701 
 4134 ; 3 рубля. Русско-Азиатский банк ; 1919 ;  ;  ;  ; 42 ; Bagrin ; 1136 
 4135 ; 10 рублей. Русско-Азиатский банк ; 1919 ;  ;  ;  ; 24 ; sdfg ; 5106 
 4136 ; 500 рублей. Обязательство Войска Донского ; 1918 ;  ;  ;   ; 25 ; lvd ; 6630 
 4137 ; 1000 рублей. Обязательство Войска Донского ; 1918 ;  ;  ;   ; 25 ; ек ; 6800 
 4138 ; 50 рублей ; 1918 ; Краткоср.обязательства КОМУЧ ;  ;  ; 34 ; lvd ; 2142 
 4139 ; 100 рублей ; 1918 ; Краткоср.обязательства КОМУЧ ;  ;  ; 25 ; kropkomp ; 2166 
 4140 ; 250 рублей ; 1918 ; Краткоср.обязательства КОМУЧ ;  ;  ; 21 ; kropkomp ; 2154 
 4141 ; 500 рублей ; 1918 ; Краткоср.обязательства КОМУЧ ;  ;  ; 13 ; у44 ; 1993 
 4142 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; obr73 ; 204 
 4143 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; SANGOLD1 ; 273 
 4144 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; RuByLa ; 403 
 4145 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 26 ; QSL ; 373 
 4146 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; QSL ; 387 
 4147 ; Об-во Брянского рельсопрокатного завода. Акция ; 1913 ;  ;  ;  ; 25 ; lesnik1 ; 463 
 4148 ; Свидетельство поземельного банка ; 1912 ;  ;  ;  ; 13 ; lesnik1 ; 327 
 4149 ; Закладной лист ; 1898 ;  ;  ;  ; 41 ; lesnik1 ; 378 
 4150 ; Закладной лист ; 1897 ;  ;  ;  ; 36 ; abrek112 ; 1134 
 4151 ; Облигация Московско-Курской ж/д. На 500 марок ; 1886 ;  ;  ;  ; 57 ; abrek112 ; 2199 
 4152 ; Облигация Московско-Курской ж/д. На 1000 марок ; 1886 ;  ;  ;  ; 28 ; abrek112 ; 2142 
 4153 ; Облигация Северо-Донецкой ж/д ; 1908 ;  ;  ;  ; 36 ; gendalf ; 536 
 4154 ; Облигация Моршанско-Сызранской ж/д ; 1889 ;  ;  ;   ; 29 ; abrek112 ; 1688 
 4155 ; Облигация Ивангородо-Домбровской ж/д ; 1882 ;  ;  ;  ; 18 ; gendalf ; 692 
 4156 ; Облигация Николаевской ж/д ; 1869 ;  ;  ;  ; 48 ; gendalf ; 721 
 4157 ; Облигация Черноморской ж/д ; 1916 ;  ;  ;  ; 48 ; gendalf ; 509 
 4158 ; Облигация Алтайской ж/д ; 1912 ;  ;  ;  ; 52 ; gendalf ; 509 
 4159 ; Облигация Волго-Бугульминской ж/д ; 1908 ;  ;  ;  ; 27 ; gendalf ; 616 
 4160 ; Облигация ; 1896 ;  ;  ;  ; 38 ; gendalf ; 352 
 4161 ; Облигация ; 1880 ;  ;  ;  ; 13 ; abrek112 ; 329 
 4162 ; Облигация ; 1891 ;  ;  ;  ; 18 ; lesnik1 ; 303 
 4163 ; Облигация ; 1906 ;  ;  ;  ; 27 ; kurmax ; 324 
 4164 ; Облигация ; 1906 ;  ;  ;  ; 45 ; gendalf ; 355 
 4165 ; Акция. Харьков ; 1895 ;  ;  ;  ; 29 ; abrek112 ; 206 
 4301 ; Лот бон (3шт): 250р, 500р,1000р ; 1918 ;  ;  ;  ; 37 ; SANGOLD1 ; 114 
 4067 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 4 ; tanmar86 ; 45 
 4068 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 5 ; гарик ; 45 
 4069 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 2 ; logol ; 43 
 4070 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 4 ; Dander ; 45 
 4071 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 102 ; fanil ; 1020 
 4072 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 98 ; fanil ; 1014 
 4073 ; 500 рублей. Чита ; 1920 ;  ;  ;  ; 15 ; СЁМА ; 459 
 4074 ; Приватизационный чек ; 1992 ;  ;  ;  ; 19 ; у44 ; 97 
 4075 ; 10 рублей ; 1947 ; билет ;  ;  ; 115 ; Alekss_27 ; 1503 
 4076 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 13 ; Dander ; 54 
 4077 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 17 ; Dander ; 55 
 4078 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 7 ; Dander ; 53 
 4079 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 7 ; Dander ; 54 
 4080 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 7 ; Dander ; 54 
 4081 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 8 ; molodes ; 102 
 4082 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 114 ; fanil ; 1632 
 4083 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; мурзилка ; 104 
 4084 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; kapital51 ; 150 
 4085 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; 142000 ; 128 
 4086 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 57 ; мурзилка ; 128 
 4087 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; апрол ; 155 
 4088 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; Сапёр ; 128 
 4089 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 58 ; alex66 ; 209 
 4090 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 45 ; krft ; 285 
 4091 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 72 ; obr73 ; 249 
 4092 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; krft ; 276 
 4093 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; ac ; 214 
 4094 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 107 ; alex66 ; 209 
 4095 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 11 ; Pantera ; 101 
 4096 ; 25 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 32 ; Gera_K ; 372 
 4097 ; 25 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 88 ; fanil ; 1328 
 4098 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 83 ; fanil ; 1242 
 4099 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 42 ; СЁМА ; 1265 
 4100 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 89 ; est ; 1603 
 4101 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; у44 ; 63 
 4102 ; 25 рублей ; 1909 ; Коншин 1910г. Гос.кредитные билеты 1905-1912 гг. ;  ;   ; 23 ; ac ; 160 
 4103 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; RuByLa ; 203 
 4104 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 13 ; shdm ; 556 
 4105 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 6 ; 11000 ; 408 
 4106 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 85 ; fanil ; 1020 
 4107 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 22 ; RuByLa ; 153 
 4108 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 77 ; fanil ; 497 
 4109 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;   ; 23 ; Vb[fksx ; 509 
 4110 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;   ; 13 ; Vahid ; 373 
 4111 ; 50 копеек ;  ;  ;  ;  ; 42 ; kapital51 ; 200 
 4112 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 106 ; fanil ; 903 
 4113 ; 5 рублей. Крым ; 1918 ;  ;  ;  ; 7 ; у44 ; 259 
 4114 ; 5 рублей. Крым ; 1918 ;  ;  ;  ; 14 ; lina-I ; 531 
 4115 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 37 ; сиротка ; 305 
 4116 ; 3 рубля ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 129 ; Woker ; 1764 
 3346 ; Лот иностранных монет (22шт) ; XX в ;  ; Cu/Ni,Al/Br,Al ; VF-/VF-XF ; 118 ; zx123 ; 261 
 3347 ; Лот монет Греции: 24шт ; 1976-1998 ;  ; Cu-Ni ; VF/VF+ ; 15 ; МНП68 ; 245 
 3348 ; Лот монет Греции: 9шт ; 1954-1992 ;  ; Cu-Ni ; VF/XF ; 18 ; madgestic ; 54 
 3349 ; Лот монет Португалии: 21шт ; 1964-1985 ;  ; Cu-Ni ; VF/VF+ ; 11 ; zx123 ; 94 
 3350 ; Лот монет Бельгии: 18шт ; 1948-1978 ;  ; Cu-Ni ; VF/VF+ ; 15 ; USS ; 79 
 3351 ; Лот монет Бельгии: 26шт ; 1950-1980 ;  ; Cu-Ni ; VF/VF+ ; 19 ; МНП68 ; 164 
 3352 ; Лот монет Норвегии: 25шт ; 1952-1979 ;  ; Cu-Ni ; VF/VF-XF ; 9 ; USS ; 114 
 3353 ; Лот монет Швеции: 24шт ; 1963-1990 ;  ; Cu-Ni ; VF+/XF ; 47 ; USS ; 120 
 3354 ; Лот монет Швеции: 20шт ; 1964-1990 ;  ; Cu-Ni ; VF+/XF ; 8 ; zx123 ; 55 
 3355 ; Лот монет Швеции: 22шт ; 1962-1982 ;  ; Cu-Ni ; VF-XF/XF+ ; 11 ; zx123 ; 86 
 3356 ; Лот монет Швеции: 25шт ; 1963-1990 ;  ; Cu-Ni ; VF+/XF ; 13 ; МНП68 ; 104 
 3357 ; Лот монет Дании: 21шт ; 1966-1985 ;  ; Cu-Ni ; VF+/VF- ; 11 ; USS ; 87 
 3358 ; Лот монет Дании: 24шт ; 1948-1972 ;  ; Cu-Ni ; VF-/VF+ ; 25 ; МНП68 ; 102 
 3359 ; Лот монет Дании: 16шт ; 1949-1965 ;  ; Cu-Ni ; VF-/VF+ ; 26 ; zx123 ; 59 
 3360 ; Лот монет Дании: 10шт ; 1963-1972 ;  ; Br ; VF-/VF ; 15 ; zx123 ; 36 
 3361 ; Лот монет Швеции: 20шт ; 1953-1971 ;  ; Br ; VF-/VF+ ; 25 ; tss ; 144 
 3362 ; Лот монет Швеции: 14шт ; 1921-1942 ;  ; Br ; VF-/VF ; 12 ; zx123 ; 69 
 3363 ; Лот монет Швеции: 18шт ; 1953-1970 ;  ; Br ; VF-/VF ; 16 ; zx123 ; 83 
 3364 ; Лот монет Швеции: 20шт ; 1916-1942 ;  ; Br ; VF-/VF ; 22 ; Улетный ; 134 
 3365 ; Лот монет США: 49шт ; 1940-2005 ;  ; Br ; VF-/XF ; 45 ; dikiy17 ; 510 
 3366 ; Лот монет Греции: 12шт ; 1973-1998 ;  ; Al/Br ; VF/VF+ ; 32 ; МНП68 ; 87 
 3367 ; Лот монет Франции: 20шт ; 1963-1993 ;  ; Al/Br ; VF/VF+ ; 15 ; МНП68 ; 81 
 3368 ; Лот монет Франции: 20шт ; 1960-1992 ;  ; Al/Br ; VF/XF- ; 34 ; МНП68 ; 102 
 3369 ; Лот монет Франции: 16шт ; 1956-1992 ;  ; Al/Br ; VF/XF- ; 15 ; dikiy17 ; 57 
 3370 ; Лот монет Бельгии: 9шт ; 1980-1993 ;  ; Al/Br ; F-VF/VF- ; 14 ; Dander ; 35 
 3371 ; Лот монет Бельгии: 10шт ; 1943-1990 ;  ; Cu-Ni,Al/Br,Zn ; F-VF/VF- ; 21 ; USS ; 55 
 3372 ; Лот монет Франции: 11шт ; 1943-1955 ;  ; Al/Br,Al ; VF-/VF+ ; 13 ; Brabus7 ; 43 
 3373 ; Лот монет Франции: 8шт ; 1976-1991 ;  ; Al/Br,Би/м ; VF/VF+ ; 45 ; макс75 ; 74 
 3374 ; Лот монет Испании: 10шт ; 1947-1984 ;  ; Al/Br,Al,Cu-Ni ; VF-/VF+ ; 52 ; USS ; 105 
 3375 ; Лот монет Испании: 10шт ; 1941-1996 ;  ; Al/Br,Al,Cu-Ni ; F-VF/VF- ; 12 ; МНП68 ; 123 
 3376 ; Лот монет Испании: 10шт ; 1941-1993 ;  ; Al/Br,Al,Cu-Ni ; F-VF/VF+ ; 48 ; USS ; 85 
 3377 ; Лот монет Югославии: 9шт ; 1953-1974 ;  ; Al/Br,Al,Cu-Ni ; VF-/VF+ ; 17 ; kijoy ; 39 
 3378 ; Лот монет Югославии и Македонии: 14шт ; 1953-1990 ;  ; Al/Br,Al,Cu-Ni ; VF-/VF ; 8 ; kijoy ; 57 
 3379 ; Лот монет Германии: 10шт ; 1889-1925 ;  ; Br,Cu-Ni ; F-VF/VF- ; 31 ; zx123 ; 152 
 4051 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 11 ; kapital51 ; 40 
 4052 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 16 ; kapital51 ; 40 
 4053 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 7 ; Опятор ; 35 
 4054 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 12 ; kapital51 ; 51 
 4055 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 37 ; kozerog ; 81 
 4056 ; 5 копеек ; 1918 ; Азербайджан ;  ;  ; 35 ; SANGOLD1 ; 139 
 4057 ; Благотворительная марка ; 1916 ;  ;  ;  ; 16 ; kapital51 ; 139 
 4058 ; Благотворительная марка ; 1916 ;  ;  ;  ; 7 ; Улетный ; 168 
 4059 ; 50 копеек ; 1918 ; Туркестан ;  ;  ; 22 ; Sky2 ; 342 
 4060 ; 1 копейка ; 1924 ; Разменные казн.боны ;  ;  ; 96 ; СЁМА ; 612 
 4061 ; 2 копейки ; 1924 ; Разменные казн.боны ;  ;  ; 36 ; СЁМА ; 604 
 4062 ; 50 копеек ;  ; Гос.кредитный билет "Северная Россия" ;  ;  ; 34 ; lvd ; 1020 
 4063 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 3 ; владизапад ; 51 
 4064 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 4 ; гарик ; 32 
 4065 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 4 ; гарик ; 32 
 4066 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 4 ; Добрый молодец ; 45 
 3296 ; Лот монет Хорватии: 5, 2,1 кун, 50,20,10,5,2 лип (8шт) ; 1999-2011 ;  ; Cu-Ni, Al, ж/м ; AU ; 14 ; zx123 ; 77 
 3297 ; Лот монет Финляндии: 5,2,1 евроцентов (3шт) ; 2011 ;  ; Cu ; AU ; 23 ; nikitin782 ; 55 
 3298 ; Лот монет Великобритании: 1 фунт, 20,5,2 пенсов (4шт) ; 1985-1990 ;  ; Cu-Ni, Cu ; VF-/VF+ ; 31 ; Pushan ; 57 
 3299 ; Лот монет Люксембурга: 5,2,1 евроцентов (3шт) ; 2011 ;  ; Cu ; AU ; 22 ; gvg1975 ; 88 
 3300 ; Лот монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцентов (9шт) ; 2005 ;  ; Би/м, Cu, латун ; AU ; 78 ; alskr ; 440 
 3301 ; Лот монет Люксембурга: 2 евро (4шт) ; 2007, 2009 ;  ; Би/м ; AU ; 49 ; Моряк-собиратель ; 555 
 3302 ; Лот монет Люксембурга: 2 евро (3шт) ; 2004, 2008, 2011 ;  ; Би/м ; AU ; 30 ; фёкла ; 370 
 3303 ; Лот монет Люксембурга, Словении, Бельгии: 2 евро (3шт) ; 2011 ;  ; Би/м ; AU ; 37 ; vc57 ; 367 
 3304 ; Лот монет Бельгии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2007-2011 ;  ; Би/м, лат, Cu ; AU ; 78 ; alex66 ; 381 
 3305 ; Лот монет Словении: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2007 ;  ; Би/м, лат, Cu ; AU ; 35 ; alex66 ; 263 
 3306 ; Лот монет Бельгии, Германии, Ирландии, Австрия: 20 евроцентов (4шт) ; 2002-2011 ;  ; Латунь ; AU ; 5 ; Моряк-собиратель ; 79 
 3307 ; Лот монет Нидерландов, Франции, Германии, Люксембурга, Ирландии, Австрии, Испании, Италии, Словении, Бельгии: 2 евроцента (10шт) ; 1999-2011 ;  ; Cu ; XF/AU ; 62 ; kozlevich ; 66 
 3308 ; Лот монет Нидерландов, Франции, Германии, Люксембурга, Австрии, Испании, Италии, Словении, Бельгии: 1 евроцент (9шт) ; 1999-2011 ;  ; Cu ; XF/AU ; 60 ; Dander ; 98 
 3309 ; Лот монет Бельгии: 5,2,1 евроцент (3шт) ; 2007, 2010, 2011 ;  ; Cu ; AU ; 13 ; Dander ; 37 
 3310 ; Лот монет Эстонии, Италии, Испании, Греции, Португалии, Франции, Финляндии, Австрии, Германии: 10 евроцентов (9шт) ; 2000-2011 ;  ; Латунь ; XF/AU ; 31 ; zx123 ; 73 
 3311 ; Лот монет Конго "Папа Римский": 1 франк (4шт) ; 2004 ;  ; St ; AU ; 29 ; www62 ; 206 
 3312 ; Лот монет Швейцарии: 1/2 франка, 20,10,5,2 раппена (5шт) ; 1954-1992 ;  ; Cu-Ni,Br,лат ; VF/XF ; 30 ; zx123 ; 37 
 3313 ; Лот монет Норвегии: 1 крона, 50,10 эре (5шт) ; 1957-1982 ;  ; Cu-Ni ; VF/VF+ ; 25 ; zx123 ; 43 
 3314 ; Лот монет Великобритании: 1 новый пенни (9шт) ; 1971-2008 ;  ; Cu ; VF+/XF ; 21 ; Pushan ; 29 
 3315 ; Лот монет США: 5 центов (5шт) ; 1970-1978 ;  ; Cu-Ni ; VF/VF+ ; 19 ; десант ; 50 
 3316 ; Лот монет Бельгии, Греции, Нидерландов, Италии, Швеции, Ямайки (6шт) ; 1971-1994 ;  ; Cu-Ni, ж/м ; VF/VF+ ; 29 ; Gell13 ; 35 
 3317 ; Лот монет США "Штаты": 1/4 доллара (17шт) ; 1976-2011 ;  ; Cu-Ni ; XF-/XF+ ; 51 ; kijoy ; 679 
 3318 ; Лот монет Канады: 1 цент (12шт) ; 1972-2000 ;  ; Cu-Zn ; VF/XF- ; 2 ; alex995 ; 43 
 3319 ; Лот монет США "Штаты" (Северная Дакота и Виргинские острова): 1/4 доллара (2шт) ; 2006,2009 ;  ; Cu-Ni ; AU ; 45 ; десант ; 85 
 3320 ; Лот монет США (4шт): 1/4 доллара. Штаты ; 1999-2002 ;  ; Cu/Ni ; XF/AU ; 34 ; десант ; 89 
 3321 ; Лот иностранных монет: Великобритания, Финляндия, Веймар, Швеция: 6шт ; 1921-1983 ;  ; Cu-Ni,Br,Ni/Лат ; VF/VF+ ; 60 ; xct ; 526 
 3322 ; Лот монет Грузии: 4шт ; 1993 ;  ; St ; XF+/AU ; 36 ; 100924 ; 46 
 3323 ; Лот ЕВРО монет (юбилейные): 2 евро (3шт) ; 2008-2009 ;  ; Би/м ; XF/AU ; 34 ; teemu ; 359 
 3324 ; Лот монет Финляндии: 27шт ; 1919-1985 ;  ; Cu-Ni,Al/Br,Al, ; F+/VF+ ; 24 ; Болгарин ; 221 
 3325 ; Лот монет Испании: 13шт ; 1944-1987 ;  ; Cu-Ni,Al,Al/Br ; VF-/VF+ ; 36 ; Dander ; 67 
 3326 ; Лот монет Швеции, Дании, Норвегии: 12шт ; 1942-2003 ;  ; Cu-Ni,Br,Fe ; VF-/XF- ; 55 ; USS ; 57 
 3327 ; Лот монет Румынии, Венгрии, Франции, Чехословакии, Малайзии, Тайланда: 8шт ; 1963-2005 ;  ; Cu-Ni,лат ; VF-/VF+ ; 14 ; teemu ; 44 
 3328 ; Лот монет Великобритании, США, Канады: 6шт ; 1947-1981 ;  ; Ag,Cu-Ni ; VF/VF+ ; 22 ; макс75 ; 111 
