 7062 ; Лот марок. Тува. 1941. Редкий набор. 5 шт ;  ;  ;  ;  ; 52 ; Olimpia ; 1233 
 6632 ; Часы наручные EMPORIO ARMANI. ;  ;  ;  ;  ; 54 ; tomchik ; 1104 
 6633 ; Часы офицерские с вечным календарем. На ходу ;  ;  ;  ;  ; 24 ; flutter ; 1734 
 6634 ; Часы с календарем Победа. 1940- годы. На ходу ;  ;  ;  ;  ; 47 ; Леонс ; 3600 
 6635 ; Икона медь, эмаль. Господь Вседержитель. 135х125 мм ;  ;  ;  ;  ; 12 ; Vaserd ; 2550 
 6636 ; Крестик на цепочке. Фимифть, скань. Серебрение. Середина XX в ;  ;  ;  ;  ; 17 ; vit2503 ; 204 
 6637 ; Брошь Начала XX века. Латунь, серебрение. Эмаль. 70 мм ;  ;  ;  ;  ; 21 ; varelgi ; 306 
 6638 ; Брошь охотничья. 1-я половина XX века. 55 мм ;  ;  ;  ;  ; 32 ; svokich ; 564 
 6639 ; Бусы кварц дымчатый. Длина 500мм. ;  ;  ;  ;  ; 22 ; Rober ; 206 
 6640 ; Бусы оникс натуральный. Длина 460мм. ;  ;  ;  ;  ; 71 ; Dahan ; 1081 
 6641 ; Браслет оникс натуральный. Диаметр 60мм, тянется. ;  ;  ;  ;  ; 35 ; vic2 ; 201 
 6642 ; Набор бижутерии Колье и серьги. ;  ;  ; Ж/м ;  ; 25 ; GOLDin ; 283 
 6643 ; Бусы янтарь. СССР. 26,7 г. Замок сломан. 51 см ;  ;  ;  ;  ; 31 ; LuzeRR ; 737 
 6644 ; Бусы. Кость. СССР. 50 см ;  ;  ;  ;  ; 10 ; LuzeRR ; 414 
 6645 ; Ложка для сахара и вилочка для лимона. Серебрение, эмаль. Европа. Середина XX века. Длина 110 и 120 мм ;  ;  ;  ;  ; 20 ; Майонез ; 597 
 6646 ; Столовый набор на 2 персоны. 8 предметов. В коробке ;  ;  ;  ;  ; 79 ; bambuk ; 1019 
 6647 ; Статуэта бронзовая. Высота 130 мм ;  ;  ;  ;  ; 21 ; а1945 ; 1418 
 6648 ; Статуэтка Будда с кувшином. Высота 110 мм ;  ;  ; Латунь ;  ; 42 ; Инструктор ; 3156 
 6649 ; Лот коробочек  2 шт, карельская береза. ;  ;  ;  ;  ; 23 ; RAPAN ; 820 
 6650 ; Сабля сувенирная UNITED STATES MARINES. ;  ;  ;  ;  ; 58 ; Чуча ; 2388 
 6651 ; Солдат оловянный на подставке камень. ;  ;  ;  ;  ; 24 ; Leshy77 ; 976 
 6652 ; Латунная керосиновая лампа. Высота 350 мм ;  ;  ;  ;  ; 50 ; KoFeEkb ; 5099 
 6653 ; Бинокль театральный 2.5х24 - 65 в футляре. ;  ;  ;  ;  ; 48 ; Dolfin ; 531 
 6654 ; Монокль миниатюрный походный. 45 мм ;  ;  ;  ;  ; 47 ; Alexim ; 908 
 6655 ; Компас СССР. 1969 год ;  ;  ;  ;  ; 23 ; flutter ; 408 
 6656 ; Ножницы SOLINGEN. ;  ;  ;  ;  ; 61 ; RAPAN ; 1122 
 6657 ; Лот из 2-х штампов. ;  ;  ; Ж/м ;  ; 41 ; DIMA 57 ; 1561 
 6658 ; Лот приглашений на мероприятия 5 шт. Начало ХХ века. Европа. ;  ;  ;  ;  ; 25 ; Gagarin ; 227 
 6659 ; Александр Дюма. Две Дианы. 200х130 мм. 352 стр ;  ;  ;  ;  ; 26 ; Fortyna 12 ; 210 
 6660 ; Александр Дюма. Черный тюльпан. 200х130 мм. 310 стр ;  ;  ;  ;  ; 11 ; Fortyna 12 ; 209 
 6661 ; Александр Дюма. Графиня де Монсоро. 200х130 мм. 402 стр ;  ;  ;  ;  ; 8 ; Fortyna 12 ; 209 
 6662 ; Блокнот Делегату Х Ленинградской городской конференции ВКП(б). ;  ;  ;  ;  ; 42 ; Fortyna 12 ; 1298 
 6663 ; А.В. Елисъевъ. По белу свету. Том III. С-Петербург. 1902 год. ;  ;  ;  ;  ; 55 ; KoFeEkb ; 4555 
 6664 ; И.М. Холодковский. Палеография монетъ. С-Петербург. 1912 год. ;  ;  ;  ;  ; 58 ; scaevola ; 2371 
 6665 ; Модель РУССОБАЛТ. Металл. СССР. ;  ;  ;  ;  ; 33 ; tema2013 ; 809 
 6666 ; Модель Волга ГАЗ 24. Металл. СССР. ;  ;  ;  ;  ; 37 ; antiquar ; 1381 
 6667 ; Лот пуговиц 10 шт, d-22мм. Швеция. ;  ;  ;  ;  ; 52 ; graff36alex ; 153 
 6668 ; Пуговица Орел, d-21мм. ;  ;  ;  ;  ; 13 ; ВЕПРЬ ; 111 
 6669 ; Лот пуговиц 7 шт, d-15мм. Швеция. ;  ;  ;  ;  ; 35 ; Тильзит ; 157 
 6670 ; Минерал М-5,18г ;  ;  ;  ;  ; 55 ; Alex22D ; 612 
 6801 ; Лот марок. Российская Империя. Княжество Финляндия. 1882-1892. Чистые, с наклейками ;  ;  ;  ;  ; 51 ; Olimpia ; 531 
 6802 ; Лот марок. СССР. 1948. Белинский. Чистые, с наклейками ;  ;  ;  ;  ; 6 ; cr5400 ; 101 
 6803 ; Лот марок. СССР. 1948. Островский. Чистые, со следами от наклеек ;  ;  ;  ;  ; 11 ; cr5400 ; 159 
 6804 ; Марка. СССР. 1949. Чапаев. Чистая, с наклейкой ;  ;  ;  ;  ; 17 ; cr5400 ; 266 
 6805 ; Лот марок. СССР. 1949. Радищев. Чистые, с наклейками ;  ;  ;  ;  ; 21 ; cr5400 ; 588 
 6806 ; Лот марок. СССР. 1949. Макаров. Чистые, без наклеек ;  ;  ;  ;  ; 21 ; Вяч ; 451 
 6807 ; Лот марок. СССР. 1949. 1 мая. Чистые, с наклейками ;  ;  ;  ;  ; 17 ; cr5400 ; 272 
 6808 ; Лот марок. СССР. Всемирный почтовый Союз ;  ;  ;  ;  ; 31 ; bitdvd ; 126 
 6809 ; Лот марок. СССР. Завод "Красное Сормово" ;  ;  ;  ;  ; 9 ; cr5400 ; 126 
 6810 ; Лот марок. СССР. 1950. Казахская ССР ;  ;  ;  ;  ; 9 ; flutter ; 233 
 6811 ; Лот марок. СССР. 1950. Армянская ССР ;  ;  ;  ;  ; 9 ; cr5400 ; 126 
 6435 ; Редкие русские монеты с 1699 до 1912г. И.В.Мигунов. Москва, 1912 ;  ;  ;  ; Б/у ; 26 ; trodoon ; 1751 
 6436 ; Альбом монет. 12 таблиц русских монет с древнейших времен и до наших дней. Составил М.Василевский. Изд.: Т-ва М.О.Вольфъ, 1913 ;  ;  ;  ; Б/у ; 23 ; m-antique ; 1000 
 6437 ; Работы Отдела Экономических Исследований В.С.Н.Х. Серия первая: Денежное обращение. Выпуск 1. С.А.Фалькнер Москва-1919 ;  ;  ;  ; Б/у ; 30 ; Чуча ; 392 
 6438 ; Пухов Е.В. Монета "Ефимок с признаком" ;  ;  ;  ;  ; 13 ; Трек ; 153 
 6439 ; В.Д. Доценко. Каталог орденов и знаков отличия белого движения и русской военной эмиграции. Санкт-Петербург, "Петрополис" 1992 ;  ;  ;  ;  ; 13 ; Георг ; 306 
 6440 ; Журнал Советский филателист № 4 апрель 1927г. ;  ;  ;  ;  ; 29 ; lesnik1 ; 561 
 6441 ; Журнал Советский филателист №5 май 1927г. ;  ;  ;  ;  ; 18 ; lesnik1 ; 561 
 6442 ; Keith Emmett. Монеты Александрии. Clio s cabinet. Lodi, Wisconsin 2001 ;  ;  ;  ;  ; 33 ; sd555 ; 3000 
 6443 ; Журнал Советский филателист № 6 июнь 1927г. ;  ;  ;  ;  ; 30 ; lesnik1 ; 554 
 6444 ; Награды Новой России. Санкт-Петербург 1997г. ;  ;  ;  ;  ; 19 ; cr5400 ; 196 
 6445 ; О.П. Курылев. Армия Третьего Рейха. Иллюстрированный атлас. Униформа вооруженных сил Германии 1933-1945гг. Москва 2010г. ;  ;  ;  ;  ; 28 ; cr5400 ; 683 
 6446 ; Нумизматический сборник ГИМ. Том XX. Москва 2017г ;  ;  ;  ;  ; 42 ; Георг ; 1486 
 6447 ; Оптовый лот, 10 книг. Каталог-справочник. Награды Российской Империи. Часть I. Ордена и знаки отличия. Редакция 5 ;  ;  ;  ;  ; 13 ; торгаш ; 624 
 6448 ; Оптовый лот, 10 книг. Каталог-справочник "Бумажные деньги России". Часть II. Редакция 8, 2015 год ;  ;  ;  ;  ; 10 ; RewMen ; 1019 
 6449 ; Оптовый лот, 52 книги (коробка). Псевдонимы российского рубля ;  ;  ;  ;  ; 11 ; zabor ; 561 
 6450 ; Оптовый лот, 5 книг. Подделки российских монет. В. Е. Семенов ;  ;  ;  ;  ; 20 ; торгаш ; 906 
 6451 ; Оптовый лот. 10 книг. Русские деньги X-XVII вв. Редакция 7, 2019. В. Е. Семенов ;  ;  ;  ;  ; 9 ; торгаш ; 510 
 6452 ; Оптовый лот. 6 книг (коробка).  В.Е. Семенов. Монетный передел 1700-1917 гг ;  ;  ;  ;  ; 7 ; zabor ; 702 
 6453 ; Оптовый лот, 4 книги. Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 15 ; zabor ; 775 
 6601 ; Ювелирный набор, кольцо и серьги, золото, бриллианты. Геммологическое заключение №01443. ;  ;  ; Au585 ;  ; 34 ; Трофим ; 104889 
 6602 ; Кольцо женское, золото, рубин. ;  ;  ; Au583 ;  ; 41 ; seer ; 6763 
 6603 ; Икона Казанская Пресвятая Богородица. Монастырское письмо. Размер 290х310мм. ;  ;  ;  ;  ; 51 ; mefodin ; 3790 
 6604 ; Икона Образ Святых мученников Кирик и Иулитта. Размер 235х300мм. ;  ;  ;  ;  ; 65 ; Блюхер ; 2785 
 6605 ; Часы карманные ПАВЕЛЪ БУРЕ с цепочкой PRIMA. ;  ;  ;  ;  ; 52 ; SerKon ; 9110 
 6606 ; Часы карманные S.U.F. cсеребро. Швейцария. ;  ;  ; Ag800 ;  ; 54 ; Vova1950 ; 5204 
 6607 ; Часы карманные Bore, серебро. Швейцария. ;  ;  ; Ag800 ;  ; 18 ; Superpelmen ; 4080 
 6608 ; Половник серебро 84, С.Ш 1881 (Шебанов С. 1880-1894гг). ;  ;  ; Ag84 ;  ; 65 ; крлкв ; 13464 
 6609 ; Сливочник большой, серебро, оригинальная коробка. Финляндия. ;  ;  ; Ag813 ;  ; 23 ; KoFeEkb ; 7019 
 6610 ; Набор столовых вилок 6 шт, серебро 84,И.К1880,  И.А (Алексеев Иван Алексеевич). ;  ;  ; Ag84 ;  ; 40 ; крлкв ; 29886 
 6611 ; Набор средних десертных ложек 6 шт, серебро 84, С.Ш 1887 (Шебанов С. 1880-1894гг). ;  ;  ; Ag84 ;  ; 47 ; крлкв ; 17862 
 6612 ; Набор десертных ложечек 6 шт, серебро 84, ПАМ, Л.О1896 (Олекс Лев Федорович 1880-1896гг.) ;  ;  ; Ag84 ;  ; 34 ; kip ; 8160 
 6613 ; Две чайные ложки, серебро 84. ;  ;  ; Ag84 ;  ; 35 ; LuzeRR ; 2789 
 6614 ; Ложка чайная, серебро. Вьетнам. ;  ;  ; Ag875 ;  ; 22 ; жених ; 624 
 6615 ; Ложка чайная, серебро. Вьетнам. ;  ;  ; Ag875 ;  ; 26 ; Майонез ; 605 
 6616 ; Ложка чайная, серебро. Европа ;  ;  ; Ag800 ;  ; 28 ; жених ; 534 
 6617 ; Ложка чайная, серебро. ;  ;  ; Ag916 ;  ; 18 ; жених ; 568 
 6618 ; Вилка десертная, серебро. Финляндия. ;  ;  ; Ag813 ;  ; 27 ; Alexim ; 906 
 6619 ; Вилочка для лимона, серебро, эмаль. ;  ;  ; Ag875 ;  ; 25 ; skirill ; 543 
 6620 ; Браслет серебро. Вес 17.9 гр. Диаметр 60мм. ;  ;  ; Ag925 ;  ; 50 ; элли ; 1611 
 6621 ; Браслет металл, серебрение, вставки малахит. Диаметр 60мм ;  ;  ;  ;  ; 45 ; Майонез ; 557 
 6622 ; Браслет серебрение, чернение. Вес 14.1 гр. Диаметр 60мм. ;  ;  ;  ;  ; 18 ; шахтер-61 ; 410 
 6623 ; Кольцо серебро. 6-ой фестиваль дружбы LA 6-A FESTIVALO DE AMIKECO. Надпись на эсперанто. ;  ;  ; Ag916 ;  ; 27 ; EMINEM ; 373 
 6624 ; Брошь. Европа, 1-я половина XX в. Золото, серебро, марказиты. Размер 50х30 мм. Вес 7,06 г. Справка о результатах экспертизы ;  ;  ;  ;  ; 65 ; kaso2008 ; 2123 
 6625 ; Брошь. Европа, 1-я половина XX в. Золото, серебро, марказиты. Размер 55х18 мм. Вес 6,92 г. Справка о результатах экспертизы ;  ;  ;  ;  ; 45 ; kaso2008 ; 2123 
 6626 ; Перстень. Финляндия. 1940 год ;  ;  ; Ag813 ;  ; 39 ; Тильзит ; 709 
 6627 ; Подсвечник бронза. ;  ;  ;  ;  ; 54 ; pavspb ; 2957 
 6628 ; Статуэтка фарфоровая Олень и кабаны. Высота 240мм. Основание 260х100мм. ;  ;  ;  ;  ; 50 ; Vova1950 ; 3618 
 6629 ; Набор фарфоровых ложек 6 шт. Китай ;  ;  ;  ;  ; 23 ; veselkov ; 507 
 6630 ; Игольница кость, коробка. Состояние новой. ;  ;  ;  ;  ; 84 ; LuzeRR ; 590 
 6631 ; Часы наручные CITIZEN в футляре. Япония ;  ;  ;  ;  ; 19 ; cunde42 ; 682 
 6345 ; Лот почтовых карточек (2 штуки). Тунис начала 20 века ;  ;  ;  ;  ; 3 ; lenohota ; 14 
 6346 ; Лот почтовых карточек (11 штук). "Лошади" ;  ;  ;  ;  ; 6 ; Майонез ; 34 
 6347 ; Лот почтовых карточек (5 штук). Ленин ;  ;  ;  ;  ; 16 ; Superpelmen ; 169 
 6348 ; Лот почтовых карточек (10 штук). Дети СССР ;  ;  ;  ;  ; 13 ; lavist ; 79 
 6349 ; Лот почтовых карточек (10 штук). "Птицы" ;  ;  ;  ;  ; 7 ; SadKo ; 34 
 6350 ; Лот почтовых карточек (10 штук). "Птицы" ;  ;  ;  ;  ; 6 ; SadKo ; 45 
 6351 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 26 ; архыз ; 79 
 6352 ; Лот почтовых карточек (5 штук). "Церкви" ;  ;  ;  ;  ; 3 ; Meshok ; 21 
 6353 ; Лот почтовых карточек (5 штук). "Самолеты" ;  ;  ;  ;  ; 5 ; flutter ; 25 
 6354 ; Лот почтовых карточек (3 штуки). "Природа" ;  ;  ;  ;  ; 3 ; lenohota ; 14 
 6355 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 5 ; Meshok ; 68 
 6356 ; Лот почтовых карточек (4 штуки). "Девушки" ;  ;  ;  ;  ; 5 ; lenohota ; 99 
 6357 ; Набор почтовых карточек в буклете (11 штук - неполный комплект). "Выборгские зарисовки" ;  ;  ;  ;  ; 29 ; COIN961 ; 136 
 6358 ; Набор почтовых карточек в буклете (15 штук - неполный комплект). "Советские самолеты" ;  ;  ;  ;  ; 15 ; dimcoin ; 125 
 6359 ; Набор почтовых карточек в буклете (15 штук - неполный комплект). "Творчество А.И.Куинджи" ;  ;  ;  ;  ; 5 ; lenohota ; 69 
 6360 ; Набор почтовых карточек в буклете (16 штук - полный комплект). "Творчество В.И.Сурикова" ;  ;  ;  ;  ; 9 ; lenohota ; 113 
 6401 ; Работа Татьяны Викторовой. После заката. 2019 г. ;  ;  ;  ;  ; 26 ; TOTOHA29 ; 333 
 6402 ; Работа Татьяны Викторовой. Моя деревня. 2019 г. ;  ;  ;  ;  ; 31 ; SS2008 ; 459 
 6403 ; Работа Татьяны Викторовой. Мысли. 2020 г. ;  ;  ;  ;  ; 43 ; neur_on ; 521 
 6404 ; Авторскиий принт Марии Мишкарёвой. Апельсиновое варенье. 2018 г. ;  ;  ;  ;  ; 13 ; salim ; 306 
 6405 ; Авторскиий принт Марии Мишкарёвой. Ландыши. 2018 г. ;  ;  ;  ;  ; 13 ; salim ; 327 
 6406 ; Картина. Юлия Егорушкова. Фонарь. 2014 г. ;  ;  ;  ;  ; 68 ; нумизмат василий ; 5102 
 6407 ; БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2021 года. 21-я редакция. В. Е. Семенов ;  ;  ;  ;  ; 35 ; Andrey203 ; 1984 
 6408 ; Монетный передел 1700-1917 гг. В. Е. Семенов ;  ;  ;  ;  ; 11 ; Tesal ; 179 
 6409 ; Куда уходят деньги? В. Е. Семенов ;  ;  ;  ;  ; 7 ; B747 ; 45 
 6410 ; Псевдонимы российского рубля ;  ;  ;  ;  ; 11 ; ярамаска ; 72 
 6411 ; Подделки российских монет. В. Е. Семенов ;  ;  ;  ;  ; 5 ; Ultim ; 50 
 6412 ; Монетное дело Российской империи. В. Е. Семенов ;  ;  ;  ;  ; 9 ; Vaserd ; 201 
 6413 ; Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное. В. Е. Семенов ;  ;  ;  ;  ; 7 ; bobbar ; 36 
 6414 ; Русские деньги X-XVII вв. Редакция 7, 2018 ;  ;  ;  ;  ; 5 ; 1505 ; 57 
 6415 ; Русские деньги X-XVII вв. Редакция 7, 2018 ;  ;  ;  ;  ; 8 ; morgan ; 74 
 6416 ; Монеты России 1700-1917 гг. Редакция 15, 2018 год ;  ;  ;  ;  ; 11 ; Tesal ; 75 
 6417 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921–2021 годов. Редакция 50, март 2021 год ;  ;  ;  ;  ; 20 ; Vaserd ; 373 
 6418 ; Каталог-справочник "Бумажные деньги России". Часть I. Редакция 10, 2014 год ;  ;  ;  ;  ; 5 ; hoza ; 116 
 6419 ; Каталог-справочник. Награды Российской Империи. Часть I. Ордена и знаки отличия. Редакция 5 ;  ;  ;  ;  ; 5 ; agentvovan ; 21 
 6420 ; Каталог-справочник. Монеты Молдовы и Приднестровья. Редакция 1, 2019 год ;  ;  ;  ;  ; 9 ; aziya11 ; 74 
 6421 ; Каталог-справочник. Монеты Украины 1992-2020 годы. Редакция 7, 2020 год ;  ;  ;  ;  ; 14 ; aziya11 ; 124 
 6422 ; Каталог-справочник «Монеты Казахстана 1993 – 2021 гг.», 5-я редакция ;  ;  ;  ;  ; 9 ; aziya11 ; 74 
