 3183 ; Бона иностранная ;  ;  ;  ;  ; 22 ; derk02 ; 459 
 2829 ; Монетовидный жетон. 50 центов. Ватикан ; 2005 ;  ; Латунь ; Unc ; 38 ; Sky2 ; 453 
 2830 ; Монетовидный жетон. 20 центов. Ватикан ; 2005 ;  ; Латунь ; Unc ; 45 ; Sky2 ; 365 
 2831 ; Монетовидный жетон. 10 центов. Ватикан ; 2005 ;  ; Латунь ; Unc ; 25 ; Sky2 ; 241 
 2832 ; Монетовидный жетон. 5 центов. Ватикан ; 2005 ;  ; Cu/St ; Unc ; 14 ; Sky2 ; 225 
 2733 ; 1 флорин. Великобритания ; 1929 ;  ; Ag ; VF ; 31 ; FEDOTOV1920 ; 161 
 2734 ; 2 шиллинга. Великобритания ; 1940 ;  ; Ag ; VF ; 34 ; димитрий ; 126 
 2735 ; 2 шиллинга. Великобритания ; 1941 ;  ; Ag ; VF+ ; 19 ; dsidorov ; 133 
 2736 ; 2 шиллинга. Великобритания ; 1942 ;  ; Ag ; VF+ ; 21 ; димитрий ; 105 
 2737 ; 2 шиллинга. Великобритания ; 1944 ;  ; Ag ; VF+ ; 14 ; димитрий ; 117 
 2738 ; 2 шиллинга. Великобритания ; 1945 ;  ; Ag ; VF-XF ; 9 ; dsidorov ; 186 
 2739 ; 2 шиллинга. Великобритания ; 1946 ;  ; Ag ; VF-XF ; 15 ; Nirvanych ; 119 
 2740 ; 3 пенса. Великобритания ; 1899 ;  ; Ag ; VF- ; 9 ; ask ; 102 
 2741 ; 3 пенса. Великобритания ; 1900 ;  ; Ag ; VF- ; 37 ; vol ; 101 
 2742 ; 3 пенса. Великобритания ; 1902 ;  ; Ag ; VF- ; 35 ; vol ; 102 
 2743 ; 3 пенса. Великобритания ; 1908 ;  ; Ag ; VF- ; 27 ; pref ; 75 
 2744 ; 3 пенса. Великобритания ; 1913 ;  ; Ag ; VF+ ; 7 ; dsidorov ; 115 
 2745 ; 3 пенса. Великобритания ; 1914 ;  ; Ag ; VF ; 22 ; dsidorov ; 53 
 2746 ; 3 пенса. Великобритания ; 1916 ;  ; Ag ; VF ; 34 ; ask ; 68 
 2747 ; 3 пенса. Великобритания ; 1917 ;  ; Ag ; VF ; 24 ; dsidorov ; 71 
 2748 ; 3 пенса. Великобритания ; 1918 ;  ; Ag ; VF-XF ; 2 ; dsidorov ; 100 
 2749 ; 3 пенса. Великобритания ; 1920 ;  ; Ag ; VF+ ; 6 ; dsidorov ; 43 
 2750 ; 3 пенса. Великобритания ; 1921 ;  ; Ag ; VF+ ; 4 ; dsidorov ; 45 
 2751 ; 3 пенса. Великобритания ; 1931 ;  ; Ag ; VF-XF ; 21 ; alskr ; 51 
 2752 ; 3 пенса. Великобритания ; 1932 ;  ; Ag ; VF+ ; 12 ; himik-58 ; 51 
 2753 ; 3 пенса. Великобритания ; 1933 ;  ; Ag ; VF+ ; 23 ; alskr ; 51 
 2754 ; 3 пенса. Великобритания ; 1934 ;  ; Ag ; VF-XF ; 27 ; dsidorov ; 48 
 2755 ; 3 пенса. Великобритания ; 1935 ;  ; Ag ; VF-XF ; 35 ; dsidorov ; 50 
 2756 ; 3 пенса. Великобритания ; 1936 ;  ; Ag ; XF+ ; 16 ; kergudu ; 62 
 2757 ; 3 пенса. Великобритания ; 1937 ;  ; Ag ; AU ; 22 ; GBK ; 83 
 2758 ; 3 пенса. Великобритания ; 1938 ;  ; Ag ; VF-XF ; 26 ; GBK ; 79 
 2759 ; 3 пенса. Великобритания ; 1940 ;  ; Ag ; XF ; 15 ; dsidorov ; 72 
 2760 ; 6 пенсов. Великобритания ; 1921 ;  ; Ag ; VF ; 5 ; himik-58 ; 102 
 2761 ; 6 пенсов. Великобритания ; 1922 ;  ; Ag ; VF- ; 11 ; dsidorov ; 83 
 2762 ; 6 пенсов. Великобритания ; 1926 ;  ; Ag ; VF- ; 11 ; dsidorov ; 88 
 2763 ; 6 пенсов. Великобритания ; 1939 ;  ; Ag ; VF+ ; 14 ; Чародей ; 102 
 2764 ; 6 пенсов. Великобритания ; 1942 ;  ; Ag ; VF ; 20 ; dsidorov ; 59 
 2765 ; 6 пенсов. Великобритания ; 1943 ;  ; Ag ; VF ; 7 ; dsidorov ; 59 
 2766 ; 6 пенсов. Великобритания ; 1944 ;  ; Ag ; VF+ ; 17 ; dsidorov ; 75 
 2767 ; 6 пенсов. Великобритания ; 1945 ;  ; Ag ; VF ; 13 ; dsidorov ; 59 
 2768 ; 1 шиллинг. Великобритания ; 1887 ;  ; Ag ; XF ; 64 ; vol ; 1020 
 2769 ; 1/2 кроны. Великобритания ; 1957 ;  ; Cu-Ni ; VF+ ; 33 ; d-master ; 55 
 2770 ; 1/2 кроны. Великобритания ; 1967 ;  ; Cu-Ni ; AU ; 21 ; udaw ; 92 
 2771 ; 1 пенни. Великобритания ; 1965 ;  ; Br ; AU ; 6 ; Lena6975 ; 44 
 2772 ; 1 пенни. Великобритания ; 1967 ;  ; Br ; AU ; 8 ; Lena6975 ; 44 
 2773 ; 1/2 фартинга. Великобритания ; 1844 ;  ; Br ; VF-XF ; 30 ; xabib ; 276 
 2774 ; 1 фартинг. Великобритания ; 1853 ;  ; Cu ; VF+ ; 13 ; dsidorov ; 261 
 2775 ; 1 фартинг. Великобритания ; 1860 ;  ; Br ; XF ; 20 ; xabib ; 278 
 2776 ; 1 фартинг. Великобритания ; 1864 ;  ; Br ; VF ; 27 ; 542 ; 253 
 2777 ; 1 фартинг. Великобритания ; 1867 ;  ; Br ; VF+ ; 23 ; xabib ; 261 
 2778 ; 1 фартинг. Великобритания ; 1873 ;  ; Br ; VF+ ; 21 ; 542 ; 255 
 2779 ; 1 фартинг. Великобритания ; 1878 ;  ; Br ; VF+ ; 20 ; 542 ; 306 
 2780 ; 1 фартинг. Великобритания ; 1879 ;  ; Br ; XF ; 20 ; 542 ; 312 
 2781 ; 1 фартинг. Великобритания ; 1880 ;  ; Br ; XF ; 13 ; overshtag ; 333 
 2782 ; 1 фартинг. Великобритания ; 1881 ;  ; Br ; VF+ ; 17 ; dsidorov ; 206 
 2683 ; 10 центов. Канада. 100 лет конфедерации ; 1967 ;  ; Ag ; AU ; 15 ; dsidorov ; 100 
 2684 ; 10 центов. Канада ; 1955 ;  ; Ag ; AU ; 14 ; 542 ; 116 
 2685 ; 5 шиллингов. Австрия ; 1961 ;  ; Ag ; XF ; 35 ; dsidorov ; 100 
 2686 ; 1 франк. Франция ; 1916 ;  ; Ag ; VF-XF ; 24 ; bliznetz ; 116 
 2687 ; 20 драхм. Греция ; 1960 ;  ; Ag ; VF+ ; 42 ; GBK ; 219 
 2688 ; 10 сентаво. Филиппины ; 1944D ;  ; Ag ; AU ; 30 ; dsidorov ; 148 
 2689 ; 20 сентаво. Филиппины ; 1944D ;  ; Ag ; XF+ ; 10 ; 4А ; 153 
 2690 ; 25 центов. Нидерланды ; 1944P ;  ; Ag ; AU ; 12 ; alskr ; 62 
 2691 ; 10 центов. Нидерланды ; 1936 ;  ; Ag ; XF+ ; 8 ; ask ; 51 
 2692 ; 10 центов. Нидерланды ; 1944P ;  ; Ag ; AU ; 15 ; Nirvanych ; 79 
 2693 ; 1/10 гульдена. Нидерландское Кюрасао ; 1944D ;  ; Ag ; AU ; 43 ; рл672 ; 120 
 2694 ; 1/4 рупии. Британская Индия ; 1943 ;  ; Ag ; VF ; 24 ; DVZ ; 90 
 2695 ; 1/10 бальбоа. Панама ; 1930 ;  ; Ag ; XF ; 42 ; ask ; 141 
 2696 ; 1/10 бальбоа. Панама ; 1947 ;  ; Ag ; XF+ ; 42 ; Rober ; 120 
 2697 ; 1/10 бальбоа. Панама ; 1953 ;  ; Ag ; VF-XF ; 43 ; Rober ; 106 
 2698 ; 10 сентаво. Куба ; 1915 ;  ; Ag ; XF- ; 25 ; димитрий ; 159 
 2699 ; 25 сантимов. Венесуэла ; 1954 ;  ; Ag ; XF+ ; 36 ; vova1604 ; 133 
 2700 ; 1/10 гульдена. Нидерландская Индия ; 1942S ;  ; Ag ; AU ; 21 ; Reverse ; 101 
 2701 ; 10 центов. Стрейтс-Сетлментс ; 1927 ;  ; Ag ; AU ; 22 ; alskr ; 114 
 2702 ; 10 центов. Стрейтс-Сетлментс ; 1927 ;  ; Ag ; VF- ; 29 ; skif ; 68 
 2703 ; 5 центов. Стрейтс-Сетлментс ; 1935 ;  ; Ag ; XF- ; 17 ; vitapool ; 110 
 2704 ; 3 пенса. Новая Зеландия ; 1946 ;  ; Ag ; VF-XF ; 26 ; Sterh ; 53 
 2705 ; 3 пенса. Южная Африка ; 1942 ;  ; Ag ; XF- ; 42 ; ask ; 63 
 2706 ; 3 пенса. Южная Африка ; 1952 ;  ; Ag ; VF-XF ; 21 ; skif ; 51 
 2707 ; 3 пенса. Южная Африка ; 1956 ;  ; Ag ; XF- ; 31 ; belovaanna ; 116 
 2708 ; 1 флорин. Австралия ; 1944 ;  ; Ag ; VF-XF ; 17 ; dsidorov ; 228 
 2709 ; 1 шиллинг. Австралия ; 1944 ;  ; Ag ; VF-XF ; 26 ; dsidorov ; 126 
 2710 ; 1 шиллинг. Австралия ; 1954 ;  ; Ag ; VF+ ; 19 ; dsidorov ; 125 
 2711 ; 1 шиллинг. Австралия ; 1960 ;  ; Ag ; XF ; 49 ; skif ; 110 
 2712 ; 1 шиллинг. Австралия ; 1961 ;  ; Ag ; VF-XF ; 45 ; Скрудж ; 101 
 2713 ; 6 пенсов. Австралия ; 1910 ;  ; Ag ; VF- ; 15 ; vc57 ; 138 
 2714 ; 6 пенсов. Австралия ; 1957 ;  ; Ag ; VF-XF ; 28 ; ask ; 60 
 2715 ; 3 пенса. Австралия ; 1942 ;  ; Ag ; XF- ; 8 ; ask ; 51 
 2716 ; 3 пенса. Австралия ; 1943 ;  ; Ag ; VF+ ; 28 ; skif ; 62 
 2717 ; 1 крона. Великобритания ; 1887 ;  ; Ag ; VF-XF ; 41 ; dsidorov ; 2222 
 2718 ; 1 флорин (2 шиллинга). Великобритания ; 1902 ;  ; Ag ; AU ; 37 ; 23011976 ; 3584 
 2719 ; Двойной флорин. Великобритания ; 1887 ;  ; Ag ; VF-XF ; 41 ; alex1974 ; 1548 
 2720 ; Двойной флорин. Великобритания ; 1889 ;  ; Ag ; VF ; 78 ; vol ; 1428 
 2721 ; 1/2 кроны. Великобритания ; 1891 ;  ; Ag ; VF ; 27 ; димитрий ; 1037 
 2722 ; 1/2 кроны. Великобритания ; 1920 ;  ; Ag ; VF- ; 16 ; Vadsux ; 210 
 2723 ; 1/2 кроны. Великобритания ; 1923 ;  ; Ag ; VF-XF ; 21 ; vc57 ; 219 
 2724 ; 1/2 кроны. Великобритания ; 1927 ;  ; Ag ; VF ; 21 ; dsidorov ; 216 
 2725 ; 1/2 кроны. Великобритания ; 1928 ;  ; Ag ; VF+ ; 36 ; FEDOTOV1920 ; 227 
 2726 ; 1/2 кроны. Великобритания ; 1931 ;  ; Ag ; VF+ ; 31 ; Vadsux ; 224 
 2727 ; 1/2 кроны. Великобритания ; 1933 ;  ; Ag ; VF+ ; 20 ; pref ; 227 
 2728 ; 1/2 кроны. Великобритания ; 1935 ;  ; Ag ; VF+ ; 16 ; варяг2004 ; 228 
 2729 ; 1/2 кроны. Великобритания ; 1936 ;  ; Ag ; VF-XF ; 14 ; варяг2004 ; 227 
 2730 ; 1 флорин. Великобритания ; 1921 ;  ; Ag ; VF- ; 14 ; dsidorov ; 83 
 2731 ; 1 флорин. Великобритания ; 1922 ;  ; Ag ; VF ; 23 ; himik-58 ; 133 
 2732 ; 1 флорин. Великобритания ; 1923 ;  ; Ag ; VF ; 90 ; димитрий ; 141 
 2633 ; 5 пфеннигов. Германия ; 1939B ;  ; Al/Br ; XF+ ; 21 ; allex61 ; 116 
 2634 ; 2 пфеннига. Германия ; 1938A ;  ; Br ; VF-XF ; 2 ; минёр ; 73 
 2635 ; 2 пфеннига. Германия ; 1939G ;  ; Br ; VF-XF ; 3 ; DVZ ; 75 
 2636 ; 2 пфеннига. Германия ; 1938D ;  ; Br ; VF-XF ; 2 ; минёр ; 73 
 2637 ; 2 пфеннига. Германия ; 1939A ;  ; Br ; XF+ ; 3 ; DVZ ; 75 
 2638 ; 2 пфеннига. Германия ; 1937D ;  ; Br ; VF-XF ; 3 ; suhua ; 75 
 2639 ; 2 пфеннига. Германия ; 1939F ;  ; Br ; VF-XF ; 2 ; минёр ; 73 
 2640 ; 2 пфеннига. Германия ; 1938J ;  ; Br ; XF- ; 3 ; DVZ ; 75 
 2641 ; 2 пфеннига. Германия ; 1912A ;  ; Cu ; VF+ ; 4 ; pref ; 15 
 2642 ; 2 пфеннига. Веймар ; 1924A ;  ; Br ; VF+ ; 2 ; минёр ; 23 
 2643 ; 2 пфеннига. Веймар ; 1924D ;  ; Br ; VF+ ; 2 ; минёр ; 23 
 2644 ; 2 пфеннига. Веймар ; 1936A ;  ; Br ; XF+ ; 6 ; минёр ; 37 
 2645 ; 1 пфенниг. Германия ; 1906A ;  ; Cu ; VF-XF ; 2 ; минёр ; 13 
 2646 ; 1 пфенниг. Германия ; 1914A ;  ; Cu ; VF-XF ; 3 ; allex61 ; 14 
 2647 ; 1 пфенниг. Германия ; 1913A ;  ; Cu ; VF-XF ; 3 ; pref ; 14 
 2648 ; 1 пфенниг. Германия ; 1907A ;  ; Cu ; VF-XF ; 14 ; alno51 ; 55 
 2649 ; 1 пфенниг. Германия ; 1912A ;  ; Cu ; VF ; 2 ; минёр ; 13 
 2650 ; 1 пфенниг. Веймар ; 1936A ;  ; Br ; XF- ; 3 ; solder13 ; 31 
 2651 ; 1 пфенниг. Веймар ; 1924A ;  ; Br ; VF+ ; 3 ; cochu ; 31 
 2652 ; 1 пфенниг. Веймар ; 1933A ;  ; Br ; AU ; 39 ; Vico ; 67 
 2653 ; 1 пфенниг. Веймар ; 1934J ;  ; Br ; XF+ ; 3 ; solder13 ; 31 
 2654 ; 1 пфенниг. Веймар ; 1929A ;  ; Br ; XF ; 3 ; alskr ; 14 
 2655 ; 1 пфенниг. Веймар ; 1935A ;  ; Br ; VF-XF ; 7 ; solder13 ; 19 
 2656 ; 1 пфенниг. Веймар ; 1931A ;  ; Br ; VF-XF ; 5 ; alskr ; 16 
 2657 ; 1 пфенниг. Германия ; 1939A ;  ; Br ; XF ; 3 ; danila ; 65 
 2658 ; 1 пфенниг. Германия ; 1938F ;  ; Br ; XF- ; 3 ; danila ; 65 
 2659 ; 1 пфенниг. Германия ; 1939F ;  ; Br ; XF+ ; 2 ; минёр ; 63 
 2660 ; 1 пфенниг. Германия ; 1939G ;  ; Br ; VF-XF ; 3 ; alno51 ; 65 
 2661 ; 1 пфенниг. Германия ; 1942A ;  ; Zn ; VF ; 9 ; alno51 ; 55 
 2662 ; 5 лит. Литва ; 1936 ;  ; Ag ; XF+ ; 4 ; минёр ; 400 
 2663 ; 1/2 доллара. США. Кеннеди ; 1968D ;  ; Ag ; AU ; 15 ; bliznetz ; 200 
 2664 ; 1/4 доллара. США. Вашингтон ; 1941 ;  ; Ag ; VF- ; 6 ; минёр ; 100 
 2665 ; 50 шиллингов. Австрия. Австрийское президенство в Европейском союзе ; 1998 ;  ; Би/м ; AU ; 20 ; 542 ; 331 
 2666 ; 1 доллар. США. XXIII Олимпиада. Лос-Анжелес. Упаковка ; 1983D ;  ; Ag ; Unc ; 2 ; МИГ ; 663 
 2667 ; 1 доллар. США. XXII Олимпиада. Лос-Анжелес. Упаковка ; 1984P ;  ; Ag999 ; Unc ; 17 ; bliznetz ; 894 
 2668 ; 1 марка. Германия ; 1937A ;  ; Ni ; AU ; 71 ; егор ; 424 
 2669 ; 5 пфеннигов. Веймар ; 1924F ;  ; Al/Br ; VF- ; 11 ; DVZ ; 21 
 2670 ; 1/2 доллара. США. 250 лет со дня рождения Джорджа Вашингтона ; 1982S ;  ; Ag ; Proof ; 36 ; dsidorov ; 431 
 2671 ; 1/4 доллара. США. Западная Вирджиния ; 2005S ;  ; Ag ; Proof ; 79 ; savlad ; 306 
 2672 ; 1/4 доллара. США. Вашингтон ; 1964D ;  ; Ag ; XF- ; 6 ; dsidorov ; 100 
 2673 ; 1 дайм. США. Меркури ; 1938D ;  ; Ag ; VF+ ; 44 ; savlad ; 91 
 2674 ; 1 дайм. США. Меркури ; 1942 ;  ; Ag ; VF-XF ; 27 ; 34/85 ; 94 
 2675 ; 1/4 доллара. США ; 1925 ;  ; Ag ; F-VF ; 11 ; dsidorov ; 136 
 2676 ; 1/4 доллара. США ; 1926 ;  ; Ag ; F-VF ; 25 ; ask ; 102 
 2677 ; 5 центов. США. Джефферсон ; 1942P ;  ; Cu-Ag-Mg ; VF-XF ; 7 ; ВМШ ; 55 
 2678 ; 1 дайм. США. Барбер. Отверстия 12 часов ; 1905 ;  ; Ag ; F-VF ; 18 ; ask ; 51 
 2679 ; 1 дайм. США. Отверстие 12 часов ; 1875 ;  ; Ag ; F-VF ; 20 ; ask ; 55 
 2680 ; 25 центов. Канада ; 1956 ;  ; Ag ; XF+ ; 33 ; vc57 ; 185 
 2681 ; 10 центов. Канада ; 1965 ;  ; Ag ; AU ; 18 ; 542 ; 116 
 2682 ; 10 центов. Канада ; 1968 ;  ; Ag ; AU ; 8 ; kamensk61 ; 116 
 2583 ; 10 пфеннигов. Германия ; 1921 ;  ; Zn ; VF- ; 2 ; Lena6975 ; 13 
 2584 ; 10 пфеннигов. Германия ; 1917 ;  ; Zn ; VF- ; 2 ; alex995 ; 13 
 2585 ; 10 пфеннигов. Германия ; 1916A ;  ; Fe ; VF ; 2 ; минёр ; 13 
 2586 ; 10 пфеннигов. Германия ; 1917A ;  ; Fe ; VF- ; 21 ; alno51 ; 55 
 2587 ; 10 пфеннигов. Германия ; 1920 ;  ; Zn ; VF-XF ; 3 ; росвет ; 14 
 2588 ; 10 пфеннигов. Германия ; 1937A ;  ; Al/Br ; VF-XF ; 15 ; allex61 ; 113 
 2589 ; 10 пфеннигов. Германия ; 1938F ;  ; Al/Br ; VF-XF ; 20 ; allex61 ; 114 
 2590 ; 10 пфеннигов. Веймар ; 1925A ;  ; Al/Br ; VF+ ; 3 ; DVZ ; 31 
 2591 ; 10 пфеннигов. Веймар ; 1939A ;  ; Al/Br ; VF-XF ; 2 ; DVZ ; 30 
 2592 ; 10 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF+ ; 3 ; росвет ; 24 
 2593 ; 10 пфеннигов. Веймар ; 1935A ;  ; Al/Br ; VF-XF ; 4 ; solder13 ; 25 
 2594 ; 5 пфеннигов. Германия ; 1913D ;  ; Cu-Ni ; VF-XF ; 4 ; минёр ; 15 
 2595 ; 5 пфеннигов. Германия ; 1914E ;  ; Cu-Ni ; VF+ ; 3 ; alskr ; 14 
 2596 ; 5 пфеннигов. Германия ; 1918E ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2597 ; 5 пфеннигов. Германия ; 1909A ;  ; Cu-Ni ; VF+ ; 7 ; росвет ; 17 
 2598 ; 5 пфеннигов. Германия ; 1909E ;  ; Cu-Ni ; VF+ ; 3 ; zx123 ; 14 
 2599 ; 5 пфеннигов. Германия ; 1889A ;  ; Cu-Ni ; VF- ; 5 ; alex995 ; 15 
 2600 ; 5 пфеннигов. Германия ; 1908A ;  ; Cu-Ni ; VF+ ; 1 ; минёр ; 14 
 2601 ; 5 пфеннигов. Германия ; 1913E ;  ; Cu-Ni ; VF-XF ; 2 ; минёр ; 13 
 2602 ; 5 пфеннигов. Германия ; 1912E ;  ; Cu-Ni ; VF-XF ; 3 ; alskr ; 14 
 2603 ; 5 пфеннигов. Германия ; 1915F ;  ; Cu-Ni ; VF+ ; 6 ; ВМШ ; 16 
 2604 ; 5 пфеннигов. Германия ; 1900A ;  ; Cu-Ni ; VF ; 5 ; alex995 ; 15 
 2605 ; 5 пфеннигов. Германия ; 1911A ;  ; Cu-Ni ; VF ; 2 ; минёр ; 13 
 2606 ; 5 пфеннигов. Германия ; 1906A ;  ; Cu-Ni ; VF+ ; 2 ; минёр ; 13 
 2607 ; 5 пфеннигов. Германия ; 1916A ;  ; Fe ; VF- ; 2 ; минёр ; 13 
 2608 ; 5 пфеннигов. Германия ; 1919J ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2609 ; 5 пфеннигов. Германия ; 1918J ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2610 ; 5 пфеннигов. Германия ; 1921A ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2611 ; 5 пфеннигов. Германия ; 1918A ;  ; Fe ; VF+ ; 3 ; Lena6975 ; 14 
 2612 ; 5 пфеннигов. Германия ; 1919J ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2613 ; 5 пфеннигов. Германия ; 1920A ;  ; Fe ; VF+ ; 54 ; минёр ; 77 
 2614 ; 5 пфеннигов. Германия ; 1922D ;  ; Fe ; VF+ ; 3 ; alskr ; 14 
 2615 ; 5 пфеннигов. Германия ; 1920A ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2616 ; 5 пфеннигов. Германия ; 1916A ;  ; Fe ; VF ; 5 ; росвет ; 16 
 2617 ; 5 пфеннигов. Германия ; 1922D ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2618 ; 5 пфеннигов. Германия ; 1922D ;  ; Fe ; VF ; 2 ; минёр ; 13 
 2619 ; 5 пфеннигов. Германия ; 1921J ;  ; Fe ; VF ; 2 ; минёр ; 13 
 2620 ; 5 пфеннигов. Германия ; 1915A ;  ; Fe ; VF- ; 2 ; минёр ; 13 
 2621 ; 5 пфеннигов. Германия ; 1917 ;  ; Fe ; VF- ; 2 ; минёр ; 13 
 2622 ; 5 пфеннигов. Германия ; 1920A ;  ; Fe ; VF+ ; 3 ; allex61 ; 14 
 2623 ; 5 пфеннигов. Германия ; 1921J ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2624 ; 5 пфеннигов. Германия ; 1917J ;  ; Fe ; VF+ ; 3 ; tigris ; 14 
 2625 ; 5 пфеннигов. Германия ; 1915A ;  ; Fe ; VF- ; 2 ; минёр ; 13 
 2626 ; 5 пфеннигов. Германия ; 1915A ;  ; Fe ; F-VF ; 2 ; минёр ; 13 
 2627 ; 5 пфеннигов. Германия ; 1917 ;  ; Fe ; XF ; 2 ; минёр ; 13 
 2628 ; 5 пфеннигов. Германия ; 1919A ;  ; Fe ; VF+ ; 2 ; минёр ; 13 
 2629 ; 5 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF+ ; 3 ; DVZ ; 24 
 2630 ; 5 пфеннигов. Веймар ; 1925A ;  ; Al/Br ; VF-XF ; 3 ; DVZ ; 24 
 2631 ; 5 пфеннигов. Веймар ; 1936A ;  ; Al/Br ; XF+ ; 4 ; Vico ; 25 
 2632 ; 5 пфеннигов. Германия ; 1938A ;  ; Al/Br ; XF+ ; 5 ; allex61 ; 79 
 2533 ; 300 нгультрам. Бутан. Олимпийские игры. Бокс ; 1992 ;  ; Ag ; Proof ; 10 ; минёр ; 594 
 2534 ; 300 нгультрам. Бутан. Олимпийские игры. Футбол ; 1993 ;  ; Ag ; Proof ; 10 ; минёр ; 594 
 2535 ; 300 нгультрам. Бутан. Олимпийские игры. Лук ; 1992 ;  ; Ag ; Proof ; 10 ; минёр ; 594 
 2536 ; 20 риэлей. Камбоджа ; 1989 ;  ; Ag ; Proof ; 10 ; Алек ; 714 
 2537 ; 500 рупий. Непал. Олимпийские игры ; 1992 ;  ; Ag ; Proof ; 7 ; Алек ; 714 
 2538 ; 100 шиллингов. Австрия. XII Зимние Олимпийские игры. Инсбрук ; 1976 ;  ; Ag ; Proof ; 2 ; МИГ ; 453 
 2539 ; 5 долларов. Ниуэ. 1 высадка на Луне ; 1992 ;  ; Ag ; Proof ; 10 ; минёр ; 429 
 2540 ; 5 долларов. Ниуэ. Защита нашего мира ; 1993 ;  ; Ag ; Proof ; 15 ; агент ; 453 
 2541 ; 5 долларов. Ниуэ. Баунти ; 1992 ;  ; Ag ; Proof ; 27 ; alno51 ; 728 
 2542 ; 2 доллара. Острова Кука. Олимпийские игры ; 2002 ;  ; Ag ; Proof ; 10 ; минёр ; 355 
 2543 ; 5 франков. Швейцария ; 1933B ;  ; Ag ; VF+ ; 8 ; минёр ; 345 
 2544 ; 5 евроцентов. Мальта ; 2008 ;  ; Cu/St ; AU ; 5 ; агент ; 22 
 2545 ; 2 евро. ФРГ. Саарленд ; 2009J ;  ; Би/м ; AU ; 6 ; минёр ; 155 
