 6693 ; Пуговица Швеция ;  ;  ; Ж/м ;  ; 12 ; basil ; 83 
 6364 ; Лот почтовых конвертов со спецгашением "Северный полюс" (3 штуки, 1978 г) ;  ;  ;  ;  ; 32 ; Кузьма Огородник ; 130 
 6365 ; Лот почтовых конвертов со спецгашением (3 штуки)  "Арктика" ;  ;  ;  ;  ; 12 ; Meshok ; 38 
 6366 ; Лот почтовых конвертов со спецгашением "Северный полюс" (3 штуки) ;  ;  ;  ;  ; 27 ; Meshok ; 62 
 6367 ; Лот открыток с оригинальной маркой и спец. Гашением "Антарктика" (6 штук) ;  ;  ;  ; 2000024861609 ; 13 ; krava ; 97 
 6368 ; Лот почтовых конвертов со спецгашением (3 штуки) Ледоколы ;  ;  ;  ;  ; 10 ; Meshok ; 42 
 6369 ; Лот почтовых конвертов со спецгашением "Северный полюс" (4 штуки ,1979 год) ;  ;  ;  ;  ; 10 ; Meshok ; 53 
 6370 ; Лот почтовых конвертов со спецгашением "Северный полюс" (5 штук) ;  ;  ;  ;  ; 14 ; Meshok ; 59 
 6371 ; Лот почтовых конвертов со спецгашением (7 штук) ;  ;  ;  ;  ; 8 ; Meshok ; 63 
 6372 ; Лот почтовых конвертов со спецгашением "Северный полюс" (5 штук) ;  ;  ;  ;  ; 16 ; Кузьма Огородник ; 64 
 6373 ; Лот почтовых конвертов (8 штук, без повторов) Спорт ;  ;  ;  ;  ; 12 ; Meshok ; 42 
 6374 ; Лот почтовых конвертов (8 штук, без повторов) Космос ;  ;  ;  ;  ; 21 ; Кузьма Огородник ; 46 
 6375 ; Лот почтовых конвертов (28 штук, без повторов) Известные люди ;  ;  ;  ;  ; 8 ; Житель12 ; 33 
 6376 ; Лот почтовых конвертов (28 штук, без повторов) Ленинград ;  ;  ;  ;  ; 40 ; Житель12 ; 97 
 6377 ; Лот почтовых конвертов (29 штук, без повторов) Города ;  ;  ;  ;  ; 9 ; Житель12 ; 57 
 6378 ; Лот почтовых конвертов (31 штука, без повторов) ;  ;  ;  ;  ; 15 ; Житель12 ; 68 
 6379 ; Лот почтовых конвертов (90 штук, без повторов) ;  ;  ;  ;  ; 9 ; Житель12 ; 100 
 6401 ; Работа Сергея Зиновкина ;  ;  ;  ;  ; 73 ; MUPS ; 459 
 6402 ; Работа Дарьи Шадриной. Встреча после разлуки ;  ;  ;  ;  ; 27 ; acidorov ; 1023 
 6403 ; Работа Дарьи Шадриной. Непогода ;  ;  ;  ;  ; 15 ; acidorov ; 663 
 6404 ; Работа Дарьи Шадриной. Парусник ;  ;  ;  ;  ; 9 ; wwi.i ; 365 
 6405 ; Комплект авторских закладок Дарьи Шадриной. (4 шт.) ;  ;  ;  ;  ; 12 ; tpp ; 207 
 6406 ; Работа Татьяны Викторовой. Тишина, 2017 ;  ;  ;  ;  ; 24 ; MUPS ; 793 
 6407 ; Работа Татьяны Викторовой. Утро, 2017 ;  ;  ;  ;  ; 12 ; Dahan ; 373 
 6408 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 6409 ; Папка для хранения рисунков и документов. Конрос ;  ;  ;  ;  ; 23 ; lenohota ; 215 
 6410 ; Еженедельник MEDIUM A5 на 2020 год, BLACK. Leuchtturm1917, #359991 ;  ;  ;  ;  ; 20 ; maksud ; 300 
 6411 ; Еженедельник-блокнот MEDIUM A5 на 2020 год, BLUE. Leuchtturm1917, #359886 ;  ;  ;  ;  ; 29 ; Я звезда! ; 320 
 6412 ; Еженедельник MINI A7 на 2020 год, PACIFIC GREEN. Leuchtturm1917, #360723 ;  ;  ;  ;  ; 13 ; вишня43 ; 226 
 6413 ; Еженедельник MEDIUM А5 на 2017 год, оранжевый. Leuchtturm1917, #348257 ;  ;  ;  ;  ; 28 ; maksud ; 138 
 6414 ; Еженедельник-блокнот POCKET A6 на 2017 год, фиолетовый. Leuchtturm1917, #348239 ;  ;  ;  ;  ; 11 ; вишня43 ; 128 
 6415 ; Капсулы для монет – 21 мм, упаковка 10 шт. Leuchtturm, #327401 ;  ;  ;  ;  ; 10 ; cotangens ; 114 
 6416 ; Капсулы для монет – 21,5 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 6 ; cotangens ; 113 
 6417 ; Капсулы для монет – 22 мм, упаковка 10 шт. Leuchtturm. ;  ;  ;  ;  ; 5 ; ДУНКАН МАКЛАУД ; 130 
 6418 ; Капсулы для монет – 22,5 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 11 ; assesor ; 144 
 6419 ; Капсулы для монет – 23 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 8 ; Meshok ; 140 
 6420 ; Капсулы для монет – 24 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 9 ; ДУНКАН МАКЛАУД ; 161 
 6421 ; Капсулы для монет – 24,5 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 9 ; Декарт ; 143 
 6422 ; Капсулы для монет – 25 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 7 ; ДУНКАН МАКЛАУД ; 139 
 6423 ; Капсулы для монет – 26 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 7 ; лампедуза ; 145 
 6424 ; Капсулы CAPS 28 для монет – 28 мм, упаковка 10 шт. Leuchtturm, #312236 ;  ;  ;  ;  ; 5 ; Meshok ; 130 
 6425 ; Капсулы для монет – 30 мм, упаковка 10 шт. Leuchtturm ;  ;  ;  ;  ; 13 ; Meshok ; 140 
 6305 ; Почтовая карточка. Ленинград (Тираж 1000 экз) ;  ;  ;  ;  ; 23 ; acidorov ; 160 
 6306 ; Почтовая карточка ;  ;  ;  ;  ; 47 ; Valera72 ; 160 
 6307 ; Почтовая карточка въ пользу Общины Св.Евгении ;  ;  ;  ;  ; 13 ; antiquar ; 171 
 6308 ; Лот почтовых карточек (2 штуки) ;  ;  ;  ;  ; 41 ; flutter ; 231 
 6309 ; Почтовая карточка въ пользу Общины Св.Евгении с гашением ;  ;  ;  ;  ; 18 ; krava ; 426 
 6310 ; Почтовая карточка. "Тройка" ;  ;  ;  ;  ; 48 ; Valera72 ; 128 
 6311 ; Почтовая карточка. Петроградъ ;  ;  ;  ;  ; 7 ; Arghh20 ; 166 
 6312 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 20 ; Тульма ; 136 
 6313 ; Лот почтовых карточек (2 штуки) Русалки ;  ;  ;  ;  ; 15 ; attila375 ; 254 
 6314 ; Лот почтовых карточек (2 штуки) Гравюры ;  ;  ;  ;  ; 13 ; А31 1 ; 133 
 6315 ; Открытое письмо ;  ;  ;  ;  ; 12 ; antiquar ; 155 
 6316 ; Почтовая карточка. Маленький романъ ;  ;  ;  ;  ; 11 ; antiquar ; 262 
 6317 ; Открытое письмо. "Прогулка" ;  ;  ;  ;  ; 19 ; antiquar ; 230 
 6318 ; Открытое письмо. "гусли мысли мои, песни думки мои" ;  ;  ;  ;  ; 11 ; antiquar ; 327 
 6319 ; Открытое письмо. М. Добужинский "Типы Петербурга. Извозчики" ;  ;  ;  ;  ; 13 ; antiquar ; 317 
 6320 ; Почтовая карточка. С.-Петербургъ ;  ;  ;  ;  ; 7 ; acidorov ; 174 
 6321 ; Почтовая карточка. Антанта ;  ;  ;  ;  ; 16 ; А31 1 ; 204 
 6322 ; Почтовая карточка. Pin- Ups ;  ;  ;  ;  ; 64 ; Тульма ; 165 
 6323 ; Почтовая карточка Pin Ups ;  ;  ;  ;  ; 14 ; Тульма ; 127 
 6324 ; Почтовая карточка. Летний Дворец Петра I ;  ;  ;  ;  ; 9 ; yuri.gruzdev ; 207 
 6325 ; Почтовая карточка. Лот ( 4шт.) ;  ;  ;  ;  ; 5 ; Житель12 ; 11 
 6326 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 10 ; num ; 20 
 6327 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 9 ; Valera72 ; 22 
 6328 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 11 ; Valera72 ; 46 
 6329 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 10 ; Valera72 ; 20 
 6330 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 33 ; Тульма ; 157 
 6331 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 12 ; von_Schwarz ; 115 
 6332 ; Почтовая карточка ;  ;  ;  ;  ; 21 ; doc2 ; 234 
 6333 ; Почтовая карточка. С.-Петербургъ ;  ;  ;  ;  ; 19 ; acidorov ; 244 
 6334 ; Почтовая карточка. Байкалъ ;  ;  ;  ;  ; 22 ; val_diver ; 567 
 6335 ; Почтовая карточка. Драгуны ;  ;  ;  ;  ; 11 ; antiquar ; 594 
 6336 ; Почтовая карточка с гашением и маркой ;  ;  ;  ;  ; 27 ; antiquar ; 504 
 6337 ; Почтовая карточка с гашением и маркой ;  ;  ;  ;  ; 20 ; antiquar ; 164 
 6338 ; Почтовая карточка. Кремль в XVII веке ;  ;  ;  ;  ; 54 ; antiquar ; 486 
 6339 ; Почтовая карточка ;  ;  ;  ;  ; 14 ; von_Schwarz ; 147 
 6340 ; Почтовая карточка ;  ;  ;  ;  ; 40 ; лена ; 510 
 6341 ; Почтовая карточка ;  ;  ;  ;  ; 35 ; antiquar ; 541 
 6342 ; Почтовая карточка. Худ. Самокиша-Судковская ;  ;  ;  ;  ; 54 ; antiquar ; 292 
 6343 ; Почтовая карточка. Мадонна ;  ;  ;  ;  ; 7 ; yuri.gruzdev ; 67 
 6344 ; Почтовая карточка. В пользу общины Св.Евгении ;  ;  ;  ;  ; 5 ; Gagarin ; 67 
 6345 ; Почтовая карточка. В пользу общины Св.Евгении ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 67 
 6346 ; Почтовая карточка. В пользу общины Св.Евгении ;  ;  ;  ;  ; 7 ; yuri.gruzdev ; 67 
 6347 ; Почтовая карточка. В пользу общины Св.Евгении ;  ;  ;  ;  ; 20 ; coba ; 262 
 6348 ; Почтовая карточка. На берегу моря ;  ;  ;  ;  ; 9 ; vladmarkin ; 67 
 6349 ; Открытое письмо к столетию со дня смерти И.А.Крылова ; 1944 ;  ;  ;  ; 11 ; А31 1 ; 80 
 6350 ; Почтовая карточка ;  ;  ;  ;  ; 41 ; Valera72 ; 228 
 6351 ; Почтовая карточка ;  ;  ;  ;  ; 43 ; Valera72 ; 217 
 6352 ; Почтовая карточка ;  ;  ;  ;  ; 27 ; antiquar ; 155 
 6353 ; Почтовая карточка. "Скрипач" В.Е.Маковский ;  ;  ;  ;  ; 9 ; фрегат ; 48 
 6354 ; Почтовая карточка. "В пользу общины Св.Евгении" ;  ;  ;  ;  ; 16 ; krava ; 304 
 6255 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; yuri.gruzdev ; 62 
 6256 ; Почтовая карточка. Крым ;  ;  ;  ;  ; 11 ; R_o_m_a_n ; 67 
 6257 ; Почтовая карточка. Ледоход на Неве ;  ;  ;  ;  ; 9 ; фрегат ; 58 
 6258 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 46 ; Руслан1981 ; 420 
 6259 ; Почтовая карточка. Курск ;  ;  ;  ;  ; 17 ; oliver ; 612 
 6260 ; Почтовая карточка. Зимний дворец ;  ;  ;  ;  ; 13 ; yuri.gruzdev ; 229 
 6261 ; Почтовая карточка. Часовня ;  ;  ;  ;  ; 13 ; coba ; 228 
 6262 ; Почтовая карточка. В ожидании  охотника ;  ;  ;  ;  ; 5 ; krava ; 100 
 6263 ; Почтовая карточка до 1917. Томскъ ;  ;  ;  ;  ; 13 ; oliver ; 124 
 6264 ; Почтовая карточка. Омск ;  ;  ;  ;  ; 13 ; А31 1 ; 93 
 6265 ; Почтовая карточка. Теплоход "Эстония" ;  ;  ;  ;  ; 5 ; Житель12 ; 9 
 6266 ; Почтовая карточка. Пароход ;  ;  ;  ;  ; 11 ; фрегат ; 48 
 6267 ; Почтовая карточка. Мост через р. Обь ;  ;  ;  ;  ; 18 ; А31 1 ; 256 
 6268 ; Почтовая карточка. Параход общ. "Русь" ;  ;  ;  ;  ; 21 ; von_Schwarz ; 194 
 6269 ; Почтовая карточка. Императорская яхта "Штандартъ" ;  ;  ;  ;  ; 18 ; von_Schwarz ; 139 
 6270 ; Почтовая карточка. Лондон ;  ;  ;  ;  ; 5 ; фрегат ; 35 
 6271 ; Почтовая карточка Bruxells (4 штуки) ;  ;  ;  ;  ; 9 ; krava ; 36 
 6272 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 22 ; контраст ; 59 
 6273 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 13 ; Тульма ; 51 
 6274 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 10 ; 220W ; 42 
 6275 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 13 ; Тульма ; 57 
 6276 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 10 ; Тульма ; 59 
 6277 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 16 ; Тульма ; 55 
 6278 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 12 ; Meshok ; 46 
 6279 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 17 ; Тульма ; 58 
 6280 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 14 ; 748й ; 57 
 6281 ; Почтовая карточка. Pin-Ups ;  ;  ;  ;  ; 13 ; Тульма ; 74 
 6282 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 7 ; Sedoi ; 100 
 6283 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 24 ; basil ; 100 
 6284 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 7 ; Meshok ; 68 
 6285 ; Почтовая карточка. Мерлин Монро ;  ;  ;  ;  ; 9 ; 1999 ; 93 
 6286 ; Почтовая карточка.  Одри Хепберн ;  ;  ;  ;  ; 13 ; marconi605 ; 83 
 6287 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 12 ; Meshok ; 82 
 6288 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 8 ; vladmarkin ; 81 
 6289 ; Лот почтовых карточек (6 штук) ;  ;  ;  ;  ; 19 ; vladmarkin ; 115 
 6290 ; Лот почтовых карточек  (3 штуки) ;  ;  ;  ;  ; 7 ; Asandr ; 53 
 6291 ; Лот почтовых карточек (7 штук) ;  ;  ;  ;  ; 19 ; Житель12 ; 99 
 6292 ; Лот почтовых карточек (8 штук) ;  ;  ;  ;  ; 7 ; Asandr ; 81 
 6293 ; Лот почтовых карточек (14 штук) ;  ;  ;  ;  ; 19 ; DormiDont ; 152 
 6294 ; Почтовая карточка ;  ;  ;  ;  ; 37 ; attila375 ; 147 
 6295 ; Почтовая карточка. Русские песни.  ( размер 23,5 * 15,5) ;  ;  ;  ;  ; 62 ; Valera72 ; 340 
 6296 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 41 ; Кузьма Огородник ; 102 
 6297 ; Почтовая карточка. "В пользу Общины Св. Евгении" ;  ;  ;  ;  ; 20 ; krava ; 364 
 6298 ; Открытое письмо. "Попечительство имп. Марии Фёдоровны о глухонемых" ;  ;  ;  ;  ; 15 ; antiquar ; 324 
 6299 ; Почтовая карточка. "Юбилейная 1703-1903" ;  ;  ;  ;  ; 55 ; Valera72 ; 340 
 6300 ; Почтовая карточка. "Золотая рыбка" ;  ;  ;  ;  ; 17 ; krava ; 100 
 6301 ; Фотокарточка (Торговый дом, "Переемники А.Е. Власовой) в СПб) ; 1906 ;  ;  ;  ; 44 ; donbass ; 416 
 6302 ; Фотокарточка большого формата (32 * 24) ;  ;  ;  ;  ; 9 ; donbass ; 102 
 6303 ; Почтовая карточка ;  ;  ;  ;  ; 10 ; seer ; 48 
 6304 ; Почтовая карточка. Каменный мостъ ;  ;  ;  ;  ; 6 ; yuri.gruzdev ; 102 
 6205 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; НУРИ ; 69 
 6206 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; Eichhörnchen ; 67 
 6207 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; НУРИ ; 18 
 6208 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; НУРИ ; 18 
 6209 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; НУРИ ; 18 
 6210 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; НУРИ ; 18 
 6211 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; НУРИ ; 18 
 6212 ; Почтовая карточка ;  ;  ;  ;  ; 4 ; НУРИ ; 58 
 6213 ; Почтовая карточка. Белгородъ ;  ;  ;  ;  ; 28 ; oliver ; 592 
 6214 ; Почтовая карточка. Калуга ;  ;  ;  ;  ; 36 ; doc2 ; 1184 
 6215 ; Почтовая карточка. Ряжскъ ;  ;  ;  ;  ; 13 ; flutter ; 410 
 6216 ; Почтовая карточка. Типы Севера ;  ;  ;  ;  ; 23 ; Maksim92 ; 612 
 6217 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 12 ; Arghh20 ; 317 
 6218 ; Почтовая карточка. Левашово ;  ;  ;  ;  ; 15 ; Serjd ; 340 
 6219 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 56 ; Руслан1981 ; 310 
 6220 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 17 ; Arghh20 ; 317 
 6221 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 13 ; Arghh20 ; 327 
 6222 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 9 ; krava ; 127 
 6223 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 7 ; krava ; 262 
 6224 ; Почтовая карточка. Храповицкий мост в конце XVIII в ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 102 
 6225 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 12 ; krava ; 510 
 6226 ; Почтовая карточка. М. Врубель. Принцесса лебедь ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 51 
 6227 ; Почтовая карточка с гашением. Тихвин ;  ;  ;  ;  ; 31 ; oliver ; 800 
 6228 ; Почтовая карточка. Зимний Дворец ;  ;  ;  ;  ; 14 ; Танзан ; 653 
