 5923 ; Бона иностранная. Боливия ; 1962 ;  ;  ;  ; 6 ; moneta34 ; 36 
 5341 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 8 ; Zorro ; 148 
 5342 ; Лот бон 250 и 1000 рублей 7 шт ; 1917 ;  ;  ;  ; 25 ; MG ; 628 
 5343 ; Лот бон 5 рублей 5 шт ; 1934 ;  ;  ;  ; 27 ; Prizon ; 1020 
 5344 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 10 ; сортам70 ; 203 
 5345 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 27 ; murman ; 164 
 5346 ; Лот бон 3 и 5 рублей 3 шт ; 1938 ;  ;  ;  ; 26 ; ЛАВ-13 ; 521 
 5347 ; 1000 карбованцев ; 1918 ; Украина.Знак Державноi скарбицi ;  ; AU ; 48 ; к216 ; 1207 
 5348 ; 5 рублей Либавское городское самоуправление ; 1915 ;  ;  ; AU ; 24 ; ZIMOGOR ; 410 
 5349 ; 2 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 20 ; stal88 ; 213 
 5350 ; 5 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 19 ; kuzma-1 ; 125 
 5351 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 8 ; папашаГарпагон ; 57 
 5352 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 24 ; solder13 ; 261 
 5353 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; Патрик ; 100 
 5354 ; Лот бон 2 шт ;  ;  ;  ;  ; 17 ; Александр007 ; 249 
 5355 ; Лот бон 1 червонец 2 шт ; 1937 ;  ;  ;  ; 25 ; guru7 ; 459 
 5356 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 38 ; boroda ; 483 
 5357 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 52 ; bvg000 ; 1532 
 5358 ; 100 рублей ; 1947 ; билет ;  ;  ; 29 ; boroda ; 713 
 5359 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 15 ; AlexMartSpb ; 227 
 5360 ; 10000 рублей ; 1992 ; банкнота ;  ;  ; 41 ; акто_то ; 414 
 5361 ; Лот бон России  2 шт. 10000 рублей ; 1992-93 ;  ;  ;  ; 27 ; AlexMartSpb ; 357 
 5362 ; 5000 рублей ; 1992 ; банкнота ;  ; AU ; 23 ; 462 ; 310 
 5363 ; Лот деньги-марки 25 шт ;  ;  ;  ;  ; 21 ; moneta1924 ; 561 
 5364 ; Лот деньги-марки 25 шт ;  ;  ;  ;  ; 14 ; moneta1924 ; 567 
 5365 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; МиХаИл_32 ; 459 
 5366 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 35 ; Fliege1 ; 835 
 5367 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; Fliege1 ; 301 
 5368 ; 50 рублей ; 1919 ;  ;  ;  ; 28 ; глистер ; 261 
 5369 ; Лот бон 2 шт ;  ;  ;  ;  ; 17 ; я8844 ; 227 
 5370 ; Лот бон 3 шт ; 1919-1938 ;  ;  ;  ; 48 ; медалькин ; 1099 
 5371 ; 1 рубль 100 шт. в банковской упаковке ; 1991 ;  ;  ; AU ; 55 ; Новик ; 2056 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 7 ; mart_si ; 30 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Gera_K ; 34 
 5503 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Tritiy2 ; 50 
 5504 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Tritiy2 ; 30 
 5505 ; Бона иностранная ;  ;  ;  ;  ; 40 ; варяг42 ; 137 
 5506 ; Бона иностранная ;  ;  ;  ;  ; 27 ; electra ; 101 
 5507 ; Бона иностранная ;  ;  ;  ;  ; 17 ; я8844 ; 69 
 5508 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Gera_K ; 30 
 5509 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Gera_K ; 30 
 5510 ; Бона иностранная ;  ;  ;  ;  ; 9 ; 47154 ; 20 
 5511 ; Бона иностранная ;  ;  ;  ;  ; 12 ; ОВМ ; 33 
 5512 ; Бона иностранная ;  ;  ;  ;  ; 5 ; я8844 ; 22 
 5513 ; Бона иностранная ;  ;  ;  ;  ; 9 ; ОВМ ; 30 
 5514 ; Бона иностранная ;  ;  ;  ;  ; 11 ; ъхз ; 34 
 5087 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 34 ; S-har ; 500 
 5088 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 40 ; S-har ; 925 
 5089 ; 3 червонца ; 1937 ; Билет ;  ;  ; 38 ; guru7 ; 202 
 5090 ; 1 рубль золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 41 ; Fliege1 ; 12807 
 5091 ; 1 рубль ; 1898 ; Коншин. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 27 ; ЛАВ-13 ; 410 
 5092 ; 1 рубль ; 1898 ; Коншин. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 61 ; Fliege1 ; 8837 
 5093 ; 2 червонца ; 1928 ; Калманович, Горбунов. Билет ;  ;  ; 49 ; 4758 ; 3978 
 5094 ; Акция. Екатеринослав. ; 1899 ;  ;  ;  ; 59 ; flutter ; 365 
 5095 ; Облигация. ; 1896 ;  ;  ;  ; 33 ; svv ; 465 
 5096 ; Заем города  Москвы. ; 1908 ;  ;  ;  ; 68 ; maks1986 ; 569 
 5097 ; Заем города Москвы. ; 1909 ;  ;  ;  ; 25 ; flutter ; 322 
 5098 ; Облигация ; 1906 ;  ;  ;  ; 15 ; svv ; 281 
 5099 ; Облигация ; 1881 ;  ;  ;  ; 74 ; flutter ; 306 
 5100 ; Купоны (22шт.) ;  ;  ;  ;  ; 20 ; maks1986 ; 102 
 5300 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 41 ; СТАРПОМ ; 864 
 5301 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; МиХаИл_32 ; 340 
 5302 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; Новик ; 312 
 5303 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; solder13 ; 351 
 5304 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; XF+ ; 22 ; seadragon64 ; 889 
 5305 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; Fliege1 ; 501 
 5306 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; акто_то ; 397 
 5307 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; Fliege1 ; 501 
 5308 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; S-har ; 509 
 5309 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 33 ; MRyzhenkoFF ; 2267 
 5310 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; majkl ; 206 
 5311 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; Fliege1 ; 157 
 5312 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; апосум ; 47 
 5313 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 41 ; seadragon64 ; 225 
 5314 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 24 ; акто_то ; 237 
 5315 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; апосум ; 67 
 5316 ; Лот бон 10 рублей (Коншин, Шипов) 10 шт ; 1909 ;  ;  ;  ; 33 ; uyAHWLcn5486ZMN ; 469 
 5317 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 39 ; apple ; 399 
 5318 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; СТАРПОМ ; 57 
 5319 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; Александр007 ; 93 
 5320 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; 47154 ; 61 
 5321 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 22 ; ЛАВ-13 ; 169 
 5322 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 22 ; MRyzhenkoFF ; 126 
 5323 ; Лот бон 5 рублей (Коншин, Шипов) 10 шт ; 1909 ;  ;  ;  ; 18 ; Gera_K ; 267 
 5324 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 41 ; apple ; 263 
 5325 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; аймир ; 101 
 5326 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 31 ; seadragon64 ; 229 
 5327 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; колобок66 ; 91 
 5328 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; апосум ; 51 
 5329 ; Лот бон 3 рубля (Коншин, Шипов) 5 шт ; 1905 ;  ;  ;  ; 23 ; majkl ; 216 
 5330 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 15 ; 1879 ; 101 
 5331 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 14 ; 1879 ; 101 
 5332 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 18 ; 1879 ; 115 
 5333 ; Лот бон 1 рубль 5 шт ; 1898 ;  ;  ;  ; 14 ; alex241 ; 216 
 5334 ; Лот бон 1,3,5,10,25,100,500 рублей (Коншин, Шипов) 15 шт ; 1898-1912 ;  ;  ;  ; 23 ; Жигурда ; 1249 
 5335 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 7 ; uyAHWLcn5486ZMN ; 340 
 5037 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 35 ; Svarog_99 ; 378 
 5038 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; Fliege1 ; 328 
 5039 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; Патрик ; 268 
 5040 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 40 ; majkl ; 227 
 5041 ; Талон на хлеб ;  ;  ;  ;  ; 1 ; ек ; 2 
 5042 ; Талон на обед ;  ;  ;  ;  ; 1 ; ек ; 2 
 5043 ; Талон на обед ;  ;  ;  ;  ; 9 ; ек ; 150 
 5044 ; 500 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 28 ; bvg000 ; 402 
 5045 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 23 ; bvg000 ; 202 
 5046 ; 10 рублей ; 1918 ; Азербайджан ;  ;  ; 14 ; я8844 ; 133 
 5047 ; 50 рублей ; 1919 ; Азербайджан ;  ;  ; 21 ; ЛАВ-13 ; 253 
 5048 ; 1000 рублей ; 1920 ; Азербайджан ;  ;  ; 51 ; val211 ; 408 
 5049 ; 25 рублей ; 1918 ; Азербайджан ;  ;  ; 8 ; я8844 ; 61 
 5050 ; 5 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 38 ; S-har ; 900 
 5051 ; 5 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 15 ; bvg000 ; 114 
 5052 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 20 ; ек ; 204 
 5053 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 10 ; bvg000 ; 128 
 5054 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 30 ; СТАРПОМ ; 123 
 5055 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 37 ; 1879 ; 153 
 5056 ; 250000 рублей ; 1922 ; Азербайджан ;  ;  ; 42 ; flutter ; 355 
 5057 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; t_v_v ; 50 
 5058 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 6 ; апосум ; 50 
 5059 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 25 ; Александр007 ; 78 
 5060 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 13 ; я8844 ; 101 
 5061 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 32 ; Александр007 ; 201 
 5062 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; Fliege1 ; 211 
 5063 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; Fliege1 ; 101 
 5064 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 6 ; я8844 ; 31 
 5065 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 11 ; ЛАВ-13 ; 101 
 5066 ; 25 рублей. Познань. ; 1916 ;  ;  ;  ; 21 ; варяг42 ; 1019 
 5067 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; apple ; 163 
 5068 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 43 ; solder13 ; 359 
 5069 ; 50 рублей ; 1992 ;  ;  ;  ; 9 ; я8844 ; 57 
 5070 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 30 ; alex241 ; 674 
 5071 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 37 ; ЛАВ-13 ; 458 
 5072 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 32 ; MRyzhenkoFF ; 1134 
 5073 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 17 ; dvlless ; 363 
 5074 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 28 ; медалькин ; 528 
 5075 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 13 ; MG ; 206 
 5076 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 16 ; СТАРПОМ ; 228 
 5077 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 15 ; MG ; 258 
 5078 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 16 ; колобок66 ; 130 
 5079 ; 1 рубль. Юденич. ; 1919 ;  ;  ;  ; 36 ; ЛАВ-13 ; 1020 
 5080 ; 5 рублей. Юденич. ; 1919 ;  ;  ;  ; 82 ; ЛАВ-13 ; 925 
 5081 ; 1 рубль ; 1934 ; Гос.казначейские билеты ;  ;  ; 31 ; Gera_K ; 1428 
 5082 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 7 ; страус ; 152 
 5083 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 56 ; bvg000 ; 744 
 5084 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 21 ; ЛАВ-13 ; 1259 
 5085 ; 10000 рублей ; 1994 ; банкнота ;  ;  ; 30 ; Александр007 ; 391 
 5086 ; 5 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 58 ; медалькин ; 1071 
 4037 ; Лот монет Великобритании: 100шт ;  ;  ; Br ; VF/XF ; 9 ; Emv ; 272 
 4038 ; Лот монет США: 77шт ;  ;  ; Cu-Ni,Br ; VF/XF ; 18 ; oleghh7 ; 356 
 4039 ; Лот монет иностранных: 100шт ;  ;  ; Cu-Ni,Br,Zn ; F/XF ; 13 ; moneta1924 ; 668 
 4040 ; Лот монет Великобритании: 112шт ;  ;  ; Br ; VF/XF ; 11 ; zahar04 ; 227 
 4041 ; Лот монет иностранных: 100шт ;  ;  ; Cu-Ni,Br,Al ; F-VF/XF ; 18 ; Tritiy2 ; 705 
 4042 ; Лот монет США: 100шт ;  ;  ; Br ; VF/XF ; 28 ; electra ; 350 
 4043 ; Лот монет США: 100шт ;  ;  ; Cu-Ni ; VF/XF ; 18 ; кротик ; 347 
 4044 ; Лот монет Германии: 100шт ;  ;  ; Br ; VF/XF ; 35 ; Опятор ; 206 
 4045 ; Лот монет Германии: 100шт ;  ;  ; Br ; VF/XF ; 18 ; banks ; 279 
 4046 ; Лот евроцентов: 100шт ;  ;  ; Cu/St ; VF-XF/XF ; 11 ; WhiteMouse ; 227 
 4047 ; Лот евроцентов: 100шт ;  ;  ; Cu/St ; VF-XF/XF ; 12 ; WhiteMouse ; 278 
 4048 ; Лот монет Великобритании: 100шт ;  ;  ; Br ; VF/XF ; 29 ; Lena6975 ; 228 
 4049 ; Лот монет Великобритании: 100шт ;  ;  ; Br ; VF/XF ; 16 ; ooooo1961 ; 182 
 4050 ; Лот монет Дании: 40шт ;  ;  ; Cu-Ni,Br,Zn ; F/VF ; 15 ; Emv ; 325 
 5001 ; 1 копейка ; 1917 ; Деньги-марки ;  ;  ; 9 ; Семен ; 123 
 5002 ; 2 копейки ; 1917 ; Деньги-марки ;  ;  ; 7 ; Семен ; 123 
 5003 ; 3 копейки ; 1915 ; Деньги-марки ;  ;  ; 25 ; д166 ; 160 
 5004 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 31 ; д166 ; 83 
 5005 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 27 ; д166 ; 87 
 5006 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 24 ; д166 ; 87 
 5007 ; 1 копейка ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 11 ; Tritiy2 ; 450 
 5008 ; 2 копейки ; 1915 ; Деньги-марки ;  ;  ; 9 ; Tritiy2 ; 303 
 5009 ; 3 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 19 ; S-har ; 351 
 5010 ; 5 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 17 ; Tritiy2 ; 453 
 5011 ; 10 рублей ; 1918 ; Азербайджан ;  ;  ; 5 ; ъхз ; 34 
 5012 ; 1 марка золотом ; 1916 ; Финляндия билет ;  ;  ; 20 ; S-har ; 123 
 5013 ; 1 марка золотом ; 1915 ; Финляндия билет ;  ;  ; 23 ; flutter ; 262 
 5014 ; 100 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 18 ; ЛАВ-13 ; 168 
 5015 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 19 ; MRyzhenkoFF ; 108 
 5016 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 8 ; апосум ; 104 
 5017 ; 500 рублей ; 1991 ; билет ;  ;  ; 18 ; Arlekino82 ; 114 
 5018 ; 500 рублей ; 1992 ; билет ;  ;  ; 15 ; Arlekino82 ; 114 
 5019 ; 500 рублей ; 1992 ; билет ;  ;  ; 14 ; AlexMartSpb ; 102 
 5020 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 16 ; Arlekino82 ; 106 
 5021 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 27 ; д166 ; 884 
 5022 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 11 ; Семен ; 149 
 5023 ; 50 копеек. Познань ; 1916 ;  ;  ;  ; 5 ; ъхз ; 105 
 5024 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 24 ; ЛАВ-13 ; 320 
