 5866 ; Бона иностранная ;  ;  ;  ;  ; 9 ; alien34 ; 41 
 5051 ; 1 рубль. Красноярск ; 1919 ;  ;  ;  ; 23 ; Dino Zavr ; 518 
 5052 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 25 ; Trien ; 300 
 5053 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 20 ; bonist-3A ; 975 
 5054 ; 10000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 13 ; Lenchik_2M ; 266 
 5055 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 12 ; bonist-3A ; 862 
 5056 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 24 ; Mure ; 102 
 5057 ; 100 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 9 ; кве ; 1020 
 5058 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 17 ; Zubrstroy ; 1134 
 5059 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; Aywa ; 113 
 5060 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; GERo ; 108 
 5061 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; ekorsky ; 101 
 5062 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 28 ; эмко55 ; 156 
 5063 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; ekorsky ; 101 
 5064 ; 250 рублей ; 1918 ;  ;  ;  ; 7 ; 333985 ; 181 
 5065 ; 10000 рублей ; 1919 ;  ;  ;  ; 23 ; Risaris ; 355 
 5066 ; 50 копеек. Познань ; 1916 ;  ;  ;  ; 15 ; ЛАВ-13 ; 210 
 5067 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; 333985 ; 89 
 5068 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 27 ; Zubrstroy ; 684 
 5069 ; 3 рубля. Ставрополь ; 1919 ;  ;  ;  ; 13 ; 333985 ; 311 
 5070 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 23 ; svv ; 1745 
 5071 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 11 ; bonist-3A ; 1000 
 5072 ; 5 марок. Ковно ; 1918 ;  ;  ;  ; 39 ; sato ; 249 
 5073 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; лайк ; 105 
 5074 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 13 ; ИБК ; 942 
 5075 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 25 ; sato ; 906 
 5076 ; 25 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 11 ; Туборг ; 349 
 5077 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; SEVEN ; 77 
 5078 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; nikulin ; 60 
 5079 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; sts ; 123 
 5080 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; я8844 ; 51 
 5081 ; 25 копеек .Одгубрабкооп ;  ;  ;  ;  ; 15 ; ЛАВ-13 ; 714 
 5082 ; 3 рубля. Амурский ОКС ; 1919 ;  ;  ;  ; 12 ; сс400 ; 1020 
 5083 ; 5 рублей. Амурский ОКС ; 1919 ;  ;  ;  ; 15 ; LDD ; 1041 
 5084 ; 3 рубля. Организация казенных с/х складов ;  ;  ;  ;  ; 45 ; кве ; 3570 
 5085 ; 5 рублей. Организация казенных с/х складов ;  ;  ;  ;  ; 31 ; alex.141 ; 2550 
 5086 ; 40 рублей. Организация казенных с/х складов ;  ;  ;  ;  ; 35 ; alex.141 ; 3174 
 5087 ; 100 рублей. Организация казенных с/х складов ;  ;  ;  ;  ; 34 ; кве ; 3162 
 5088 ; 5 рублей. Т-во на Вере "Стрельна" ;  ;  ;  ;  ; 34 ; Sparks ; 1181 
 5089 ; 25 рублей ; 1918 ; Гос.кредитный билет Прибайкальской временной земской власти ;  ;  ; 13 ; SANGOLD1 ; 843 
 5090 ; 100 рублей ; 1918 ; Гос.кредитный билет Прибайкальской временной земской власти ;  ;  ; 20 ; Nico ; 959 
 5091 ; 50 рублей,Владикавказ ; 1918 ; Заемные билеты.Общество Владикавказской ж/д ;  ;  ; 17 ; SANGOLD1 ; 906 
 5092 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 26 ; sts ; 469 
 5093 ; 500 рублей.Государство Российское. ; 1919 ;  ;  ;  ; 45 ; ЛАВ-13 ; 2081 
 5094 ; 10 червонцев ; 1922 ; Банковские билеты ;  ;  ; 30 ; finder ; 12243 
 5095 ; 1000 рублей ; 1919 ;  ;  ;  ; 13 ; газета ; 377 
 5096 ; 1000 рублей ; 1919 ;  ;  ;  ; 17 ; ЛАВ-13 ; 513 
 5097 ; 50 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 15 ; nik23455 ; 306 
 3760 ; Лот монет Джерси (8шт) ; 1998-2008 ;  ; Cu/Ni,Cu,Лат ; XF-/XF ; 28 ; korshun-777 ; 335 
 3761 ; Лот монет Боливии (6шт) ; 2010 ;  ; St,Cu,Би/м ; XF ; 8 ; Dahan ; 190 
 3762 ; Лот монет Румынии (3шт) ; 2000-2004 ;  ; Al ; XF ; 11 ; banks ; 72 
 5001 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 21 ; Zubrstroy ; 69 
 5002 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 20 ; беркут ; 51 
 5003 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 19 ; лайк ; 62 
 5004 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 18 ; беркут ; 51 
 5005 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 38 ; LDD ; 153 
 5006 ; 15 рублей ;  ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 29 ; Agava ; 417 
 5007 ; 2 копейки ; 1965 ;  ;  ;  ; 21 ; Agava ; 368 
 5008 ; 20 копеек ;  ; Гос.кредитный билет "Северная Россия" ;  ;  ; 27 ; cochu ; 1497 
 5009 ; 60 рублей ;  ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 34 ; LDD ; 272 
 5010 ; 50 копеек ;  ; Гос.кредитный билет "Северная Россия" ;  ;  ; 19 ; Vb[fksx ; 976 
 5011 ; 250 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; LDD ; 139 
 5012 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 40 ; markov-m ; 204 
 5013 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 46 ; Zubrstroy ; 153 
 5014 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 8 ; лайк ; 184 
 5015 ; 3 рубля ; 1934 ; Гос.казначейские билеты ;  ;  ; 13 ; 333985 ; 499 
 5016 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 50 ; Zubrstroy ; 679 
 5017 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 24 ; фёкла ; 80 
 5018 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 13 ; вован-61 ; 61 
 5019 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 10 ; вован-61 ; 57 
 5020 ; 500 рублей ; 1920 ;  ;  ;  ; 35 ; Lenchik_2M ; 300 
 5021 ; 100 рублей ; 1920 ;  ;  ;  ; 24 ; Sky2 ; 937 
 5022 ; 5 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 28 ; bonist-3A ; 980 
 5023 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 25 ; Vb[fksx ; 1002 
 5024 ; 1 червонец ; 1937 ; Билет ;  ;  ; 20 ; sergemon ; 142 
 5025 ; 1 червонец ; 1937 ; Билет ;  ;  ; 12 ; 12nerv ; 143 
 5026 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 20 ; LDD ; 267 
 5027 ; 10000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 28 ; Mure ; 408 
 5028 ; 5 рублей. Ставрополь ; 1918 ;  ;  ;  ; 11 ; кве ; 458 
 5029 ; 50 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; LDD ; 214 
 5030 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; panti2008 ; 51 
 5031 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; лайк ; 77 
 5032 ; 25 рублей ; 1918 ;  ;  ;  ; 17 ; страус ; 209 
 5033 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; solder13 ; 102 
 5034 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 6 ; гарбаш ; 51 
 5035 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; sts ; 53 
 5036 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; ekorsky ; 101 
 5037 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 6 ; ekorsky ; 102 
 5038 ; 250 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 34 ; Agava ; 1530 
 5039 ; 100 рублей ; 1918 ; Закавказье ;  ;  ; 36 ; sergemon ; 203 
 5040 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 27 ; dr.pas ; 994 
 5041 ; 250 рублей ; 1918 ;  ;  ;  ; 7 ; 333985 ; 159 
 5042 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 7 ; ekorsky ; 101 
 5043 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; nikulin ; 113 
 5044 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; bonist-3A ; 149 
 5045 ; 10000 рублей ; 1919 ;  ;  ;  ; 31 ; markov-m ; 417 
 5046 ; 10000 рублей ; 1919 ;  ;  ;  ; 30 ; Mure ; 405 
 5047 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 31 ; sergemon ; 1609 
 3710 ; Лот евромонет (9шт) ; 2002-2013 ;  ; Br/St ; XF-/AU ; 17 ; лайк ; 51 
 3711 ; Лот монет Польши (5шт): 2 злотых ; 2006 ;  ; Al/Br ; XF/AU ; 7 ; mefody73 ; 237 
 3712 ; Лот монет Польши (5шт): 2 злотых ; 2009 ;  ; Al/Br ; XF/AU ; 7 ; mefody73 ; 227 
 3713 ; Лот монет Польши (5шт): 2 злотых ; 2006,2009 ;  ; Al/Br ; XF/AU ; 9 ; DVZ ; 227 
 3714 ; Лот монет Канады (3шт): 25 центов ; 2000,2008 ;  ; Cu-Ni ; XF/AU ; 30 ; korshun-777 ; 251 
 3715 ; Лот монет Греции (2шт) ; 1954,1959 ;  ; Cu/Ni ; VF- ; 19 ; tarasov023 ; 29 
 3716 ; Лот монет Польши (5шт): 2 злотых ; 2008,2009 ;  ; Лат ; XF/AU ; 15 ; brat52 ; 181 
 3717 ; Лот монет Дании (3шт) ; 1924,1926,1977 ;  ; Cu/Ni ; VF/XF ; 13 ; markov-m ; 146 
 3718 ; Лот монет Испании (20шт) ; 1957-1998 ;  ; Cu/Ni,Al,Al/Br ; VF/VF+ ; 62 ; USS ; 254 
 3719 ; Лот монет Хорватии (9шт) ; 1993-2003 ;  ; Cu/Ni,Лат ; VF/VF-XF ; 24 ; Taras58 ; 90 
 3720 ; Лот монет Югославии (13шт) ; 1965-1997 ;  ; Cu/Ni,Лат ; VF/VF+ ; 50 ; krugerrand ; 213 
 3721 ; Лот монет Армении (13шт) ; 1994-2003 ;  ; Лат,Cu,Al ; VF/XF ; 29 ; bva150979 ; 261 
 3722 ; Лот монет Венгрии (9шт) ; 1970-2004 ;  ; Cu/Ni,Al,Лат ; VF/VF-XF ; 19 ; лайк ; 67 
 3723 ; Лот монет Македонии (6шт) ; 1993-1995 ;  ; Cu/Ni,Лат ; VF/XF ; 29 ; vet ; 300 
 3724 ; Лот монет Турции (12шт) ; 1999-2004 ;  ; Cu/Ni,Al/Br ; VF/VF-XF ; 44 ; лайк ; 69 
 3725 ; Лот монет Кипра (8шт) ; 1983-2001 ;  ; Cu/Ni,Лат ; XF ; 55 ; лайк ; 78 
 3726 ; Лот евромонет Германии (8шт) ; 2002 ;  ; Би/м,Cu,Лат ; VF+/VF-XF ; 18 ; gri.59 ; 195 
 3727 ; Лот монет Великобритании (13шт) ; 1979-2004 ;  ; Cu/Ni,Cu,Al/Br ; VF/VF-XF ; 29 ; azef ; 167 
 3728 ; Лот монет Египта (17шт) ; 20в ;  ; Cu/Ni,Лат ; VF/XF ; 51 ; ship-nik ; 200 
 3729 ; Лот монет Турции, Гон-Конга, Великобритании, Африки (4шт) ; 1920-1995 ;  ; Cu-Ni,St,Лат ; Vvf/xf ; 13 ; zx123 ; 281 
 3730 ; Лот монет Тайланда (12шт): 10 бат ;  ;  ; Би/м ; XF/AU ; 38 ; .gk ; 918 
 3731 ; Лот монет Греции (11шт) ; 1976-1992 ;  ; Cu/Ni,Al,Лат ; XF/AU ; 43 ; gusar ; 111 
 3732 ; Лот евромонет Эстонии (2шт) ; 2012 ;  ; Cu/St ; XF+ ; 21 ; bva150979 ; 32 
 3733 ; Лот монет Эстонии (7шт) ; 1992-1994 ;  ; Cu/Ni,Лат ; XF ; 33 ; bva150979 ; 203 
 3734 ; Лот монет Албании (6шт) ; 1995-2000 ;  ; Би/м,Cu/Ni,Cu,Л ; XF/AU ; 49 ; gusar ; 266 
 3735 ; Лот евромонет Люксембурга (2шт): 2,1 евро ; 2002 ;  ; Би/м ; VF+/XF ; 28 ; All Frodo ; 173 
 3736 ; Лот евромонет Греции (5шт) ; 2002-2011 ;  ; Би/м,Лат,Cu ; VF/XF ; 30 ; sergemon ; 194 
 3737 ; Лот евромонет Франции (5шт) ; 1999-2003 ;  ; Би/м,Cu.Лат ; VF+/VF-XF ; 33 ; 12nerv ; 116 
 3738 ; Лот евромонет рахных стран  (7шт) ; 2002-2007 ;  ; Би/м,Cu,Лат ; VF+/VF-XF ; 24 ; All Frodo ; 185 
 3739 ; Набор монет - Дания. Кристиан Х (3 шт): 1, 2, 10 эре ; 1925, 1930, 1937 ;  ; Br, Cu/Ni ; XF ; 3 ; mefody73 ; 63 
 3740 ; Лот иностранных монет (77шт) ;  ;  ; AgCu/Ni,Al/Br,A ; VG/VF ; 23 ; kgu ; 357 
 3741 ; Лот монет Востока (87шт) ; 20в ;  ; Cu/Ni,Al/Br ; VF-/VF+ ; 35 ; DVZ ; 565 
 3742 ; Лот монет ФРГ: 100шт ;  ;  ; Al/Br ; VF/VF-XF ; 25 ; Русские Люди ; 211 
 3743 ; Лот монет Колумбии (6шт) ; 1958-1976 ;  ; Cu/Ni,Cu,Лат ; VF-/XF+ ; 21 ; banks ; 125 
 3744 ; Лот монет Тайланда (6шт) ; 20в ;  ; Би/м,Cu/Ni,Cu,Л ; XF/AU ; 25 ; Demon-2012 ; 40 
 3745 ; Лот монет Уругвая (3шт) ; 1981,1989 ;  ; St,Лат ; XF ; 15 ; brigadir ; 53 
 3746 ; Лот монет Белиза (6шт) ; 1979-1989 ;  ; Cu/Ni,Al,Cu ; XF-/XF+ ; 5 ; hanim ; 189 
 3747 ; Лот монет Соломоновых о-в (7шт) ; 2005 ;  ; Cu/Ni,Cu ; VF-XF/XF ; 33 ; dimassxmass ; 254 
 3748 ; Лот монет О-ва Питкерн (6шт) ; 2010 ;  ; Лат,Cu/Ni,Cu ; XF/AU ; 21 ; ask ; 640 
 3749 ; Лот монет Кореи (5шт) ; 2002,2008 ;  ; Al ; XF-/XF ; 11 ; DVZ ; 138 
 3750 ; Лот монет Приднестровья (5шт) ; 2000,2002 ;  ; Лат,Al ; XF ; 24 ; Magger ; 135 
 3751 ; Лот монет Гватемалы (6шт) ; 2000-2007 ;  ; Cu/Ni,Al,Лат ; XF-/XF ; 9 ; kv1v ; 192 
 3752 ; Лот монет Руанды (6шт) ; 2003-2007 ;  ; Би/м,Лат,Al ; XF-/XF ; 9 ; korshun-777 ; 261 
 3753 ; Лот монет Бутана (4шт) ; 1979 ;  ; Cu/Ni,Cu,Лат ; XF ; 26 ; korshun-777 ; 340 
 3754 ; Лот монет Бурундии (2шт) ; 1980,2003 ;  ; Al ; XF ; 9 ; mefody73 ; 41 
 3755 ; Лот монет Лаоса (3шт) ; 1980 ;  ; Al ; XF ; 23 ; mixey ; 100 
 3756 ; Лот монет Кореи (5шт) ; 2005 ;  ; Al ; XF ; 21 ; DVZ ; 113 
 3757 ; Лот монет Заира (3шт) ; 1987,1988 ;  ; Лат ; XF- ; 13 ; kv1v ; 81 
 3758 ; Лот монет Гамбии (5шт) ; 1998 ;  ; Cu/Ni,Cu,Лат ; XF-/XF ; 29 ; Taras58 ; 191 
 3759 ; Лот монет Албании (4шт) ; 1957 ;  ; St ; VF-XF ; 15 ; Mukoved ; 184 
 3660 ; Набор монет Сан Марино: 50,20 евроцентов (2шт). В буклете ; 2003 ;  ; Латунь ; Unc ; 38 ; mr. Krab$ ; 291 
 3661 ; Набор+лот  монет Монако (8шт) ; 2001 ;  ; Би/м,Лат,Cu ; AU ; 91 ; Почта России ; 6295 
 3662 ; Набор монет Сан Марино: 500, 100, 50, 20, 10, 5, 2, 1 лира (8шт) в упокавке. С сертификатом ; 1975 ;  ; Ag,St,Al,Лат ; Unc/AU ; 15 ; spstudio ; 956 
 3663 ; Набор монет Сан Марино: 500, 100, 50, 20, 10, 5, 2, 1 лира (8шт) в упокавке. С сертификатом ; 1976 ;  ; Ag,St,Al,Лат ; Unc/AU ; 18 ; banks ; 900 
 3664 ; Набор монет Сан Марино: 500, 100, 50, 20, 10, 5, 2, 1 лира (8шт) в упокавке. С сертификатом ; 1974 ;  ; Ag,St,Al,Лат ; Unc/AU ; 19 ; spstudio ; 1173 
 3665 ; Набор монет Македонии "F.A.O." (3шт): 5,2,1 денар. Упаковка ; 1995 ;  ; Cu/Ni ; Unc ; 20 ; Tornado ; 207 
 3666 ; Набор монет Югославии (5шт): 1 динар, 50,20,10,5 пара. В буклете ; 1965 ;  ; Cu/Ni,Лат ; XF+/AU ; 22 ; Aleech ; 77 
 3667 ; Набор монет США (6шт): 1,1/2,1/4 доллара, 1 дайм, 5,1 цент. Упаковка, в коверте ; 1978 ;  ; Cu/Ni,Cu ; AU ; 27 ; 27 ; 445 
 3668 ; Набор монет США. 1,1/2, 1/4 доллара США.(3шт) 200 лет независимости США. В конверте. Упаковка ; 1976S ;  ; Ag ; Unc ; 38 ; vitapool ; 967 
 3669 ; Набор монет США. 1,1/2, 1/4 доллара, 10, 5, 1 цент США. (6шт) 200 лет независимости США. Упаковка ; 1976S ;  ; Cu-Ni,Br ; Proof ; 40 ; duv ; 759 
 3670 ; Набор монет США. 1,1/2, 1/4 доллара, 10, 5, 1 цент США. (6шт) 200 лет независимости США. Упаковка ; 1976D ;  ; Cu-Ni,Br ; AU ; 18 ; azef ; 244 
 3671 ; Набор монет США. 1,1/2, 1/4 доллара, 10, 5, 1 цент США. (6шт) 200 лет независимости США. Упаковка ; 1976 ;  ; Cu-Ni,Br ; AU ; 19 ; Виталий 64 ; 363 
 3672 ; Набор монет Сан Марино: 500, 100, 50, 20, 10, 5, 2, 1 лира (8шт) в упокавке. С сертификатом ; 1973 ;  ; Ag,St,Al,Лат ; Unc/AU ; 29 ; banks ; 898 
 3673 ; Набор монет Доминиканской Республики (6шт): 1 песо, 50,25,10,5,1 сентаво. В буклете, с маркой ; 1984 ;  ; Cu/Ni,Br ; Unc/AU ; 15 ; СТРЕКОЗА ; 513 
 3674 ; Набор монет Белиза (5шт): 50,25,10,5,1 цент. В буклете, с маркой ; 1979-1983 ;  ; Cu/Ni,Al ; Unc/AU ; 8 ; viktor2205 ; 276 
 3675 ; Набор монет Бирмы (6шт): 1 кият, 50,25,10,5,1 пийс. В буклете, с маркой ;  ;  ; Cu/Ni,Al,Лат ; Unc/AU ; 6 ; viktor2205 ; 276 
 3676 ; Набор монет Мальвских о-в (6шт). В буклете, с маркой ; 1982,1984 ;  ; Cu/Ni,Al,Лат ; Unc/AU ; 11 ; viktor2205 ; 276 
 3677 ; Набор монет Ливана (5шт): 1 фунт, 50,25,10,5 пиастров. В буклете, с маркой ; 1975,1980 ;  ; Ni,Лат ; Unc/AU ; 17 ; banks ; 215 
 3678 ; Лот монет Польши (8шт): 2 злотых. II МВ. В буклетах ; 2002-2012 ;  ; Лат ; Unc ; 19 ; LEXAI ; 816 
 3679 ; Лот монет Польши (6шт): 2 злотых. Польские художники. В буклетах ; 2004-2012 ;  ; Лат ; Unc ; 19 ; LEXAI ; 612 
 3680 ; Лот монет Польши (8шт): 2 злотых. II МВ. В буклетах ; 2005-2012 ;  ; Лат ; Unc ; 15 ; LEXAI ; 808 
 3681 ; Лот евромонет (10шт): 1 евро, 20,10,2,1 евроцент ; 2000-2004 ;  ; Би/м,Лат,Cu ; AU ; 13 ; Gib es zurück! ; 113 
 3682 ; Лот монет Финляндии (2шт): 5 марок ; 1975,1987 ;  ; Al/Br ; VF+/XF ; 19 ; boroda ; 98 
 3683 ; Лот монет Бурундии (4шт) ; 1980,2003 ;  ; Al ; AU ; 38 ; велес ; 79 
 3684 ; Лот монет Эстонии (3шт): 5 сенти ; 1991,1992 ;  ; Латунь ; VF-XF/XF ; 17 ; Jiamer57rus ; 23 
 3685 ; Лот монет Нидерландов: 8шт ; 1965-1994 ;  ; Cu-Ni,Br ; VF/VF-XF ; 23 ; 12nerv ; 69 
 3686 ; Лот монет Польши: 1 грош (6шт) ; 1992-2005 ;  ; Br ; XF/AU ; 8 ; Вася13 ; 28 
