 5590 ; Бона иностранная ;  ;  ;  ;  ; 19 ; 2128508 ; 203 
 5012 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 26 ; judge ; 1530 
 5013 ; 50 пенни ; 1919 ; Эстония ;  ;  ; 45 ; bva150979 ; 254 
 5014 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 9 ; denis2225 ; 50 
 5015 ; 5 копеек ; 1989 ;  ;  ;  ; 22 ; asus ; 81 
 5016 ; 10 копеек ; 1989 ;  ;  ;  ; 15 ; asus ; 80 
 5017 ; 10 лат ; 1939 ; Латвия ;  ;  ; 36 ; val211 ; 341 
 5018 ; 5 рублей ; 1934 ; Гос.казначейские билеты ;  ;  ; 13 ; Gyron ; 417 
 5019 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 9 ; trigl ; 101 
 5020 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 18 ; cr2952 ; 260 
 5021 ; Билет МММ ;  ;  ;  ;  ; 17 ; я8844 ; 363 
 5022 ; Билет МММ ;  ;  ;  ;  ; 17 ; yuri.gruzdev ; 407 
 5023 ; 500 рублей ; 1920 ;  ;  ;  ; 34 ; asus ; 407 
 5024 ; 1 червонец ; 1937 ; Билет ;  ;  ; 17 ; крайний ; 132 
 5025 ; 1 червонец ; 1937 ; Билет ;  ;  ; 7 ; медалькин ; 107 
 5026 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 20 ; den84 ; 290 
 5027 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 31 ; картуш ; 1010 
 5028 ; 3 червонца ; 1937 ; Билет ;  ;  ; 17 ; медалькин ; 161 
 5029 ; 3 червонца ; 1937 ; Билет ;  ;  ; 13 ; cr2952 ; 161 
 5030 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; makcpeyn100 ; 102 
 5031 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; judge ; 133 
 5032 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; cr2952 ; 102 
 5033 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 15 ; makcpeyn100 ; 50 
 5034 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 38 ; 06031983 ; 365 
 5035 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 30 ; aurin1 ; 50 
 5036 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 45 ; медалькин ; 684 
 5037 ; 100 рублей ; 1919 ;  ;  ;  ; 30 ; Artemon ; 419 
 5038 ; 250 рублей ; 1918 ;  ;  ;  ; 23 ; judge ; 407 
 5039 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 26 ; медалькин ; 156 
 5040 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 11 ; ppp ; 159 
 5041 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 9 ; 4758 ; 149 
 5042 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 18 ; РОМАШКА ; 225 
 5043 ; 50 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 9 ; valencio ; 708 
 5044 ; 25 пенни ; 1918 ;  ;  ;  ; 17 ; Monata ; 71 
 5045 ; 50 пенни ; 1918 ;  ;  ;  ; 14 ; val211 ; 114 
 5046 ; 1 марка ; 1918 ;  ;  ;  ; 14 ; val211 ; 101 
 5047 ; 1 копейка. Елгава ; 1915 ;  ;  ;  ; 19 ; я8844 ; 408 
 5048 ; 2 копейки. Елгава ; 1915 ;  ;  ;  ; 9 ; я8844 ; 465 
 5049 ; 6 копеек. Елгава ; 1915 ;  ;  ;  ; 7 ; я8844 ; 408 
 5050 ; 3 копейки. Елгава ; 1915 ;  ;  ;  ; 7 ; я8844 ; 408 
 5051 ; 10 лит ; 1927 ; Литва ;  ;  ; 41 ; nikfed ; 1100 
 5052 ; 50 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 14 ; trigl ; 51 
 5053 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 29 ; Виталий 64 ; 401 
 5054 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 17 ; 333985 ; 70 
 5055 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 15 ; я8844 ; 58 
 5056 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; stark-2006 ; 50 
 5057 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 5 ; я8844 ; 34 
 5058 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; я8844 ; 53 
 3795 ; Набор монет США "Денвер": 1 доллар, 1/2 доллара, 1/4 доллара, 5 центов, 1 цент (14шт). Упаковка ; 2008 ;  ; Cu-Ni, Cu-Zn, л ; AU ; 23 ; dim66 ; 378 
 3796 ; Набор монет ФРГ: 5,2,1 марка, 50,10,5,2,1 пфенниг (9шт). Упаковка ; 1976G ;  ; Cu-Ni,Al/Br,Br ; Proof ; 25 ; banks ; 450 
 3797 ; Набор монет ФРГ: 5,2,1 марка, 50,10,5,2,1 пфенниг (10шт). Упаковка ; 1977G ;  ; Cu-Ni,Al/Br,Br ; Proof ; 17 ; banks ; 454 
 3798 ; Набор монет ФРГ: 5,2,1 марка, 50,10,5,2,1 пфенниг (10шт). Упаковка ; 1983G ;  ; Cu-Ni,Al/Br,Br ; Proof ; 15 ; banks ; 510 
 3799 ; Набор монет ФРГ: 5,2,1 марка, 50,10,5,2,1 пфенниг (10шт). Упаковка ; 1984F ;  ; Cu-Ni,Al/Br,Br ; Proof ; 14 ; banks ; 454 
 3802 ; Ролл Финляндия 2 евроцента (50шт) ;  ;  ; Cu/St ; AU ; 20 ; stark-2006 ; 178 
 3803 ; Ролл Финляндия 1 евроцент (50шт) ;  ;  ; Cu/St ; AU ; 23 ; stark-2006 ; 178 
 3805 ; Лот монет Польши: 2 злотых (2шт) ; 2013 ;  ; Латунь ; AU ; 20 ; trigl ; 61 
 3806 ; Лот монет Польши: 2 злотых (3шт) ; 2009-2013 ;  ; Латунь ; AU ; 21 ; аристон ; 91 
 3807 ; Лот монет Польши: 2 злотых (3шт) ; 2013 ;  ; Латунь ; AU ; 27 ; mandiby2 ; 127 
 3808 ; Лот монет Австрии (2шт): 2 короны ; 1913 ;  ; Ag ; VF-XF ; 35 ; kop ; 815 
 3809 ; Лот монет Азия (7шт) ; 20 век ;  ; Al, Cu-Ni, ж/м ;  ; 27 ; ReveRs07 ; 57 
 3810 ; Лот монет Америки (6шт) ; 1954-1998 ;  ; Cu-Ni, ж/м ;  ; 44 ; kornum ; 159 
 3811 ; Лот монет Османской империи (5шт) ;  ;  ; Ж/м ;  ; 23 ; Серж PirGS ; 377 
 3812 ; Лот монет Швеции (4шт): 1крона, 50,10 эре ; 1949-1961 ;  ; Ag ; F/F-VF ; 15 ; vitapool ; 143 
 3813 ; Лот иностранных монет (30шт) ; 1888-1949 ;  ; Cu/Ni,Al/Br,Zn ; F/VF ; 36 ; Flagman ; 619 
 3814 ; Лот монет Мексики: 2шт ; 1985 ;  ; Cu-Ni ; VF+ ; 27 ; wladico ; 181 
 3815 ; Лот монет Великобритании (9шт): 1 фартинг ; 1939-1946,1948 ;  ; Br ; VF/VF-XF ; 27 ; banks ; 182 
 3816 ; Лот монет Румынии и Сербии (3шт) ; 1906,1912 ;  ; Cu/Ni ; VF- ; 24 ; vb96 ; 217 
 3817 ; Лот монет Германии (4шт) ; 1922-1944 ;  ; Al/Br,Al,Zn ; F/VF ; 47 ; Kirill1806 ; 816 
 3818 ; Лот монет Германии (4шт) ; 1919-1944 ;  ; Zn ; F/F+ ; 13 ; banks ; 95 
 3819 ; Лот монет Востока (6шт) ;  ;  ; Ag,Cu,Cu/Ni ; F ; 33 ; vb96 ; 289 
 3820 ; Лот монет Италии и Франции (7шт) ; 1863-1941 ;  ; Ag,Cu/Ni,Zn ; F/VF ; 29 ; igordim ; 281 
 3821 ; Лот монет Великобритании и Джерси: 21шт ;  ;  ; Br,Cu-Ni ; VF/XF ; 32 ; Mahfey ; 136 
 3822 ; Лот монет Восточных Карибов (4шт): 1 цент ; 1983-1994 ;  ; Al ; VF/XF- ; 24 ; banks ; 59 
 3823 ; Лот монет Австралии (4шт): 20 центов ; 1967-1981 ;  ; Cu/Ni ; VF/XF ; 19 ; Mahfey ; 37 
 3824 ; Лот монет Тринидад и Тобаго (5шт): 5,1 цент ; 1966-1991 ;  ; Br ; VF/VF-XF ; 27 ; Emv ; 57 
 3825 ; Лот монет Бельгии (5шт): 1 франк ; 1928-1988 ;  ; Cu/Ni ; VF/XF- ; 28 ; Mahfey ; 67 
 3826 ; Лот монет Румынии (4шт): 25,15,5 бани ; 1952-1975 ;  ; Cu/Ni,Al ; VF/XF- ; 32 ; kornum ; 74 
 3827 ; Лот монет Бермудских о-в (3шт): 1 цент ; 1981-2001 ;  ; Cu/St ; VF/XF ; 18 ; ilmar ; 92 
 3828 ; Лот монет Венгрии (3шт): 20,2 форинта ; 1984-1997 ;  ; Cu/Ni ; VF/XF- ; 18 ; Rober ; 34 
 3829 ; Лот монет США (4шт): 1/4 доллара ; 1971-2012 ;  ; Cu/Ni ; VF/XF- ; 27 ; Mahfey ; 93 
 3830 ; Лот монет Намибии (3шт): 5,1 доллар, 50 центов ; 1993-1996 ;  ; Cu/Ni,Al/Br ; VF/XF ; 35 ; t_v_v ; 93 
 3831 ; Лот монет Италии (3шт): 500,100,50 лир ; 1976-1996 ;  ; Би/м,Cu/Ni,St ; VF/XF ; 14 ; Mahfey ; 40 
 3832 ; Лот монет Тайвани (4шт): 5,1 чао ; 1955-1970 ;  ; Лат, Al ; VF/XF ; 13 ; vb96 ; 120 
 3833 ; Лот монет Франции (4шт): 5,2,1/2 франка ; 1984-1997 ;  ; Cu/Ni ; XF ; 9 ; Mahfey ; 34 
 3834 ; Лот монет Словении (3шт): 5,2,1 толар ; 1993-1995 ;  ; Лат ; VF/VF-XF ; 15 ; Варт11 ; 59 
 3835 ; Лот монет Швейцарии (5шт): 1/2 франка ; 1975-1980 ;  ; Cu/Ni ; VF-XF/XF ; 27 ; Emv ; 75 
 3836 ; Лот монет Турции (4шт): 100,50 лир ; 1985-1988 ;  ; Cu/Ni ; VF/VF-XF ; 21 ; majkl ; 48 
 3837 ; Лот монет Барбадоса (5шт): 1 цент ; 2002-2006 ;  ; Cu/St ; VF/XF ; 15 ; Mahfey ; 57 
 3838 ; Лот монет Багам: 5шт ; 2005-2009 ;  ; Cu-Ni,Br ; AU ; 30 ; кве ; 159 
 3839 ; Лот монет Польши: 2 злотых (5шт) ; 2006-2013 ;  ; Латунь ; AU ; 26 ; dim66 ; 248 
 5001 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 20 ; цеховик ; 59 
 5002 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 19 ; valencio ; 101 
 5003 ; 3 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 11 ; sedoy66 ; 53 
 5004 ; 50 копеек ; 1923 ; Денежные знаки (с рисунком монеты) ;  ;  ; 28 ; gelo ; 412 
 5005 ; 1 копейка ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 21 ; sedoy66 ; 64 
 5006 ; 2 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 15 ; stark-2006 ; 102 
 5007 ; 3 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 22 ; WOLSCHARA ; 143 
 5008 ; 5 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 12 ; stark-2006 ; 53 
 3745 ; 5 марок. ФРГ ; 1989G ;  ; Cu-Ni ; XF+ ; 16 ; орикс ; 107 
 3746 ; 200 рейс. Бразилия ; 1920 ;  ; Cu-Ni ; VF ; 21 ; kornum ; 79 
 3747 ; 2/3 cкиллинга. Швеция ; 1836 ;  ; Cu ; VF ; 57 ; deen ; 258 
 3748 ; 2 пфеннига. Германия ; 1876F ;  ; Cu ; VF- ; 9 ; sveta6369 ; 62 
 3749 ; 5 эре. Швеция ; 1907 ;  ; Br ; VF ; 11 ; kornum ; 82 
 3750 ; 4 крейцера. Австрия ; 1861 ;  ; Cu ; F ; 4 ; t_v_v ; 34 
 3751 ; 2 сантима. Бельгия ; 1874 ;  ; Cu ; F+ ; 6 ; trigl ; 34 
 3752 ; 5 сантимов. Франция ; 1909 ;  ; Br ; VF ; 3 ; Maksss163 ; 33 
 3753 ; 5 евро. Финляндия. Хоккей. Сертифкат ; 2003 ;  ; Би/м ; AU ; 38 ; nikfed ; 1275 
 3754 ; 5 евро. Финляндия. Хоккей. 90 лет независимости. Сертификат ; 2007 ;  ; Би/м ; AU ; 38 ; Димон777 ; 818 
 3755 ; 5 евро. Финляндия. Чемпионат по атлетике. Сертификат ; 2005 ;  ; Би/м ; AU ; 26 ; stark-2006 ; 399 
 3756 ; 25 марок Финляндия. Чемпионат мира по лыжам. Сертификат ; 2001 ;  ; Би/м ; AU ; 22 ; bakal73 ; 1134 
 3757 ; 10 евро. Ирландия. Всемирные олимпийские игры ; 2003 ;  ; Ag ; Proof ; 34 ; asm1048576 ; 978 
 3758 ; 1 марка. Финляндия ; 1964 ;  ; Ag ; XF+ ; 16 ; krocsi ; 102 
 3759 ; 1 марка. Финляндия ; 1965 ;  ; Ag ; XF ; 19 ; evgen 66 ; 88 
 3760 ; 1 марка. Финляндия ; 1967 ;  ; Ag ; XF+ ; 18 ; zuza ; 104 
 3761 ; 1 марка. Финляндия ; 1968 ;  ; Ag ; XF+ ; 26 ; zuza ; 123 
 3762 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; XF+ ; 24 ; Diablo666.xs ; 92 
 3763 ; 50 марок. Финляндия. Урхо Кекконен ; 1981 ;  ; Ag ; AU ; 20 ; boroda ; 408 
 3764 ; 50 марок. Финляндия. Хоккей ; 1982 ;  ; Ag ; AU ; 13 ; Monata ; 442 
 3765 ; 50 марок. Финляндия. Калевала ; 1985 ;  ; Ag ; AU ; 23 ; хуч ; 592 
 3766 ; 50 марок. Финляндия. Чемпионат по атлетике ; 1983 ;  ; Ag ; AU ; 21 ; я8844 ; 410 
 3767 ; 25 марок. Финляндия. Олимпиада в Лахти ; 1978 ;  ; Ag ; XF+ ; 13 ; Monata ; 408 
 3768 ; 25 марок. Финляндия. 750 лет Турку ; 1979 ;  ; Ag ; AU ; 17 ; хуч ; 450 
 3769 ; 10 марок. Финляндия. Урхо Кекконен ; 1975 ;  ; Ag ; AU ; 14 ; sova159 ; 357 
 3770 ; 10 марок. Финляндия. Европейский чемпионат по атлетике ; 1971 ;  ; Ag ; AU ; 21 ; 220W ; 356 
 3771 ; 10 марок. Финляндия. 50 лет независимости ; 1967 ;  ; Ag ; AU ; 16 ; boroda ; 567 
 3772 ; 10 марок. Финляндия. 60 лет независимости ; 1977 ;  ; Ag ; AU ; 20 ; predicat ; 373 
 3773 ; 10 марок. Финляндия. Паасикиви ; 1970 ;  ; Ag ; AU ; 25 ; kornum ; 430 
 3774 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF ; 13 ; boroda ; 171 
 3775 ; 5 гривен. Украина. Битва за Днепр ; 2013 ;  ; Cu/Ni ; AU ; 22 ; крайний ; 292 
 3776 ; 5 гривен. Украина. 70 лет освобождения Мелитополя от фашистских захватчиков ; 2013 ;  ; Cu/Ni ; AU ; 22 ; крайний ; 235 
 3777 ; 5 гривен. Украина. Корсунь-Шевченковская битва ; 2014 ;  ; Cu/Ni ; AU ; 25 ; Vebr ; 301 
 3778 ; 200 марок. Финляндия ; 1956 ;  ; Ag ; XF+ ; 27 ; Diablo666.xs ; 177 
 3779 ; 200 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 19 ; igor26 ; 175 
 3780 ; 100 марок. Финляндия ; 1956 ;  ; Ag ; AU ; 20 ; igor26 ; 146 
 3781 ; 100 марок. Финляндия ; 1957 ;  ; Ag ; AU ; 15 ; Rober ; 141 
 3782 ; 100 марок. Финляндия ; 1958 ;  ; Ag ; AU ; 16 ; anders1971 ; 146 
 3783 ; 1 тенге (1 унция серебра). Казахстан. Ирбис ; 2010 ;  ; Ag ; Unc ; 46 ; kolbur ; 1524 
 3784 ; 500 тенге. Казахстан. Пеликан. В коробке, с сертификатом ; 2010 ;  ; Ag ; Proof ; 21 ; крайний ; 1530 
 3785 ; 500 тенге. Казахстан. Сова. В коробке, с сертификатом ; 2011 ;  ; Ag ; Proof ; 43 ; крайний ; 1532 
 3786 ; 10 евро. Финляндия. Олимпиада. Коробка ; 2002 ;  ; Ag ; Proof ; 28 ; Димон777 ; 1919 
 3787 ; 10 евро. Финляндия. Рунеберг. Коробка ; 2004 ;  ; Ag ; Proof ; 28 ; LEXAI ; 1334 
 3788 ; 10 евро. Финляндия. Коробка ; 2005 ;  ; Ag ; Proof ; 39 ; Димон777 ; 1919 
 3789 ; 10 евро. Финляндия. Снельманн. Коробка ; 2006 ;  ; Ag ; Proof ; 28 ; asm1048576 ; 1171 
 3790 ; 10 евро. Финляндия. Норденшёльд. Коробка ; 2007 ;  ; Ag ; Proof ; 31 ; zoloto ; 1148 
 3791 ; 10 евро. Финляндия. Финский флаг. Коробка ; 2008 ;  ; Ag ; Proof ; 40 ; Димон777 ; 1919 
 3792 ; Набор монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) + жетон. Буклет ; 2014 ;  ; Би/м,лат,Cu/St ; Unc ; 35 ; ОМВ ; 952 
 3793 ; Набор монет США: 1/2 доллара, 1/4 доллара, 5 центов, 1 цент, 1 дайм (5шт). Платиковая упаковка, сертификат ; 1986 ;  ; Cu-Ni, Cu-Zn ; Proof ; 18 ; Diablo666.xs ; 388 
 3794 ; Набор монет США (5шт): 1/2,1/4 доллара, 1 дайм, 5,1 цент. В пластиковой капсуле, с сертификатом ; 1987S ;  ; Cu/Ni,Cu/Zn ; Proof ; 19 ; Варт11 ; 322 
 3695 ; 5 евро. Нидерланды ; 1996 ;  ; Cu-Ni ; XF ; 10 ; alexgp ; 352 
 3696 ; 10 пфеннигов. Германия ; 1897A ;  ; Cu-Ni ; VF+ ; 17 ; sveta6369 ; 40 
 3697 ; 1 крона. Норвегия ; 1950 ;  ; Cu-Ni ; VF ; 10 ; ВЯЗЪ ; 34 
 3698 ; 1 крона. Чехословакия ; 1946 ;  ; Cu-Ni ; XF ; 26 ; stark-2006 ; 50 
 3699 ; 2 рупии. Шри-Ланка ; 1981 ;  ; Cu-Ni ; VF ; 13 ; Алёша ; 37 
 3700 ; 50 эре. Норвегия ; 1957 ;  ; Cu-Ni ; XF ; 15 ; Kamp ; 40 
 3701 ; 4 гирш. Саудовская Аравия ; 1376 ;  ; Cu-Ni ; XF ; 23 ; Mukoved ; 72 
 3702 ; 1/2 доллара. США ; 1974 ;  ; Cu-Ni ; XF ; 17 ; орикс ; 100 
 3703 ; 20 сентаво. Аргентина ; 1921 ;  ; Cu-Ni ; VF ; 20 ; t_v_v ; 40 
 3704 ; 50 франков. Французский Алжир ; 1949 ;  ; Cu-Ni ; VF ; 43 ; igordim ; 74 
 3705 ; 5 франков. Люксембург ; 1962 ;  ; Cu-Ni ; XF ; 16 ; kornum ; 65 
 3706 ; 5 центов. США ; 1926 ;  ; Cu-Ni ; F-VF ; 19 ; natalka0909 ; 114 
 3707 ; 200 эскудо. Португалия. Олимпиада ; 1992 ;  ; Cu-Ni ; XF ; 20 ; Бейн99999 ; 104 
 3708 ; 1 марка Германия ; 1934G ;  ; Cu-Ni ; VF+ ; 17 ; Baikal ; 323 
 3709 ; 20 хеллеров. Австрия ; 1895 ;  ; Cu-Ni ; VF ; 26 ; deen ; 72 
 3710 ; 1/2 доллара. США ; 1976 ;  ; Cu-Ni ; XF ; 25 ; Ясер ; 108 
 3711 ; 50 лева. Болгария ; 1940 ;  ; Cu-Ni ; XF ; 13 ; сама71 ; 107 
 3712 ; 1 крона. Словакия ; 1941 ;  ; Cu-Ni ; VF ; 32 ; val211 ; 54 
 3713 ; 10 сантимов. Бельгия ; 1906 ;  ; Cu-Ni ; VF- ; 9 ; Maksss163 ; 33 
 3714 ; 50 эре. Швеция ; 1924 ;  ; Cu-Ni ; VF ; 14 ; Бейн99999 ; 36 
 3715 ; 50 батат. Гамбия ; 1971 ;  ; Cu-Ni ; VF ; 9 ; t_v_v ; 59 
 3716 ; 5 куна. Хорватия ; 1994 ;  ; Cu-Ni ; XF ; 14 ; t_v_v ; 39 
 3717 ; 1/2 пенни. Ямайка ; 1882 ;  ; Cu-Ni ; VF ; 26 ; кве ; 572 
 3718 ; 10 динаров. Югославия. Битва на Неретве ; 1983 ;  ; Cu-Ni ; XF ; 15 ; Kamp ; 79 
 3719 ; 50 центов. Гон-Конг ; 1963 ;  ; Cu-Ni ; XF ; 15 ; СТРЕКОЗА ; 46 
 3720 ; 200 эскудо. Португалия. Колумб ; 1991 ;  ; Cu-Ni ; XF+ ; 14 ; dim66 ; 91 
 3721 ; 10 раппен. Швейцария ; 1908 ;  ; Cu-Ni ; VF ; 11 ; Flagman ; 35 
 3722 ; 50 пенни. Ирландия ; 1971 ;  ; Cu-Ni ; VF-XF ; 15 ; igor26 ; 159 
 3723 ; 2 динара. Югославия ; 1925 ;  ; Cu-Ni ; VF+ ; 21 ; 220W ; 101 
 3724 ; 5 пфеннигов. Германия ; 1910A ;  ; Cu-Ni ; VF ; 10 ; tolegv ; 34 
 3725 ; Монета иностранная ; 1993 ;  ; Cu-Ni ; AU ; 60 ; Tche ; 204 
 3726 ; 1 лев. Болгария ; 1960 ;  ; Cu-Ni ; AU ; 18 ; kornum ; 128 
 3727 ; 5 стотинок. Болгария ; 1888 ;  ; Cu-Ni ; VF+ ; 36 ; Alexdav ; 337 
 3728 ; 2 франка. Франция ; 1993 ;  ; Cu-Ni ; XF ; 25 ; Бейн99999 ; 72 
