 3632 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DRACONGLASS ; 40 
 3368 ; 1000 рублей ; 1993 ; банкнота ;  ;  ; 31 ; aleks.kss ; 81 
 3369 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 50 ; из африки ; 345 
 3370 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 48 ; из африки ; 375 
 3371 ; Приватизационный чек ; 1992 ;  ;  ;  ; 49 ; lvd ; 354 
 3372 ; Приватизационный чек ; 1992 ;  ;  ;  ; 76 ; Grosh ; 333 
 3373 ; 10 рублей ; 1947 ; билет ;  ;  ; 75 ; shais1 ; 377 
 3374 ; 25 рублей ; 1947 ; билет ;  ;  ; 59 ; shais1 ; 510 
 3375 ; 500 риелей ;  ;  ;  ;  ; 31 ; Sky2 ; 109 
 3376 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 45 ; Sky2 ; 130 
 3377 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 24 ; Sky2 ; 126 
 3378 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 17 ; vladzory ; 123 
 3379 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 42 ; AnvlaSar6216 ; 206 
 3380 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 38 ; koga ; 104 
 3381 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 47 ; Gera_K ; 792 
 2637 ; Лот монет Германии: 10 пфеннигов (7шт) ; 1924-1936 ;  ; Al-Br ; VF-/VF+ ; 74 ; Опятор ; 184 
 2638 ; Лот монет Германии: 10 пфеннигов (3шт) ; 1937,1938,1939 ;  ; Al-Br ; F/VF ; 27 ; }|{ивотное ; 202 
 2639 ; Лот монет Германии: 10 пфеннигов (12шт) ; 1940-1944 ;  ; Zn ; F/VF- ; 60 ; фы4ит8 ; 510 
 2640 ; Лот монет Германии: 10 пфеннигов (2шт) ; 1949, 1963 ;  ; Al ; VF-/VF+ ; 24 ; koga ; 25 
 2641 ; Лот монет Германии: 5 пфеннигов (3шт) ; 1906, 1909, 1915 ;  ; Cu-Ni ; VF/VF+ ; 56 ; ship-nik ; 126 
 2642 ; Лот монет Германии: 5 пфеннигов (5шт) ; 1924A,E,J, 1925D,G ;  ; Al-Br ; VF-/VF+ ; 54 ; ship-nik ; 197 
 2643 ; Лот монет Германии: 5 пфеннигов (4шт) ; 1940, 1941 ;  ; Zn ; F/F-VF ; 17 ; ship-nik ; 159 
 2644 ; Лот монет Германии: 5 пфеннигов (3шт) ; 1975-1988 ;  ; Al ; VF/VF+ ; 21 ; ship-nik ; 32 
 2645 ; Лот монет Германии: 2 пфеннига (2шт) ; 1905A, 1908A ;  ; Cu ; VF/VF+ ; 38 ; Dbrnjh ; 87 
 2646 ; Лот монет Германии: 2 пфеннига (2шт) ; 1924D, 1936D ;  ; Br ; VF/XF- ; 59 ; zdenek ; 65 
 2647 ; Лот монет Германии: 2 пфеннига (4шт) ; 1938A, 1939A, 1938D, ;  ; Br ; VF/VF+ ; 42 ; }|{ивотное ; 285 
 2648 ; Лот монет Германии: 1 пфенниг (4шт) ; 1905A, 1912A, 1912E, ;  ; Cu ; VF/XF- ; 23 ; Dbrnjh ; 121 
 2649 ; Лот монет Германии: 1 пфенниг (2шт) ; 1924J, 1932A ;  ; Br ; VF/VF+ ; 56 ; krugerrand ; 62 
 2650 ; Лот монет Германии: 1 пфенниг (33шт) ; 1937-1944 ;  ; Br, Zn ; F/VF+ ; 40 ; Инвестор ; 1122 
 2651 ; Лот монет ГДР: 1 пфенниг (9шт) ; 1952-1989 ;  ; Al ; VF/VF+ ; 15 ; zelya ; 34 
 2652 ; Лот  монет Аргентины: 11шт ; 1985-1991 ;  ; Al/Br,Al ; VF/VF-XF ; 56 ; Luka78 ; 216 
 2653 ; Лот  монет Аргентины: 8шт ; 1983-1985 ;  ; Al/Br,Al ; VF/XF ; 72 ; zx123 ; 114 
 2654 ; Лот  монет Аргентины: 3шт ; 1978 ;  ; Al/Br ; XF ; 38 ; tau ; 114 
 2655 ; Лот  монет Аргентины: 11шт ; 1958-1968 ;  ; Cu-Ni ; VF/VF-XF ; 45 ; tau ; 266 
 2656 ; Лот  монет Аргентины: 10шт ; 1970-1979 ;  ; Al/Br,Al ; VF+/XF+ ; 40 ; Poiuyt ; 204 
 2657 ; Лот  монет Аргентины: 7шт ; 1951-1955 ;  ; Cu-Ni ; VF+/XF ; 41 ; Luka78 ; 159 
 2658 ; Лот  монет Аргентины: 11шт ; 1985-1990 ;  ; Al/Br,Al ; VF+/XF ; 53 ; zx123 ; 204 
 2659 ; Лот  монет Аргентины: 6шт ; 1936-1948 ;  ; Cu-Ni,Br ; VF-/VF+ ; 39 ; zx123 ; 113 
 2660 ; Лот монет Исландии: 6шт ; 1967-1987 ;  ; Cu-Ni,Br ; VF+/XF ; 56 ; tau ; 137 
 2661 ; Лот монет Финляндии: 7шт ; 1963-1989 ;  ; Cu-Ni,Al/B ; VF/VF-XF ; 26 ; tau ; 89 
 2662 ; Лот монет США: 7шт ; 1961-1964 ;  ; Cu-Ni ; F/VF ; 73 ; sever9516 ; 183 
 2663 ; Лот монет Венгрии: 6шт ; 1983-2006 ;  ; Cu-Ni,Лату ; VF/VF-XF ; 25 ; AIK60 ; 67 
 2664 ; Лот монет Австралии: 6шт ; 1967-2000 ;  ; Cu-Ni,Br ; VF-/VF+ ; 37 ; AIK60 ; 155 
 2665 ; Лот монет Румынии: 7шт ; 1966-2005 ;  ; Cu-Ni,Br,A ; VF/VF+ ; 48 ; AIK60 ; 104 
 2666 ; Лот монет Китая: 6шт ; 1956-1985 ;  ; Al ; VF-/VF ; 10 ; AIK60 ; 79 
 2667 ; Лот монет Франции: 6шт ; 1942-1953 ;  ; Al,Al/Br ; F-VF/VF ; 36 ; val211 ; 73 
 2668 ; Лот монет Франции: 6шт ; 1948-1979 ;  ; Al,Al/Br ; VF/VF-XF ; 33 ; 161rus ; 79 
 2669 ; Лот монет Франции: 8шт ; 1966-1991 ;  ; Cu-Ni,Би/, ; VF+/XF ; 10 ; WAD79 ; 90 
 2670 ; Лот монет Бельгии: 7шт ; 1966-1991 ;  ; Cu-Ni,Br,A ; VF/VF+ ; 41 ; AIK60 ; 101 
 2671 ; Лот монет ГДР: 7шт ; 1950-1980 ;  ; Al ; VF-/VF ; 29 ; ship-nik ; 105 
 2672 ; Лот монет Польши: 6шт ; 1976-1987 ;  ; Cu-Ni,Al/B ; VF/VF+ ; 13 ; Luka78 ; 53 
 2673 ; Лот монет Польши: 7шт ; 1949-2003 ;  ; Cu-Ni,Al ; VF-/VF+ ; 45 ; AIK60 ; 110 
 2674 ; Лот монет Австрии: 7шт ; 1948-1994 ;  ; Al,лат,Zn ; F+/VF+ ; 35 ; palonen ; 83 
 2675 ; Лот монет Швеции: 7шт ; 1941-1968 ;  ; Br,Fe ; VF-/VF+ ; 36 ; 161rus ; 99 
 2676 ; Лот монет Норвегии: 14шт ; 1960-1974 ;  ; Cu-Ni ; VF/VF-XF ; 22 ; zx123 ; 77 
 2677 ; Лот монет Норвегии: 6шт ; 1952-1957 ;  ; Br ; VF/VF+ ; 11 ; zx123 ; 44 
 2678 ; Лот монет Греции: 7шт ; 1954-1962 ;  ; Cu-Ni ; VF-/VF+ ; 39 ; val211 ; 92 
 2679 ; Лот монет Греции: 6шт ; 1954-1990 ;  ; Cu-Ni,Al/B ; VF/VF-XF ; 32 ; palonen ; 79 
 2680 ; Лот монет Югославии: 6шт ; 1955-1979 ;  ; Cu-Ni,Al/B ; VF-/VF+ ; 42 ; AIK60 ; 65 
 2681 ; Лот монет Испании: 3шт ; 1980 ;  ; Cu-Ni ; VF+/XF ; 19 ; aleks.kss ; 28 
 2682 ; Лот монет Испании: 8шт ; 1944-1966 ;  ; Cu-Ni,Al,A ; F+/VF+ ; 16 ; Al0851 ; 58 
 2683 ; Лот монет Испании: 8шт ; 1975-1991 ;  ; Cu-Ni,Al,A ; VF/XF ; 16 ; normancook ; 48 
 2684 ; Лот монет Испании: 7шт ; 1975-1992 ;  ; Cu-Ni,Лату ; VF+/XF ; 24 ; Lunatik ; 69 
 2685 ; Лот монет Испании: 10шт ; 1957-1975 ;  ; Cu-Ni ; VF/VF-XF ; 19 ; Luka78 ; 60 
 3331 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 29 ; Grosh ; 57 
 2587 ; Лот из 2-х монет Востока ? ;  ;  ; Br,Cu ; F/VF- ; 89 ; von_Schwarz ; 314 
 2588 ; Лот монет Бельгии: 5шт ; 1964-1991 ;  ; Cu-Ni,Br,Л ; VF/XF ; 15 ; normancook ; 40 
 2589 ; Лот монет Эстонии: 3шт ; 1922,1925 ;  ; Cu-Ni,Ni-B ; F/F-VF ; 26 ; zx123 ; 236 
 2590 ; Лот монет Швеции: 3шт ; 1945-1949 ;  ; Fe ; VF-/VF+ ; 4 ; nik23455 ; 72 
 2591 ; Лот монет Великобритании: 7шт ; 1968-1975 ;  ; Cu-Ni ; VF-/VF-XF ; 38 ; Al0851 ; 82 
 2592 ; Лот монет Великобритании: 6шт ; 1956-1967 ;  ; Cu-Ni ; VF-/VF ; 12 ; Smit ; 83 
 2593 ; Лот монет Дании: 8шт ; 1989-2006 ;  ; Br ; XF/AU ; 28 ; M1 ; 74 
 2594 ; Лот монет Дании: 6шт ; 1949-1956 ;  ; Cu-Ni ; VF/VF-XF ; 27 ; normancook ; 42 
 2595 ; Лот монет Дании: 8шт ; 1949-1975 ;  ; Cu-Ni ; VF/VF-XF ; 17 ; alex995 ; 57 
 2596 ; Лот монет Норвегии: 8шт ; 1961-1971 ;  ; Cu-Ni,Br ; VF/VF-XF ; 55 ; 161rus ; 223 
 2597 ; Лот монет Нидерландов: 6шт ; 1948-1989 ;  ; Cu-Ni, Br ; VF/VF-XF ; 29 ; FEDOTOV1920 ; 45 
 2598 ; Лот монет Испании: 6 монет ; 1947-1959 ;  ; Cu-Ni, Al, ; VF-/VF+ ; 14 ; normancook ; 46 
 2599 ; Лот монет Франции: 3шт ; 1942-1944 ;  ; Al ; VF-/VF ; 27 ; zx123 ; 71 
 2600 ; Лот монет Швеции: 5шт ; 1978-2006 ;  ; Cu-Ni, ж/м ; VF/XF ; 29 ; 161rus ; 74 
 2601 ; Лот монет бешлык (2шт): Селим Гирей II . Крым, Бахчисарай ; 1743-1748 ;  ; Ag ; F-VF ; 49 ; Al0851 ; 108 
 2602 ; Лот монет бешлык (2шт): Селамет Гирей II . Крым, Бахчисарай ; 1740-1743 ;  ; Ag ; VF- ; 58 ; Al0851 ; 89 
 2603 ; Лот монет бешлык (2шт): Каплан Гирей I . Крым, Бахчисарай ; 1730-1736 ;  ; Ag ; F-VF ; 40 ; Al0851 ; 61 
 2604 ; Лот монет мангир (2шт):Шахин Гирей. Крым, Бахчисарай ; 1777-1783 ;  ; Cu ; F ; 43 ; himik121 ; 153 
 2605 ; Лот монет Бутана: 1 нгультрам, 25 чхертумов (4шт) ; 1979 ;  ; Латунь,St/ ; VF+/AU ; 82 ; Опятор ; 133 
 2606 ; Лот монет США: 1 цент (2шт) ; 2009D ;  ; Cu-Zn ; AU ; 14 ; Gell13 ; 29 
 2607 ; Лот монет США: 1 цент (2шт) ; 2010D ;  ; Cu-Zn ; AU ; 27 ; xct ; 28 
 2608 ; Лот монет США: 1 цент (2шт) ; 2009D, 2009 ;  ; Cu-Zn ; AU ; 14 ; xct ; 28 
 2609 ; Лот монет США: 1 цент (10шт) ; 1991-2000 ;  ; Cu-Zn ; VF+/AU ; 47 ; pww78 ; 87 
 2610 ; Лот монет США: 1 цент (10шт) ; 1999-2008 ;  ; Cu-Zn ; XF/AU ; 31 ; pww78 ; 78 
 2611 ; Лот монет США: 1 цент (10шт) ; 1981-1990 ;  ; Cu-Zn ; XF-/AU ; 43 ; pww78 ; 104 
 2612 ; Лот монет США: 1 цент (9шт) ; 1972-1980 ;  ; Cu-Zn ; VF/XF ; 28 ; zhenya ; 69 
 2613 ; Лот монет Германии: 1 пфенниг (50шт) ; 1889-1939 ;  ; Cu,Br ; VF-/VF-XF ; 29 ; zdenek ; 1206 
 2614 ; Лот монет Германии: 2 рейхспфеннига (20шт) ; 1937-1940 ;  ; Br ; VF-/VF-XF ; 39 ; Инвестор ; 847 
 2615 ; Лот монет Германии: 2 рейхспфеннига (20шт) ; 1937-1940 ;  ; Br ; VF-/VF-XF ; 42 ; Инвестор ; 847 
 2616 ; Лот монет Швеции,Монголии,Канады,Финляндии,Анголы,Уганды,Румынии,Эфиопии,Уругвая,США, Сингапура,Сомали,Кубы,Бразилии,Малайи,Гон-Конга,Востока(32шт) ; XX в ;  ; Cu/Ni.Al/B ; VF/AU ; 66 ; tania-5 ; 351 
 2617 ; Лот монет Сербии (Универсиада и Национальные герои): 10,20 динаров (5шт) ; 2006-2010 ;  ; Cu-Ni ; XF/AU ; 81 ; NK ; 114 
 2618 ; Лот монет Сербии: 1,2,5,10,20 динаров (5шт) ; 2010 ;  ; Cu-Ni,Лату ; XF/AU ; 56 ; }|{ивотное ; 111 
 2619 ; Лот монет Сербии: 1,2,5 динаров (5шт) ; 2003-2009 ;  ; Cu-Ni,Лату ; XF/AU ; 76 ; AIK60 ; 104 
 2620 ; Лот монет Македонии: 50 дени, 1,2,5,10,50 денаров (6шт) ; 1993-2008 ;  ; Cu-Ni,Лату ; AU ; 56 ; AIK60 ; 153 
 2621 ; Лот монет Болгарии: 1,2,5,10,20,50 стотинок, 1 лев (7шт) ; 1999,2000,2002 ;  ; Cu-Ni,Лату ; AU ; 56 ; AIK60 ; 99 
 2622 ; Лот монет Болгарии (ЕС и НАТО): 50 стотинок (3шт) ; 2004,2005,2007 ;  ; Cu-Ni ; AU ; 51 ; Komod ; 73 
 2623 ; Лот монет Словакии (10 лет введения ЕВРО и 20 лет независимости): 2 евро (2шт) ; 2009 ;  ; Би/м ; AU ; 54 ; Sky2 ; 290 
 2624 ; Лот монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2009 ;  ; Cu/St,Лат, ; XF/AU ; 59 ; andreyM ; 290 
 2625 ; Лот монет Югославии: 20,5,2 динар (4шт) ; 1963-1987 ;  ; Cu-Ni-Zn,  ; XF/AU ; 68 ; krugerrand ; 101 
 2626 ; Лот монет Югославии: 5,2,1 динар (3шт) ; 1963 ;  ; Al ; AU ; 58 ; 2372 ; 69 
 2627 ; Лот монет Югославии: 1 динар (2шт) ; 1942, 1978 ;  ; Cu-Ni-Zn,  ; VF-/VF+ ; 25 ; zx123 ; 36 
 2628 ; Лот монет Югославии: 50, 20, 10 пара (4шт) ; 1965, 1974, 983 ;  ; Cu-Zn, Br ; VF/XF- ; 11 ; captain ; 36 
 2629 ; Лот монет Югославии: 500, 100 динар (2шт) ; 1989, 1993 ;  ; латунь ; XF/AU ; 57 ; дед морос ; 225 
 2630 ; Лот монет Австрии: 10 хеллеров (4шт) ; 1893, 1895 ;  ; Ni ; VF-/VF+ ; 42 ; zdenek ; 125 
 2631 ; Лот монет Австрии: 2 хеллера, 2 грошена (2шт) ; 1912, 1925 ;  ; Br ; VF-/VF+ ; 43 ; krugerrand ; 67 
 2632 ; Лот монет Веймара: 50 пфеннигов (3шт) ; 1921, 1922 ;  ; Al ; VF-/VF+ ; 37 ; Инвестор ; 82 
 2633 ; Лот монет Германии: 50 пфеннигов (2шт) ; 1935E, 1935A ;  ; Al ; F-VF/VF ; 21 ; molchun ; 113 
 2634 ; Лот монет Германии: 50 пфеннигов (2шт) ; 1939F, 1940F ;  ; Al ; VF-/VF+ ; 23 ; ВМШ ; 313 
 2635 ; Лот монет Германии: 1 марка, 50, 20 пфеннигов (3шт) ; 1958, 1969, 1982 ;  ; Al, Br ; VF/VF+ ; 38 ; andreyM ; 35 
 2636 ; Лот монет Германии: 10 пфеннигов (9шт) ; 1900-1921 ;  ; Cu-Ni, Zn ; F-VF/VF ; 15 ; zdenek ; 195 
 2537 ; 5 сентимов. Центральная Америка. Коста-Рика ; 1976 ;  ; Cu-Ni ; VF-XF ; 22 ; alskr ; 24 
 2538 ; 5 ху. Северный Вьетнам ; 1958 ;  ; Al ; XF ; 25 ; Poiuyt ; 27 
 2539 ; 2 чао. Социалистическая Республика Вьетнам ; 1976 ;  ; Al ; VF- ; 20 ; alex995 ; 18 
 2540 ; 1 чао. Социалистическая Республика Вьетнам ; 1976 ;  ; Al ; VF-XF ; 23 ; nekff ; 24 
 2541 ; Монета Восток ;  ;  ; Cu ; F ; 54 ; Sterh ; 59 
 2542 ; Жетон. 5 пфеннигов. Spielgeld ;  ;  ; Ж/м ; F+ ; 50 ; sonegr ; 93 
 2543 ; 1 лат. Латвия ; 1924 ;  ; Ag ; VF ; 44 ; кузнецов ; 209 
 2544 ; 1 крона. Австрия ; 1916 ;  ; Ag ; VF ; 66 ; кузнецов ; 185 
 2545 ; 10 сентаво. Куба ; 1915 ;  ; Ag ; VF- ; 45 ; Оттар ; 207 
 2546 ; 10 центов. Канада ; 1960 ;  ; Ag ; F-VF ; 33 ; ratiandr ; 32 
 2547 ; 1 дайм. США. Меркури ; 1944 ;  ; Ag ; VF+ ; 81 ; Иа-Иа ; 134 
 2548 ; 25 сентаво. Доминиканская Республика ; 1960 ;  ; Ag ; F-VF ; 26 ; Оттар ; 167 
 2549 ; 2,5 эскудо. Португалия ; 1932 ;  ; Ag ; F-VF ; 11 ; ZOLTAN333 ; 139 
 2550 ; 2 куруша. Турция. 6 год правления ; 1327лх ;  ; Ag ; VF ; 43 ; vadim60 ; 214 
 2551 ; 1 куруш. Турция. 28 год правления ; 1293лх ;  ; Ag ; VF- ; 58 ; vadim60 ; 175 
 2552 ; 1 доллар. Канада. На 25 лет правления Георга V ; 1935 ;  ; Ag ; VF+ ; 101 ; kont ; 1484 
 2553 ; 1 цент. Новый Брауншвейг (Канада) ; 1864 ;  ; Cu ; VF- ; 62 ; forward ; 436 
 2554 ; 20 центов. Ньюфаундленд ; 1872Н ;  ; Ag ; F-VF ; 29 ; Dahan ; 257 
 2555 ; 20 центов. Ньюфаундленд ; 1899 ;  ; Ag ; F-VF ; 46 ; von_Schwarz ; 350 
 2556 ; 10 центов. Ньюфаундленд ; 1917С ;  ; Ag ; F+ ; 39 ; wikileaks ; 285 
 2557 ; 10 центов. Ньфаундленд ; 1941 ;  ; Ag ; VF- ; 29 ; cochu ; 246 
 2558 ; 50 центов. Канада. Первый год чеканки ; 1870 ;  ; Ag ; F ; 68 ; Dahan ; 513 
 2559 ; Двойной флорин. Англия. Номинал не утвержденный к обращению ; 1953 ;  ; Ag ; Proof ; 135 ; bolik ; 2580 
 2560 ; 45 пиастров. Модель. Кипр. Эдуард VIII -не правил ; 1937 ;  ; Ag ; Proof ; 123 ; Dr.Goodwin ; 2604 
 2561 ; 50 центов. Французский Индо-Китай ; 1936 ;  ; Ag ; VF-XF ; 103 ; М662 ; 1246 
 2562 ; 10 центов-50 бит. Датская Вест Индия ; 1905 ;  ; Ag ; VF- ; 67 ; shest ; 1020 
 2563 ; 50 центимос. Коста Рика. Надчеканка "1923" года на 50 центимос 1892г ; 1923 ;  ; Ag ; VF- ; 49 ; staro ; 532 
 2564 ; 25 центов. Британский Гондурас ; 1894 ;  ; Ag ; F+ ; 68 ; forward ; 987 
 2565 ; 1 франк. Гваделупа,  территория Франции ; 1921 ;  ; Cu/Ni ; VF ; 55 ; staro ; 1137 
 2566 ; 5 центов. Колонии Франции. Выпуск для Гваделупы ; 1841А ;  ; Cu ; F ; 40 ; jef688 ; 255 
 2567 ; 1 цент. Султанат Бруней (протекторат Англии) ; 1304л.х.(1783) ;  ; Cu ; F-VF ; 56 ; vengriya ; 800 
 2568 ; 10 рейс. Азорские О-ва, Португальская колония ; 1901 ;  ; Cu ; VF ; 48 ; forward ; 251 
 2569 ; 100 центов. Республика Гаити ; 1830 (AN 27) ;  ; Ag ; F ; 91 ; forward ; 1053 
 2570 ; 1 доллар. Китай, провинция Кванг-Тунг. Империя ; 1890-1908 ;  ; Ag ; F-VF ; 112 ; lhfrjy ; 2934 
 2571 ; 1 доллар. Китай, провинция Юннань ; 1911-1922 ;  ; Ag ; XF ; 121 ; чусер ; 3122 
 2572 ; 1 доллар. Токен. США, Аляска. Tom George Juneau. D-32мм ; XX в ;  ; Латунь ; XF- ; 41 ; forward ; 153 
 2573 ; Токен на 1 поездку. "Russian river ferry". D-32мм ; XX в ;  ; Латунь ; VF+ ; 35 ; Man 11 ; 239 
 2574 ; Набор монет Македонии (ФАО): 1,2,5 денаров (3шт). Упаковка ; 1995 ;  ; Латунь ; Unc ; 67 ; M1 ; 97 
 2575 ; Набор монет Болгарии: 1,2,5,10,20,50 стотинок, 1 лев (7шт). Упаковка ; 1962 ;  ; Би/м,лат,  ; AU ; 76 ; sportmini ; 308 
 2576 ; Набор монет Македонии: 50 дени, 1,2,5 денаров (4шт). Упаковка ; 1993 ;  ; Латунь,Cu- ; Unc ; 57 ; M1 ; 97 
 2577 ; Лот монет Сан-Марино: 5,2,1 евроцентов (3шт) ; 2006R ;  ; Cu/St ; AU ; 116 ; gord2 ; 337 
 2578 ; Лот монет Финляндии, Украины, Польши, Эстонии, США, ФРГ 12шт ; 1992-2006 ;  ; Cu-Ni,Лат, ; VF+/XF+ ; 26 ; yrik ; 89 
 2579 ; Лот монет Италии и США: 500 лир, 1/4 доллара, 1 цент (4шт) ; 1961-2009 ;  ; Ag,Cu-Zn,C ; AU ; 45 ; кузнецов ; 369 
 2580 ; Лот монет Норвегии (4шт): 10,5,2,1 эре ; 1937-1938 ;  ; Cu/Ni,Cu ; VF-/VF+ ; 9 ; pww78 ; 63 
 2581 ; Лот монет Швеции (5шт): 25,10,5,2,1 эре ; 1920-1940 ;  ; Cu/Ni,Cu ; VF/VF+ ; 29 ; nik23455 ; 155 
 2582 ; Лот монет Великобритании (5шт): 50 пенсов ; 1969-1981 ;  ; Cu/Ni ; VF+/XF+ ; 34 ; koga ; 95 
 2583 ; Лот монет Великобритании (20шт): 1 пенни ; 1912-1966 ;  ; Br ; F+/VF+ ; 33 ; Инвестор ; 379 
 2584 ; Лот монет Ирландии (3шт): 20,5,2 пенса ; 1975-1982 ;  ; Cu/Ni,Br ; VF/VF-XF ; 31 ; nik23455 ; 71 
 2585 ; Лот монет Перу и Колумбии (5шт) ; 1973-1982 ;  ; Cu/Ni,Лату ; VF/VF-XF ; 33 ; vc57 ; 93 
 2586 ; Лот монет Мексики (5шт) ; 1976-1981 ;  ; Cu/Ni ; VF+/XF- ; 27 ; koga ; 89 
 2487 ; 30 драхм. Греция. Королевская династия ; 1963 ;  ; Ag ; AU ; 23 ; Ходор ; 1111 
 2488 ; 200 динаров. Югославия. 85 лет со дня рождения Йосип Броз Тито ; 1977 ;  ; Ag ; AU ; 56 ; captain ; 781 
 2489 ; 100 лева. Болгария ; 1930 ;  ; Ag ; XF+ ; 60 ; велко ; 505 
 2490 ; 100 лева. Болгария ; 1934 ;  ; Ag ; XF ; 48 ; велко ; 507 
 2491 ; 3 стотинки. Болгария ; 1951 ;  ; Латунь ; AU ; 45 ; Alekss_27 ; 156 
 2492 ; 25 стотинок. Болгария ; 1951 ;  ; Cu-Ni ; XF ; 40 ; Alekss_27 ; 189 
 2493 ; 1 лев. Болгария ; 1960 ;  ; Cu-Ni ; AU ; 30 ; pww78 ; 108 
 2494 ; 2 лева. Болгария. 25 лет Социалистической революции ; 1969 ;  ; Cu-Ni ; XF ; 62 ; alskr ; 114 
 2495 ; 20 лева. Болгария. Космос ; 1988 ;  ; Ag ; Proof ; 35 ; кузнецов ; 567 
 2496 ; 20 лева. Болгария. 110 лет освобождения Болгарии от Османского ига. Богиня Победы ; 1988 ;  ; Ag ; Proof ; 54 ; кузнецов ; 674 
 2497 ; 20 лева. Болгария. 100 лет Болгарским железным дорогам ; 1988 ;  ; Ag ; Proof ; 38 ; кузнецов ; 408 
