 6624 ; Вилка десертная Роза, серебро. Европа. ;  ;  ; Ag813 ;  ; 39 ; АВС ; 572 
 6451 ; Пинцет для монет пластиковый, 124 мм. Shine Coins, #PI-124 ;  ;  ;  ;  ; 5 ; Челябинск 174 ; 94 
 6452 ; Профессиональная щетка для чистки копаных монет. Shine Coins, #PS009 ;  ;  ;  ;  ; 12 ; Kuzia009 ; 155 
 6453 ; Холдеры для монет, самоклеющиеся - 32,5 мм, упаковка 25 шт."Lindner" ;  ;  ;  ;  ; 7 ; Бигль ; 88 
 6454 ; Холдеры для монет, самоклеющиеся - 32,5 мм, упаковка 25 шт."Lindner" ;  ;  ;  ;  ; 12 ; M.A.G. ; 120 
 6294 ; Почтовая карточка ;  ;  ;  ;  ; 18 ; Клод ; 291 
 6295 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; кравчий ; 363 
 6296 ; Лот открыток в буклете (18 штук) Петродворец ;  ;  ;  ;  ; 19 ; Markgraf ; 39 
 6297 ; Лот открыток в буклете (полный комплект: 12 штук ) Валаам ;  ;  ;  ;  ; 17 ; Markgraf ; 39 
 6298 ; Лот открыток в буклете (15 штук)  Теремные церкви ;  ;  ;  ;  ; 9 ; Крохобор ; 61 
 6299 ; Лот открыток в буклете (полный комплект: 18 штук ) Санкт-Петербург ;  ;  ;  ;  ; 5 ; EEPC ; 30 
 6300 ; Лот открыток (10 штук) Космос ;  ;  ;  ;  ; 21 ; Медовый Спас ; 568 
 6301 ; Лот почтовых карточек "Герои Гражданской войны" (11 штук) ;  ;  ;  ;  ; 17 ; landser77 ; 305 
 6302 ; Лот открыток (17 штук) Москва ; 1956 ;  ;  ;  ; 13 ; MRR ; 128 
 6303 ; Лот конвертов малого формата (5 штук) Бомбей ;  ;  ;  ;  ; 5 ; superman ; 50 
 6304 ; Лот почтовых конвертов. Серия из 3-х почтовых марок "Советско-Монгольский космический полёт" ; 1981 ;  ;  ;  ; 9 ; АВС ; 92 
 6305 ; Почтовый конверт со спецгашением ; 1960 ;  ;  ;  ; 7 ; tpls ; 32 
 6306 ; Почтовый конверт со спецгашением ; 1959 ;  ;  ;  ; 23 ; Meshok ; 82 
 6307 ; Почтовый конверт со спецгашением ; 1961 ;  ;  ;  ; 4 ; Meshok ; 7 
 6308 ; Почтовый конверт со спецгашением ; 1961 ;  ;  ;  ; 3 ; Meshok ; 4 
 6309 ; Почтовый конверт со спецгашением ; 1959 ;  ;  ;  ; 27 ; Meshok ; 75 
 6310 ; Почтовый конверт со спецгашением ; 1959 ;  ;  ;  ; 13 ; Meshok ; 77 
 6311 ; Почтовый конверт со спецгашением ; 1960 ;  ;  ;  ; 9 ; Meshok ; 51 
 6312 ; Почтовый конверт со спецгашением ; 1959 ;  ;  ;  ; 25 ; tpls ; 78 
 6313 ; Лот конвертов США (8 штук) Военно-Воздушная база Эдвардс ;  ;  ;  ;  ; 19 ; Ok203 ; 618 
 6314 ; Лот конвертов США (7 штук) "Космос" ;  ;  ;  ;  ; 15 ; Медовый Спас ; 568 
 6315 ; Лот конвертов США (7 штук) "Космический центр Кеннеди" ;  ;  ;  ;  ; 15 ; Медовый Спас ; 702 
 6316 ; Лот КПД США (7 штук) ; 1959 ;  ;  ;  ; 13 ; trast ; 113 
 6317 ; Лот КПД США (7 штук) ; 1977 ;  ;  ;  ; 14 ; porte33 ; 106 
 6318 ; Лот КПД США (7 штук) ; 1976 ;  ;  ;  ; 11 ; trast ; 113 
 6319 ; Лот КПД США (7 штук) ;  ;  ;  ;  ; 13 ; porte33 ; 128 
 6320 ; Лот КПД США (7 штук) ; 1978 ;  ;  ;  ; 13 ; porte33 ; 128 
 6321 ; Лот почтовых конвертов со спецгашением (7 штук) ;  ;  ;  ;  ; 5 ; maymuse ; 51 
 6322 ; Лот почтовых конвертов со спецгашением (7 штук) ;  ;  ;  ;  ; 7 ; maymuse ; 102 
 6323 ; Лот почтовых конвертов со спецгашением (9 штук)  Олимпиада-80 ;  ;  ;  ;  ; 11 ; АВС ; 48 
 6324 ; Лот почтовых конвертов со спецгашением (6 штук)  Олимпиада-80 ;  ;  ;  ;  ; 7 ; barbos ; 34 
 6325 ; Лот почтовых конвертов со спецгашением (6 штук)   Космос ; 1977 ;  ;  ;  ; 22 ; Медовый Спас ; 204 
 6326 ; Лот почтовых конвертов со спецгашением (5 штук)  Олимпиада-80 ;  ;  ;  ;  ; 7 ; doc2 ; 46 
 6327 ; Лот почтовых конвертов со спецгашением (6 штук)  Олимпиада-80 ;  ;  ;  ;  ; 5 ; Meshok ; 34 
 6328 ; Лот конвертов США (6 штук) Олимпийские игры ;  ;  ;  ;  ; 7 ; doc2 ; 408 
 6329 ; Лот конвертов Великобритании (7 штук) ;  ;  ;  ;  ; 7 ; trast ; 59 
 6330 ; Лот конвертов разных стран (10 штук) ;  ;  ;  ;  ; 5 ; Житель12 ; 51 
 6331 ; Лот конвертов ГДР (10 штук) ;  ;  ;  ;  ; 9 ; Житель12 ; 82 
 6332 ; Лот почтовых конвертов со спецгашением. Серия из 7 марок и 1 блока "Шедевры зарубежной живописи" (8 штук) ; 1970 ;  ;  ;  ; 9 ; porte33 ; 113 
 6333 ; Лот конвертов Великобритании (7 штук) ;  ;  ;  ;  ; 23 ; trast ; 128 
 6334 ; Лот конвертов ООН. Нью-Йорк (8 штук) ;  ;  ;  ;  ; 7 ; LEXAI ; 57 
 6335 ; Лот конвертов FIFA (5 штук) ; 1974 ;  ;  ;  ; 44 ; Aurum ; 661 
 6336 ; Лот почтовых конвертов со спецгашением (6 штук)  Олимпиада-80 ;  ;  ;  ;  ; 5 ; Meshok ; 34 
 6337 ; Лот почтовых конвертов со спецгашением (6 штук)  Олимпиада-80 ;  ;  ;  ;  ; 5 ; Meshok ; 34 
 6338 ; Лот почтовых конвертов со спецгашением (12 штук)  Олимпиада-80 ;  ;  ;  ;  ; 9 ; Житель12 ; 64 
 6339 ; Лот почтовых конвертов со спецгашением (15 штук) ; 1987 ;  ;  ;  ; 3 ; Житель12 ; 51 
 6401 ; Картина. Неизвестный художник. Конец XIX века ;  ;  ;  ;  ; 45 ; vishAvish ; 7469 
 6402 ; Картина, Каличив Р. Р. Петербургский дворик. 26.04.2015 г ;  ;  ;  ;  ; 28 ; Yamilov ; 551 
 6403 ; Работа Дарьи Шадриной. Лесная дымка ;  ;  ;  ;  ; 21 ; siw03 ; 414 
 6404 ; Работа Дарьи Шадриной. Снежная вершина ;  ;  ;  ;  ; 17 ; Dahan ; 569 
 6244 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 2 ; Бигль ; 140 
 6245 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6246 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; QSL ; 140 
 6247 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6248 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; птичка16 ; 140 
 6249 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6250 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6251 ; Почтовая карточка. Маргарет Нолан ;  ;  ;  ;  ; 2 ; спарта ; 140 
 6252 ; Почтовая карточка. Маргарет Нолан ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6253 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 16 ; спарта ; 350 
 6254 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 15 ; zef ; 276 
 6255 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 11 ; zef ; 276 
 6256 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 14 ; zef ; 276 
 6257 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6258 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6259 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6260 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6261 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6262 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 2 ; контраст ; 140 
 6263 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6264 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6265 ; Почтовая карточка ;  ;  ;  ;  ; 28 ; АВС ; 128 
 6266 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 7 ; АВС ; 57 
 6267 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 15 ; maymuse ; 168 
 6268 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 12 ; АВС ; 70 
 6269 ; Лот открыток (6 штук) Космонавты NASA ;  ;  ;  ;  ; 19 ; Медовый Спас ; 236 
 6270 ; Почтовая карточка ;  ;  ;  ;  ; 13 ; flutter ; 544 
 6271 ; Почтовая карточка. Н.Зуев (Герой русско-японской войны) Георгиевский кавалер трёх степеней ;  ;  ;  ;  ; 28 ; doc2 ; 1555 
 6272 ; Почтовая карточка ;  ;  ;  ;  ; 12 ; Zoltan 333 ; 363 
 6273 ; Почтовая карточка ;  ;  ;  ;  ; 12 ; Кеннер ; 155 
 6274 ; Почтовая карточка ;  ;  ;  ;  ; 17 ; Zoltan 333 ; 702 
 6275 ; Почтовая карточка ;  ;  ;  ;  ; 21 ; doc2 ; 931 
 6276 ; Почтовая карточка. Севастополь ;  ;  ;  ;  ; 16 ; Valera72 ; 510 
 6277 ; Почтовая карточка. Красный крест ;  ;  ;  ;  ; 69 ; doc2 ; 2845 
 6278 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; doc2 ; 534 
 6279 ; Почтовая карточка ;  ;  ;  ;  ; 12 ; Клод ; 192 
 6280 ; Почтовая карточка ;  ;  ;  ;  ; 12 ; Gagarin ; 349 
 6281 ; Почтовая карточка ;  ;  ;  ;  ; 58 ; russland ; 1111 
 6282 ; Почтовая карточка ;  ;  ;  ;  ; 20 ; Волчек ; 473 
 6283 ; Фотокарточка "Красная конница в Великой Отечественной войне" ;  ;  ;  ;  ; 4 ; Клод ; 51 
 6284 ; Фотокарточка "Красная конница в Великой Отечественной войне" ;  ;  ;  ;  ; 48 ; Клод ; 160 
 6285 ; Фотокарточка "Красная конница в Великой Отечественной войне" ;  ;  ;  ;  ; 16 ; Клод ; 179 
 6286 ; Почтовая карточка ;  ;  ;  ;  ; 13 ; Кеннер ; 317 
 6287 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; кравчий ; 545 
 6288 ; Почтовая карточка ;  ;  ;  ;  ; 15 ; doc2 ; 400 
 6289 ; Почтовая карточка ;  ;  ;  ;  ; 19 ; doc2 ; 400 
 6290 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; Кеннер ; 291 
 6291 ; Почтовая карточка ;  ;  ;  ;  ; 13 ; Valera72 ; 101 
 6292 ; Почтовая карточка ;  ;  ;  ;  ; 17 ; doc2 ; 400 
 6293 ; Почтовая карточка ;  ;  ;  ;  ; 24 ; doc2 ; 400 
 6046 ; Лот марок. Чехословакия. 1961-1962. Чистые (кроме 2-х), с наклейкой. 56 шт ;  ;  ;  ;  ; 37 ; Медовый Спас ; 263 
 6047 ; Лот блоков марок. Германия. 12 шт ;  ;  ;  ;  ; 24 ; trast ; 357 
 6048 ; Малый лист рекламных марок ;  ;  ;  ;  ; 38 ; student1977 ; 125 
 6049 ; Блок рекламных марок ;  ;  ;  ;  ; 17 ; Медовый Спас ; 95 
 6050 ; Блок рекламных марок ;  ;  ;  ;  ; 52 ; student1977 ; 238 
 6051 ; Лист рекламных марок ;  ;  ;  ;  ; 31 ; cr5400 ; 137 
 6052 ; Лист рекламных марок ;  ;  ;  ;  ; 35 ; cr5400 ; 137 
 6201 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 14 ; Сhatsky ; 539 
 6202 ; Почтовая карточка ;  ;  ;  ;  ; 8 ; Боня ; 179 
 6203 ; Почтовая карточка. Ессентуки ;  ;  ;  ;  ; 30 ; Platina ; 222 
 6204 ; Почтовая карточка. Привет из Святых гор ;  ;  ;  ;  ; 15 ; coba ; 189 
 6205 ; Почтовая карточка ;  ;  ;  ;  ; 20 ; nikolas13 ; 296 
 6206 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 12 ; Valera72 ; 341 
 6207 ; Почтовая карточка. Собор в Колпино. Община святой Евгении. ;  ;  ;  ;  ; 51 ; flutter ; 720 
 6208 ; Почтовая карточка. Крым. Севастополь. ;  ;  ;  ;  ; 25 ; $круджЪ ; 510 
 6209 ; Почтовая карточка. Церковь на Британском кладбище ;  ;  ;  ;  ; 29 ; $круджЪ ; 465 
 6210 ; Почтовая карточка. Оренбург ;  ;  ;  ;  ; 58 ; oliver ; 760 
 6211 ; Почтовая карточка. Севастополь ;  ;  ;  ;  ; 45 ; russland ; 251 
 6212 ; Почтовая карточка. Вильно ;  ;  ;  ;  ; 17 ; barsa15 ; 340 
 6213 ; Почтовая карточка. Варлаамо-Хутынский монастырь ;  ;  ;  ;  ; 9 ; dira ; 126 
 6214 ; Почтовая карточка. Скит Александра Свирского. Валаам ;  ;  ;  ;  ; 20 ; coba ; 306 
 6215 ; Почтовая карточка. Павловск ;  ;  ;  ;  ; 9 ; coba ; 107 
 6216 ; Почтовая карточка.  С.-Петербург ;  ;  ;  ;  ; 20 ; СВИ ; 102 
 6217 ; Почтовая карточка. Гапсаль ;  ;  ;  ;  ; 18 ; coba ; 235 
 6218 ; Почтовая карточка. Тверь ;  ;  ;  ;  ; 40 ; Rodan Lewarx ; 816 
 6219 ; Почтовая карточка. Львов. Соборная церковь. ;  ;  ;  ;  ; 11 ; dira ; 126 
 6220 ; Почтовая карточка. "Церковь Николая Чудотворца" ;  ;  ;  ;  ; 9 ; СВИ ; 152 
 6221 ; Почтовая карточка. Томск ;  ;  ;  ;  ; 25 ; СВИ ; 204 
 6222 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 22 ; Valera72 ; 385 
 6223 ; Почтовая карточка. Иркутск ;  ;  ;  ;  ; 44 ; Sky2 ; 589 
 6224 ; Почтовая карточка. "Покровский моностырь" ;  ;  ;  ;  ; 18 ; oliver ; 153 
 6225 ; Открытое письмо "В пользу общины Св.Евгении" ;  ;  ;  ;  ; 15 ; barsa15 ; 262 
 6226 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 9 ; Медовый Спас ; 159 
 6227 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 19 ; flutter ; 255 
 6228 ; Лот почтовых карточек (2 штуки) ;  ;  ;  ;  ; 21 ; coba ; 124 
 6229 ; Лот почтовых карточек (2 штуки) ;  ;  ;  ;  ; 8 ; lenohota ; 26 
 6230 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; Gagarin ; 55 
 6231 ; Почтовая карточка ;  ;  ;  ;  ; 19 ; maymuse ; 172 
 6232 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; АВС ; 48 
 6233 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; nikolas13 ; 47 
 6234 ; Почтовая карточка ;  ;  ;  ;  ; 23 ; АВС ; 90 
 6235 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; nikolas13 ; 47 
 6236 ; Почтовая карточка ;  ;  ;  ;  ; 4 ; vladmarkin ; 48 
 6237 ; Почтовая карточка ;  ;  ;  ;  ; 18 ; donbass ; 78 
 6238 ; Открытое письмо ;  ;  ;  ;  ; 25 ; maymuse ; 175 
 6239 ; Почтовая карточка ;  ;  ;  ;  ; 22 ; maymuse ; 164 
 6240 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6241 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; fadeev.dima ; 140 
