 4870 ; Бона иностранная. Германия. 50 марок. Оккупационная эмиссия союзников в Германии. Гознак ; 1944 ;  ;  ;  ; 18 ; Филипп Бенг ; 389 
 4110 ; 25 рублей ; 1947 ; билет ;  ;  ; 23 ; 333985 ; 363 
 4111 ; 250 рублей ; 1918 ;  ;  ;  ; 18 ; paulus568 ; 102 
 4112 ; 250 рублей ; 1918 ;  ;  ;  ; 11 ; sergo ; 202 
 4113 ; 10000 рублей ; 1919 ;  ;  ;  ; 14 ; Aywa ; 306 
 4114 ; 3 рубля ; 1919 ;  ;  ;  ; 21 ; гугл= ; 414 
 4115 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 21 ; Jauho ; 355 
 4116 ; 1 рубль ; 1918 ; Туркестан ;  ;  ; 22 ; Виталий 64 ; 408 
 4117 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 83 ; гугл= ; 211 
 4118 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 53 ; GERo ; 306 
 4119 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 12 ; paulus568 ; 79 
 4120 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 18 ; П.А.Н. ; 82 
 4121 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 15 ; Trien ; 101 
 4122 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 7 ; Trien ; 153 
 4123 ; 5 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 27 ; ac ; 442 
 4124 ; 5 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 34 ; sax ; 363 
 4125 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 9 ; sax ; 357 
 4126 ; 10 рублей ; 1919 ;  ;  ;  ; 15 ; sergo ; 453 
 4127 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 5 ; ек ; 182 
 4128 ; 10 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 22 ; tikhomirius ; 164 
 4129 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 69 ; sax ; 417 
 4130 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 18 ; митяй ; 408 
 4131 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 33 ; митяй ; 466 
 4132 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 19 ; Northman ; 204 
 4133 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; ASlab ; 100 
 4134 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 8 ; KYZIA ; 91 
 4135 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 10 ; AndrCh58 ; 134 
 4136 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; solder13 ; 113 
 4137 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; solder13 ; 113 
 4138 ; 1 рубль. Урал ; 1918 ; Областной кредитный билет Урала. ;  ;  ; 8 ; 333985 ; 357 
 4139 ; 25000 рублей. Закавказье ;  ;  ;  ;  ; 25 ; Mike! ; 465 
 4140 ; 50 копеек. Русско - Азиатский банк ; 1919 ;  ;  ;  ; 55 ; Mike! ; 1785 
 4141 ; 1 рубль. Русско - Азиатский банк ; 1919 ;  ;  ;  ; 17 ; _1111_ ; 1805 
 4142 ; 3 рубля. Русско - Азиатский банк ; 1919 ;  ;  ;  ; 32 ; кве ; 3578 
 4143 ; 10000 рублей ; 1923 ; Гос.денежные знаки СССР ;  ;  ; 38 ; masterovoi ; 3060 
 4144 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 23 ; чипыжи ; 975 
 4145 ; 100 рублей ; 1918 ; Гос.кредитный билет Прибайкальской временной земской власти ;  ;  ; 21 ; ask ; 1122 
 4146 ; 50 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 50 ; ек ; 15504 
 4147 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 14 ; ъхз ; 204 
 4148 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 45 ; ЛАВ-13 ; 816 
 4149 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 22 ; kvvs ; 441 
 4150 ; Билет на Большую серебряную лоторею ; 1913 ;  ;  ;  ; 20 ; гугл= ; 1532 
 4151 ; Акция. США ; 1969 ;  ;  ;  ; 9 ; khardin1 ; 131 
 4152 ; Акция. США ; 1977 ;  ;  ;  ; 11 ; khardin1 ; 131 
 4153 ; Акция. США ; 1970 ;  ;  ;  ; 13 ; khardin1 ; 134 
 4154 ; Акция. США ; 1963 ;  ;  ;  ; 13 ; khardin1 ; 133 
 4155 ; 1, 3 рубля. Шипов, Коншин ; 1898,1905 ;  ;  ;  ; 13 ; Boryshkas ; 306 
 4156 ; 5, 10 рублей ; 1909 ;  ;  ;  ; 28 ; gigajohn ; 171 
 4157 ; 5, 10 рублей ; 1909 ;  ;  ;  ; 16 ; paulus568 ; 120 
 4058 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 19 ; Jazzman ; 199 
 4059 ; 20 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 42 ; benc ; 3072 
 4060 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; igorpuzir ; 173 
 4061 ; 5 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 34 ; GenyM ; 1383 
 4062 ; 20 копеек. Купон ;  ;  ;  ;  ; 10 ; koga ; 48 
 4063 ; 25 копеек ;  ;  ;  ;  ; 14 ; von_Schwarz ; 158 
 4064 ; 1 копейка ; 1976 ;  ;  ;  ; 17 ; 333985 ; 125 
 4065 ; 5 копеек ; 1976 ;  ;  ;  ; 9 ; чипыжи ; 122 
 4066 ; 5 копеек ; 1985 ;  ;  ;  ; 11 ; гугл= ; 87 
 4067 ; билет МММ ;  ;  ;  ;  ; 10 ; Play ; 106 
 4068 ; 3 рубля ; 1934 ; Гос.казначейские билеты ;  ;  ; 13 ; Colonel67 ; 161 
 4069 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 22 ; Chif ; 1020 
 4070 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 22 ; Randi ; 818 
 4071 ; 1 доллар США ; 1957 ;  ;  ;  ; 31 ; mks-1 ; 149 
 4072 ; 1 доллар США ; 1957 ;  ;  ;  ; 11 ; mks-1 ; 149 
 4073 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 22 ; nils5 ; 125 
 4074 ; билет МММ ;  ;  ;  ;  ; 3 ; гугл= ; 6 
 4075 ; билет МММ ;  ;  ;  ;  ; 3 ; гугл= ; 24 
 4076 ; 1 червонец ; 1937 ; Билет ;  ;  ; 80 ; Smymric ; 419 
 4077 ; 1 червонец ; 1937 ; Билет ;  ;  ; 16 ; Smymric ; 399 
 4078 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; я8844 ; 82 
 4079 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 39 ; ASlab ; 100 
 4080 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 14 ; zheka_77 ; 116 
 4081 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 31 ; karlgustav ; 101 
 4082 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 9 ; аймир ; 101 
 4083 ; 3 червонца ; 1937 ; Билет ;  ;  ; 15 ; 333985 ; 407 
 4084 ; 3 червонца ; 1937 ; Билет ;  ;  ; 54 ; MESSER E2 ; 487 
 4085 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 21 ; ек ; 181 
 4086 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 25 ; ек ; 181 
 4087 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 22 ; matehev ; 206 
 4088 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 54 ; ъхз ; 261 
 4089 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 56 ; LordBalala ; 235 
 4090 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 53 ; AnatolS ; 260 
 4091 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 48 ; o.k. ; 204 
 4092 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 38 ; vladzory ; 324 
 4093 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; Волк33 ; 227 
 4094 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; o.k. ; 222 
 4095 ; 10 солей ; 1793 ;  ;  ;  ; 38 ; Sky2 ; 567 
 4096 ; 15 солей ; 1792 ;  ;  ;  ; 37 ; Sky2 ; 557 
 4097 ; 50 солей ; 1793 ;  ;  ;  ; 21 ; Sky2 ; 510 
 4098 ; билет лоторен ; 1941 ;  ;  ;  ; 9 ; paulus568 ; 200 
 4099 ; 5 ливров ;  ;  ;  ;  ; 32 ; Sky2 ; 531 
 4100 ; 5 ливров ; 1791 ;  ;  ;  ; 26 ; Sky2 ; 523 
 4101 ; 10 ливров ; 1792 ;  ;  ;  ; 18 ; Sky2 ; 523 
 4102 ; 25 ливров ; 1793 ;  ;  ;  ; 20 ; Sky2 ; 523 
 4103 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 9 ; donsergio ; 100 
 4104 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; paulus568 ; 100 
 4105 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; matehev ; 83 
 4106 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 12 ; Gera_K ; 102 
 4107 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 11 ; 333985 ; 225 
 4008 ; 50 центов. Канада. Канадские клубы НХЛ. Торонто . В буклете ; 2009-2010 ;  ; Cu/Ni ; Unc ; 4 ; joper69 ; 1259 
 4009 ; 50 центов. Канада. Канадские клубы НХЛ. Монреаль Канадиенс. В буклете ; 2009-2010 ;  ; Cu/Ni ; Unc ; 9 ; joper69 ; 1259 
 4010 ; 50 центов. Канада. Канадские клубы НХЛ. Эдмонтон Ойлерс. В буклете ; 2009-2010 ;  ; Cu/Ni ; Unc ; 12 ; joper69 ; 1259 
 4011 ; 2 доллара. Бейлиз. 200 лет битве. В буклете ; 1998 ;  ; Cu/Ni ; AU ; 19 ; cotangens ; 308 
 4012 ; 2 фунта. Великобритания. В буклете ; 1995 ;  ; Лат ; Unc ; 41 ; Krechet ; 283 
 4013 ; 2 злотых. Польша. Филин Пугач. В буклете ; 2005 ;  ; Латунь ; Unc ; 20 ; Нифертити ; 206 
 4014 ; 2 злотых. Польша. Олимпиада в Турине. В буклете ; 2006 ;  ; Латунь ; Unc ; 11 ; LEXAI ; 175 
 4015 ; 2 злотых. Польша. 100 лет службе спасения. В буклете ; 2009 ;  ; Латунь ; Unc ; 30 ; wünschen viel Glück ; 153 
 4016 ; 2 злотых. Польша. Европа без границ. В буклете ; 2011 ;  ; Латунь ; Unc ; 31 ; wünschen viel Glück ; 152 
 4017 ; 2 злотых. Польша. Польские корабли.  Эсминец "Молния". В буклете ; 2012 ;  ; Латунь ; Unc ; 24 ; viktor2205 ; 204 
 4018 ; 2 злотых. Польша. Польские корабли.  Легкий крейсер "Драгун". В буклете ; 2012 ;  ; Латунь ; Unc ; 23 ; viktor2205 ; 204 
 4019 ; 2 злотых. Польша. Польские корабли.  Подводная лодка "Орел". В буклете ; 2012 ;  ; Латунь ; Unc ; 21 ; viktor2205 ; 204 
 4020 ; 2 злотых. Польша. Польские корабли.  Эсминец "Гром" В буклете ; 2012 ;  ; Латунь ; Unc ; 23 ; viktor2205 ; 204 
 4021 ; Набор монет США (Ветеранские организации): 1 доллар (3шт). В коробке, с сертификатом ; 1994 ;  ; Ag ; Proof ; 46 ; ddv1981 ; 5398 
 4022 ; Набор монет Китая "Китайская империя" (10шт): 1 юань. В коробке, с сертификатом ;  ;  ; Cu/Ni ; AU ; 52 ; kirilloren ; 939 
 4023 ; Набор монет Канады  "100-летие освоения Южного полюса"(10шт): 25 центов. В коробке, с сертификатом ; 2008 ;  ; Cu/Ni ; AU ; 51 ; СВл ; 3264 
 4024 ; Набор монет Арубы: 2-1/2,1 флорин, 50,25,10,5 центов (6шт) + жетон. В буклете ; 1989 ;  ; Cu-Ni,Br ; Unc ; 43 ; krugerrand ; 363 
 4025 ; Набор монет Арубы (7шт). В буклете ; 2002 ;  ; Cu/Ni ; Unc ; 13 ; krugerrand ; 465 
 4026 ; Набор монет Гон-Конга: 10,5,2,1 долларов, 50,20,10 центов (7шт). Буклет ; 1997 ;  ; Cu-Ni,Br ; Unc ; 25 ; ракот ; 917 
 4027 ; Набор монет Словении (12шт): 5 толарев. В буклете ; 1993-2000 ;  ; Cu/Ni,Zn ; Unc ; 24 ; LEXAI ; 663 
 4028 ; Набор монет Финляндии (6шт). В буклете ; 2001 ;  ; Би/м,Cu/Ni,Al/B ; Unc ; 33 ; лесной ; 1532 
 4029 ; Набор монет Хорватии (9шт). В пластиковой капсуле ; 1995,1996 ;  ; Cu/Ni. Лат ; Proof ; 29 ; СВл ; 1285 
 4030 ; Набор монет Тринидад и Тобаго: 10,5,1 долларов, 50,25,10,5,1 цент (8шт). В буклете ; 1979 ;  ; Cu-Ni,Br ; Unc ; 75 ; alex1974 ; 3372 
 4031 ; Набор монет Польши (Проба): 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2004 ;  ; Би/м,Лат,Cu/St ; AU ; 22 ; stas007 ; 816 
 4032 ; Набор монет Дании (Проба): 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2002 ;  ; Би/м,Лат,Cu/St ; AU ; 15 ; stas007 ; 798 
 4033 ; Набор монет Англии (Проба): 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2003 ;  ; Би/м,Лат,Cu/St ; AU ; 63 ; stas007 ; 801 
 4034 ; Набор монет Люксембурга: 50,20,5,1 франков (4шт) + жетон. Буклет ; 1995 ;  ; Cu-Ni,Br,лат ; AU ; 22 ; zx123 ; 556 
 4035 ; Набор монет Швеции (Проба): 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2003 ;  ; Би/м,Лат,Cu/St ; AU ; 25 ; dsp ; 912 
 4036 ; Набор монет Швейцарии (Проба): 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Буклет ; 2003 ;  ; Би/м,Лат,Cu/St ; AU ; 23 ; Johnny Walker ; 818 
 4037 ; Набор монет Хорватии: 5,2,1 крона, 50,20,10,5,2,1 лип (8шт). Пластиковая упаковка ; 1994-1996 ;  ; Cu-Ni,лат,Al ; Proof ; 55 ; kortik ; 1224 
 4038 ; Набор монет Хорватии: 25 куна (3шт). Пластиковая упаковка ; 2002-2010 ;  ; Би/м ; AU ; 8 ; Mike! ; 642 
 4039 ; Набор монет Австрии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Упаковка ; 2003 ;  ; Би/м,Лат,Cu/St ; Unc ; 30 ; Mike! ; 594 
 4040 ; Набор монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Упаковка ; 2002F ;  ; Би/м,Лат,Cu/St ; AU ; 15 ; gigajohn ; 510 
 4041 ; Набор монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Упаковка ; 2002D ;  ; Би/м,Лат,Cu/St ; AU ; 37 ; Mike! ; 500 
 4042 ; Набор монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). Упаковка ; 2002A ;  ; Би/м,Лат,Cu/St ; AU ; 33 ; Mike! ; 500 
 4043 ; Набор монет Фолклендских островов: 10,5,2 пенсов, 1,1/2 пенни (5шт). Пластиковая упаковка ; 1974 ;  ; Cu-Ni,Br ; Unc ; 30 ; Алек ; 509 
 4044 ; Набор монет Новой Зеландии (7шт). Упаковка ; 1965 ;  ; Cu/Ni,Cu ; AU ; 41 ; karlgustav ; 826 
 4045 ; Набор монет Ватикана (7шт) ; 1973 ;  ; Ag,St,Al,лат ; AU ; 14 ; Пупс ; 917 
 4046 ; Набор монет Ватикана (8шт) ; 1973 ;  ; Ag,St,Al,Лат ; AU ; 26 ; ДронСКМ ; 638 
 4047 ; Набор монет Новой Зеландии: 1 доллар, 50,20,10,5,2,1 центиов (7шт). Упаковка ; 1967 ;  ; Cu-Ni,Br ; AU ; 62 ; karlgustav ; 681 
 4048 ; Набор монет Островов Кука: 5,1 долларов, 50,20,10,5,2,1 центов (8шт). В буклете ; 1977 ;  ; Cu-Ni,Br,Ag ; Unc ; 45 ; alex1974 ; 2825 
 4049 ; Набор монет Финляндии: 5,1 марка, 50,20,10,5 пенни (6шт). В упаковке ; 1987 ;  ; Cu-Ni,Al/Br,Al ; Unc ; 28 ; tpls ; 434 
 4050 ; Лот монет Польши (Исторические города): 2 злотых (9шт) ; 2005-2008 ;  ; Латунь ; AU ; 9 ; ship-nik ; 532 
 4051 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 21 ; гоша334 ; 62 
 4052 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 14 ; Павлов75 ; 51 
 4053 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 45 ; paulus568 ; 65 
 4054 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 22 ; Tral ; 61 
 4055 ; 2 рубля ; 1923 ;  ;  ;  ; 33 ; Mike! ; 408 
 4056 ; 300 рублей ; 1923 ;  ;  ;  ; 26 ; Colonel67 ; 459 
 4057 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 17 ; paulus568 ; 100 
 3958 ; 20 лева. Болгария ; 1989 ;  ; Cu-Ni ; Proof ; 2 ; Mike! ; 123 
 3959 ; 20 вон. Северная Корея. Год Лошади ; 2002 ;  ; Латунь ; Proof ; 20 ; Jordan ; 294 
 3960 ; Монетовидный жетон. Год Крысы. ; 2009 ;  ; Латунь ; Proof ; 3 ; brat52 ; 204 
 3961 ; 2 соль. Франция ; 1792 ;  ; Cu ; F ; 19 ; poushkine ; 1000 
 3962 ; 1 пенни. Великобритания ; 1841 ;  ; Cu ; F ; 9 ; Mike! ; 166 
 3963 ; 2 стотинки. Болгария ; 1881 ;  ; Cu ; VF- ; 27 ; gigajohn ; 357 
 3964 ; 2 бани. Румыния ; 1900 ;  ; Cu ; VF+ ; 16 ; Lena6975 ; 157 
 3965 ; 4 крейцера. Венгрия ; 1868 ;  ; Cu ; F+ ; 11 ; Mike! ; 194 
 3966 ; 4 крейцера. Австрия ; 1860 ;  ; Cu ; F ; 1 ; Mike! ; 111 
 3967 ; 4 крейцера. Венгрия ; 1868 ;  ; Cu ; F+ ; 6 ; Mike! ; 152 
 3968 ; 10 сентимов. Тунис ; 1908 ;  ; Cu ; VF ; 34 ; Olegas ; 306 
 3969 ; 5 сентимов. Тунис ; 1892 ;  ; Cu ; VF ; 23 ; evilpap ; 201 
 3970 ; 2 мил. Палестина ; 1942 ;  ; Cu ; VF ; 2 ; Mike! ; 100 
 3971 ; 5 эре. Швеция ; 1876 ;  ; Cu ; VF ; 24 ; sahakala ; 195 
 3972 ; 2 эре. Швеция ; 1905 ;  ; Cu ; VF ; 5 ; sahakala ; 126 
 3973 ; 20 рейс. Бразилия ; 1868 ;  ; Cu ; VF- ; 10 ; Olegas ; 306 
 3974 ; 4 пфеннига. Веймар ; 1932A ;  ; Cu ; F ; 1 ; Mike! ; 222 
 3975 ; 1 сен. Япония ;  ;  ; Cu ; VF ; 11 ; krugerrand ; 250 
 3976 ; 1/8 реала. Мексика ; 18365 ;  ; Cu ; F ; 12 ; Dahan ; 340 
 3977 ; 1/2 дуита. Нидерландская Индия ; 1768 ;  ; Cu ; F ; 2 ; Mike! ; 222 
 3978 ; 1/2 дуита. Нидерландская Индия ; 1760 ;  ; Cu ; F ; 7 ; smel ; 277 
 3979 ; 1/2 дуита. Нидерландская Индия. Батавкая Республика ; 1808 ;  ; Cu ; F ; 4 ; Mike! ; 222 
 3980 ; 1 франк. Монако ;  ;  ; Al ; VF ; 1 ; Mike! ; 111 
 3981 ; 10 франков. Франция ; 1983 ;  ; Al/Br ; AU ; 19 ; off ; 308 
 3982 ; 10 франков. Франция ; 1987 ;  ; Al/Br ; VF-XF ; 2 ; Mike! ; 143 
 3983 ; 10 франков. Франция ; 1985 ;  ; Al/Br ; XF+ ; 4 ; Mike! ; 143 
