 4355 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 43 ; МНП68 ; 1001 
 3969 ; Лот монет Северной Кореи "Животные" (7шт) ; 2002 ;  ; Al ; Unc ; 17 ; фрегат ; 347 
 3970 ; Лот монет Финляндии (12шт): 10 пенни ; 1990-2000 ;  ; Cu/Ni ; XF-/XF ; 18 ; .gk ; 31 
 3971 ; Лот монет США: 10шт ; 1972-2000 ;  ; Cu-Ni ; VF-/VF ; 16 ; matehev ; 42 
 3972 ; Лот монет Сингапура: 8шт ; 1985-2009 ;  ; Cu-Ni ; F-VF/VF ; 25 ; бортик ; 72 
 3973 ; Лот монет Эстонии: 11шт ; 2007-2007 ;  ; Cu-Ni,лат ; VF+/XF ; 6 ; Demon-2012 ; 26 
 3974 ; Лот монет Аргентины и Боливии: 12шт ; 1987-2010 ;  ; Лат,Cu-Ni,Би ; VF/XF ; 29 ; Wall67 ; 110 
 3975 ; Лот монет Мексики: 8шт ; 1986-1994 ;  ; Би/м,лат,Cu-Ni ; VF/VF-XF ; 21 ; ДронСКМ ; 173 
 3976 ; Лот монет Греции: 9шт ; 1967-1990 ;  ; Cu-Ni,Лат ; VF/XF ; 24 ; Wall67 ; 192 
 3977 ; Лот монет Скандинвии: 10шт ; 1948-1997 ;  ; Cu-Ni,Br ; VF/VF-XF ; 12 ; ДронСКМ ; 109 
 3978 ; Лот монет США: 9шт ; 1966-2001 ;  ; Cu-Ni,Br ; F-VF/VF+ ; 25 ; indigo-rus ; 34 
 3979 ; Лот монет Югославии и Сербии: 5шт ; 2000-2003 ;  ; Cu-Ni,Лат ; VF/VF-XF ; 18 ; Стрепет ; 113 
 3980 ; Лот монет Польши: 5шт ; 1923-1994 ;  ; Cu-Ni,Би/м ; VF/XF ; 6 ; miew77 ; 107 
 3981 ; Лот монет Швейцарии: 10шт ; 1955-2005 ;  ; Cu-Ni,лат ; VF-XF/XF ; 10 ; sahakala ; 57 
 3982 ; Лот монет Швеции: 28шт ; 20 век ;  ; Cu-Ni,Br,Fe ; F-VF/XF ; 16 ; Шурипок ; 164 
 3983 ; Лот монет Швейцарии: 15шт ; 1957-1993 ;  ; Cu-Ni ; VF/XF ; 11 ; Remington ; 78 
 3984 ; Лот монет Хорватии (6шт) ; 2007, 2009 ;  ; Al, Cu-Ni, ж/м ; XF/AU ; 11 ; .gk ; 47 
 3985 ; Лот монет Эстонии: 13шт ; 1994-2004 ;  ; Cu-Ni,лат ; VF+/XF ; 6 ; DVZ ; 31 
 3986 ; Лот монет Норвегии: 19шт ; 1925-1976 ;  ; Cu-Ni,Br ; VF/VF-XFG ; 28 ; ДронСКМ ; 135 
 3987 ; Лот монет Швейцарии: 10шт ; 1957-1979 ;  ; Cu-Ni ; VF/XF ; 11 ; brat52 ; 52 
 3988 ; Лот монет Испании: 9шт ; 1990-1997 ;  ; Лат ; VF/XF ; 19 ; E.C. ; 408 
 3989 ; Лот монет Дании: 20шт ; 1963-1978 ;  ; Cu-Ni,Br ; VF/XF ; 10 ; комот ; 84 
 3990 ; Лот монет Финляндии: 2шт ; 2003 ;  ; Cu/St ; AU ; 22 ; evilpap ; 49 
 3991 ; Лот монет Финляндии: 2шт ; 2000,2003 ;  ; Cu/St ; AU/XF ; 7 ; Odeo26 ; 33 
 3992 ; Лот монет Франция: 7шт ; 1935-1954 ;  ; Al/Br,Cu-Ni ; VF ; 17 ; ДронСКМ ; 158 
 3993 ; Лот монет Дании: 15шт ; 1942-1967 ;  ; Zn ; F/VF- ; 7 ; Searcher ; 39 
 3994 ; Лот монет Дании: 15шт ; 1960-1972 ;  ; Cu-Ni,Br ; VF/VF-XF ; 13 ; Searcher ; 57 
 3995 ; Лот монет Швеции: 20шт ; 1952-1970 ;  ; Br ; VF/XF ; 17 ; DVZ ; 108 
 3996 ; Лот монет Дании: 25шт ; 1943-1997 ;  ; Cu-Ni,Br,Zn ; VF/XF ; 25 ; nikolaev ; 179 
 3997 ; Лот монет Дании: 15шт ; 1953-1980 ;  ; Cu-Ni ; VF/XF ; 9 ; sahakala ; 54 
 3998 ; Лот монет США: 14шт ; 1965-1994 ;  ; Cu-Ni ; VF/VF-XF ; 10 ; nikolaev ; 175 
 3999 ; Лот монет Финляндии: 21шт ; 1920-2000 ;  ; Cu-Ni,Br,Fe ; F/XF ; 18 ; LAB-A ; 146 
 4000 ; Лот монет Дании: 20шт ; 1941-1983 ;  ; Cu-Ni,Br,Zn,Al ; F/XF ; 10 ; Шурипок ; 108 
 4001 ; Лот монет Дании: 20шт ; 1969-1987 ;  ; Cu-Ni,Br ; VF-/XF ; 5 ; Wall67 ; 42 
 4002 ; Лот монет США: 11шт ; 1963-1993 ;  ; Br ; F/XF ; 16 ; indigo-rus ; 55 
 4003 ; Лот монет Германии: 14шт ; 1876-1925 ;  ; Cu,Br ; F-VF/VF- ; 40 ; nikolaev ; 357 
 4004 ; Лот монет Германии: 20шт ; 1940-1944 ;  ; Zn ; F/F+ ; 22 ; Димон 1733 ; 567 
 4005 ; Лот монет Норвегии: 14шт ; 1958-1970 ;  ; Cu-Ni,Br ; F-VF/VF-XF ; 26 ; ДронСКМ ; 305 
 4006 ; Лот монет Финляндии: 10шт ; 1941-1943 ;  ; Br,Fe ; F/VF-XF ; 21 ; LAB-A ; 134 
 4007 ; Лот монет Норвегии: 20шт ; 1925-1978 ;  ; Cu-Ni,Br ; VF-/VF ; 18 ; doiu33 ; 211 
 4008 ; Лот монет Дании: 20шт ; 20 век ;  ; Zn ; F/F+ ; 5 ; alex995 ; 40 
 4009 ; Лот монет Дании: 16шт ; 1941-1967 ;  ; Zn ; F-VF/VF ; 7 ; DVZ ; 45 
 4010 ; Лот монет Южная Африка: 7шт ; 1965-1987 ;  ; Cu-Ni,Br ; F+/VF+ ; 27 ; Wall67 ; 144 
 3911 ; 5 пенни. Финляндия ; 1941 ;  ; Cu ; XF+ ; 5 ; jashka39 ; 24 
 3912 ; 5 пенни. Финляндия ; 1942 ;  ; Cu ; XF+ ; 8 ; Notgelder ; 31 
 3913 ; 5 пенни. Финляндия ; 1943 ;  ; Cu ; XF+ ; 17 ; Notgelder ; 113 
 3914 ; 1 пенни. Финляндия ; 1919 ;  ; Cu ; XF+ ; 9 ; Notgelder ; 74 
 3915 ; 1 пенни. Финляндия ; 1920 ;  ; Cu ; XF+ ; 10 ; kergudu ; 31 
 3916 ; 1 пенни. Финляндия ; 1921 ;  ; Cu ; XF+ ; 11 ; Опятор ; 44 
 3917 ; 1 пенни. Финляндия ; 1923 ;  ; Cu ; AU ; 11 ; kergudu ; 24 
 3918 ; 1 пенни. Финляндия ; 1923 ;  ; Cu ; AU ; 11 ; koal ; 38 
 3919 ; 1 пенни. Финляндия ; 1924 ;  ; Cu ; AU ; 8 ; koal ; 36 
 3920 ; 1 доллар (1 унция серебра). Австралия. Серебряный кенгуру. В коробке,  с сертификатом ; 2004 ;  ; Ag, позол999 ; Unc ; 25 ; mclion1 ; 2836 
 3921 ; 5 евро. Франция. Год быка. В коробоке, с  сертификатом ; 2009 ;  ; Ag ; Unc ; 30 ; wünschen viel Glück ; 1023 
 3922 ; 1 доллар. Фиджи. Нефертити. В коробке, с с ертификатом ; 2012 ;  ; Ag, краска ; Proof ; 73 ; ДронСКМ ; 2346 
 3923 ; 1 доллар. Ниуэ. Сочи. В подарочной коробке с сертификатом ; 2008 ;  ; Ag ; Unc ; 50 ; kanh14 ; 1489 
 3924 ; Плакета (1 унция серебра). Берлин ;  ;  ; Ag ; Proof ; 29 ; саров ; 1360 
 3925 ; 5 евро. Австрия. Национальный парк. В буклете ; 2011 ;  ; Ag ; Unc ; 40 ; krugerrand ; 816 
 3926 ; 5 евро. Австрия. Вассеркрафт. Буклет ; 2003 ;  ; Ag ; AU ; 15 ; romario150 ; 566 
 3927 ; 5 евро. Австрия. 100 лет футболу. Буклет ; 2004 ;  ; Ag ; AU ; 14 ; romario150 ; 567 
 3928 ; 5 евро. Австрия. Лыжный спорт. Буклет ; 2005 ;  ; Ag ; AU ; 9 ; Mike! ; 510 
 3929 ; 5 евро. Австрия. Президентство в ЕС. Буклет ; 2006 ;  ; Ag ; AU ; 11 ; romario150 ; 567 
 3930 ; 5 евро. Австрия. Моцарт. Буклет ; 2006 ;  ; Ag ; AU ; 11 ; romario150 ; 567 
 3931 ; 5 евро. Австрия. 850 лет Мариацель. Буклет ; 2007 ;  ; Ag ; AU ; 11 ; smel ; 579 
 3932 ; 5 евро. Австрия. Вассеркрафт. Буклет ; 2003 ;  ; Ag ; AU ; 14 ; wünschen viel Glück ; 509 
 3933 ; 5 евро. Австрия. Лыжный спорт. Буклет ; 2005 ;  ; Ag ; AU ; 13 ; wünschen viel Glück ; 509 
 3934 ; 1/2 доллара. США. Атланта. Пловец. В коробке с сертификатом ; 1996S ;  ; Cu-Ni ; Proof ; 62 ; Недорого ; 1022 
 3935 ; 5000 динаров. Югославия. Саммит Неприсоединившихся ; 1989 ;  ; Cu-Ni ; AU ; 13 ; av45621 ; 174 
 3936 ; 5 долларов. Австралия. Гандболл. В буклете ; 2000 ;  ; Латунь ; Unc ; 39 ; sveta6369 ; 355 
 3937 ; Набор монет США в подарочной коробке "Ветеранам США памятные серебряные доллары": 1 доллар (3шт) ; 1994 ;  ; Ag ; Proof ; 72 ; krocsi ; 5406 
 3938 ; Набор монет Южной Африки: 5,2,1 ранд, 50,20,10,5 цент (7шт)+ 2 жетона. В упаковке с сертификатом ; 2002 ;  ; Br,Cu-Ni, лат ; Unc ; 42 ; krugerrand ; 921 
 3939 ; Набор монет Германии "200 лет Баварскому пивному фестивалю" (10шт): 50 евроцентов. В коробке, с сертификатом ; 2002 ;  ; Латунь ; Unc ; 52 ; ДронСКМ ; 714 
 3940 ; Набор монет Южной Африки: 2,1 ранд, 50,20,10,5,2,1 цент (8шт). В коробке ; 1992 ;  ; Br,Cu-Ni, лат ; Proof ; 30 ; krugerrand ; 371 
 3941 ; Набор монет Австрии (Футбол): 5 евро (2шт). Буклет ; 2008 ;  ; Ag ; AU ; 10 ; Mike! ; 950 
 3942 ; Набор монет Сан Марино "Караваджо" (9шт). Упаковка ; 2010 ;  ; Ag,St,Al,Al/Br ; Unc ; 32 ; djon.777 ; 1586 
 3943 ; Набор монет США (9шт) : 1/2 доллара, 1 дайм, 5,1 цент+1/4 доллара. Штаты. В пластиковых капсулах ; 1999 ;  ; Cu/Ni,Cu ; Proof ; 26 ; vladimir-sirke ; 458 
 3944 ; Набор монет Чехословакии: 10,5,2,1 кроны, 50,20,10,5,1 хеллеров (9шт). Пластиковая упаковка ; 1991 ;  ; Латунь,Cu-Ni,Al ; AU ; 46 ; krugerrand ; 888 
 3945 ; Набор монет Словакии: 10,5,2,1 крон, 50 хеллеров (5шт) + жетон. Упаковка ; 2004 ;  ; Латунь,Cu-Ni,Би ; AU ; 54 ; djon.777 ; 413 
 3946 ; Набор монет Чехии: 50,20,10,5,2,1 крон, 50,20,10 хеллеров (9шт) + жетон. Упаковка ; 1996 ;  ; Латунь,Cu-Ni,Al ; AU ; 43 ; djon.777 ; 408 
 3947 ; Набор монет Южной Африки: 5,2,1 ранд, 50,20,10,5,2,1 цент (9шт). В упаковке ; 1997 ;  ; Br,Cu-Ni, лат ; Unc ; 23 ; zx123 ; 411 
 3948 ; Набор монет Гибралтара: 2,1 фунт, 50,20,10,5,2 пенса, 1 пенни (8шт). Упаковка ; 2009 ;  ; Би/м,Лат,Cu-Ni, ; Unc ; 26 ; b197312 ; 1020 
 3949 ; Набор монет Южной Африка: 5,2,1 ранд, 50,20,10,5 цент (7шт). В упаковке ; 2004 ;  ; Br,Cu-Ni, лат ; Unc ; 19 ; zx123 ; 313 
 3950 ; Набор монет Словении (12шт): 5 толарев. Упаковка ; 1993-2000 ;  ; Cu/Ni/Zn ; Unc ; 52 ; asternox ; 745 
 3951 ; Набор монет Арубы (7шт). Упаковка ; 2003 ;  ; Cu/Ni ; Unc ; 29 ; МАВ21 ; 614 
 3952 ; Набор монет США "Штаты" (51шт): 1/4 доллара. В альбоме ; 1999-2008 ;  ; Cu/Ni ; XF/AU ; 25 ; Professor1 ; 1540 
 3953 ; Лот монет Германии (9шт): 5,2,1 марка, 50,10,5,2,1 пфенниг. В пластиковой коробке ; 1978G ;  ; Cu/Ni,Лат,Cu ; Proof ; 25 ; ДронСКМ ; 612 
 3954 ; Набор монет Финляндии: 5, 1 марка, 50,20,10,5 пенни+ жетон. В упаковке ; 1989 ;  ; Cu-Ni,Al/Br,Al ; Unc ; 15 ; Walther ; 518 
 3955 ; Набор монет Словении: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт). В пластиковой упаковке ; 2007 ;  ; Би/м, Cu/St,лат ; AU ; 19 ; Пупс ; 323 
 3956 ; Набор монет Южной Африки: 1 ранд, 50,20,10,5,2,1,1/2 цент (8шт). В упаковке ; 1969 ;  ; Br,Cu-Ni,Ag ; Unc/AU ; 36 ; ДронСКМ ; 816 
 3957 ; Набор монет Южной Африки: 1 ранд, 50,20,10,5,2,1,1/2 цент (8шт). В упаковке ; 1972 ;  ; Br,Cu-Ni,Ag ; Unc/AU ; 30 ; ДронСКМ ; 612 
 3958 ; Набор монет Южной Африки: 1 ранд, 50,20,10,5,2,1,1/2 цент (8шт). В упаковке ; 1974 ;  ; Br,Cu-Ni,Ag ; Unc/AU ; 37 ; ДронСКМ ; 614 
 3959 ; Набор монет Южной Африки: 1 ранд, 50,20,10,5,2,1,1/2 цент (8шт). В упаковке ; 1979 ;  ; Br,Cu-Ni ; Unc/AU ; 28 ; krugerrand ; 487 
 3960 ; Набор монет Южной Африки: 2,1 ранд, 50,20,10,5,2,1 цент (8шт). В упаковке ; 1993 ;  ; Br,Cu-Ni, лат ; Proof ; 24 ; ДронСКМ ; 413 
 3861 ; 10 марок. Финляндия ; 1958 ;  ; Al/Br ; XF ; 12 ; Опятор ; 92 
 3862 ; 10 марок. Финляндия ; 1961 ;  ; Al/Br ; XF+ ; 20 ; kergudu ; 101 
 3863 ; 5 марок. Финляндия ; 1946 ;  ; Al/Br ; XF- ; 11 ; Опятор ; 113 
 3864 ; 5 марок. Финляндия ; 1949 ;  ; Al/Br ; VF-XF ; 7 ; Опятор ; 46 
 3865 ; 25 пенни. Финляндия ; 1921 ;  ; Cu/Ni ; VF-XF ; 7 ; jashka39 ; 68 
 3866 ; 25 пенни. Финляндия ; 1927 ;  ; Cu/Ni ; XF- ; 4 ; LAB-A ; 26 
 3867 ; 25 пенни. Финляндия ; 1939 ;  ; Cu/Ni ; XF ; 5 ; av ; 36 
 3868 ; 25 пенни. Финляндия ; 1942 ;  ; Cu ; XF+ ; 11 ; jashka39 ; 53 
 3869 ; 10 пенни. Финляндия ; 1919 ;  ; Cu ; VF+ ; 4 ; alex995 ; 11 
 3870 ; 10 пенни. Финляндия ; 1920 ;  ; Cu ; XF+ ; 10 ; mishael07 ; 84 
 3871 ; 10 пенни. Финляндия ; 1921 ;  ; Cu ; XF ; 12 ; LAB-A ; 31 
 3872 ; 10 пенни. Финляндия ; 1922 ;  ; Cu ; VF+ ; 5 ; av ; 25 
 3873 ; 10 пенни. Финляндия ; 1923 ;  ; Cu ; XF- ; 7 ; av ; 28 
 3874 ; 10 пенни. Финляндия ; 1924 ;  ; Cu ; XF- ; 10 ; LAB-A ; 32 
 3875 ; 10 пенни. Финляндия ; 1926 ;  ; Cu ; XF ; 5 ; mishael07 ; 32 
 3876 ; 10 пенни. Финляндия ; 1927 ;  ; Cu ; VF+ ; 4 ; masha89 ; 11 
 3877 ; 10 пенни. Финляндия ; 1928 ;  ; Cu ; XF ; 4 ; alex995 ; 11 
 3878 ; 10 пенни. Финляндия ; 1929 ;  ; Cu ; XF+ ; 3 ; RemTro ; 26 
 3879 ; 10 пенни. Финляндия ; 1930 ;  ; Cu ; VF-XF ; 4 ; masha89 ; 11 
 3880 ; 10 пенни. Финляндия ; 1931 ;  ; Cu ; XF+ ; 8 ; av ; 35 
 3881 ; 10 пенни. Финляндия ; 1934 ;  ; Cu ; XF ; 8 ; alex995 ; 22 
 3882 ; 10 пенни. Финляндия ; 1935 ;  ; Cu ; XF ; 4 ; masha89 ; 11 
 3883 ; 10 пенни. Финляндия ; 1936 ;  ; Cu ; XF+ ; 6 ; av ; 13 
 3884 ; 10 пенни. Финляндия ; 1937 ;  ; Cu ; VF-XF ; 6 ; av ; 24 
 3885 ; 10 пенни. Финляндия ; 1938 ;  ; Cu ; XF- ; 6 ; LAB-A ; 24 
 3886 ; 10 пенни. Финляндия ; 1939 ;  ; Cu ; XF- ; 4 ; LAB-A ; 11 
 3887 ; 10 пенни. Финляндия ; 1940 ;  ; Cu ; XF ; 4 ; alex995 ; 11 
 3888 ; 10 пенни. Финляндия ; 1941 ;  ; Cu ; XF+ ; 11 ; jashka39 ; 43 
 3889 ; 10 пенни. Финляндия ; 1942 ;  ; Cu ; XF+ ; 12 ; Notgelder ; 37 
 3890 ; 10 пенни. Финляндия ; 1943 ;  ; Cu ; XF+ ; 10 ; vasek ; 38 
 3891 ; 10 пенни. Финляндия ; 1943 ;  ; Fe ; XF+ ; 15 ; LAB-A ; 128 
 3892 ; 10 пенни. Финляндия ; 1944 ;  ; Fe ; XF+ ; 11 ; лесник ; 73 
 3893 ; 5 пенни. Финляндия ; 1945 ;  ; Fe ; XF+ ; 12 ; LAB-A ; 102 
 3894 ; 5 пенни. Финляндия ; 1918 ;  ; Cu ; VF-XF ; 3 ; jashka39 ; 26 
 3895 ; 5 пенни. Финляндия ; 1919 ;  ; Cu ; XF+ ; 4 ; RemTro ; 26 
 3896 ; 5 пенни. Финляндия ; 1920 ;  ; Cu ; XF- ; 3 ; RemTro ; 26 
 3897 ; 5 пенни. Финляндия ; 1921 ;  ; Cu ; VF+ ; 5 ; masha89 ; 11 
 3898 ; 5 пенни. Финляндия ; 1922 ;  ; Cu ; XF+ ; 3 ; RemTro ; 26 
 3899 ; 5 пенни. Финляндия ; 1927 ;  ; Cu ; XF+ ; 6 ; LAB-A ; 24 
 3900 ; 5 пенни. Финляндия ; 1928 ;  ; Cu ; XF- ; 5 ; alex995 ; 11 
 3901 ; 5 пенни. Финляндия ; 1929 ;  ; Cu ; XF ; 5 ; ASlab ; 24 
 3902 ; 5 пенни. Финляндия ; 1930 ;  ; Cu ; XF ; 7 ; LAB-A ; 24 
 3903 ; 5 пенни. Финляндия ; 1932 ;  ; Cu ; XF- ; 5 ; ASlab ; 10 
 3904 ; 5 пенни. Финляндия ; 1934 ;  ; Cu ; XF- ; 3 ; RemTro ; 26 
 3905 ; 5 пенни. Финляндия ; 1935 ;  ; Cu ; XF+ ; 4 ; masha89 ; 11 
 3906 ; 5 пенни. Финляндия ; 1936 ;  ; Cu ; XF+ ; 17 ; пастор Шлак ; 24 
 3907 ; 5 пенни. Финляндия ; 1937 ;  ; Cu ; XF ; 4 ; masha89 ; 6 
 3908 ; 5 пенни. Финляндия ; 1938 ;  ; Cu ; XF+ ; 6 ; LAB-A ; 11 
 3909 ; 5 пенни. Финляндия ; 1939 ;  ; Cu ; XF- ; 5 ; RemTro ; 10 
 3910 ; 5 пенни. Финляндия ; 1940 ;  ; Cu ; XF+ ; 5 ; masha89 ; 11 
 3811 ; 1 драхма. Греция ; 1954 ;  ; Cu-Ni ; VF- ; 3 ; alex995 ; 11 
 3812 ; 50 лепт. Греция ; 1970 ;  ; Cu-Ni ; XF ; 11 ; Lena6975 ; 26 
 3813 ; 1/4 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; XF+ ; 37 ; Schwer ; 224 
 3814 ; 1/4 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; AU ; 19 ; Schwer ; 227 
 3815 ; 1/10 гульдена. Нидерландская Индия ; 1920 ;  ; Ag ; VF ; 40 ; aziya11 ; 101 
 3816 ; 1/10 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; AU ; 23 ; Schwer ; 227 
 3817 ; 1/10 гульдена. Нидерландская Индия ; 1942S ;  ; Ag ; AU ; 31 ; Schwer ; 224 
 3818 ; 1/10 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; AU ; 35 ; Schwer ; 227 
 3819 ; 1/10 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; AU ; 27 ; Schwer ; 227 
 3820 ; 10 сен. Япония ; 1940-1943 ;  ; Al ; VF+ ; 13 ; Gordey72 ; 46 
 3821 ; 10 сен. Япония ; 1920-1926 ;  ; Cu-Ni ; VF+ ; 11 ; Gordey72 ; 46 
 3822 ; 50 сен. Япония ; 1946-1947 ;  ; Латунь ; VF-XF ; 19 ; Notgelder ; 102 
 3823 ; 5 сен. Япония ; 1940-1941 ;  ; Al ; VF+ ; 10 ; masha89 ; 30 
 3824 ; Сен. Япония ; 1941-1943 ;  ; Al ; VF+ ; 8 ; .gk ; 31 
 3825 ; Сен. Япония ; 1938 ;  ; Br ; VF ; 19 ; .gk ; 137 
 3826 ; 1 йена. Япония ; 1948-1950 ;  ; Латунь ; AU ; 13 ; ИЮМов1 ; 57 
 3827 ; 50 сен. Япония ; 1947-1948 ;  ; Латунь ; XF+ ; 14 ; DVZ ; 57 
 3828 ; 10 сен. Япония ; 1945-1946 ;  ; Al ; VF-XF ; 11 ; В1951 ; 34 
 3829 ; 10 сен. Япония ; 1944 ;  ; Zn ; VF- ; 10 ; .gk ; 36 
 3830 ; 10 сен. Япония ; 1938-1940 ;  ; Al/Br ; VF-XF ; 23 ; Notgelder ; 134 
 3831 ; 5 сен. Япония ; 1920-1923 ;  ; Cu-Ni ; VF- ; 15 ; Gordey72 ; 56 
 3832 ; 5 сен. Япония ; 1932 ;  ; Cu-Ni ; VF- ; 10 ; .gk ; 38 
 3833 ; 10 сен. Япония ; 1945-1946 ;  ; Al ; XF ; 6 ; t_v_v ; 24 
 3834 ; 20 раппен. Швейцария ; 1883В ;  ; Ni ; F-VF ; 19 ; wünschen viel Glück ; 33 
 3835 ; 20 раппен. Швейцария ; 1891В ;  ; Ni ; F-VF ; 23 ; jashka39 ; 57 
 3836 ; 20 раппен. Швейцария ; 1943В ;  ; Ni ; VF-XF ; 21 ; wünschen viel Glück ; 41 
 3837 ; 10 раппен. Швейцария ; 1882В ;  ; Ni ; F-VF ; 8 ; wünschen viel Glück ; 35 
 3838 ; 10 раппен. Швейцария ; 1884В ;  ; Ni ; F-VF ; 15 ; kgu ; 34 
 3839 ; 10 раппен. Швейцария ; 1926В ;  ; Ni ; VF-XF ; 8 ; wünschen viel Glück ; 34 
 3840 ; 10 раппен. Швейцария ; 1943В ;  ; Ni ; VF-XF ; 14 ; wünschen viel Glück ; 33 
 3841 ; 10 раппен. Швейцария ; 1944В ;  ; Ni ; VF-XF ; 8 ; wünschen viel Glück ; 34 
 3842 ; 5 раппен. Швейцария ; 1943В ;  ; Ni ; VF-XF ; 16 ; wünschen viel Glück ; 33 
 3843 ; 1 доллар. О-ва Кука. 1 год введения евро в наличный оборот ; 2003 ;  ; Cu-Ni, краска ; AU ; 33 ; Azomik ; 266 
 3844 ; 1 доллар. О-ва Кука. 1 год введения евро в наличный оборот ; 2003 ;  ; Cu-Ni, краска ; AU ; 61 ; Neo ; 254 
 3845 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Слон, лев, носорог, буйвол, леопард ; 2001 ;  ; Cu-Ni ; AU ; 19 ; voldemar56 ; 313 
 3846 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Лев ; 2001 ;  ; Cu-Ni ; AU ; 19 ; alexpakh ; 306 
 3847 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Слон ; 2001 ;  ; Cu-Ni ; AU ; 16 ; voldemar56 ; 355 
 3848 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Леопард ; 2001 ;  ; Cu-Ni ; AU ; 10 ; michael ; 181 
 3849 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Носорог ; 2001 ;  ; Cu-Ni ; AU ; 10 ; michael ; 181 
 3850 ; 1 доллар. Сиерра Леоне. Серия "Большая пятерка Африки". Буйвол ; 2001 ;  ; Cu-Ni ; AU ; 52 ; olga42 ; 181 
 3851 ; 2 доллара. Острова Питкэрн. Корабль Баунти ; 2010 ;  ; Cu-Ni ; Proof-Like ; 53 ; kanh14 ; 531 
 3852 ; 1 доллар. Либерия. Серия «Сохранить планету Земля». Жако ; 1996 ;  ; Cu-Ni ; AU ; 22 ; Wall67 ; 227 
