 6667 ; Шкатулка дуб, накладка серебро. Финляндия ;  ;  ; Ag813 ;  ; 51 ; Конор ; 1632 
 6344 ; Лот маркированных конвертов (5 штук) Гренландия (Дания) ;  ;  ;  ;  ; 8 ; Приор ; 43 
 6345 ; Лот маркированных конвертов (6 штук) Гренландия (Дания) ;  ;  ;  ;  ; 8 ; PROFAN2020 ; 57 
 6346 ; Лот КПД (21 штука, полные серии на разные темы) ;  ;  ;  ;  ; 5 ; PROFAN2020 ; 112 
 6347 ; Лот КПД на тему "Космос" (29 штук,  полные серии, все разные) ;  ;  ;  ;  ; 18 ; Густав Адольф ; 223 
 6348 ; Лот почтовых конвертов со специальной маркой (67 штук, все разные) ;  ;  ;  ;  ; 16 ; PROFAN2020 ; 248 
 6401 ; Работа Татьяны Викторовой. Постер. А в лужах отражается душа. 2020 ;  ;  ;  ;  ; 21 ; 12345lal ; 516 
 6402 ; Работа Татьяны Викторовой. Маленькая радость большого дня. 2019 ;  ;  ;  ;  ; 37 ; Agava ; 372 
 6403 ; Постер.  Rosina Wachtmeister ;  ;  ;  ;  ; 25 ; никсер ; 317 
 6404 ; Авторскиий принт Марии Мишкарёвой. Настроение. 2020 ;  ;  ;  ;  ; 24 ; Бигль ; 289 
 6253 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; Markgraf ; 13 
 6254 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; nikolas13 ; 33 
 6255 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; nikolas13 ; 33 
 6256 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; nikolas13 ; 43 
 6257 ; Почтовая карточка ;  ;  ;  ;  ; 4 ; кравчий ; 54 
 6258 ; Почтовая карточка. Лосский. В.А ("Борис Годунов") ;  ;  ;  ;  ; 3 ; Meshok ; 36 
 6259 ; Почтовая карточка. Охотники ;  ;  ;  ;  ; 5 ; Meshok ; 23 
 6260 ; Почтовая карточка. Балаклава ;  ;  ;  ;  ; 21 ; ZIMOGOR ; 226 
 6261 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; Тульма ; 94 
 6262 ; Почтовая карточка. "Золотые дни" ;  ;  ;  ;  ; 15 ; Meshok ; 90 
 6263 ; Почтовая карточка ;  ;  ;  ;  ; 26 ; ZIMOGOR ; 166 
 6264 ; Почтовая карточка ;  ;  ;  ;  ; 41 ; russland ; 340 
 6265 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; Meshok ; 31 
 6266 ; Почтовая карточка- Фотография ; 1943 ;  ;  ;  ; 13 ; guzubala ; 101 
 6267 ; Почтовая карточка. Дальский. М.В ;  ;  ;  ;  ; 7 ; Meshok ; 52 
 6268 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; Тульма ; 64 
 6269 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 5 ; кравчий ; 74 
 6270 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; Meshok ; 54 
 6271 ; Почтовая карточка. Граф Растропчин. Ф.В ;  ;  ;  ;  ; 3 ; Meshok ; 35 
 6272 ; Почтовая карточка со спецгашением ; 1949 ;  ;  ;  ; 15 ; Meshok ; 102 
 6273 ; Почтовая карточка ;  ;  ;  ;  ; 24 ; vadsev73 ; 53 
 6274 ; Почтовая карточка. Суукъ-Су ;  ;  ;  ;  ; 9 ; russland ; 102 
 6275 ; Почтовая карточка. Масленица ;  ;  ;  ;  ; 39 ; doc2 ; 500 
 6276 ; Почтовая карточка. Одесса ;  ;  ;  ;  ; 45 ; barsa15 ; 395 
 6277 ; Почтовая карточка. Хельсинки ;  ;  ;  ;  ; 13 ; nikkk1 ; 102 
 6278 ; Почтовая карточка. Юрьевецъ ;  ;  ;  ;  ; 47 ; oliver ; 485 
 6279 ; Почтовая карточка. Юрьевецъ ;  ;  ;  ;  ; 22 ; oliver ; 271 
 6280 ; Почтовая карточка. "Сердечный привет с Волги ;  ;  ;  ;  ; 30 ; oliver ; 459 
 6281 ; Почтовая карточка. Волга и Поволжье ;  ;  ;  ;  ; 39 ; barsa15 ; 394 
 6282 ; Почтовая карточка. Военный заем (Петроград) ;  ;  ;  ;  ; 33 ; slovjnin ; 1089 
 6283 ; Почтовая карточка.  Баку (Изд. Контрагенства печати) ;  ;  ;  ;  ; 10 ; barsa15 ; 144 
 6284 ; Почтовая карточка. Кинешма (Изд. Фот. М. Дмитриева, Н.-Новгород) ;  ;  ;  ;  ; 26 ; oliver ; 230 
 6285 ; Почтовая карточка. Pin-Ups Soviet ;  ;  ;  ;  ; 10 ; QSL ; 159 
 6286 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 22 ; контраст ; 227 
 6287 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 6 ; птичка16 ; 140 
 6288 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 9 ; Тульма ; 144 
 6289 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 18 ; птичка16 ; 141 
 6290 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 15 ; контраст ; 227 
 6291 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 9 ; 220W ; 140 
 6292 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 28 ; птичка16 ; 160 
 6293 ; Почтовая карточка. Pin-Ups Vintage ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6294 ; Почтовая карточка. Pin-Ups Vintage ;  ;  ;  ;  ; 4 ; ястреб ; 140 
 6295 ; Почтовая карточка. Pin-Ups Vintage ;  ;  ;  ;  ; 6 ; cr2952 ; 137 
 6296 ; Почтовая карточка. Pin-Ups Vintage ;  ;  ;  ;  ; 6 ; cr2952 ; 137 
 6297 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 23 ; Тульма ; 182 
 6298 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 8 ; птичка16 ; 140 
 6299 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 8 ; Тульма ; 140 
 6300 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 10 ; птичка16 ; 155 
 6301 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6302 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 15 ; Valera72 ; 163 
 6203 ; Фотокарточка ;  ;  ;  ;  ; 43 ; doc2 ; 255 
 6204 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 23 ; gelo ; 886 
 6205 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 15 ; slovjnin ; 612 
 6206 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 9 ; Сhatsky ; 291 
 6207 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 13 ; Сhatsky ; 487 
 6208 ; Почтовая карточка. Христос ;  ;  ;  ;  ; 11 ; Valera72 ; 153 
 6209 ; Почтовая карточка ;  ;  ;  ;  ; 10 ; buben ; 51 
 6210 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 25 ; кравчий ; 193 
 6211 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; Сhatsky ; 48 
 6212 ; Почтовая карточка "Парадные сени" ;  ;  ;  ;  ; 7 ; flutter ; 90 
 6213 ; Лот почтовых карточек до 1917 года  (2 штуки) "Ландшафты Японии" ;  ;  ;  ;  ; 28 ; ialaiola ; 131 
 6214 ; Лот почтовых карточек до 1917 года (3 штуки) "Японки в национальных костюмах" ;  ;  ;  ;  ; 55 ; Ринго ; 226 
 6215 ; Лот почтовых карточек до 1917 года (3 штуки) "Быт Японии" ;  ;  ;  ;  ; 13 ; йцукен ; 159 
 6216 ; Почтовая карточка. Авиационный отряд ;  ;  ;  ;  ; 54 ; flutter ; 1013 
 6217 ; Почтовая карточка. "Восходящее солнце" Япония ; 1905 ;  ;  ;  ; 44 ; ialaiola ; 177 
 6218 ; Почтовая карточка. Русские типы. Ледоводовозы ;  ;  ;  ;  ; 18 ; doc2 ; 328 
 6219 ; Почтовая карточка. Ямщик ;  ;  ;  ;  ; 19 ; doc2 ; 419 
 6220 ; Почтовая карточка. Кавказский вьючий осел ;  ;  ;  ;  ; 15 ; кравчий ; 272 
 6221 ; Почтовая карточка. Лезгинка ;  ;  ;  ;  ; 25 ; кравчий ; 137 
 6222 ; Почтовая карточка. Пятигорск ;  ;  ;  ;  ; 7 ; (*Сергей*) ; 105 
 6223 ; Почтовая карточка Худ. Елизавета Бёмъ, Франция (Изд. И.С. Лапин, Париж) ;  ;  ;  ;  ; 28 ; Приор ; 530 
 6224 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 1101) ;  ;  ;  ;  ; 20 ; slovjnin ; 466 
 6225 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 60 ) ;  ;  ;  ;  ; 21 ; slovjnin ; 425 
 6226 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 56 ) ;  ;  ;  ;  ; 33 ; slovjnin ; 1134 
 6227 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 55) ;  ;  ;  ;  ; 50 ; slovjnin ; 1377 
 6228 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 52 ) ;  ;  ;  ;  ; 30 ; slovjnin ; 476 
 6229 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 29) ;  ;  ;  ;  ; 37 ; doc2 ; 714 
 6230 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 27) ;  ;  ;  ;  ; 19 ; slovjnin ; 475 
 6231 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 20) ;  ;  ;  ;  ; 32 ; slovjnin ; 969 
 6232 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 12) ;  ;  ;  ;  ; 8 ; Приор ; 310 
 6233 ; Фотооткрытка 3й Рейх (Министр пропаганды с референтом) ;  ;  ;  ;  ; 33 ; doc2 ; 333 
 6234 ; Фотооткрытка 3й Рейх (Министр пропаганды  на трибуне) ;  ;  ;  ;  ; 22 ; doc2 ; 333 
 6235 ; Фотооткрытка 3й Рейх (Премьер- министр) ;  ;  ;  ;  ; 15 ; Приор ; 163 
 6236 ; Фотооткрытка 3й Рейх. Плакат ;  ;  ;  ;  ; 20 ; фюрстен ; 183 
 6237 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 1102) ;  ;  ;  ;  ; 26 ; gelo ; 1205 
 6238 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 73) ;  ;  ;  ;  ; 12 ; nikolas13 ; 310 
 6239 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 78) ;  ;  ;  ;  ; 13 ; nikolas13 ; 227 
 6240 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 68) ;  ;  ;  ;  ; 16 ; кравчий ; 375 
 6241 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 70) ;  ;  ;  ;  ; 14 ; кравчий ; 375 
 6242 ; Почтовая карточка Худ. Елизавета Бёмъ (Изд. "Ришар" № 95) ;  ;  ;  ;  ; 32 ; doc2 ; 650 
 6243 ; Лот открыток (3шт) ;  ;  ;  ;  ; 39 ; coba ; 404 
 6244 ; Почтовая карточка ;  ;  ;  ;  ; 22 ; doc2 ; 181 
 6245 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; ястреб ; 48 
 6246 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; nikolas13 ; 43 
 6247 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; Тульма ; 54 
 6248 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; Тульма ; 64 
 6249 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; ialaiola ; 90 
 6250 ; Почтовая карточка. Уходящий Тифлис:  имеретины-франты ;  ;  ;  ;  ; 20 ; лена ; 163 
 6251 ; Почтовая карточка. Свинья под дубом ;  ;  ;  ;  ; 5 ; птичка16 ; 94 
 6252 ; Почтовая карточка. Турецкая беседка ;  ;  ;  ;  ; 11 ; cucaracha ; 105 
 6016 ; Лот марок. 1944. Освобождение Болгарии. Чистые. Полная серия ;  ;  ;  ;  ; 18 ; lenohota ; 487 
 6017 ; Лот марок. Болгария. 1954. 30 лет смерти Ленина. Чистые, без наклеек ;  ;  ;  ;  ; 8 ; lenohota ; 340 
 6018 ; Лот марок. Германия. III рейх. Генералгубернаторство. Чистые, без наклеек. Полная серия ;  ;  ;  ;  ; 8 ; cr5400 ; 680 
 6019 ; Лот марок. Германия. III рейх. Богемия и Моравия. Квартблок. Чистый, без наклеек ;  ;  ;  ;  ; 13 ; кравчий ; 666 
 6020 ; Лот марок. Германия. III рейх. Квартблок. Чистый, без наклеек ;  ;  ;  ;  ; 6 ; seimens ; 560 
 6021 ; Лот марок. Английский протекторат. 21 шт ;  ;  ;  ;  ; 9 ; solo5 ; 114 
 6022 ; Лот марок. Английские колонии и пртекторат. 20 шт ;  ;  ;  ;  ; 7 ; solo5 ; 120 
 6023 ; Лот марок. Английский протекторат. 26 шт ;  ;  ;  ;  ; 17 ; cr5400 ; 51 
 6024 ; Лот марок. Германия. III рейх. 31 шт ;  ;  ;  ;  ; 17 ; carre ; 612 
 6025 ; Лот марок. Германия. III рейх. 29 шт ;  ;  ;  ;  ; 27 ; seimens ; 472 
 6026 ; Лот марок. Германия. III рейх. Богемия и Моравия. Чистые, без наклеек. Полная серия. 22 шт ;  ;  ;  ;  ; 22 ; carre ; 1348 
 6027 ; Лот марок. Германия. III рейх. Генералгубернаторство. Чистые, без наклеек. Полная серия ;  ;  ;  ;  ; 24 ; sax ; 1098 
 6028 ; Лот марок. Германия. III рейх. Чистые, без наклеек. 14 шт ;  ;  ;  ;  ; 19 ; sax ; 1230 
 6029 ; Лот марок. Свободный город Данциг. 15 шт ;  ;  ;  ;  ; 10 ; cr5400 ; 457 
 6030 ; Лот марок. Германия. Советская оккупационная зона. 19 шт ;  ;  ;  ;  ; 33 ; carre ; 234 
 6031 ; Лот марок. СССР. 1937. Соловьев 542. Чистый, без наклеек блок ;  ;  ;  ;  ; 50 ; Приор ; 2111 
 6032 ; Лот марок. СССР. 1957. Соловьев 2050. Чистый, без наклеек блок ;  ;  ;  ;  ; 23 ; cr5400 ; 333 
 6033 ; Лот марок. Две серии. СССР. 1933. Спецгашение 1934. 17-й съезд ВКП(б) ;  ;  ;  ;  ; 35 ; gandy ; 2609 
 6034 ; Лот марок. СССР. 1958. Соловьев 2215. Чистый, без наклеек блок ;  ;  ;  ;  ; 34 ; cr5400 ; 1272 
 6035 ; Лот марок. СССР. 1958. 42 шт ;  ;  ;  ;  ; 13 ; buben ; 213 
 6036 ; Буклет Спорт. Дания. 1996. 2 малых листа ;  ;  ;  ;  ; 31 ; lenohota ; 77 
 6037 ; Буклет Россия. 2004. Россомаха. Сцепка ;  ;  ;  ;  ; 17 ; Kurtz ; 91 
 6038 ; Лот марок. СССР. 1949. 47 шт ;  ;  ;  ;  ; 17 ; Kurtz ; 234 
 6039 ; Лот марок. Германия. III рейх. Богемия и Моравия. Чистые, без наклеек. 30 шт ;  ;  ;  ;  ; 11 ; cr5400 ; 809 
 6040 ; Лот марок. Сказки, дети, игрушки. 68 шт + блок ;  ;  ;  ;  ; 5 ; cr5400 ; 100 
 6041 ; Лот марок. Великобритания. 105 шт ;  ;  ;  ;  ; 23 ; виктор13 ; 148 
 6042 ; Лот марок. Скаутское движение. 43 шт + 2 блока ;  ;  ;  ;  ; 19 ; cr5400 ; 111 
 6043 ; Лот марок. Кони. 42 шт + 3 блока ;  ;  ;  ;  ; 24 ; Густав Адольф ; 227 
 6044 ; Лот марок. Космос. 34 шт + 6 сцепок + 8 блоков ;  ;  ;  ;  ; 24 ; Густав Адольф ; 275 
 6045 ; Лот марок. Монако. 80 шт ;  ;  ;  ;  ; 32 ; carre ; 567 
 6046 ; Лот марок. Поезда. 32 шт + 8 блоков ;  ;  ;  ;  ; 7 ; roza77 ; 203 
 6047 ; Лот марок. Рыбы и водные животный. 31 шт + 9 блоков ;  ;  ;  ;  ; 19 ; roza77 ; 203 
 6048 ; Лот марок. Народные костюмы и маски. 62 шт ;  ;  ;  ;  ; 14 ; buben ; 127 
 6049 ; Лот марок. Насекомые. 31 шт + 4 блока ;  ;  ;  ;  ; 12 ; Slava O ; 228 
 6050 ; Буклет с марками. Государственная Третьяковская галерея. Блок ;  ;  ;  ;  ; 47 ; ssbb333 ; 101 
 6051 ; Буклет с марками. Россия. Александр I. Блок + 4 шт ;  ;  ;  ;  ; 46 ; ssbb333 ; 201 
 6052 ; Буклет с марками. Россия и Аланские острова. 2 блока + 2 КПД ;  ;  ;  ;  ; 22 ; jhtkk ; 290 
 6053 ; Буклет с марками. Янтарная комната. Блок + 3 марки ;  ;  ;  ;  ; 18 ; lenohota ; 214 
