 4866 ; Бона иностранная.  Германия. 100 марок ; 1920 ;  ;  ;  ; 23 ; kvvs ; 84 
 4306 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 32 ; MOHETA ; 1581 
 4307 ; Лот 2 шт. 25 рублей. Коншин, Шипов ; 1909 ;  ;  ;  ; 26 ; Филипп Бенг ; 483 
 4308 ; 25 рублей. 2 шт ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; орденоносец ; 487 
 4309 ; 10 рублей. 3 шт ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; caiman67 ; 155 
 4310 ; Лот 3 шт. 3,5,10 рублей. Коншин ; 1905,1909 ;  ;  ;  ; 44 ; caiman67 ; 181 
 4069 ; 10 франков ; 1944 ;  ;  ;  ; 16 ; Первый Самураец ; 555 
 4070 ; 100 франков ; 1944 ;  ;  ;  ; 18 ; Первый Самураец ; 669 
 4071 ; 50 левов ; 1951 ;  ;  ;  ; 22 ; wünschen viel Glück ; 101 
 4072 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; pavel5419 ; 102 
 4073 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 10 ; t_v_v ; 89 
 4074 ; 250 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; t_v_v ; 80 
 4075 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 27 ; kanzlei ; 918 
 4076 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 14 ; ИБК ; 100 
 4077 ; 200 левов ; 1951 ;  ;  ;  ; 32 ; Приор ; 149 
 4078 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 19 ; 33madmax33 ; 202 
 4079 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 7 ; 33madmax33 ; 202 
 4080 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 14 ; WOLK ; 217 
 4081 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 25 ; popoff1965 ; 350 
 4082 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 9 ; pashan787n0 ; 249 
 4083 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 14 ; я8844 ; 92 
 4084 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 8 ; pavel5419 ; 101 
 4085 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 22 ; я8844 ; 92 
 4086 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 6 ; Филипп Бенг ; 101 
 4087 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 56 ; Первый Самураец ; 457 
 4088 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; Первый Самураец ; 461 
 4089 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; гугл= ; 321 
 4090 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; moneyfor ; 305 
 4091 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; popoff1965 ; 309 
 4092 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; 33madmax33 ; 301 
 4093 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; o.k. ; 325 
 4094 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; moneyfor ; 346 
 4095 ; 5 рублей. Крым.недопечатка ; 1918 ;  ;  ;  ; 11 ; bon15041980 ; 1291 
 4096 ; билет лоторен ; 1941 ;  ;  ;  ; 12 ; zef ; 521 
 4097 ; 50 рублей. Кисловодск ;  ;  ;  ;  ; 17 ; 333985 ; 1134 
 4098 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 5 ; pavel5419 ; 101 
 4099 ; 25 рублей ; 1920 ; Разменные знаки.Комитет освобожд.черном.побережья ;  ;  ; 11 ; гугл= ; 3060 
 4100 ; 100 рублей ; 1920 ; Разменные знаки.Комитет освобожд.черном.побережья ;  ;  ; 15 ; гугл= ; 2142 
 4101 ; 100 рублей ; 1961 ;  ;  ;  ; 15 ; ИльяЗавр ; 130 
 4102 ; 50 рублей ; 1991 ; билет ;  ;  ; 27 ; momodeconne ; 40 
 4103 ; билет МММ ;  ;  ;  ;  ; 19 ; Play ; 101 
 4104 ; билет МММ ;  ;  ;  ;  ; 8 ; 333985 ; 77 
 4105 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; SANGOLD1 ; 408 
 4106 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; SANGOLD1 ; 510 
 4107 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 18 ; SANGOLD1 ; 509 
 4108 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 14 ; pashan787n0 ; 201 
 4109 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 16 ; 33madmax33 ; 203 
 4110 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 13 ; 33madmax33 ; 201 
 4111 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 8 ; гугл= ; 172 
 4112 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 14 ; гугл= ; 238 
 4113 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 6 ; лаботряс ; 253 
 4114 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; SANGOLD1 ; 714 
 4115 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; Нифертити ; 102 
 4116 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 35 ; Нифертити ; 102 
 4117 ; 1 рубль ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 46 ; 333985 ; 765 
 4118 ; 3 рубля ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 47 ; 333985 ; 765 
 4019 ; Лот монет Ипании (8шт) ; 1957 ;  ; Cu-Ni ; VF/VF+ ; 7 ; Somysh ; 23 
 4020 ; Лот монет Великобритании (2шт): 1 пенни ; 1915,1916 ;  ; Br ; F+ ; 16 ; барсик ; 28 
 4021 ; Лот монет Франции, Греции (10шт) ; 1971-1987 ;  ; Cu-Ni ; VF/VF-XF ; 19 ; valent77 ; 90 
 4022 ; Лот монет Норвегии (5шт) ; 1975-1992 ;  ; Cu-Ni ; VF+/VF-XF ; 7 ; brat52 ; 33 
 4023 ; Лот монет Италии (4шт) ; 1961-1979 ;  ; St ; XF/XF+ ; 6 ; brat52 ; 26 
 4024 ; Лот иностранных монет (33шт) ; 20век ;  ; Cu-Ni,Al,Al/Br ; VF/VF-XF ; 25 ; valent77 ; 153 
 4025 ; Лот монет Франции (6шт) ; 1975-1984 ;  ; Ni/латунь ; VF-XF/XF ; 9 ; brat52 ; 33 
 4026 ; Лот монет Реюньона: 2,1 франка (2шт) ; 1948 ;  ; Al ; XF/AU ; 45 ; Ракот ; 251 
 4027 ; Лот монет Бразилии (7шт) ; 1980-1997 ;  ; Cu-Ni ; VF+/XF- ; 15 ; DVZ ; 43 
 4028 ; Лот монет Югославии: 8шт ; 1982-1990 ;  ; Латунь,cu-Ni ; XF/XF+ ; 24 ; Asyy ; 63 
 4029 ; Лот монет Кипра: 4шт ; 1990-2001 ;  ; Латунь ; XF/AU ; 33 ; brat52 ; 63 
 4030 ; Лот монет Великобритании (юбилейные): 50 пенсов (2шт) ; 2006 ;  ; Cu-Ni ; AU ; 38 ; valent77 ; 286 
 4031 ; Лот монет Туниса: 4шт ; 1990-2005 ;  ; Cu-Ni,Лат ; VF-/VF ; 39 ; Стрепет ; 141 
 4032 ; Лот монет Новой Зеландии: 50,10,5 центов (3шт) ; 1993 ;  ; Cu-Ni ; AU ; 19 ; Юбер ; 153 
 4033 ; Лот монет Великобритании: 5шт. Одна монета с отверстием ; 1915-1965 ;  ; Br ; F/VF- ; 15 ; koga ; 47 
 4034 ; Лот монет Словении: 1,2,5,10,20,50 центов, 1,2 евро (8шт) ; 2007-2009 ;  ; Cu/St,лат,би/м ; AU ; 46 ; kanh14 ; 426 
 4035 ; Лот монет Словакии: 1,2,5,10,20,50 центов, 1,2 евро (8шт) ; 2009-2010 ;  ; Cu/St,лат,би/м ; AU ; 72 ; Syntez ; 532 
 4036 ; Лот монет Эстонии: 1,2,5,10,20,50 центов, 1,2 евро (8шт) ; 2011 ;  ; Cu/St,лат,би/м ; AU ; 19 ; kanh14 ; 214 
 4037 ; Лот монет Болгарии: 10,20,50стотинок, 1,2,5 и 10 лева (7шт) ; 1992 ;  ; Cu-Ni,латунь ; XF-/XF+ ; 14 ; gigajohn ; 174 
 4038 ; Лот монет Болгарии: 1,2,5,10,20,50 стотинок и 1 лев (7шт) ; 1999-2002 ;  ; Cu/St,лат,би/м ; AU ; 19 ; miew77 ; 120 
 4039 ; Лот монет Финляндии: 2,1 евроцент (2шт) ; 1999,2003 ;  ; Cu/St ; AU ; 13 ; Моряк-собиратель ; 51 
 4040 ; Лот монет Болгарии: 10,20,50 лева (3шт) ; 1997 ;  ; Латунь ; XF/AU ; 8 ; t_v_v ; 61 
 4041 ; Лот монет Германии: 6шт ; 1937-1939 ;  ; Br,Al/Br ; VF/VF+ ; 57 ; ВЕПРЬ ; 601 
 4042 ; Лот монет Великобритании (3шт): 1/2 пенни ; 1929,1933,1935 ;  ; Br ; F+ ; 15 ; Olegas ; 63 
 4043 ; Лот монет Македонии: 50 дени, 1,2,5,10,50 денаров (6шт) ; 1993-2008 ;  ; Cu/St,лат ; AU ; 31 ; caiman67 ; 160 
 4044 ; Лот монет Австрии: 5,1 шиллинг, 50,10,5,2 гроша (6шт) ; 1957-1992 ;  ; лат,Al,Cu-Ni ; XF-/XF+ ; 17 ; koriakvs ; 65 
 4045 ; Лот монет Польши: 1 злотый, 50,20,10,5,2,1 грош (12шт) ; 1949 ;  ; лат,Al,Cu-Ni ; VF/XF ; 60 ; zx123 ; 309 
 4046 ; Лот монет Чехословакии: 50,20,10,5 хеллеров (4шт) ; 1931 ;  ; Br,Cu-Ni ; VF-/VF ; 34 ; t_v_v ; 120 
 4047 ; Лот монет Великобритании: 10,5 пенсов, 2,1 пенни (4шт) ; 1990-1996 ;  ; Br,Cu-Ni ; XF-/XF+ ; 21 ; valent77 ; 41 
 4048 ; Лот монет Великобритании: 1 пенни (3шт) ; 1938, 1963 ;  ; Br ; VF+/XF ; 14 ; ваня03 ; 38 
 4049 ; Лот иностранных монет , СССР +Жетон метрополитена Ташкента (111шт) ;  ;  ; Би/м,Cu/Ni,Al/B ; VF/XF ; 23 ; KMTKMP ; 453 
 4050 ; Лот монет Швеции: 27шт ; 1942-1950 ;  ; Fe ; VF-/VF ; 21 ; ADD ; 266 
 4051 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 23 ; 33madmax33 ; 65 
 4052 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 20 ; Владик98 ; 72 
 4053 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 28 ; bva150979 ; 156 
 4054 ; 2 рубля ; 1923 ;  ;  ;  ; 44 ; denis68 ; 273 
 4055 ; 300 рублей ; 1923 ;  ;  ;  ; 22 ; denis68 ; 273 
 4056 ; 50 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 40 ; bva150979 ; 420 
 4057 ; 20 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 45 ; MOHETA ; 2550 
 4058 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 11 ; ИБК ; 200 
 4059 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 21 ; Первый Самураец ; 322 
 4060 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 6 ; pavel5419 ; 101 
 4061 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 12 ; я8844 ; 99 
 4062 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 10 ; ИБК ; 100 
 4063 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 9 ; pavel5419 ; 101 
 4064 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 8 ; я8844 ; 99 
 4065 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 9 ; я8844 ; 99 
 4066 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 7 ; pavel5419 ; 101 
 4067 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 8 ; я8844 ; 99 
 4068 ; 50 рублей ; 1961 ; билет ;  ;  ; 20 ; bethowen ; 99 
 3969 ; Лот монет Бельгии: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 1999-2010 ;  ; Лат,Cu/St,Би/м ; VF-XF/AU ; 26 ; aleksviper1985 ; 192 
 3970 ; Лот монет Франции: 50,20,10,5,2,1 евроцентов (6шт) ; 1999-2011 ;  ; Лат,Cu/St,Би/м ; AU/XF ; 21 ; Somysh ; 73 
 3971 ; Лот монет Португалии: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2002-2008 ;  ; Лат,Cu/St,Би/м ; VF/VF- ; 43 ; aleksviper1985 ; 401 
 3972 ; Лот монет Испании: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2000-2011 ;  ; Лат,Cu/St,Би/м ; AU ; 20 ; kimaa ; 114 
 3973 ; Лот монет Ирландии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2002-2007 ;  ; Лат,Cu/St,Би/м ; VF-XF/XF ; 28 ; kanh14 ; 380 
 3974 ; Лот монет Италии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2002-2011 ;  ; Лат,Cu/St,Би/м ; VF+/AU ; 18 ; kimaa ; 192 
 3975 ; Лот монет Греции: 1 евро, 50,20,10,5,2,1 евроцентов (7шт) ; 2002-2009 ;  ; Лат,Cu/St,Би/м ; VF+/AU ; 31 ; wünschen viel Glück ; 134 
 3976 ; Лот монет Нидерландов: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 1999-2007 ;  ; Лат,Cu/St,Би/м ; VF+/AU ; 27 ; uharius ; 231 
 3977 ; Лот монет Словакии: 50,20,10,2,1 евроцентов (5шт) ; 2009 ;  ; Лат,Cu/St ; VF-XF/XF ; 19 ; aleksviper1985 ; 101 
 3978 ; Лот монет Кипра: 1 евро, 50,20,5,2,1 евроцентов (6шт) ; 2008 ;  ; Лат,Cu/St,Би/м ; VF-XF/XF ; 15 ; Azomik ; 123 
 3979 ; Лот монет Эстонии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2011 ;  ; Лат,Cu/St,Би/м ; AU ; 11 ; valent77 ; 160 
 3980 ; Лот монет США: 9шт ; 1964-2010 ;  ; Cu-Ni ; VF/XF ; 8 ; caiman67 ; 37 
 3981 ; Лот монет Норвегии: 15шт ; 1940-1985 ;  ; Лат,Cu-Ni,Br ; VF/VF-XF ; 19 ; Юбер ; 119 
 3982 ; Лот монет Финляндии: 12шт ; 1953-1995 ;  ; Cu-Ni,Al/Br,Al ; VF/XF ; 27 ; brigadir ; 306 
 3983 ; Лот монет Швеции: 17шт ; 1920-1979 ;  ; Cu-Ni,Br,Fe ; F-VF/XF ; 11 ; brat52 ; 59 
 3984 ; Лот монет Финляндии: 18шт ; 1963-1984 ;  ; Al/Br ; VF/XF ; 16 ; Юбер ; 91 
 3985 ; Лот монет Дании: 19шт ; 20 век ;  ; Cu-Ni,Br,Zn ; F/VF-XF ; 7 ; Юбер ; 71 
 3986 ; Лот монет Сингапура: 10шт ; 1986-2007 ;  ; Cu-Ni ; F-VF/VF-XF ; 5 ; DVZ ; 61 
 3987 ; Лот монет ФРГ: 7шт ; 1967-1985 ;  ; Al/Br ; XF-/XF+ ; 9 ; Jek327 ; 36 
 3988 ; Лот монет Франции: 15шт ; 20 век ;  ; Cu-Ni,Al/Br ; VF/XF ; 37 ; valent77 ; 157 
 3989 ; Лот монет Испании: 15шт ; 1953-1992 ;  ; Cu-Ni,Лат,Al ; VF/XF ; 5 ; Komod ; 33 
 3990 ; Лот монет ОАЭ, Португалии, Туниса ; 1997-2007 ;  ; Би/м, Cu/Ni ; XF/AU ; 28 ; ермак ; 261 
 3991 ; Лот монет Крымского х-ва, Шахин Гирей (2шт): бешлык ; 1777 ;  ; Ag ; F+ ; 24 ; vituzik ; 206 
 3992 ; Лот монет Норвегии (8шт) ; 1940-1976 ;  ; Cu-Ni,Br ; VF/VF+ ; 14 ; brat52 ; 76 
 3993 ; Лот монет Финляндии, Швеции, Бельгии, Канады (9шт) ; 1952-2006 ;  ; Cu,Br ; VF+/XF ; 15 ; Somysh ; 33 
 3994 ; Лот монет Финляндии: 50,10 пенни (5шт) ; 1990-1992 ;  ; Cu/St ; XF-/XF ; 15 ; Somysh ; 17 
 3995 ; Лот монет ЕВРО: 9шт ; 1999-2005 ;  ; Cu/St,Би/м,Лат ; VF/AU ; 35 ; aleksviper1985 ; 201 
 3996 ; Лот монет Марокко и Франции (2шт) ; 1923,1371л.х. ;  ; Al/Br ; VF- ; 11 ; jashka39 ; 79 
 3997 ; Лот ЕВРО монет: 10шт ; 1999-2011 ;  ; Cu/St ; VF/AU ; 20 ; aleksviper1985 ; 79 
 3998 ; Лот монет Финляндии: 5,2,1 евроцентов (3шт) ; 2012 ;  ; Cu/St ; AU ; 12 ; kovav ; 26 
 3999 ; Лот монет Мальты (3шт) ; 1986-2004 ;  ; Al/Br ; VF/VF+ ; 10 ; miew77 ; 31 
 4000 ; Лот монет Финляндии, Молдовы, ГДР, Израиля, Польши, Литвы, Эстонии и Польши: 9шт ; 1953-1999 ;  ; Лат,Al,Cu-Ni ; F-VF/XF ; 16 ; miew77 ; 42 
 4001 ; Лот монет США: 6шт ; 1939-1975 ;  ; Cu-Ni ; VF+/VF-XF ; 11 ; valent77 ; 38 
 4002 ; Лот евромонет Нидерландов, Финляндии, Испании, Люксембурга, Австрии, Словении, Франции, Италии, Германии, Бельгии (10шт): 5 центов ; 2001-2011 ;  ; Cu/St ; XF/AU ; 38 ; Somysh ; 102 
 4003 ; Лот монет Тайваня: 3шт ;  ;  ; Cu-Ni,Br ; XF+ ; 14 ; Серж PirGS ; 102 
 4004 ; Лот монет Бразилии: 3шт ; 1986-1990 ;  ; St ; AU ; 9 ; L-nCapital ; 77 
 4005 ; Лот монет Великобритании, 1/2 пенни и фартинг (3шт) ; 1754,1777 ;  ; Cu ; F ; 52 ; Павлов75 ; 357 
 4006 ; Лот монет Непала: 6шт ;  ;  ; Cu-Ni,Лат,Al ; AU ; 38 ; ferrum ; 236 
 4007 ; Лот монет Непала: 3шт ;  ;  ; Al ; AU ; 24 ; 100924 ; 100 
 4008 ; Лот монет Греции: 3шт ; 1973-1984 ;  ; Cu-Ni,Al/Br ; VF-XF ; 10 ; Юбер ; 32 
