 5497 ; Бона иностранная. Иран ;  ;  ;  ;  ; 7 ; 312 ; 36 
 5214 ; Облигация ; 1992 ;  ;  ;  ; 7 ; 4758 ; 78 
 5215 ; Билет лотореи (9шт.) ;  ;  ;  ;  ; 32 ; Ustin ; 444 
 5216 ; Билет МММ (8шт.) ;  ;  ;  ;  ; 7 ; Olimpia ; 90 
 5217 ; Лот купонов ;  ;  ;  ;  ; 7 ; циркус ; 71 
 5218 ; Лот купонов ;  ;  ;  ;  ; 5 ; циркус ; 71 
 5219 ; Лот купонов ;  ;  ;  ;  ; 5 ; циркус ; 70 
 5220 ; Лот бон (4шт.) ;  ;  ;  ;  ; 19 ; 333985 ; 139 
 5221 ; 10000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 52 ; Ok203 ; 929 
 5222 ; 2 гривни ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 22 ; Ok203 ; 318 
 5223 ; 200 карбованцев, Ровно ; 1942 ;  ;  ;  ; 24 ; serg07_67 ; 1595 
 5224 ; 100 карбованцев, Ровно ; 1942 ;  ;  ;  ; 41 ; to-to ; 948 
 5225 ; 50 карбованцев, Ровно ; 1942 ;  ;  ;  ; 37 ; gladkochub ; 1087 
 5226 ; 10 карбованцев, Ровно ; 1942 ;  ;  ;  ; 26 ; oleg1129 ; 193 
 5227 ; 1 карбованец, Ровно ; 1942 ;  ;  ;  ; 25 ; serg07_67 ; 313 
 5228 ; Бона иностранная Украина ;  ;  ;  ;  ; 19 ; Wulf ; 1120 
 5229 ; Бона иностранная Украина ;  ;  ;  ; AU ; 21 ; Svarog_99 ; 397 
 5230 ; Бона иностранная Таджикистан ;  ;  ;  ; AU ; 19 ; alex241 ; 255 
 5231 ; Лот бон 3 шт. Киргизия ;  ;  ;  ; AU ; 21 ; sub215 ; 83 
 5232 ; Лот бон 2 шт. Киргизия ;  ;  ;  ; AU ; 10 ; Wulf ; 101 
 5233 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 44 ; Wulf ; 134 
 5234 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 17 ; камсигал ; 50 
 5235 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 12 ; sts ; 153 
 5236 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 24 ; Khab27 ; 79 
 5237 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 8 ; yuvg ; 155 
 5238 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 14 ; svv ; 157 
 5239 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 11 ; камсигал ; 153 
 5240 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 16 ; svv ; 308 
 5241 ; Бона иностранная Киргизия ;  ;  ;  ; AU ; 15 ; Wulf ; 301 
 5242 ; Бона иностранная Казахстан ;  ;  ;  ; AU ; 10 ; Ratmen ; 206 
 5243 ; Бона иностранная Казахстан ;  ;  ;  ; AU ; 6 ; yuvg ; 104 
 5244 ; Бона иностранная Казахстан ;  ;  ;  ; AU ; 8 ; Ratmen ; 153 
 5245 ; Бона иностранная Казахстан ;  ;  ;  ; AU ; 6 ; Ratmen ; 153 
 5246 ; Бона иностранная Казахстан ;  ;  ;  ; AU ; 6 ; bonipari ; 137 
 5147 ; 10000 рублей ; 1994 ; банкнота ;  ;  ; 22 ; egorov.ese ; 513 
 5148 ; 50000 рублей ; 1994 ; банкнота ;  ;  ; 39 ; egor73 ; 918 
 5149 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 49 ; Gad45 ; 700 
 5150 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 34 ; murman ; 503 
 5151 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 31 ; sts ; 541 
 5152 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 22 ; murman ; 568 
 5153 ; 10000 рублей ; 1995 ; банкнота ;  ;  ; 29 ; murman ; 408 
 5154 ; 1000 рублей ; 1995 ; банкнота ;  ;  ; 8 ; miha5855 ; 42 
 5155 ; 1000 рублей ; 1995 ; банкнота ;  ;  ; 5 ; 4758 ; 36 
 5156 ; 1000 рублей ; 1992 ; билет ;  ;  ; 19 ; гоша334 ; 139 
 5157 ; 5 рублей ; 1997 ; банкнота ;  ;  ; 51 ; doiu33 ; 467 
 5158 ; 10 рублей ; 1997 ; банкнота ;  ;  ; 20 ; cr2952 ; 165 
 5159 ; Лот бон: 10 рублей (модификация 2004г) 50шт ;  ;  ;  ; AU ; 25 ; Reichard ; 1142 
 5160 ; 50 рублей ; 1997 ; банкнота ;  ;  ; 50 ; ashep ; 303 
 5161 ; Лот бон 100 рублей Крым,2 шт ; 2015 ;  ;  ;  ; 20 ; Reichard ; 323 
 5162 ; Лот бон 100 рублей Крым,2 шт ; 2015 ;  ;  ;  ; 20 ; kvs ; 308 
 5163 ; Бона. 100 рублей. Крым и Севастополь. Серия КС ; 2015 ;  ;  ;  ; 22 ; aurin1 ; 155 
 5164 ; Бона. 100 рублей. Крым и Севастополь. Серия КС ; 2015 ;  ;  ;  ; 11 ; страус ; 155 
 5165 ; Бона. 100 рублей. Крым и Севастополь. Серия СК ; 2015 ;  ;  ;  ; 24 ; gorych ; 159 
 5166 ; Бона. 100 рублей. Крым и Севастополь. Серия СК ; 2015 ;  ;  ;  ; 11 ; EAL34 ; 163 
 5167 ; Бона. 100 рублей. Крым и Севастополь. Серия кс (замещение) ; 2015 ;  ;  ;  ; 40 ; priwet ; 591 
 5168 ; Талон "АРКТИКУГОЛЬ" 2 копейки ;  ;  ;  ;  ; 31 ; Моряк-собиратель ; 170 
 5169 ; Талон "АРКТИКУГОЛЬ" 3 копейки ;  ;  ;  ;  ; 11 ; Моряк-собиратель ; 170 
 5170 ; 5 облигаций на 625 рублей, Российский 3% золотой заём ; 1894 ;  ;  ;  ; 25 ; Ustin ; 888 
 5171 ; Облигация в 100 рублей, 5% заём ; 1914 ;  ;  ;  ; 33 ; vlad77 ; 1486 
 5172 ; Облигация на 2000 марок, Московско-Киево-Воронежской ж.д ; 1909 ;  ;  ;  ; 14 ; kehha ; 556 
 5173 ; Облигация в 100 рублей, 5 1/2% военный заём ; 1916 ;  ;  ;  ; 36 ; vlad77 ; 426 
 5174 ; Акция в 250 рублей, о-во Ермак ; 1899 ;  ;  ;  ; 38 ; kehha ; 556 
 5175 ; Акция в 250 рублей, Южно-русское днепровское металлургическое о-во ; 1900 ;  ;  ;  ; 22 ; Ustin ; 888 
 5176 ; Акция Николаев ; 1911 ;  ;  ;  ; 15 ; Ustin ; 440 
 5177 ; Акция. Киев ; 1905 ;  ;  ;  ; 15 ; Ustin ; 333 
 5178 ; Акция. Донецк ; 1899 ;  ;  ;  ; 21 ; Ustin ; 333 
 5179 ; Акция. Киев ; 1905 ;  ;  ;  ; 19 ; вулканолог ; 161 
 5180 ; Акция. Донецк ; 1895 ;  ;  ;  ; 15 ; Ustin ; 333 
 5181 ; Акция. Донецк ; 1895 ;  ;  ;  ; 17 ; вулканолог ; 230 
 5182 ; Облигация ; 1903 ;  ;  ;  ; 7 ; donbass ; 407 
 5183 ; Акция. Нефть. Баку ; 1908 ;  ;  ;  ; 23 ; Ustin ; 1003 
 5184 ; Облигация ; 1915 ;  ;  ;  ; 46 ; vlad77 ; 903 
 5185 ; Облигация ; 1880 ;  ;  ;  ; 107 ; 333985 ; 450 
 5186 ; Облигация ; 1909 ;  ;  ;  ; 27 ; Ustin ; 441 
 5187 ; Облигация ; 1909 ;  ;  ;  ; 11 ; Ustin ; 441 
 5188 ; Облигация ; 1867 ;  ;  ;  ; 29 ; vlad77 ; 605 
 5189 ; Облигация ; 1906 ;  ;  ;  ; 11 ; вулканолог ; 340 
 5190 ; Облигация ; 1867 ;  ;  ;  ; 13 ; вулканолог ; 422 
 5191 ; Акция в 100 крон, о-во Северный текстиль ; 1919 ;  ;  ;  ; 35 ; abrek112 ; 867 
 5192 ; 200 рублей ; 1917 ;  ;  ;  ; 11 ; гудзон ; 450 
 5193 ; 200 рублей. ; 1917 ;  ;  ;  ; 15 ; гудзон ; 450 
 5194 ; 200 рублей ; 1917 ;  ;  ;  ; 9 ; гудзон ; 450 
 5195 ; Облигация 500 рублей, укрепление обороны Союза ССР. ОБРАЗЕЦ ; 1937 ;  ;  ;  ; 44 ; p1a1v1 ; 29753 
 5196 ; Облигация ; 1943 ;  ;  ;  ; 13 ; Ok203 ; 712 
 5097 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; малиновка76 ; 532 
 5098 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 19 ; viv007 ; 153 
 5099 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 56 ; nedmax2009 ; 2070 
 5100 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 52 ; nedmax2009 ; 2080 
 5101 ; Лот бон 1 рубль, 25 штук в листе ;  ;  ;  ;  ; 43 ; вулканолог ; 2267 
 5102 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; гоша334 ; 509 
 5103 ; 250 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 42 ; Fliege1 ; 5553 
 5104 ; Лот бон России 4 шт ; 1922 ;  ;  ;  ; 38 ; nedmax2009 ; 2549 
 5105 ; 1 червонец ; 1926 ; Калманович, Карклин. Билет ;  ;  ; 16 ; ain ; 1036 
 5106 ; 1 червонец ; 1926 ; Калманович, Горбунов. Билет ;  ;  ; 35 ; vah ; 1224 
 5107 ; 5 червонцев ; 1928 ; Билет ;  ;  ; 51 ; nedmax2009 ; 13130 
 5108 ; 1 рубль золотом ; 1928 ; Гос.казначейские билеты СССР ;  ;  ; 44 ; Gyron ; 1456 
 5109 ; 1 червонец ; 1937 ; Билет ;  ;  ; 14 ; nedmax2009 ; 1298 
 5110 ; 3 червонца ; 1937 ; Билет ;  ;  ; 60 ; Chatsky ; 463 
 5111 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 24 ; murman ; 326 
 5112 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 34 ; AKrav ; 601 
 5113 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 100 ; nedmax2009 ; 2399 
 5114 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 54 ; nedmax2009 ; 612 
 5115 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 16 ; nedmax2009 ; 480 
 5116 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 53 ; murman ; 369 
 5117 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 22 ; bratss ; 352 
 5118 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 28 ; nedmax2009 ; 624 
 5119 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 19 ; nedmax2009 ; 692 
 5120 ; 10 рублей ; 1947 ; билет ;  ;  ; 19 ; nedmax2009 ; 692 
 5121 ; 10 рублей ; 1947 ; билет ;  ;  ; 27 ; serg07_67 ; 669 
 5122 ; 50 рублей ; 1947 ; билет ;  ;  ; 26 ; uz ; 1100 
 5123 ; 100 рублей ; 1947 ; билет ;  ;  ; 36 ; вулканолог ; 709 
 5124 ; 100 рублей ; 1947 ; билет ;  ;  ; 39 ; вулканолог ; 709 
 5125 ; Лот бон (6шт) ;  ;  ;  ;  ; 30 ; viv007 ; 1189 
 5126 ; Лот бон 2 шт ; 1937,47 ;  ;  ;  ; 43 ; вулканолог ; 580 
 5127 ; Лот бон 5 рублей, 2 шт ; 1961 ;  ;  ; AU ; 19 ; nedmax2009 ; 408 
 5128 ; Лот бон 50 рублей, 3 шт ; 1961-92 ;  ;  ;  ; 49 ; nedmax2009 ; 408 
 5129 ; 50 рублей ; 1961 ; билет ;  ;  ; 11 ; 333985 ; 77 
 5130 ; Лот бон 7 шт ; 1961-91 ;  ;  ;  ; 5 ; viv007 ; 101 
 5131 ; 200 рублей ; 1991 ; билет ;  ;  ; 16 ; гоша334 ; 510 
 5132 ; 500 рублей ; 1991 ; билет ;  ;  ; 19 ; X3.96rus ; 464 
 5133 ; 100 рублей ; 1991 ; билет ;  ;  ; 67 ; mercatel ; 113 
 5134 ; 100 рублей ; 1991 ; билет ;  ;  ; 62 ; mercatel ; 114 
 5135 ; 50 рублей ; 1991 ; билет ;  ;  ; 7 ; Korsar59 ; 99 
 5136 ; 10000 рублей ; 1992 ;  ;  ;  ; 81 ; s interesom ; 456 
 5137 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 76 ; mercatel ; 101 
 5138 ; 1000 рублей ; 1992 ; билет ;  ; AU ; 70 ; NSerN ; 239 
 5139 ; 200 рублей ; 1992 ; билет ;  ;  ; 5 ; гоша334 ; 110 
 5140 ; 50 рублей ; 1992 ; билет ;  ;  ; 7 ; гоша334 ; 111 
 5141 ; 10000 рублей ; 1992 ; банкнота ;  ;  ; 41 ; X3.96rus ; 344 
 5142 ; 5000 рублей ; 1993 ; банкнота ;  ;  ; 51 ; малиновка76 ; 1020 
 5143 ; 10000 рублей ; 1993 ; банкнота ;  ;  ; 29 ; egorov.ese ; 571 
 5144 ; 50000 рублей ; 1993 ; банкнота ;  ;  ; 38 ; evdiral ; 1733 
 5145 ; 5000 рублей ; 1994 ; банкнота ;  ;  ; 23 ; egorov.ese ; 1081 
 5146 ; 5000 рублей ; 1994 ; банкнота ;  ;  ; 20 ; pos ; 408 
 5047 ; Лот бон (3шт.) ;  ;  ;  ;  ; 23 ; Ustin ; 222 
 5048 ; 2 копейки. Квартблок ; 1917 ; Деньги-марки ;  ;  ; 27 ; egorov.ese ; 500 
 5049 ; 3 копейки. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 18 ; NSerN ; 410 
 5050 ; 10 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 16 ; NSerN ; 410 
 5051 ; 15 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 14 ; NSerN ; 388 
 5052 ; Лот бон россии 4 шт ;  ;  ;  ;  ; 72 ; nedmax2009 ; 725 
 5053 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 41 ; nedmax2009 ; 553 
 5054 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 15 ; rolan1 ; 340 
 5055 ; Лот бон 1000 рублей, 5 шт ; 1917 ;  ;  ;  ; 40 ; இ ; 1613 
 5056 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 30 ; nedmax2009 ; 169 
 5057 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 17 ; nedmax2009 ; 1134 
 5058 ; 100 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 26 ; nedmax2009 ; 1006 
 5059 ; 1 рубль ; 1919 ;  ;  ; AU ; 52 ; nedmax2009 ; 1942 
 5060 ; 100 рублей ; 1919 ;  ;  ;  ; 24 ; nedmax2009 ; 1900 
 5061 ; 1000 рублей ; 1919 ;  ;  ; AU ; 52 ; nedmax2009 ; 5410 
 5062 ; 5 копеек ;  ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ; AU ; 48 ; froloff ; 1530 
 5063 ; 10 копеек ;  ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ; AU ; 50 ; noviyok ; 1438 
 5064 ; 30 копеек ;  ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ; AU ; 44 ; froloff ; 2040 
 5065 ; 5 рублей ; 1920 ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 24 ; vlad77 ; 223 
 5066 ; 10 рублей ; 1920 ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 47 ; alex2016 ; 363 
 5067 ; 1 рубль ; 1920 ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 48 ; alex2016 ; 406 
 5068 ; 5 рублей ; 1920 ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 15 ; каРаЧун ; 793 
 5069 ; 10 рублей г.Елисаветград ; 1918 ;  ;  ;  ; 42 ; egorov.ese ; 2089 
 5070 ; 500 рублей ; 1920 ;  ;  ;  ; 29 ; Nastrom ; 179 
 5071 ; 500 рублей ; 1920 ;  ;  ;  ; 21 ; 312 ; 142 
 5072 ; Лот бон 500 рублей, 10 шт ; 1920 ;  ;  ;  ; 42 ; вулканолог ; 1888 
 5073 ; 50 копеек ;  ;  ;  ;  ; 23 ; nedmax2009 ; 612 
 5074 ; 50 копеек. Екатеринодар ;  ;  ;  ;  ; 39 ; sharapov.s21 ; 403 
 5075 ; 10000 рублей ; 1919 ;  ;  ;  ; 26 ; гудзон ; 306 
 5076 ; 10000 рублей ; 1919 ;  ;  ;  ; 8 ; гудзон ; 306 
 5077 ; 5000 рублей ; 1919 ;  ;  ;  ; 29 ; гудзон ; 308 
 5078 ; 1000 карбованцев ; 1918 ; Украина.Знак Державноi скарбицi ;  ; AU ; 42 ; nedmax2009 ; 1459 
 5079 ; 500 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 37 ; nedmax2009 ; 610 
 5080 ; 10000 рублей ; 1919 ; Армения ;  ;  ; 15 ; вулканолог ; 692 
 5081 ; 10000 рублей ; 1919 ; Армения ;  ;  ; 11 ; cboker ; 698 
 5082 ; 500 рублей ; 1919 ; Армения ;  ;  ; 27 ; вулканолог ; 759 
 5083 ; 100 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 30 ; 333985 ; 330 
 5084 ; 50 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 19 ; egorov.ese ; 1604 
 5085 ; 250 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 45 ; egorov.ese ; 2017 
 5086 ; 50 рублей ; 1919 ; Туркестан ;  ;  ; 22 ; 333985 ; 227 
 5087 ; 10 рублей ; 1918 ; Закавказье ;  ;  ; 32 ; sharapov.s21 ; 531 
 5088 ; 5 рублей ; 1918 ; Закавказье ;  ;  ; 26 ; sharapov.s21 ; 807 
 5089 ; 5 рублей ; 1919 ; Грузия ;  ;  ; 23 ; sharapov.s21 ; 612 
 5090 ; 1000 рублей ; 1920 ; Азербайджан ;  ;  ; 18 ; вулканолог ; 217 
 5091 ; 1 рубль ; 1918 ; Туркестан ;  ;  ; 22 ; Fliege1 ; 508 
 5092 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 24 ; SANGOLD1 ; 183 
 5093 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 28 ; Fliege1 ; 206 
 5094 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 66 ; nedmax2009 ; 1436 
 5095 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 31 ; den84 ; 1733 
 5096 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; aurin1 ; 400 
 4143 ; Лот монет Италии: 6шт ;  ;  ; Al,Al/Br,Би/м ; VF/XF ; 23 ; numis36 ; 50 
 4144 ; Лот монет Венгрии (19шт) ;  ;  ; Al/Br,Cu-Ni,Би/ ; VF/XF ; 14 ; елец ; 204 
 4145 ; Лот монет США (25шт) ;  ;  ; Cu-Ni ; VF-/VF+ ; 37 ; electra ; 179 
 4146 ; Лот монет Франции (25шт) ; 20 век ;  ; Al,ж/м,б/м ; VF-/XF ; 52 ; YAV71 ; 281 
 5001 ; 1 рубль ; 1895 ; вензель Н II ;  ;  ; 35 ; nedmax2009 ; 11224 
 5002 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; CoolHamster ; 563 
 5003 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; visitor ; 420 
 5004 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; CoolHamster ; 356 
 5005 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; nedmax2009 ; 611 
 5006 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; CoolHamster ; 611 
 5007 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; 4758 ; 255 
 5008 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 65 ; mercatel ; 395 
 5009 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; viv007 ; 277 
 5010 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; bva150979 ; 286 
 5011 ; 50 рублей ; 1899 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 54 ; apple ; 728 
 5012 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; miha5855 ; 107 
 5013 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; murman ; 140 
 5014 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; nedmax2009 ; 128 
 5015 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; viv007 ; 128 
 5016 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; Fliege1 ; 356 
 5017 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; страус ; 118 
 5018 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 27 ; NSerN ; 164 
