 6674 ; Часы  наручные Победа ПЧЗ с браслетом. ;  ;  ; Б/м ;  ; 9 ; basil ; 1530 
 6407 ; Капсулы для монет – 17 мм Quadrum NOTE, упаковка 10 шт. Leuchtturm, #343988 ;  ;  ;  ;  ; 14 ; кандрат ; 199 
 6408 ; Капсулы для монет – 18 мм Quadrum NOTE, упаковка 10 шт. Leuchtturm, #343995 ;  ;  ;  ;  ; 13 ; az717 ; 186 
 6409 ; Капсулы для монет – 18 мм Quadrum NOTE, упаковка 10 шт. Leuchtturm, #343995 ;  ;  ;  ;  ; 8 ; az717 ; 186 
 6231 ; Почтовая карточка. Волга ;  ;  ;  ;  ; 52 ; cucaracha ; 53 
 6232 ; Почтовая карточка. Ессентуки ;  ;  ;  ;  ; 44 ; Fortyna 12 ; 46 
 6233 ; Почтовая карточка. Виды и типы Китая ;  ;  ;  ;  ; 49 ; von_Schwarz ; 555 
 6234 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 8 ; Valera72 ; 57 
 6235 ; Почтовая карточка. Бухара ;  ;  ;  ;  ; 11 ; flutter ; 365 
 6236 ; Почтовая карточка. Мариинский институт ;  ;  ;  ;  ; 34 ; Arghh20 ; 517 
 6237 ; Почтовая карточка. Кисловодск ;  ;  ;  ;  ; 42 ; Fortyna 12 ; 135 
 6238 ; Почтовая карточка. Ширяево ;  ;  ;  ;  ; 9 ; flutter ; 318 
 6239 ; Почтовая карточка. Волга ;  ;  ;  ;  ; 8 ; лампедуза ; 153 
 6240 ; Почтовая карточка. Жигули ;  ;  ;  ;  ; 8 ; лампедуза ; 164 
 6241 ; Почтовая карточка. Волга ;  ;  ;  ;  ; 6 ; oliver ; 135 
 6242 ; Почтовая карточка. Храбрость и Милосердие ;  ;  ;  ;  ; 2 ; лена ; 30 
 6243 ; Почтовая карточка. Столовая ;  ;  ;  ;  ; 20 ; oliver ; 279 
 6244 ; Почтовая карточка. Привал арестантов ;  ;  ;  ;  ; 5 ; cucaracha ; 5 
 6245 ; Почтовая карточка ;  ;  ;  ;  ; 15 ; ZIMOGOR ; 234 
 6246 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; antiquar ; 200 
 6247 ; Почтовая карточка. Лот ( 3шт.) ;  ;  ;  ;  ; 11 ; coba ; 152 
 6248 ; Почтовая карточка. Лот ( 3шт.) ;  ;  ;  ;  ; 3 ; coba ; 152 
 6249 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 23 ; Сhatsky ; 429 
 6250 ; Фото визитка ;  ;  ;  ;  ; 3 ; Сhatsky ; 16 
 6251 ; Фотокарточка (СПб) ;  ;  ;  ;  ; 5 ; Сhatsky ; 43 
 6252 ; Почтовая карточка (Рейх, 1940г) ;  ;  ;  ;  ; 27 ; Сармат80 ; 63 
 6253 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 54 ; Мигрант ; 352 
 6254 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 51 ; oliver ; 469 
 6255 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 25 ; всыня ; 553 
 6256 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 41 ; Arghh20 ; 567 
 6257 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 39 ; oliver ; 393 
 6258 ; Почтовая карточка. Кавказ ;  ;  ;  ;  ; 36 ; QSL ; 230 
 6259 ; Почтовая карточка. Тверь ;  ;  ;  ;  ; 31 ; oliver ; 485 
 6260 ; Почтовая карточка. Кавказские типы ;  ;  ;  ;  ; 40 ; лена ; 373 
 6261 ; Почтовая карточка. Monrepos ;  ;  ;  ;  ; 34 ; flutter ; 567 
 6262 ; Почтовая карточка ;  ;  ;  ;  ; 12 ; suomi ; 555 
 6263 ; Почтовая карточка ;  ;  ;  ;  ; 41 ; suomi ; 505 
 6264 ; Почтовая карточка ;  ;  ;  ;  ; 20 ; suomi ; 1018 
 6265 ; Почтовая карточка. Одесса-Курорт "Хаджибей" ;  ;  ;  ;  ; 23 ; barsa15 ; 100 
 6266 ; Почтовая карточка. Ярославль ;  ;  ;  ;  ; 37 ; Fortyna 12 ; 357 
 6267 ; Почтовая карточка. Белгород ;  ;  ;  ;  ; 36 ; лампедуза ; 516 
 6268 ; Почтовая карточка. Казань ;  ;  ;  ;  ; 35 ; Fortyna 12 ; 301 
 6269 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 64 ; птичка16 ; 444 
 6270 ; Почтовая карточка. Торжок ;  ;  ;  ;  ; 32 ; oliver ; 800 
 6271 ; Почтовая карточка.  Ялта ;  ;  ;  ;  ; 20 ; barsa15 ; 141 
 6272 ; Почтовая карточка. Крым ;  ;  ;  ;  ; 56 ; RAPAN ; 233 
 6273 ; Почтовая карточка. С.-Петербургская застава ;  ;  ;  ;  ; 50 ; oliver ; 1038 
 6274 ; Почтовая карточка. Шаляпин в роли Годунова ; 1913 ;  ;  ;  ; 27 ; Руслан1981 ; 99 
 6275 ; Почтовая карточка до 1917 года. "Глинка" (Комитет для снаряжения экспедиций) ;  ;  ;  ;  ; 9 ; глок ; 51 
 6276 ; Лот почтовых карточек  (2 штуки) Изд. "Искусство" ; 1943 ;  ;  ;  ; 38 ; antiquar ; 592 
 6277 ; Почтовая карточка. "Удравшая находка", мастерская ЛССХ ; 1941 ;  ;  ;  ; 53 ; barsa15 ; 567 
 6278 ; Почтовая карточка. "Взрыв моста нашими разведчиками" ; 1942 ;  ;  ;  ; 61 ; Fortyna 12 ; 765 
 6279 ; Лот почтовых карточек  (2 штуки), изд. Л.Х.М. "Изорам" ; 1942 ;  ;  ;  ; 46 ; Fortyna 12 ; 561 
 6280 ; Лот почтовых карточек  (2 штуки)  "Фотохроника ТАСС", типография №2 ; 1942 ;  ;  ;  ; 26 ; Fortyna 12 ; 510 
 6137 ; Лот марок. Сцепки. 65 шт ;  ;  ;  ;  ; 82 ; ga2012 ; 700 
 6138 ; Лот марок. Вьетнам. 176 шт ;  ;  ;  ;  ; 50 ; Бигль ; 357 
 6139 ; Лот марок. Болгария. 148 шт ;  ;  ;  ;  ; 62 ; Мигрант ; 408 
 6140 ; Лот марок. СССР. 163 шт ;  ;  ;  ;  ; 107 ; Anatolij1947 ; 3588 
 6141 ; 5 листов марок ;  ;  ;  ;  ; 25 ; ксандр ; 173 
 6142 ; Лист марок ;  ;  ;  ;  ; 17 ; С улыбкой по жизни ; 163 
 6143 ; Лист марок ;  ;  ;  ;  ; 11 ; С улыбкой по жизни ; 57 
 6144 ; Лист марок ;  ;  ;  ;  ; 79 ; Приор ; 4182 
 6145 ; Лист марок ;  ;  ;  ;  ; 60 ; flutter ; 215 
 6146 ; Лист марок ;  ;  ;  ;  ; 89 ; Приор ; 2267 
 6147 ; 4 листа марок ;  ;  ;  ;  ; 66 ; Степан_81 ; 482 
 6148 ; Лист марок ;  ;  ;  ;  ; 55 ; tpls ; 165 
 6149 ; Лист марок ;  ;  ;  ;  ; 39 ; tpls ; 347 
 6150 ; Лист марок. 80 марок ;  ;  ;  ;  ; 38 ; gandy ; 269 
 6151 ; Лист марок. 72 марки ;  ;  ;  ;  ; 82 ; gandy ; 310 
 6152 ; Лот марок (30шт) Фауна ;  ;  ;  ;  ; 12 ; maymuse ; 153 
 6153 ; Лот марок (52шт) Морские обитатели ;  ;  ;  ;  ; 38 ; ga2012 ; 238 
 6154 ; Лот марок (76шт) Птицы. Альбом ;  ;  ;  ;  ; 25 ; птичка16 ; 516 
 6155 ; Годовой набор марок Таиланда 2000г. В буклете ;  ;  ;  ;  ; 9 ; SY_2009 ; 117 
 6156 ; Годовой набор марок Таиланда 2002г. В буклете ;  ;  ;  ;  ; 9 ; SY_2009 ; 117 
 6201 ; Почтовая карточка. Матильда Кшесинская ;  ;  ;  ;  ; 22 ; doc2 ; 500 
 6202 ; Почтовая карточка. Владимир Высоцкий ;  ;  ;  ;  ; 14 ; volkova21 ; 34 
 6203 ; Почтовая карточка с гашением и маркой ;  ;  ;  ;  ; 19 ; an78gg ; 134 
 6204 ; Почтовая карточка с гашением и маркой ;  ;  ;  ;  ; 19 ; an78gg ; 134 
 6205 ; Почтовая карточка. "Всадница" ; 1941 ;  ;  ;  ; 5 ; Аргонавт ; 12 
 6206 ; Фотокарточка ;  ;  ;  ;  ; 5 ; Аргонавт ; 22 
 6207 ; Фотокарточка. Ателье Л.Мавин/Б.Полити ; 1928 ;  ;  ;  ; 5 ; Аргонавт ; 34 
 6208 ; Фотокарточка. Выпускники авиационного полка 1 группы мотористов. Лен. Обл, г.Дно ; 1938 ;  ;  ;  ; 39 ; flutter ; 254 
 6209 ; Фотокарточка (Булла, г. Ленинград) ;  ;  ;  ;  ; 13 ; Gagarin ; 77 
 6210 ; Почтовая карточка ;  ;  ;  ;  ; 58 ; ZIMOGOR ; 509 
 6211 ; Почтовая карточка. Привет Кулаку ;  ;  ;  ;  ; 63 ; лена ; 500 
 6212 ; Почтовая карточка. Верхнеудинск ;  ;  ;  ;  ; 60 ; lsp25 ; 663 
 6213 ; Почтовая карточка. Верхнеудинск ;  ;  ;  ;  ; 68 ; Valera72 ; 769 
 6214 ; Почтовая карточка. На богомолье ;  ;  ;  ;  ; 26 ; Сармат80 ; 230 
 6215 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 34 ; Мигрант ; 387 
 6216 ; Почтовая карточка. С Праздником! ;  ;  ;  ;  ; 15 ; пмт79 ; 101 
 6217 ; Почтовая карточка. С Новым годом! ;  ;  ;  ;  ; 5 ; Аргонавт ; 68 
 6218 ; Почтовая карточка. Пасхальное утро на Волге ;  ;  ;  ;  ; 19 ; Valera72 ; 101 
 6219 ; Почтовая карточка ;  ;  ;  ;  ; 5 ; serg.g ; 51 
 6220 ; Почтовая карточка. С Новым годом! ;  ;  ;  ;  ; 15 ; RAPAN ; 172 
 6221 ; Лот фотокарточек (3 штуки) ;  ;  ;  ;  ; 7 ; Аргонавт ; 45 
 6222 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 21 ; cucaracha ; 128 
 6223 ; Лот почтовых карточек (6 штук) ;  ;  ;  ;  ; 21 ; Аргонавт ; 64 
 6224 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 28 ; Agava ; 577 
 6225 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 17 ; nikkk1 ; 159 
 6226 ; Почтовая карточка. Волга ;  ;  ;  ;  ; 13 ; flutter ; 197 
 6227 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 41 ; Arghh20 ; 412 
 6228 ; Почтовая карточка. Дальний ;  ;  ;  ;  ; 32 ; von_Schwarz ; 203 
 6229 ; Почтовая карточка. Дальний ;  ;  ;  ;  ; 24 ; von_Schwarz ; 255 
 6230 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; птичка16 ; 57 
 6087 ; Лот марок. Серия "Всероссийская сельскохозяйственная выставка в Москве". 1956. Чистые, без наклеек. 13 шт ;  ;  ;  ;  ; 15 ; Фрунзе ; 1168 
 6088 ; Лот блоков марок. Машины. 17 шт ;  ;  ;  ;  ; 46 ; roza77 ; 360 
 6089 ; Лот блоков марок. Корабли. 12 шт ;  ;  ;  ;  ; 33 ; sifirot ; 383 
 6090 ; Лот блоков марок. Собаки. 12 шт ;  ;  ;  ;  ; 53 ; Мигрант ; 371 
 6091 ; Лот блоков марок. Животные. 5 шт ;  ;  ;  ;  ; 35 ; maymuse ; 284 
 6092 ; Лот блоков марок. Авиация. 8 шт ;  ;  ;  ;  ; 39 ; doc2 ; 383 
 6093 ; Лот блоков марок. Динозавры. 9 шт ;  ;  ;  ;  ; 49 ; sifirot ; 383 
 6094 ; Лот блоков марок. Попугаи. 8 шт ;  ;  ;  ;  ; 33 ; птичка16 ; 320 
 6095 ; Лот блоков марок. Рыбы. 13 шт ;  ;  ;  ;  ; 37 ; sifirot ; 310 
 6096 ; Лот блоков марок. Птицы. 7 шт ;  ;  ;  ;  ; 42 ; птичка16 ; 363 
 6097 ; Лот блоков марок. Кошки. 6 шт ;  ;  ;  ;  ; 44 ; maymuse ; 257 
 6098 ; Буклет ;  ;  ;  ;  ; 22 ; an78gg ; 35 
 6099 ; Буклет ;  ;  ;  ;  ; 35 ; an78gg ; 155 
 6100 ; Лот марок. СССР ;  ;  ;  ;  ; 43 ; moneta1924 ; 1115 
 6101 ; Лот марок. Закавказье. 80 шт ;  ;  ;  ;  ; 58 ; Maxim914 ; 582 
 6102 ; Лот марок. Болгария. 113 шт ;  ;  ;  ;  ; 64 ; ксандр ; 650 
 6103 ; Лот марок. СССР. 40 шт + блок ;  ;  ;  ;  ; 77 ; electra ; 568 
 6104 ; Лот марок. СССР. 86 шт ;  ;  ;  ;  ; 72 ; electra ; 714 
 6105 ; Лот марок. СССР. 76 шт ;  ;  ;  ;  ; 62 ; gandy ; 1105 
 6106 ; Лот марок. Италия. 89 шт ;  ;  ;  ;  ; 67 ; Бигль ; 578 
 6107 ; Лот марок. Италия. 130 шт ;  ;  ;  ;  ; 57 ; moneta1924 ; 655 
 6108 ; Лот марок. 1961. 67 шт ;  ;  ;  ;  ; 65 ; gandy ; 881 
 6109 ; Лот марок. 123 шт ;  ;  ;  ;  ; 50 ; moneta1924 ; 912 
 6110 ; Лот марок. Италия. 91 шт ;  ;  ;  ;  ; 70 ; moneta1924 ; 657 
 6111 ; Лот марок мира. 200 гр ;  ;  ;  ;  ; 37 ; ga2012 ; 894 
 6112 ; Лот рекламных марок. ;  ;  ;  ;  ; 29 ; einmahl ; 72 
 6113 ; Лот рекламных марок. ;  ;  ;  ;  ; 21 ; einmahl ; 53 
 6114 ; Лот рекламных марок. ;  ;  ;  ;  ; 20 ; einmahl ; 63 
 6115 ; Лот марок. Дания. 224 шт ;  ;  ;  ;  ; 31 ; пасечник ; 143 
 6116 ; Лот марок. Польша. 159 шт + блок ;  ;  ;  ;  ; 63 ; ga2012 ; 184 
 6117 ; Лот марок. СССР. 145 шт ;  ;  ;  ;  ; 84 ; sifirot ; 2397 
 6118 ; Лот марок. Болгария. 159 шт + блок ;  ;  ;  ;  ; 33 ; flutter ; 373 
 6119 ; Лот марок. ГДР. 158 шт+ 4 блока + малый лист ;  ;  ;  ;  ; 50 ; QSL ; 525 
 6120 ; Лист рекламных марок ;  ;  ;  ;  ; 14 ; einmahl ; 79 
 6121 ; Лист марок ;  ;  ;  ;  ; 31 ; сортам70 ; 651 
 6122 ; Лист марок ;  ;  ;  ;  ; 29 ; сортам70 ; 1275 
 6123 ; 3 листа марок ;  ;  ;  ;  ; 50 ; Приор ; 2222 
 6124 ; Лист марок ;  ;  ;  ;  ; 73 ; tpls ; 1181 
 6125 ; 5 листов марок ;  ;  ;  ;  ; 43 ; jhtkk ; 122 
 6126 ; Лист марок ;  ;  ;  ;  ; 60 ; Приор ; 1478 
 6127 ; Лист марок ;  ;  ;  ;  ; 54 ; Приор ; 1813 
 6128 ; Лист марок ;  ;  ;  ;  ; 47 ; Мигрант ; 351 
 6129 ; Часть листа марок ;  ;  ;  ;  ; 47 ; einmahl ; 368 
 6130 ; Часть листа марок ;  ;  ;  ;  ; 39 ; Приор ; 521 
 6131 ; Часть листа марок ;  ;  ;  ;  ; 52 ; сортам70 ; 221 
 6132 ; Часть листа марок ;  ;  ;  ;  ; 56 ; einmahl ; 310 
 6133 ; Часть листа марок ;  ;  ;  ;  ; 65 ; Приор ; 459 
 6134 ; Лист рекламных марок ;  ;  ;  ;  ; 25 ; lenohota ; 61 
 6135 ; Лот марок. СССР. 79 шт ;  ;  ;  ;  ; 55 ; moneta1924 ; 1122 
 6136 ; Лот марок. Сцепки. 45 шт ;  ;  ;  ;  ; 49 ; hobby19 ; 395 
 6037 ; Лот марок. 4 шт ;  ;  ;  ;  ; 9 ; гоша334 ; 204 
 6038 ; Лот марок. 3шт ;  ;  ;  ;  ; 29 ; ксандр ; 102 
 6039 ; Лот марок. 3шт ;  ;  ;  ;  ; 14 ; Александр007 ; 62 
 6040 ; Лот марок Сан-Марино: 10шт ;  ;  ;  ;  ; 5 ; ксандр ; 57 
 6041 ; Лот марок Франции: 20шт ;  ;  ;  ;  ; 9 ; ксандр ; 86 
 6042 ; Лот марок Франции (Колонии): 15шт ;  ;  ;  ;  ; 16 ; sifirot ; 228 
 6043 ; Лот марок Испании: 20шт ;  ;  ;  ;  ; 10 ; maymuse ; 89 
 6044 ; Лот марок Испании: 12шт ;  ;  ;  ;  ; 8 ; 2128508 ; 102 
 6045 ; Лот марок Германии: 13шт ;  ;  ;  ;  ; 19 ; митяй ; 203 
 6046 ; Лот марок Германии: 13шт ;  ;  ;  ;  ; 23 ; hobby19 ; 742 
 6047 ; Блок марок Германии 3-й рейх ;  ;  ;  ;  ; 30 ; gandy ; 1259 
 6048 ; Лот марок. РСФСР. Стандарт. 1922-1923. 1/4 листа марок (25 марок). 12-я марка с ошибкой - номинал 70 руб. Чистые, без наклеек ;  ;  ;  ;  ; 18 ; Приор ; 3740 
 6049 ; Лот марок. Первая Всесоюзная сельскохозяйственная культурно-аграрная выставка в Москве. 2-е марки из серии - 1923. Чистые, без наклеек ;  ;  ;  ;  ; 16 ; пуся ; 340 
 6050 ; Квартблок марок. Почтово-благотворительный выпуск. "В помощь населению Ленинграда пострадавшему от наводнения". 1924. Тонкая бумага. Чистые, без наклеек ;  ;  ;  ;  ; 29 ; гоша334 ; 805 
 6051 ; Лот марок. "Дирижаблестроение". 1932. Линейка 12 1/4, линейка 13 3/4. Чистые, без наклеек. 2 шт ;  ;  ;  ;  ; 30 ; Приор ; 2720 
 6052 ; Марка. "15 лет Октябрьской революции". 1932. Чистая, без наклеек ;  ;  ;  ;  ; 19 ; ТПРААР5660 ; 1360 
 6053 ; Марка. "Падение Сихоте-Алинского метеорита (12.02.1947)". 1954. Гребенка 12 1/2:12. Разбито "П" в почта. Чистая, без наклеек ;  ;  ;  ;  ; 25 ; гоша334 ; 1254 
 6054 ; Марка. "Памяти Ци Байши". 1957. Зубцовая линейка 12 1/2. Чистая, без наклеек ;  ;  ;  ;  ; 18 ; Dimius ; 102 
