 5966 ; КПД США ; 1938 ;  ;  ;  ; 17 ; Либра ; 106 
 5578 ; 1000 злотых. Польша ; 1979 ;  ;  ; AU ; 15 ; alesjane ; 306 
 5579 ; 20000 донг. Вьетнам ;  ;  ;  ; AU ; 11 ; С Новым Годом ! ; 102 
 5580 ; 100000 донг. Вьетнам ;  ;  ;  ; AU ; 22 ; erwin ; 395 
 5581 ; 500 франков. Франция ;  ;  ;  ; AU ; 12 ; AndreY$pb ; 453 
 5582 ; Лот иностранных бон. Югославия ( 2 штуки) ;  ;  ;  ;  ; 13 ; 1999 ; 41 
 5583 ; 1 песо. Куба ; 1986 ;  ;  ; AU ; 38 ; KatekAviator ; 155 
 5584 ; 2 доллара. Белиз ; 2003 ;  ;  ; AU ; 7 ; 1999 ; 207 
 5585 ; 100  крон. Норвегия ;  ;  ;  ;  ; 46 ; dsp ; 1416 
 5586 ; 10 крон. Швеция ; 1971 ;  ;  ; AU ; 18 ; student1977 ; 114 
 5587 ; 10 крон. Швеция ;  ;  ;  ; AU ; 37 ; alesjane ; 153 
 5588 ; 5 крон. Швеция ; 1956 ;  ;  ; AU ; 15 ; alesjane ; 123 
 5589 ; 5 крон. Швеция ; 1981 ;  ;  ; AU ; 27 ; student1977 ; 130 
 5590 ; 50 франков. Франция ; 1982 ;  ;  ;  ; 20 ; 1gold ; 204 
 5591 ; Лот иностранных бон. (2 штуки) ;  ;  ;  ; AU ; 19 ; AndreY$pb ; 309 
 5592 ; 1 фунт. Гернси ;  ;  ;  ;  ; 28 ; lenohota ; 204 
 5593 ; 10000 манат. Туркменистан ; 1996 ;  ;  ; AU ; 11 ; С Новым Годом ! ; 429 
 5594 ; 10 пиастров. Египет ;  ;  ;  ;  ; 10 ; chiko ; 37 
 5595 ; Лот иностранных бон.  (3 штуки) ;  ;  ;  ;  ; 13 ; ZIMOGOR ; 227 
 5596 ; Лот иностранных бон. Югославия (3 штуки) ;  ;  ;  ;  ; 8 ; erwin ; 57 
 5497 ; 1 фунт. Шотландия ; 1988 ;  ;  ; AU ; 51 ; Mashinist019 ; 650 
 5498 ; 1000 франков. Франция ; 1943 ;  ;  ;  ; 19 ; murew ; 781 
 5499 ; 100 франков. Франция ; 1941 ;  ;  ;  ; 10 ; ястреб ; 341 
 5500 ; Лот бон иностранных. (2 шт.) ;  ;  ;  ;  ; 9 ; maks1 ; 233 
 5501 ; 100 эскудо. Португалия ; 1987 ;  ;  ;  ; 14 ; varelgi ; 114 
 5502 ; Лот бон иностранных. (2 шт.) ;  ;  ;  ;  ; 14 ; etwar55 ; 284 
 5503 ; Лот бон Италия. (2 шт.) ;  ;  ;  ;  ; 9 ; orlov2015 ; 114 
 5504 ; 100 шиллингов. Кения ; 1992 ;  ;  ;  ; 28 ; Моряк-собиратель ; 153 
 5505 ; 20 квача. Малави ; 1990 ;  ;  ;  ; 20 ; alesjane ; 420 
 5506 ; 50 франков. Гвинея ; 1960 ;  ;  ;  ; 44 ; ZIMOGOR ; 109 
 5507 ; 5 седи. Гана ; 1982 ;  ;  ; AU ; 47 ; AndreY$pb ; 228 
 5508 ; 1 динар. Ирак ;  ;  ;  ;  ; 24 ; alesjane ; 645 
 5509 ; 2 рупии. Мальдивы ;  ;  ;  ;  ; 42 ; archy ; 942 
 5510 ; 10 песо.Чили ;  ;  ;  ;  ; 11 ; heavy_fly ; 114 
 5511 ; 500 боливиано. Боливия ; 1928 ;  ;  ;  ; 29 ; alesjane ; 545 
 5512 ; 500 солей. Перу ; 1965 ;  ;  ;  ; 17 ; lenohota ; 444 
 5513 ; 5 рупий. Индонезия ;  ;  ;  ;  ; 21 ; vlad77 ; 413 
 5514 ; 50 риалов. Йемен ;  ;  ;  ;  ; 7 ; lenohota ; 78 
 5515 ; 100 песо. Мексика ; 2014 ;  ;  ; AU ; 15 ; AndreY$pb ; 400 
 5516 ; 1 доллар. Японская оккупация ;  ;  ;  ; AU ; 12 ; varelgi ; 102 
 5517 ; 10 центов. Индокитай ;  ;  ;  ;  ; 19 ; 2128508 ; 148 
 5518 ; 1 леоне. Сьерра-Леоне ; 1984 ;  ;  ; AU ; 30 ; AndreY$pb ; 227 
 5519 ; 50 шекелей. Израиль ; 1978 ;  ;  ; AU ; 19 ; varelgi ; 88 
 5520 ; 20 долларов. Карибы ;  ;  ;  ;  ; 10 ; smel ; 420 
 5521 ; 1 доллар. Австралия ;  ;  ;  ; AU ; 32 ; maks1 ; 209 
 5522 ; 5 пессо. Чили ;  ;  ;  ; AU ; 14 ; heavy_fly ; 114 
 5523 ; 1 боливиано. Боливия ; 1928 ;  ;  ; AU ; 36 ; 1879 ; 159 
 5524 ; Лот бон иностранных. (2 шт.) ;  ;  ;  ;  ; 17 ; chiko ; 81 
 5525 ; 5 динаров. Тунис ; 1980 ;  ;  ;  ; 18 ; Хромосян ; 340 
 5526 ; 100000 донгов. Вьетнам ;  ;  ;  ;  ; 8 ; Вася Рогов ; 264 
 5527 ; 20 шиллингов. Австрия ; 1956 ;  ;  ;  ; 13 ; lenohota ; 106 
 5528 ; 1000 крон. Австрия ; 1902 ;  ;  ;  ; 8 ; Азиат ; 204 
 5529 ; 25 марок. Эстония ; 1919 ;  ;  ;  ; 37 ; Sinbad69 ; 1224 
 5530 ; 100 марок. Эстония ; 1923 ;  ;  ;  ; 28 ; archy ; 1887 
 5531 ; 20 франков. Бельгия ; 1914 ;  ;  ;  ; 37 ; alesjane ; 3192 
 5532 ; 5 гульденов. Нидерланды ; 1966 ;  ;  ;  ; 13 ; lenohota ; 204 
 5533 ; 10 гульденов. Нидерланды ; 1940 ;  ;  ;  ; 39 ; alesjane ; 1781 
 5534 ; 100 гульденов. Нидерланды ; 1953 ;  ;  ;  ; 23 ; archy ; 1850 
 5535 ; 2,5 гульденов. Нидерланды ; 1938 ;  ;  ;  ; 13 ; lenohota ; 153 
 5536 ; 10 центов. Гонг-Конг ;  ;  ;  ;  ; 16 ; 2128508 ; 100 
 5537 ; 5 фунтов. Великобритания ;  ;  ;  ;  ; 35 ; Johnny Walker ; 1129 
 5538 ; 10 франков. Франция ; 1940 ;  ;  ;  ; 16 ; 1327 ; 151 
 5539 ; 100 франков. Франция ; 1979 ;  ;  ;  ; 22 ; lenohota ; 187 
 5540 ; 100 франков. Франция ; 1998 ;  ;  ;  ; 37 ; lenohota ; 211 
 5541 ; 50 франков. Франция ; 1997 ;  ;  ;  ; 11 ; SKeeper ; 113 
 5542 ; 100 шиллингов. Австрия ; 1960 ;  ;  ;  ; 19 ; lenohota ; 291 
 5543 ; 100 шиллингов. Австрия ; 1969 ;  ;  ;  ; 18 ; to-to ; 81 
 5544 ; 1000 эскудо. Португалия ; 1982 ;  ;  ;  ; 13 ; незнайка ; 131 
 5545 ; 10000 драхм. Греция ; 1995 ;  ;  ;  ; 13 ; dimon-2007 ; 340 
 5546 ; 20 марок. Германия ; 1948 ;  ;  ;  ; 23 ; MG ; 199 
 5447 ; 100 юаней. Китй ;  ;  ;  ;  ; 14 ; pref ; 114 
 5448 ; 500 юаней. Китай ;  ;  ;  ;  ; 13 ; прохожий ; 192 
 5449 ; Бона иностранная. Азия ;  ;  ;  ;  ; 13 ; 2128508 ; 816 
 5450 ; 5000 юаней. Китай ;  ;  ;  ;  ; 25 ; чукча ; 477 
 5451 ; 5000 юаней. Китай ;  ;  ;  ;  ; 19 ; прохожий ; 277 
 5452 ; Лот иностранных бон (2 штуки) ;  ;  ;  ;  ; 21 ; smel ; 720 
 5453 ; 5 сен. Япония. В холдере ZG ; 1944 ;  ;  ;  ; 47 ; чукча ; 425 
 5454 ; 50 рейхсмарок. Германия. Платёжное средство для военнослужащих Вермахта. В холдере ZG ; 1942 ;  ;  ;  ; 46 ; numizmat1975 ; 2392 
 5455 ; 10 талонов. Литва ;  ;  ;  ;  ; 33 ; XF ; 101 
 5456 ; 25 талонов. Литва ;  ;  ;  ;  ; 53 ; Марек ; 286 
 5457 ; 50 талонов. Литва ;  ;  ;  ; AU ; 29 ; 🍻 ; 2142 
 5458 ; 100 талонов. Литва ;  ;  ;  ;  ; 13 ; XF ; 244 
 5459 ; 5 крон. Швеция ; 1943 ;  ;  ; AU ; 35 ; tss ; 522 
 5460 ; 5 лир. Мальта ;  ;  ;  ;  ; 18 ; SKeeper ; 448 
 5461 ; 10 пиастров. Египет ; 1940 ;  ;  ;  ; 21 ; Sterh ; 366 
 5462 ; 50 франков. Тунис ; 1945 ;  ;  ;  ; 17 ; air ; 567 
 5463 ; 1/2 динара. Тунис ; 1965 ;  ;  ;  ; 22 ; air ; 227 
 5464 ; 5 динаров. Тунис ; 1983 ;  ;  ;  ; 30 ; Хромосян ; 315 
 5465 ; 25 центов. Маврикий ;  ;  ;  ;  ; 19 ; alesjane ; 1007 
 5466 ; 50 рупий. Маврикий ;  ;  ;  ;  ; 65 ; vlad77 ; 294 
 5467 ; 1000 франков. Руанда ; 1988 ;  ;  ;  ; 39 ; to-to ; 341 
 5468 ; 5000 франков. Руанда ; 1988 ;  ;  ;  ; 50 ; to-to ; 292 
 5469 ; 5000 заиров. Заир ; 1988 ;  ;  ; AU ; 22 ; С Новым Годом ! ; 234 
 5470 ; 10000 заиров. Заир ; 1989 ;  ;  ; AU ; 21 ; alesjane ; 305 
 5471 ; 50000 заиров. Заир ; 1991 ;  ;  ; AU ; 17 ; AndreY$pb ; 261 
 5472 ; 100000 заиров. Заир ; 1992 ;  ;  ; AU ; 26 ; AndreY$pb ; 259 
 5473 ; 1000000 заиров. Заир ; 1993 ;  ;  ; AU ; 24 ; AndreY$pb ; 391 
 5474 ; 500000000 долларов. Зимбабве ; 2008 ;  ;  ; AU ; 41 ; varelgi ; 313 
 5475 ; 250000000 долларов. Зимбабве ; 2008 ;  ;  ; AU ; 25 ; Serjd ; 245 
 5476 ; 100 млрд. Зимбабве ; 2008 ;  ;  ; AU ; 34 ; obr73 ; 340 
 5477 ; 2000 ари. Мадагаскар ;  ;  ;  ; AU ; 24 ; prostor.71 ; 119 
 5478 ; 2 пула. Ботсвана ;  ;  ;  ; AU ; 56 ; alesjane ; 956 
 5479 ; 10 пула. Ботсвана ;  ;  ;  ; AU ; 34 ; AndreY$pb ; 294 
 5480 ; 2 кина. Папуа Новая Гвинея ;  ;  ;  ; AU ; 25 ; KatekAviator ; 141 
 5481 ; 10 кина. Папуа Новая Гвинея ;  ;  ;  ; AU ; 30 ; AndreY$pb ; 125 
 5482 ; 10000 гульденов. Суринам ; 1997 ;  ;  ;  ; 38 ; alesjane ; 260 
 5483 ; 100 фунтов. Сирия ; 2009 ;  ;  ; AU ; 38 ; Папа с рацией ; 125 
 5484 ; 50 фунтов. Сирия ; 2009 ;  ;  ; AU ; 17 ; Папа с рацией ; 113 
 5485 ; 200 фунтов. Сирия ; 2009 ;  ;  ; AU ; 19 ; Папа с рацией ; 113 
 5486 ; 1 колон. Сальвадор ; 1980 ;  ;  ; AU ; 21 ; mirumir ; 318 
 5487 ; 2,5 гульдена. Нидерланды ; 1938 ;  ;  ;  ; 9 ; murew ; 334 
 5488 ; 2 лиры. Мальта ;  ;  ;  ;  ; 21 ; Вася Рогов ; 137 
 5489 ; 20 крон. Чехословакия ;  ;  ;  ;  ; 13 ; murew ; 227 
 5490 ; 2 песеты. Испания ; 1938 ;  ;  ;  ; 33 ; Папа с рацией ; 191 
 5491 ; 10 лир. Италия ; 1943 ;  ;  ;  ; 16 ; svokich ; 192 
 5492 ; 50 марок. Германия ; 1955 ;  ;  ;  ; 47 ; Краснодар ; 167 
 5493 ; 5 марок. Германия ; 1964 ;  ;  ;  ; 19 ; igor_otic ; 84 
 5494 ; 100 марок. Германия ; 1975 ;  ;  ;  ; 49 ; student1977 ; 255 
 5495 ; 20 марок. Германия ; 1975 ;  ;  ; AU ; 48 ; AndreY$pb ; 320 
 5496 ; 5 крон. Швеция ; 1969 ;  ;  ; AU ; 35 ; KatekAviator ; 184 
 5397 ; Бона иностранная. Непал ;  ;  ;  ; AU ; 5 ; гудзон ; 82 
 5398 ; Бона иностранная. Непал ;  ;  ;  ; AU ; 10 ; AndreY$pb ; 283 
 5399 ; Бона иностранная. Непал ;  ;  ;  ; AU ; 9 ; KatekAviator ; 294 
 5400 ; Бона иностранная. Турция ;  ;  ;  ; AU ; 10 ; lenohota ; 99 
 5401 ; Бона иностранная. Армения ;  ;  ;  ; AU ; 9 ; Хромосян ; 153 
 5402 ; Бона иностранная. Хорватия ;  ;  ;  ; AU ; 12 ; 1879 ; 102 
 5403 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 17 ; lenohota ; 190 
 5404 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 7 ; lenohota ; 153 
 5405 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 9 ; lenohota ; 153 
 5406 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 12 ; lenohota ; 215 
 5407 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 13 ; lenohota ; 204 
 5408 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 15 ; coinru ; 128 
 5409 ; Бона иностранная. Польша ;  ;  ;  ; AU ; 9 ; AndreY$pb ; 159 
 5410 ; Бона иностранная. Сербия ;  ;  ;  ;  ; 17 ; 1327 ; 126 
 5411 ; Бона иностранная. Сербия ;  ;  ;  ;  ; 13 ; С Новым Годом ! ; 114 
 5412 ; Бона иностранная. Сербия ;  ;  ;  ;  ; 11 ; lenohota ; 111 
 5413 ; Бона иностранная. Сербия ;  ;  ;  ;  ; 15 ; ZIMOGOR ; 101 
 5414 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 22 ; prostor.71 ; 125 
 5415 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 11 ; lenohota ; 204 
 5416 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 11 ; lenohota ; 357 
 5417 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 11 ; AEM ; 201 
 5418 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 23 ; ZIMOGOR ; 134 
 5419 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 19 ; lenohota ; 296 
 5420 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 6 ; lenohota ; 101 
 5421 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 11 ; lenohota ; 122 
 5422 ; Бона иностранная. Венгрия ;  ;  ;  ;  ; 13 ; С Новым Годом ! ; 227 
 5423 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 5 ; пара ; 45 
 5424 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 32 ; ZIMOGOR ; 116 
 5425 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 11 ; lenohota ; 99 
 5426 ; Бона иностранная. Мексика ;  ;  ;  ;  ; 18 ; SKeeper ; 340 
 5427 ; Бона иностранная. Мексика ;  ;  ;  ;  ; 3 ; пара ; 41 
 5428 ; Бона иностранная. Мексика ;  ;  ;  ;  ; 11 ; Jon Snow ; 67 
 5429 ; Бона иностранная. Мексика ;  ;  ;  ;  ; 4 ; пара ; 53 
 5430 ; Бона иностранная. Ливан ;  ;  ;  ;  ; 9 ; 333985 ; 194 
 5431 ; 10000 марок. Германия ; 1922 ;  ;  ;  ; 6 ; lenohota ; 33 
 5432 ; 5000 драхм. Греция ; 1932 ;  ;  ;  ; 9 ; mirumir ; 303 
 5433 ; 100 злотых. Польша ; 1934 ;  ;  ;  ; 19 ; murew ; 327 
 5434 ; 50 песо. Аргентина ;  ;  ;  ;  ; 33 ; SKeeper ; 216 
 5435 ; 500 динар. Сербия ; 2004 ;  ;  ; AU ; 20 ; alesjane ; 509 
 5436 ; Лот иностранных бон (2 штуки) Венесуэла ; 2009 ;  ;  ;  ; 5 ; Аврора ; 90 
 5437 ; 10000 тогрог. Монголия ; 2009 ;  ;  ;  ; 17 ; незнайка ; 316 
 5438 ; 10 долларов. Соломоновы острова ;  ;  ;  ;  ; 28 ; doc2 ; 163 
 5439 ; 5 динар. Судан ;  ;  ;  ;  ; 10 ; SKeeper ; 37 
 5440 ; 50000 интис. Перу ; 1988 ;  ;  ;  ; 31 ; SpAi ; 155 
 5441 ; 50 юаней. Китай ; 1948 ;  ;  ;  ; 24 ; uz ; 791 
 5442 ; 100 пиастров. Индокитай ;  ;  ;  ;  ; 9 ; М662 ; 232 
 5443 ; 20 крон. Чехословакия ; 1944 ;  ;  ;  ; 12 ; Jon Snow ; 101 
 5444 ; 5 песо. Мексика ; 1914 ;  ;  ;  ; 10 ; val_diver ; 147 
 5445 ; Бона иностранная. Китай ;  ;  ;  ;  ; 22 ; прохожий ; 465 
 5446 ; 50 центов. Китай ;  ;  ;  ;  ; 26 ; Краснодар ; 1001 
 5347 ; Бона иностранная. США ;  ;  ;  ;  ; 14 ; agentvovan ; 101 
 5348 ; Бона иностранная. США ;  ;  ;  ;  ; 47 ; vlkorchev ; 223 
 5349 ; Бона иностранная. США ;  ;  ;  ;  ; 47 ; Johnny Walker ; 203 
 5350 ; Бона иностранная. США ;  ;  ;  ;  ; 38 ; heavy_fly ; 160 
 5351 ; Бона иностранная. США ;  ;  ;  ;  ; 18 ; доллар  капут ; 129 
 5352 ; Бона иностранная. США ;  ;  ;  ;  ; 27 ; heavy_fly ; 128 
 5353 ; Бона иностранная. США ;  ;  ;  ;  ; 16 ; heavy_fly ; 128 
 5354 ; 2 доллара США ; 1976 ;  ;  ;  ; 54 ; HARDCOROV ; 344 
 5355 ; 5 долларов. США ; 1953 ;  ;  ;  ; 32 ; Johnny Walker ; 827 
 5356 ; 1 доллар США ; 1917 ;  ;  ;  ; 29 ; 2128508 ; 1517 
 5357 ; 50 долларов. Конфедеративные штаты Америки ; 1864 ;  ;  ; AU ; 44 ; Benrod ; 4974 
 5358 ; Лот долларов США (3 штуки) ;  ;  ;  ;  ; 20 ; evgens1 ; 262 
 5359 ; Пробный оттиск. 1 рубль. Приднестровская Молдавская Республика. В холдере ZG ; 2012 ;  ;  ;  ; 61 ; Ok203 ; 1011 
 5360 ; Пробный оттиск. 500 рублей. Приднестровская Молдавская Республика. В холдере ZG ; 2012 ;  ;  ;  ; 66 ; Ok203 ; 1097 
 5361 ; 50 рублей. Приднестровье.  В холдере ZG ; 2012 ;  ;  ;  ; 80 ; Ok203 ; 1016 
 5362 ; Рекламная банкнота. Гознак. "Божественная комедия" В холдере ZG ; 2007 ;  ;  ;  ; 45 ; froloff ; 2660 
 5363 ; Рекламная банкнота. Гознак. "60 лет Победы" В холдере ZG ; 205 ;  ;  ;  ; 38 ; froloff ; 1954 
 5364 ; Рекламная банкнота. Гознак. "Ф.Ф.Беллинсгаузен" В холдере ZG ;  ;  ;  ;  ; 29 ; S.A.P. ; 1332 
 5365 ; Рекламная банкнота. Гознак. "190 лет Гознаку" В холдере ZG ; 2008 ;  ;  ;  ; 42 ; froloff ; 2352 
 5366 ; Рекламная банкнота. Гознак. "Б.С.Якоби" В холдере ZG ;  ;  ;  ;  ; 42 ; froloff ; 1651 
 5367 ; Рекламная банкнота. Гознак. "И.Е.Репин" В холдере ZG ; 2004 ;  ;  ;  ; 51 ; froloff ; 3961 
 5368 ; Рекламная банкнота. Гознак. "Галина Уланова" В холдере ZG ;  ;  ;  ;  ; 41 ; froloff ; 2619 
 5369 ; Рекламная банкнота. Гознак. "300 лет Петергофу" В холдере ZG ; 2005 ;  ;  ;  ; 36 ; froloff ; 1787 
 5370 ; Рекламная банкнота. Гознак. "С.П.Королев" В холдере ZG ; 2007 ;  ;  ;  ; 38 ; froloff ; 3703 
 5371 ; 1 доллар. Армия США ;  ;  ;  ;  ; 15 ; Краснодар ; 331 
 5372 ; 5 центов. Армия США ;  ;  ;  ;  ; 17 ; Sky2 ; 239 
 5373 ; 5 долларов. Луизиана ; 1879 ;  ;  ;  ; 24 ; Sky2 ; 918 
 5374 ; 10 центов. Армия США ;  ;  ;  ;  ; 17 ; vlkorchev ; 234 
 5375 ; 5 центов. Армия США ;  ;  ;  ;  ; 29 ; svokich ; 493 
 5376 ; 10 центов. Армия США ;  ;  ;  ;  ; 29 ; svokich ; 506 
 5377 ; 10 центов. Армия США ;  ;  ;  ;  ; 19 ; vlkorchev ; 99 
