 5920 ; Бона иностранная. Пакистан ;  ;  ;  ;  ; 39 ; кварта ; 215 
 5341 ; Лот бон 2 шт ;  ;  ;  ;  ; 39 ; Sky2 ; 510 
 5342 ; Облигация в 187,5 рублей, Москово-Киево-Воронежской ж.д. ; 1903 ;  ;  ;  ; 9 ; я8844 ; 119 
 5343 ; Облигация 10 рублей ; 1937 ;  ;  ;  ; 18 ; cochu ; 227 
 5344 ; Пять облигаций, каждая в 125 рублей. Общество Юго-Западных железных дорог ; 1885 ;  ;  ;  ; 11 ; maks169 ; 306 
 5345 ; Облигация в 125 рублей. Общество Юго-Западных железных дорог ; 1885 ;  ;  ;  ; 16 ; DmitriPartei ; 211 
 5346 ; Облигация на 1000 марок. С купонами. Общество Московско-Курской железной дороги ; 1888 ;  ;  ;  ; 32 ; WCN ; 200 
 5347 ; Акция угледобывающего общества северного Донецка ; 1902 ;  ;  ;  ; 11 ; maks169 ; 306 
 5348 ; Акция угледобывающего общество Прохорова ; 1905 ;  ;  ;  ; 23 ; maks169 ; 347 
 5349 ; Облигация в 100 рублей. Общество Черноморской железной дороги ; 1916 ;  ;  ;  ; 5 ; von_Schwarz ; 360 
 5350 ; Облигация на 1000 марок. Общество Курско-Харьково-Азовской железной дороги ; 1889 ;  ;  ;  ; 27 ; maks169 ; 347 
 5351 ; Облигация на 1000 марок. Общество Юго-Восточных железных дорог ; 1897 ;  ;  ;  ; 19 ; maks169 ; 346 
 5352 ; Облигация в 187 рублей 50 копеек. Российский государственный заем ; 1906 ;  ;  ;  ; 19 ; maks169 ; 347 
 5353 ; Пять облигаций на 625 рублей золотом. Российское императорское правительство ; 1890 ;  ;  ;  ; 15 ; kont ; 467 
 5354 ; Лот ценных бумаг. Российская империя ; 1880-1885 ;  ;  ;  ; 17 ; maks169 ; 401 
 5355 ; Акция общества La Maquinsta Terrestrey Maritima. Испания ; 1948 ;  ;  ;  ; 11 ; Ivaanch77 ; 79 
 5356 ; Акция общества des Hamendes L.Lambert. Брюссель ; 1926 ;  ;  ;  ; 22 ; Варвар ; 53 
 5357 ; Лот ценных бумаг. Венгрия ; 20 век ;  ;  ;  ; 7 ; Варвар ; 32 
 5358 ; Лот ценных бумаг.Бельгия, Голландия ; 20 век ;  ;  ;  ; 5 ; cucher ; 32 
 5359 ; Лот талонов 2 шт. ;  ;  ;  ;  ; 15 ; kont ; 793 
 5360 ; Сертификат. Компания de Constantine ; 1901 ;  ;  ;  ; 5 ; boroda ; 53 
 5361 ; Акция в 250 франков. Общество производителей хлопка г.Сайгон ; 1924 ;  ;  ;  ; 7 ; Варвар ; 114 
 5362 ; Ордер на 10 облигаций. Греческое трамвайное общество ; 1963 ;  ;  ;  ; 3 ; boroda ; 32 
 5363 ; Ценная бумага. Общество "Contimine". Брюссель ; 1944 ;  ;  ;  ; 7 ; Варвар ; 114 
 5364 ; Акция компании "Tabacongo". Бельгийское Конго ; 1944 ;  ;  ;  ; 7 ; Варвар ; 114 
 5365 ; Акция международного общества Плантации и Финансы ; 1919 ;  ;  ;  ; 5 ; boroda ; 53 
 5366 ; Акция на 500 франков. Общество "Solomite" ; 1927 ;  ;  ;  ; 5 ; boroda ; 53 
 5367 ; Акция греческого общества производителей химической продукции. Афины ; 1974 ;  ;  ;  ; 5 ; boroda ; 32 
 5368 ; Облигация на 187 рублей 50 копеек. Общество Северо-Донецкой железной дороги ; 1908 ;  ;  ;  ; 18 ; F111A ; 272 
 5369 ; Акция в 250 рублей. Южно-Руссое Днепропетровское металлургическое общество ; 1898 ;  ;  ;  ; 9 ; 1177 ; 203 
 5370 ; Лотерейный билет. Вторая денежно-вещевая лотерея ; 1942 ;  ;  ;  ; 33 ; DmitriPartei ; 204 
 5371 ; Лотерейный билет. Четвертая денежно-вещевая лотерея ; 1944 ;  ;  ;  ; 14 ; АЕ22 ; 169 
 5372 ; Облигация на 50 рублей. Государственный внутренний выигрышный заем ; 1982 ;  ;  ;  ; 7 ; я8844 ; 82 
 5373 ; Лот ценных бумаг. СССР ;  ;  ;  ;  ; 13 ; kont ; 714 
 5374 ; 5 рублей ; 1919 ; Гос.кредитный билет "Северная Россия" ;  ;  ; 53 ; Псих ; 4023 
 5375 ; 3 червонца ; 1932 ; Билет ;  ;  ; 30 ; АЕ22 ; 1001 
 5376 ; 3 червонца ; 1932 ; Билет ;  ;  ; 47 ; molodes ; 873 
 5377 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; Fliege1 ; 70 
 5378 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; cucher ; 72 
 5379 ; Бона 100 рублей. Сочи 2014. Серия аа ;  ;  ;  ;  ; 15 ; Серж PirGS ; 217 
 5380 ; Бона 100 рублей. Сочи 2014. Серия аа ;  ;  ;  ;  ; 12 ; Серж PirGS ; 217 
 5381 ; Бона 100 рублей. Сочи 2014. Серия аа ;  ;  ;  ;  ; 12 ; Серж PirGS ; 217 
 5082 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ; AU ; 81 ; svv ; 4408 
 5083 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ; AU ; 51 ; torbey ; 4386 
 5084 ; 100 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ; AU ; 44 ; zx2014 ; 6122 
 5085 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 17 ; Evgen73 ; 306 
 5086 ; 5 рублей ; 1909 ; Денежные знаки ;  ; AU ; 25 ; Bad Russian ; 151 
 5087 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ; AU ; 34 ; мак-сим ; 929 
 5088 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 24 ; Evgen73 ; 404 
 5089 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 27 ; alkona ; 126 
 5090 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 16 ; musik ; 402 
 5091 ; 3 рубля ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 58 ; Fliege1 ; 13770 
 5092 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 48 ; амплей ; 13259 
 5093 ; 3 червонца ; 1932 ; Билет ;  ;  ; 44 ; 06031983 ; 4589 
 5094 ; 3 червонца ; 1937 ; Билет ;  ;  ; 17 ; гугл= ; 530 
 5095 ; 20 копеек. Лист 50 шт. ; 1915 ; Деньги-марки ;  ;  ; 40 ; sts ; 3114 
 5096 ; 15 копеек. Лист 50 шт. ; 1915 ; Деньги-марки ;  ;  ; 53 ; sts ; 3004 
 5097 ; 1000 рублей ; 1948 ;  ;  ;  ; 28 ; sher60 ; 2550 
 5098 ; 500 рублей ; 1947 ;  ;  ;  ; 12 ; 333985 ; 1532 
 5099 ; Купоны (15шт.) ;  ;  ;  ;  ; 10 ; cucher ; 57 
 5100 ; Облигация ; 1880 ;  ;  ;  ; 33 ; mart_si ; 387 
 5301 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; 6719 ; 1122 
 5302 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; Evgen73 ; 1000 
 5303 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 24 ; WCN ; 1428 
 5304 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 32 ; Evgen73 ; 600 
 5305 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 47 ; flutter ; 255 
 5306 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; Первозванный ; 301 
 5307 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 40 ; Первозванный ; 204 
 5308 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 31 ; папашаГарпагон ; 102 
 5309 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 19 ; папашаГарпагон ; 73 
 5310 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 21 ; Первозванный ; 90 
 5311 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; Первозванный ; 71 
 5312 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 11 ; Первозванный ; 69 
 5313 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 35 ; папашаГарпагон ; 318 
 5314 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 47 ; Evgen73 ; 453 
 5315 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 39 ; Первозванный ; 453 
 5316 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 40 ; Первозванный ; 453 
 5317 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 14 ; Polites ; 227 
 5318 ; 3 рубля ; 1919 ;  ;  ;  ; 19 ; ЛАВ-13 ; 567 
 5319 ; 50 рублей ; 1919 ;  ;  ;  ; 55 ; krut0803 ; 805 
 5320 ; 1000 рублей ; 1919 ;  ;  ;  ; 55 ; Псих ; 816 
 5321 ; 1000 рублей ; 1919 ;  ;  ;  ; 89 ; Псих ; 3814 
 5322 ; Бона 5 рублей г.Одесса ; 1917 ;  ;  ;  ; 47 ; Sky2 ; 694 
 5323 ; Бона 100 тенгов ;  ;  ;  ;  ; 19 ; maks169 ; 1389 
 5324 ; 25000 рублей ; 1923 ; Гос.денежные знаки СССР ;  ;  ; 51 ; амплей ; 13250 
 5325 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 65 ; zx2014 ; 2650 
 5326 ; Талон на 1 рубль "АРКТИКУГОЛЬ" ;  ;  ;  ;  ; 14 ; Ratmen ; 510 
 5327 ; Талон на 3 рубля  "АРКТИКУГОЛЬ" ;  ;  ;  ;  ; 15 ; жулик ; 421 
 5328 ; Талон на 5 рублей  "АРКТИКУГОЛЬ" ;  ;  ;  ;  ; 15 ; жулик ; 421 
 5329 ; Талон на  10 рублей  "АРКТИКУГОЛЬ" ;  ;  ;  ;  ; 25 ; kont ; 509 
 5330 ; Талон на  25 рублей  "АРКТИКУГОЛЬ" ;  ;  ;  ;  ; 12 ; von_Schwarz ; 509 
 5331 ; 1000 рублей ; 1919 ;  ;  ;  ; 21 ; bon15041980 ; 1163 
 5032 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 15 ; Evgen73 ; 100 
 5033 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; bakal73 ; 101 
 5034 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 9 ; alkona ; 70 
 5035 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; olancepok ; 155 
 5036 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 44 ; Zubrstroy ; 3800 
 5037 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 61 ; svv ; 5228 
 5038 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 21 ; Polites ; 261 
 5039 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 22 ; Первозванный ; 567 
 5040 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 18 ; Первозванный ; 568 
 5041 ; 45 копеек ;  ;  ;  ;  ; 4 ; ек ; 200 
 5042 ; 40 копеек ;  ;  ;  ;  ; 4 ; ек ; 200 
 5043 ; 80 копеек ;  ;  ;  ;  ; 4 ; ек ; 200 
 5044 ; 90 копеек ;  ;  ;  ;  ; 15 ; bon15041980 ; 261 
 5045 ; 50 копеек ;  ;  ;  ;  ; 5 ; bon15041980 ; 261 
 5046 ; 1 рубль ;  ;  ;  ;  ; 5 ; bon15041980 ; 261 
 5047 ; 5 рублей ;  ;  ;  ;  ; 5 ; bon15041980 ; 261 
 5048 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 10 ; flutter ; 261 
 5049 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 16 ; Region62 ; 1010 
 5050 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 11 ; jugla ; 900 
 5051 ; 100 рублей ; 1991 ; билет ;  ;  ; 13 ; Vebr ; 153 
 5052 ; 500 рублей ; 1992 ; билет ;  ;  ; 21 ; olorotitan ; 86 
 5053 ; 500 рублей ; 1992 ; билет ;  ;  ; 38 ; olorotitan ; 87 
 5054 ; 500 рублей ; 1991 ; билет ;  ;  ; 34 ; Vebr ; 301 
 5055 ; 500 рублей ; 1991 ; билет ;  ;  ; 13 ; жулик ; 500 
 5056 ; 1 червонец ; 1937 ; Билет ;  ;  ; 21 ; жулик ; 703 
 5057 ; 1 червонец ; 1937 ; Билет ;  ;  ; 16 ; СТАРПОМ ; 531 
 5058 ; 10 рублей. Чек ; 1961 ;  ;  ;  ; 24 ; жулик ; 500 
 5059 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 13 ; num ; 301 
 5060 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Evgen73 ; 100 
 5061 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Evgen73 ; 100 
 5062 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 36 ; flutter ; 163 
 5063 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; папашаГарпагон ; 101 
 5064 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 23 ; krut0803 ; 45 
 5065 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 22 ; Bad Russian ; 79 
 5066 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 11 ; Evgen73 ; 100 
 5067 ; 1 копейка. Квартблок ; 1917 ; Деньги-марки ;  ; AU ; 34 ; maxm812 ; 591 
 5068 ; 2 копейки. Квартблок ; 1917 ; Деньги-марки ;  ; AU ; 31 ; mart_si ; 614 
 5069 ; 3 копейки. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 50 ; Винни Пух ; 614 
 5070 ; 10 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 21 ; maxm812 ; 601 
 5071 ; 15 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 29 ; kdn7 ; 444 
 5072 ; 20 копеек. Квартблок ; 1915 ; Деньги-марки ;  ; AU ; 34 ; maxm812 ; 453 
 5073 ; 1 копейка ; 1924 ; Разменные казн.боны ;  ; AU ; 33 ; zx2014 ; 2928 
 5074 ; 100 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ; AU ; 17 ; мак-сим ; 1000 
 5075 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ; AU ; 34 ; мак-сим ; 680 
 5076 ; 100 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ; AU ; 32 ; мак-сим ; 680 
 5077 ; 3 рубля ; 1991 ; билет ;  ; AU ; 61 ; мак-сим ; 521 
 5078 ; 5 рублей ; 1991 ; билет ;  ; AU ; 29 ; мак-сим ; 521 
 5079 ; 100 рублей ; 1961 ;  ;  ; AU ; 48 ; мак-сим ; 509 
 5080 ; 100 рублей ; 1961 ;  ;  ; AU ; 54 ; krut0803 ; 499 
 5081 ; 10 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ; AU ; 33 ; сс400 ; 2805 
 4282 ; Лот монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2006 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 38 ; nivva ; 816 
 4283 ; Лот монет Италии: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2002 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 13 ; Ermak ; 264 
 4284 ; Лот монет Сан-Марино: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2006,2007 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 94 ; nivva ; 2015 
 4285 ; Лот монет Латвии: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2014 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 27 ; Syntez ; 408 
 4286 ; Лот монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2009 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 21 ; bva150979 ; 420 
 4287 ; Лот монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 1999-2007 ;  ; Би/м,Лат,Cu/St ; XF ; 18 ; u10257 ; 362 
 4288 ; Лот монет Кипра: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2008 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 30 ; Emelyanov_A ; 483 
 4289 ; Лот монет Словении: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2007 ;  ; Би/м,Лат,Cu/St ; AU ; 16 ; nivva ; 429 
 4290 ; Лот монет Нидерландов: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 1999-2001 ;  ; Би/м,Лат,Cu/St ; XF ; 15 ; nivva ; 389 
 4291 ; Лот монет Мальты: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2008 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 32 ; DVZ ; 431 
 4292 ; Лот монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2002-2007 ;  ; Би/м,Лат,Cu/St ; VF/XF ; 16 ; Emelyanov_A ; 377 
 4293 ; Лот монет Греции: 2,1 евро, 20,10,5,2,1 евроцента (7шт) ; 2002-2007 ;  ; Би/м,Лат,Cu/St ; XF ; 14 ; simonsimon ; 352 
 4294 ; Лот монет Финляндии:  2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2000-2005 ;  ; Би/м,Лат,Cu/St ; XF- ; 16 ; simonsimon ; 332 
 4295 ; Лот монет Португалии:  2,1 евро, 50,20,10,5,2,1 евроцента (8шт) ; 2002-2003 ;  ; Би/м,Лат,Cu/St ; XF/AU ; 17 ; nivva ; 612 
 4296 ; Лот монет Иностранных: 7шт ;  ;  ; Al/Br,Br ; VF/XF ; 15 ; Варвар ; 340 
 4297 ; Лот монет Румынии: 8шт ; 1882-1966 ;  ; Cu,Al/Br,Ni/Fe ; F/VF+ ; 17 ; Варвар ; 185 
 4298 ; Лот монет Мальты: 8шт ; 1972-1986 ;  ; Cu-Ni,Br ; VF ; 30 ; филипок ; 132 
 4299 ; Лот монет Франции: 6шт ; 1925-1988 ;  ; Cu-Ni,Al/Br,Ni ; VF-/XF ; 33 ; and1972 ; 104 
 4300 ; Лот монет Испании: 14шт ; 1957-1998 ;  ; Лат,Al,Cu-Ni ; VF/XF ; 23 ; and1972 ; 138 
 5001 ; 1 копейка ; 1917 ; Деньги-марки ;  ;  ; 29 ; ирренн ; 327 
 5002 ; 2 копейки ; 1917 ; Деньги-марки ;  ;  ; 9 ; ирренн ; 328 
 5003 ; 3 копейки ; 1915 ; Деньги-марки ;  ;  ; 24 ; kdn7 ; 227 
 5004 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 27 ; kdn7 ; 204 
 5005 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 13 ; kdn7 ; 204 
 5006 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 19 ; kdn7 ; 204 
 5007 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 53 ; alkona ; 255 
 5008 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 48 ; alkona ; 340 
 5009 ; 3 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 66 ; Evgen73 ; 500 
 5010 ; 20 рублей ; 1919 ; Денежные знаки ;  ;  ; 39 ; Vasilyi9 ; 115 
 5011 ; 25 пенни ; 1918 ;  ;  ;  ; 15 ; жулик ; 496 
 5012 ; 1000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 22 ; Polites ; 137 
 5013 ; 30 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 22 ; Evgen73 ; 300 
 5014 ; 60 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; flutter ; 408 
