 5940 ; Лот бон 2 шт. Болгария ; 1951 ;  ;  ;  ; 14 ; cr2952 ; 111 
 5087 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 31 ; antonekb08 ; 611 
 5088 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 44 ; ек ; 2552 
 5089 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 12 ; flutter ; 591 
 5090 ; 3 червонца ; 1932 ; Билет ;  ;  ; 25 ; ЛАВ-13 ; 1134 
 5091 ; 50 рублей ; 1919 ;  ;  ;  ; 33 ; пмт79 ; 1377 
 5092 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 38 ; Семирек ; 1505 
 5093 ; 100 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 40 ; жулик ; 1529 
 5094 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 54 ; кве ; 2255 
 5095 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 22 ; жулик ; 1700 
 5096 ; 3 рубля (Образец) ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 44 ; greedy ; 36000 
 5097 ; Лот бон (9шт.) ;  ;  ;  ;  ; 48 ; сортам70 ; 359 
 5098 ; Лот бон (10 шт.) ;  ;  ;  ;  ; 13 ; K.V.N. ; 151 
 5099 ; Облигация ; 1903 ;  ;  ;  ; 7 ; Dadon23 ; 220 
 5100 ; Облигация ; 1889 ;  ;  ;  ; 23 ; fillin ; 202 
 5101 ; 100 рублей ; 1947 ; билет ;  ;  ; 21 ; kuzma-1 ; 510 
 5102 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 42 ; flutter ; 543 
 5103 ; 3 червонца ; 1932 ; Билет ;  ;  ; 43 ; ЛАВ-13 ; 985 
 5104 ; 3 червонца ; 1932 ; Билет ;  ;  ; 60 ; glazo ; 1019 
 5105 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 37 ; collector64 ; 281 
 5106 ; 1 червонец ; 1937 ; Билет ;  ;  ; 24 ; alex241 ; 389 
 5107 ; 1000 рублей ; 1995 ; банкнота ;  ;  ; 37 ; puhetv ; 418 
 5108 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 23 ; zsefvg ; 204 
 5109 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 18 ; Leopold36 ; 212 
 5110 ; 50 рублей ; 1961 ; билет ;  ;  ; 21 ; iizikul ; 101 
 5111 ; 50 рублей ; 1961 ; билет ;  ;  ; 18 ; zsefvg ; 113 
 5112 ; Лот бон (6шт) ;  ;  ;  ;  ; 33 ; 8800 ; 306 
 5113 ; Лот бон (7шт) ;  ;  ;  ;  ; 30 ; DIMA 57 ; 378 
 5114 ; Бона 100 рублей. Сочи 2014. Серия Аа ;  ;  ;  ;  ; 35 ; alex1974 ; 306 
 5115 ; Бона 100 рублей. Сочи 2014. Серия Аа ;  ;  ;  ;  ; 30 ; 439 ; 255 
 5116 ; Бона 100 рублей. Сочи 2014. Серия аа ;  ;  ;  ;  ; 35 ; alex1974 ; 400 
 5117 ; Бона 100 рублей. Сочи 2014. Серия аа ;  ;  ;  ;  ; 20 ; Серж PirGS ; 207 
 5118 ; Бона 100 рублей. Сочи 2014. Серия АА ;  ;  ;  ;  ; 34 ; zev ; 408 
 5119 ; Бона 100 рублей. Сочи 2014. Серия АА ;  ;  ;  ;  ; 24 ; Серж PirGS ; 206 
 5120 ; Бона 100 рублей. Сочи 2014. Серия Аа ;  ;  ;  ;  ; 24 ; zev ; 240 
 5301 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 26 ; molodes ; 297 
 5302 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; орикс ; 425 
 5303 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 43 ; antonekb08 ; 192 
 5304 ; 10 рублей. 12 шт ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 57 ; verunk1 ; 2833 
 5305 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; ddimitris77 ; 214 
 5306 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 15 ; UT ; 295 
 5307 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; vizer ; 57 
 5308 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 39 ; ddimitris77 ; 153 
 5309 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 23 ; опохмелов ; 90 
 5310 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; XFAU ; 29 ; Sky2 ; 510 
 5311 ; Облигация 5 шт. на 125 рублей. Общество Владикавказской железной дороги ; 1894 ;  ;  ;  ; 24 ; Папа с рацией ; 318 
 5312 ; Купоны (36 шт) ;  ;  ;  ;  ; 30 ; collector64 ; 124 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Sky2 ; 161 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Павлов75 ; 63 
 5035 ; 5000 теньге ; 1920 ; Бухарская Республика ;  ;  ; 28 ; nb ; 1134 
 5036 ; 5000 рублей ; 1919 ;  ;  ;  ; 8 ; ъхз ; 669 
 5037 ; 1000 рублей ; 1919 ;  ;  ;  ; 9 ; ZIMOGOR ; 266 
 5038 ; 20000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 23 ; ЛАВ-13 ; 1111 
 5039 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; majkl ; 300 
 5040 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; kuzma-1 ; 510 
 5041 ; Талон на кофе ;  ;  ;  ;  ; 9 ; gelo ; 203 
 5042 ; Талон на сладости ;  ;  ;  ;  ; 6 ; gelo ; 203 
 5043 ; Талон на обед ;  ;  ;  ;  ; 5 ; gelo ; 203 
 5044 ; Талон на обед ;  ;  ;  ;  ; 5 ; gelo ; 203 
 5045 ; Талон на обед ;  ;  ;  ;  ; 5 ; gelo ; 203 
 5046 ; 15 копеек. Азербайджан ; 1918 ;  ;  ;  ; 23 ; ra_dar ; 1134 
 5047 ; 50 копеек ; 1918 ;  ;  ;  ; 16 ; flutter ; 500 
 5048 ; 50 копеек ; 1915 ;  ;  ;  ; 21 ; artmaks ; 96 
 5049 ; 25 рублей. Баку. ; 1918 ;  ;  ;  ; 17 ; flutter ; 501 
 5050 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 43 ; жулик ; 1841 
 5051 ; 1000 рублей ; 1995 ; банкнота ;  ;  ; 31 ; max5252 ; 532 
 5052 ; 500 рублей ; 1992 ; билет ;  ;  ; 11 ; Leopold36 ; 157 
 5053 ; 500 рублей ; 1992 ; билет ;  ;  ; 24 ; flutter ; 255 
 5054 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 24 ; Dadon23 ; 227 
 5055 ; 500 рублей ; 1991 ; билет ;  ;  ; 35 ; glazo ; 355 
 5056 ; 500 рублей ; 1991 ; билет ;  ;  ; 22 ; glazo ; 397 
 5057 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 23 ; SergeyAnatoljevich ; 299 
 5058 ; 250 рублей ; 1920 ;  ;  ;  ; 12 ; ъхз ; 516 
 5059 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 16 ; graff36alex ; 826 
 5060 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 24 ; glazo ; 809 
 5061 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 33 ; serg07_67 ; 466 
 5062 ; 100 рублей ; 1918 ;  ;  ;  ; 44 ; пмт79 ; 1179 
 5063 ; 100 рублей ; 1919 ;  ;  ;  ; 9 ; flutter ; 357 
 5064 ; 250 рублей ; 1918 ;  ;  ;  ; 14 ; val211 ; 320 
 5065 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 10 ; ЛАВ-13 ; 357 
 5066 ; 5 копеек ; 1989 ;  ;  ;  ; 16 ; iizikul ; 62 
 5067 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 17 ; glazo ; 117 
 5068 ; 500 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 31 ; ddimitris77 ; 144 
 5069 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 8 ; ddimitris77 ; 159 
 5070 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 16 ; iizikul ; 122 
 5071 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 25 ; лабрис ; 567 
 5072 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; glazo ; 163 
 5073 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 23 ; flutter ; 520 
 5074 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 21 ; Моряк-собиратель ; 337 
 5075 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 26 ; ЛАВ-13 ; 235 
 5076 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 30 ; жулик ; 1015 
 5077 ; 3 рубля ; 1918 ;  ;  ;  ; 16 ; flutter ; 465 
 5078 ; 25 рублей ; 1918 ;  ;  ;  ; 9 ; ъхз ; 357 
 5079 ; 5 рублей ; 1918 ;  ;  ;  ; 23 ; flutter ; 408 
 5080 ; 10 рублей. Одесса. ; 1917 ;  ;  ;  ; 17 ; bva150979 ; 255 
 5081 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; Fliege1 ; 816 
 5082 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 5 ; Фест ; 51 
 5083 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 8 ; 283 ; 51 
 5084 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 10 ; kuzma-1 ; 214 
 3702 ; Лот монет Германии: 10,5 пфеннигов (2шт) ; 1937,1938 ;  ; Al/Br ; F ; 19 ; randystorm ; 160 
 3703 ; Лот монет Малайя (9шт): 1 цент ; 1943-1945 ;  ; Br ; VF/XF ; 29 ; byrozka ; 567 
 3704 ; Лот монет Финляндии: 2шт ; 1924,1937 ;  ; Cu ; F-VF ; 9 ; ANGEL 23 ; 57 
 3705 ; Лот монет Словении (11шт): 5 толарей ; 1993-1997 ;  ; Лат ; XF+/AU ; 18 ; kornum ; 687 
 3706 ; Лот монет Польши (15шт): 2 злотых ; 2011-2014 ;  ; Лат ; XF/AU ; 46 ; Serg104 ; 740 
 3707 ; Лот иностранных монет (100шт) ;  ;  ; Cu/Ni,Al,Al/Br ; VF/XF+ ; 35 ; alexandr1968 ; 918 
 3708 ; Лот монет Австралии (6шт) ; 1969-1978 ;  ; Cu/Ni,Br ; XF ; 26 ; unix ; 136 
 3709 ; Лот монет Восточных Карибских штатов (4шт) ; 2000-2009 ;  ; Cu/Ni,Al ; VF+/XF+ ; 35 ; unix ; 111 
 3710 ; Лот монет Лесото (5шт) ; 1998 ;  ; Cui/Ni, Лат ; AU ; 63 ; кве ; 320 
 3711 ; Лот монет Испании (5шт) ; 1990-1997 ;  ; Cu/Ni ; VF/XF ; 37 ; u10257 ; 244 
 3712 ; Лот монет Зимбабве (4шт) ; 1987-1996 ;  ; Cu/Ni,Br ; VF/XF ; 47 ; unix ; 93 
 3713 ; Лот монет Исландии (7шт) ; 1958-1974 ;  ; Cu/Ni,Al/Br,Br ; XF/AU ; 24 ; VAM ; 204 
 3714 ; Лот монет Албании (4шт) ; 1988 ;  ; Al ; XF ; 37 ; doc2 ; 304 
 3715 ; Лот монет Германии (3шт) ; 1940-1943 ;  ; Zn ; VF- ; 24 ; randystorm ; 306 
 3716 ; Лот монет Испании (7шт): 5 песет ; 1993-1999 ;  ; Лат ; VF+/XF ; 30 ; Reverse ; 232 
 3717 ; Лот монет Испании (10шт): 25 песет ; 1991-1998 ;  ; Лат ; VF/XF ; 36 ; Reverse ; 510 
 5001 ; 1 копейка ; 1917 ; Деньги-марки ;  ;  ; 61 ; flutter ; 419 
 5002 ; 2 копейки ; 1917 ; Деньги-марки ;  ;  ; 62 ; flutter ; 419 
 5003 ; 3 копейки ; 1915 ; Деньги-марки ;  ;  ; 22 ; Павлов75 ; 153 
 5004 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 11 ; sneg ; 101 
 5005 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 10 ; ек ; 57 
 5006 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 15 ; ddimitris77 ; 70 
 5007 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 45 ; off ; 408 
 5008 ; 1 копейка ; 1976 ;  ;  ;  ; 13 ; iizikul ; 80 
 5009 ; 2 копейки ; 1976 ;  ;  ;  ; 23 ; iizikul ; 161 
 5010 ; 5 копеек ; 1976 ;  ;  ;  ; 17 ; iizikul ; 80 
 5011 ; 10 копеек ; 1976 ;  ;  ;  ; 19 ; iizikul ; 80 
 5012 ; 25 копеек ; 1976 ;  ;  ;  ; 23 ; iizikul ; 99 
 5013 ; 50 копеек ; 1976 ;  ;  ;  ; 37 ; val211 ; 113 
 5014 ; 50 рублей. Баку. ; 1918 ;  ;  ;  ; 22 ; flutter ; 567 
 5015 ; 25 рублей ; 1918 ; Азербайджан ;  ;  ; 41 ; пмт79 ; 1143 
 5016 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 32 ; unkas79 ; 450 
 5017 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 29 ; Ferros ; 408 
 5018 ; 100000 рублей ; 1922 ; Азербайджан ;  ;  ; 26 ; flutter ; 941 
 5019 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 17 ; wwn ; 359 
 5020 ; 25 рублей ; 1918 ;  ;  ;  ; 6 ; mefodin ; 204 
 5021 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 29 ; arko ; 286 
 5022 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; папашаГарпагон ; 151 
 5023 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 22 ; bonist-3A ; 235 
 5024 ; 3 червонца ; 1937 ; Билет ;  ;  ; 30 ; Серж PirGS ; 97 
 5025 ; 3 червонца ; 1937 ; Билет ;  ;  ; 22 ; graff36alex ; 227 
 5026 ; 10000 рублей ; 1921 ; Армения ;  ;  ; 66 ; ЛАВ-13 ; 686 
 5027 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; iizikul ; 123 
 5028 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; sneg ; 118 
 5029 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; majkl ; 61 
 5030 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; majkl ; 123 
 5031 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; 8800 ; 255 
 5032 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; Blixa37 ; 261 
 5033 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; majkl ; 226 
 5034 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; 8800 ; 254 
 3652 ; 1 пенни. Ирландия ; 1937 ;  ; Br ; VF+ ; 16 ; sneg ; 51 
 3653 ; 5 эре. Норвегия ; 1912 ;  ; Br ; VF-XF ; 8 ; natpulkovo ; 101 
 3654 ; 2-1/2 цента. Нидерланды ; 1894 ;  ; Br ; XF ; 62 ; Flagman ; 455 
 3655 ; 2 хеллера. Австрия ; 1893 ;  ; Br ; VF ; 14 ; sneg ; 51 
 3656 ; 1 сантим. Бельгия ; 1907 ;  ; Br ; VF+ ; 37 ; sneg ; 163 
 3657 ; 1 сантим. Латвия ; 1926 ;  ; Br ; VF+ ; 27 ; бывалый ; 453 
 3658 ; 1 цент США ; 1917 ;  ; Br ; VF ; 35 ; dim66 ; 189 
 3659 ; 1 пфенниг. Германия ; 1939J ;  ; Br ; VF-XF ; 52 ; maleevsw ; 1018 
 3660 ; 2 пфеннига. Веймар ; 1925A ;  ; Br ; XF- ; 14 ; DaMon15 ; 93 
 3661 ; 2 сенти. Эстония ; 1934 ;  ; Br ; VF+ ; 23 ; sibirian ; 68 
 3662 ; 1 эре. Дания ; 1912 ;  ; Br ; VF ; 13 ; yourius ; 163 
 3663 ; 2 раппен. Швейцария ; 1957 ;  ; Br ; AU ; 8 ; Шипк ; 36 
 3664 ; 1 пенни. Финляндия ; 1924 ;  ; Br ; AU ; 11 ; Масясик ; 33 
 3665 ; 1/2 скиллинга дания ; 1771 ;  ; Br ; F ; 66 ; кве ; 809 
 3666 ; 200 шиллингов. Австрия ; 1924 ;  ; Br ; VF ; 21 ; Xelper ; 93 
 3667 ; 10 евро. Франция. Nana. Коробка. Сертификат ; 2011 ;  ; Ag ; AU ; 31 ; kirkar ; 4194 
 3668 ; 10 евро. Сан-Марино. Римини. Коробка. Сертификат ; 2014 ;  ; Ag ; Proof ; 33 ; kirkar ; 3849 
 3669 ; 10 евро. Франция. Наполеон I. Коробка. Сертификат ; 2014 ;  ; Ag ; AU ; 62 ; kirkar ; 4652 
 3670 ; Набор монет Сан-Марино: 10,5 евро (2шт). Коробка, сертификат ; 2002 ;  ; Ag ; Proof ; 52 ; Фома ; 3814 
 3671 ; Набор монет Великобритании: 5,2,1 фунт, 50,20,10,5,2,1 пенс (9шт). Подарочная коробка ; 1996 ;  ; лат,Cu-Ni,Br ; Proof ; 54 ; sax ; 2084 
 3672 ; Набор монет "Всемирная выставка монет" с журналом: 30шт (печати разных стран) ;  ;  ; Cu-Ni,Cu-Zn,St, ; AU ; 15 ; факс ; 322 
 3673 ; Австралия. Коллекционный альбом олимпийских монет. Сидней 2000: 5 долларов (28шт). Буклет ; 2000 ;  ; Латунь ; Unc ; 35 ; sveta6369 ; 9580 
 3674 ; Лот монет Швейцарии: 1/2 франка (25шт). Все разные ; 1898-1967 ;  ; Ag ; VF-/XF+ ; 15 ; Serg104 ; 3184 
 3675 ; Набор монет Македонии (ФАО): 1,2,5 денаров (3шт). Упаковка ; 1995 ;  ; Латунь ; AU ; 16 ; Zorro-09 ; 186 
 3676 ; Набор монет Македонии: 50 дени, 1,2,5 денаров (4шт). Упаковка ; 1993 ;  ; Латунь ; AU ; 11 ; Zorro-09 ; 171 
 3677 ; Набор монет Японии (5шт): 100,50,10,5,1 йена ; 20в ;  ; Cu/Ni,Br,Al ; XF/XF+ ; 25 ; banks ; 225 
 3678 ; Набор монет Судана (7шт): 10,5,2 пиастра, 10,5,2,1 миллим ; 20в ;  ; Cu/Ni,Br ; XF/AU ; 116 ; кве ; 1698 
 3679 ; Набор монет Тайваня (3шт): 1 доллар, 50,10 центов ; 1960 ;  ; Cu/Ni,Al ; XF/AU ; 40 ; gusar ; 423 
 3680 ; Набор монет Норвегии (7шт): 1 крона, 50,25,10,5,2,1 эре ; 1964 ;  ; Cu/Ni,Br ; XF/AU ; 32 ; sax ; 320 
 3681 ; Набор монет Турции (6шт): 2 1/2, 1 лира, 25,10,5,1 куруш. ; 1965 ;  ; Ni/St,Br ; XF/AU ; 33 ; torbey ; 344 
 3682 ; Набор монет Тайланда (8шт): 10,5,1 бат, 50,25,10,5,1 сатанг. В буклете ;  ;  ; Би/м,Cu/Zni,Al/ ; AU ; 51 ; gusar ; 371 
 3683 ; Лот монет Болгарии (6шт) ; 1999,2000 ;  ; Cu/Ni, Лат ; AU ; 19 ; cr2952 ; 132 
 3684 ; Ролл монет Сан-Марино: 5 евроцентов (20шт) ;  ;  ; Cu/St ; AU ; 20 ; Лира Н ; 365 
 3685 ; 10 евро. Словакия. Коробка, сертификат ; 2013 ;  ; Ag ; Proof ; 51 ; Walther ; 2234 
 3686 ; Лот евроцентов: 50,20 евроцентов (12шт) ; 2000-2013 ;  ; Лат ; XF- ; 11 ; WhiteMouse ; 238 
 3687 ; Лот монет Болгарии: 5,1 лев, 50,20,5 стотинок (15шт) ; 1930-1974 ;  ; Cu-Zn,Cu-Ni ; VF-/VF ; 32 ; aziya11 ; 141 
 3688 ; Лот монет Европы (7шт) ; 1928-2006 ;  ; Ag,Cu/Ni,Cu ; F/VF ; 26 ; aziya11 ; 216 
 3689 ; Лот монет Востока (6шт). Отверстия ;  ;  ; Ag/ Cu ; VF-/VF ; 58 ; Серж PirGS ; 668 
 3690 ; Лот монет Украины (3шт): 1 гривна ; 2010-2012 ;  ; Лат ; XF ; 25 ; Xelper ; 147 
 3691 ; Лот монет Азербайджана: 1,3,5,10,20,50 капик (6шт) ; 2002 ;  ; Cu/St,Лат, би/м ; AU ; 43 ; collector64 ; 224 
 3692 ; Лот монет Польши (14шт) ; 1949-1990 ;  ; Cu/Ni,Al, Лат ; VF/XF ; 16 ; Масясик ; 101 
