 3190 ; Бона иностранная ;  ;  ;  ;  ; 18 ; 223355 ; 156 
 658 ; 2 пара-3 копейки  ; 1774 ; Валахия  ; Cu ; F+ ; 2 ; AGAT D ; 1000 
 659 ; 10 пенни ; 1900 ; Финляндия  ; Cu ; VF+ ; 17 ; o.k. ; 120 
 660 ; 10 пенни ; 1915 ; Финляндия  ; Cu ; XF ; 27 ; maks169 ; 135 
 661 ; 10 пенни ; 1916 ; Финляндия  ; Cu ; XF ; 21 ; джон007 ; 102 
 662 ; 10 пенни. Вензель ; 1917 ; Финляндия  ; Cu ; VF-XF ; 26 ; tdp ; 410 
 663 ; 10 пенни ; 1917 ; Финляндия. Орёл  ; Cu ; XF- ; 29 ; vc57 ; 357 
 664 ; 5 пенни ; 1901 ; Финляндия  ; Cu ; VF+ ; 22 ; o.k. ; 104 
 665 ; 5 пенни ; 1915 ; Финляндия  ; Cu ; XF ; 18 ; maks169 ; 101 
 666 ; 5 пенни ; 1916 ; Финляндия  ; Cu ; XF+ ; 18 ; lelik35 ; 79 
 667 ; 5 пенни ; 1917 ; Финляндия. Орёл  ; Cu ; XF ; 10 ; tt ; 267 
 668 ; 1 пенни ; 1883 ; Финляндия  ; Cu ; XF ; 21 ; Girus_ ; 600 
 669 ; 1 пенни ; 1900 ; Финляндия  ; Cu ; XF+ ; 15 ; Данила ; 214 
 670 ; 1 пенни ; 1914 ; Финляндия  ; Cu ; XF ; 17 ; нумизмат ; 61 
 671 ; 1 пенни ; 1915 ; Финляндия  ; Cu ; XF+ ; 21 ; asru ; 45 
 672 ; 1 пенни ; 1916 ; Финляндия  ; Cu ; XF ; 31 ; нумизмат ; 81 
 841 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Ф ; Ag ; VF-XF ; 4 ; AGAT D ; 5202 
 842 ; Денга. Московское Великое кн-во. Князь Иван III Васильевич ; 1462-1505 ;  ; Ag ; VF+ ; 4 ; astronotus ; 2247 
 843 ; Денга. Суздальско-Нижегородское Великое кн-во. ; XVв ;  ; Ag ; VF- ; 1 ; AGAT D ; 500 
 844 ; Денга. Суздальско-Нижегородское Великое кн-во.Князь Даниил Борисович ; XVв ;  ; Ag ; VF ; 26 ; astronotus ; 903 
 845 ; Денга. Суздальско-Нижегородское Великое кн-во ; XVв ;  ; Ag ; VF- ; 2 ; нумизмат ; 3000 
 846 ; Денга. Суздальско-Нижегородское Великое кн-во ; XVв ;  ; Ag ; VF ; 59 ; Luidor ; 1202 
 847 ; Денга. Суздальско-Нижегородское Великое кн-во ; XVв ;  ; Ag ; VF ; 35 ; кузин ; 810 
 848 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF- ; 35 ; gors ; 612 
 849 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF- ; 49 ; Luidor ; 1326 
 850 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF- ; 47 ; Luidor ; 768 
 851 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF- ; 54 ; klad120 ; 3059 
 852 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF- ; 25 ; Luidor ; 918 
 853 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден. ; Ag ; VF-XF ; 54 ; zoom30 ; 596 
 854 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денеж ; Ag ; VF- ; 25 ; gors ; 216 
 855 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский  ; Cu ; VF- ; 51 ; кабан ; 180 
 856 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден. ; Ag ; VF- ; 33 ; Bayun48 ; 230 
 857 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден. ; Ag ; VF ; 16 ; eselov ; 226 
 858 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден. ; Ag ; VF ; 38 ; eselov ; 220 
 859 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF- ; 5 ; ZAA_44 ; 112 
 860 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 15 ; kay2 ; 101 
 861 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 3 ; kay2 ; 90 
 862 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 18 ; кабан ; 82 
 863 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 20 ; Bayun48 ; 79 
 864 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 6 ; zero ; 92 
 865 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 8 ; кабан ; 72 
 866 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF ; 25 ; klad120 ; 1836 
 867 ; Денга ; 1425-1462 ; Василий Васильевич(Темный)  ; Ag ; VF+ ; 19 ; sorry ; 515 
 868 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) ; Ag ; F-VF ; 8 ; priwet ; 453 
 869 ; Денга ; XVв ; Суздальско-Нижегородское Княже ; Ag ; VF ; 11 ; astronotus ; 1734 
 870 ; Полушка ; 1533-1584 ; Иван IV Васильевич  ; Ag ; F-VF ; 42 ; Bayun48 ; 306 
 871 ; Пуло. Великое кн-во Тверское ; 15в ;  ; Cu ; F ; 21 ; Bayun48 ; 42 
 604 ; Денга ; 1792 ; КМ  ; Cu ; F+ ; 30 ; кабан ; 2550 
 605 ; Денга ; 1793 ; ЕМ  ; Cu ; VF- ; 60 ; lchernata ; 2042 
 606 ; Денга ; 1793 ; КМ  ; Cu ; F-VF ; 3 ; кабан ; 510 
 607 ; Денга ; 1795 ; КМ  ; Cu ; F-VF ; 10 ; А25 ; 1134 
 608 ; Денга ; 1796 ; ЕМ  ; Cu ; F-VF ; 14 ; lchernata ; 2040 
 609 ; Деньга ; 1797 ; АМ  ; Cu ; F-VF ; 14 ; PSP ; 816 
 610 ; Деньга ; 1798 ; ЕМ  ; Cu ; F-VF ; 25 ; PSP ; 295 
 611 ; Деньга ; 1798 ; АМ  ; Cu ; F ; 157 ; А25 ; 1432 
 612 ; Деньга ; 1805 ; ЕМ  ; Cu ; F-VF ; 8 ; AGAT D ; 25000 
 613 ; Деньга ; 1819 ; ЕМ НМ  ; Cu ; F-VF ; 14 ; xabib ; 228 
 614 ; 1/2 копейки ; 1840 ; ЕМ  ; Cu ; VF- ; 20 ; solder13 ; 122 
 615 ; 1/2 копейки ; 1840 ; ЕМ  ; Cu ; F-VF ; 1 ; AGAT D ; 350 
 616 ; 1/2 копейки ; 1840 ; СПМ  ; Cu ; F-VF ; 1 ; AGAT D ; 350 
 617 ; 1/2 копейки ; 1841 ; ЕМ  ; Cu ; VF- ; 27 ; neman100 ; 786 
 618 ; Денежка ; 1852 ; ЕМ  ; Cu ; F-VF ; 66 ; Blagorodie ; 223 
 619 ; Денежка ; 1853 ; ЕМ  ; Cu ; VF- ; 1 ; AGAT D ; 1000 
 620 ; Денежка ; 1855 ; ЕМ  ; Cu ; VF+ ; 22 ; fanil ; 1520 
 621 ; 1/2 копейки ; 1898 ; СПБ  ; Cu ; VF+ ; 28 ; marat-vojag ; 63 
 622 ; 1/2 копейки ; 1899 ; СПБ  ; Cu ; F-VF ; 24 ; iceman ; 52 
 623 ; 1/2 копейки ; 1900 ; СПБ  ; Cu ; F-VF ; 14 ; mag ; 78 
 624 ; 1/2 копейки ; 1909 ; СПБ  ; Cu ; VF-XF ; 29 ; mag ; 183 
 625 ; 1/2 копейки ; 1911 ; СПБ  ; Cu ; XF- ; 18 ; RF ; 107 
 626 ; 1/2 копейки ; 1911 ; СПБ  ; Cu ; XF- ; 33 ; marat-vojag ; 101 
 627 ; 1/2 копейки ; 1912 ; СПБ  ; Cu ; XF+ ; 43 ; mag ; 134 
 628 ; 1/2 копейки ; 1912 ; СПБ  ; Cu ; VF+ ; 37 ; papa3 ; 152 
 629 ; 1/2 копейки ; 1912 ; СПБ  ; Cu ; VF- ; 24 ; torandrey ; 44 
 630 ; 1/2 копейки ; 1913 ; СПБ  ; Cu ; XF+ ; 24 ; operses ; 161 
 631 ; 1/2 копейки ; 1914 ; СПБ  ; Cu ; XF ; 32 ; mag ; 227 
 632 ; Полушка ; 1707 ;  ; Cu ; F+ ; 7 ; AGAT D ; 2000 
 633 ; Полушка ; 1713 ;  ; Cu ; F-VF ; 10 ; Girus_ ; 2763 
 634 ; Полушка ; 1720 ; НД  ; Cu ; F-VF ; 48 ; lchernata ; 285 
 635 ; Полушка. Брак чеканки ; 1734 ;  ; Cu ; VF- ; 42 ; foma71 ; 1296 
 636 ; Полушка ; 1735 ;  ; Cu ; VF- ; 13 ; tss ; 84 
 637 ; Полушка ; 1737 ;  ; Cu ; VF ; 103 ; neman100 ; 1328 
 638 ; Полушка ; 173? ;  ; Cu ; F+ ; 5 ; operses ; 55 
 639 ; Полушка ; 1743 ;  ; Cu ; VF- ; 90 ; leo 2 ; 2922 
 640 ; Полушка ; 1751 ;  ; Cu ; F-VF ; 3 ; 100924 ; 306 
 641 ; Полушка ; 1757 ;  ; Cu ; VF- ; 17 ; SSK ; 755 
 642 ; Полушка ; 1767 ; ЕМ  ; Cu ; F+ ; 8 ; Annigilator ; 292 
 643 ; Полушка ; 1768 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 21 ; SSK ; 690 
 644 ; Полушка ; 1769 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 46 ; xabib ; 827 
 645 ; Полушка ; 1770 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 47 ; кабан ; 1122 
 646 ; Полушка ; 1771 ; ЕМ  ; Cu ; VF ; 1 ; AGAT D ; 500 
 647 ; Полушка ; 1771 ; "КМ ""Сибирь"" " ; Cu ; F+ ; 31 ; кабан ; 1593 
 648 ; Полушка ; 1772 ; "КМ ""Сибирь"" " ; Cu ; F ; 3 ; bitdvd ; 153 
 649 ; Полушка ; 1773 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 21 ; кабан ; 2244 
 650 ; Полушка ; 1775 ; ЕМ  ; Cu ; F+ ; 29 ; кабан ; 2507 
 651 ; Полушка ; 1786 ; ЕМ  ; Cu ; F+ ; 54 ; alisa ; 1334 
 652 ; Полушка ; 1788 ; КМ  ; Cu ; F ; 50 ; fanil ; 1986 
 653 ; Полушка ; 1792 ; КМ  ; Cu ; VF- ; 58 ; neman100 ; 4550 
 554 ; Копейка ; 1858 ; ВМ Венз.уже  ; Cu ; F-VF ; 11 ; fanil ; 1726 
 555 ; Копейка ; 1861 ; ЕМ  ; Cu ; F-VF ; 3 ; sergfokin ; 313 
 556 ; Копейка ; 1863 ; ЕМ  ; Cu ; F-VF ; 56 ; Пионер ; 208 
 557 ; Копейка ; 1865 ; ЕМ  ; Cu ; F-VF ; 1 ; AGAT D ; 300 
 558 ; Копейка ; 1898 ; СПБ  ; Cu ; F ; 12 ; alex995 ; 21 
 559 ; Копейка ; 1899 ; СПБ  ; Cu ; F ; 4 ; alex995 ; 21 
 560 ; Копейка ; 1903 ; СПБ  ; Cu ; F+ ; 5 ; Assa_77 ; 22 
 561 ; Копейка ; 1905 ; СПБ  ; Cu ; F-VF ; 8 ; alex995 ; 36 
 562 ; Копейка ; 1910 ; СПБ  ; Cu ; VF ; 6 ; iceman ; 32 
 563 ; Копейка ; 1911 ; СПБ  ; Cu ; VF- ; 11 ; rtdmsm ; 32 
 564 ; Копейка ; 1912 ; СПБ  ; Cu ; VF-XF ; 9 ; sergfokin ; 42 
 565 ; Копейка ; 1913 ; СПБ  ; Cu ; VF+ ; 21 ; rtdmsm ; 51 
 566 ; Копейка ; 1914 ; СПБ  ; Cu ; XF- ; 5 ; sergfokin ; 32 
 567 ; Копейка ; 1914 ; СПБ  ; Cu ; VF+ ; 5 ; Assa_77 ; 32 
 568 ; Копейка ; 1915 ;  ; Cu ; AU ; 6 ; operses ; 114 
 569 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 5 ; Assa_77 ; 32 
 570 ; Копейка ; 1915 ;  ; Cu ; VF ; 5 ; Assa_77 ; 32 
 571 ; Денга ; 1705 ;  ; Cu ; F+ ; 22 ; Girus_ ; 1500 
 572 ; Денга ; 1714 ;  ; Cu ; F+ ; 4 ; AGAT D ; 1041 
 573 ; Денга ; 18 век ;  ; Cu ; F+ ; 4 ; кабан ; 563 
 574 ; Денга ; 1731 ;  ; Cu ; VF+ ; 47 ; Peugene ; 227 
 575 ; Денга ; 1731 ;  ; Cu ; VF- ; 30 ; leo 2 ; 227 
 576 ; Денга ; 1731 ;  ; Cu ; F+ ; 4 ; assa ; 42 
 577 ; Денга ; 1734 ;  ; Cu ; F+ ; 22 ; хруст ; 75 
 578 ; Денга ; 1735 ;  ; Cu ; F+ ; 5 ; assa ; 54 
 579 ; Денга ; 1738 ;  ; Cu ; F-VF ; 14 ; PSP ; 116 
 580 ; Денга ; 1739 ;  ; Cu ; F-VF ; 4 ; assa ; 65 
 581 ; Денга ; 1741 ;  ; Cu ; VF- ; 1 ; AGAT D ; 350 
 582 ; Денга ; 1746 ;  ; Cu ; F-VF ; 3 ; QSL ; 33 
 583 ; Денга ; 1748 ;  ; Cu ; F-VF ; 5 ; assa ; 57 
 584 ; Денга ; 1748 ;  ; Cu ; F-VF ; 34 ; torandrey ; 35 
 585 ; Денга ; 1749 ;  ; Cu ; F+ ; 82 ; petrserebr ; 177 
 586 ; Денга ; 1750 ;  ; Cu ; VF+ ; 93 ; Gop ; 2244 
 587 ; Денга ; 1754 ;  ; Cu ; F ; 6 ; ВВП ; 77 
 588 ; Денга ; 1759 ;  ; Cu ; F ; 6 ; Blagorodie ; 58 
 589 ; Денга ; 1760 ;  ; Cu ; F ; 6 ; Blagorodie ; 55 
 590 ; Денга ; 1766 ; ЕМ  ; Cu ; VF- ; 19 ; кабан ; 178 
 591 ; Денга ; 1768 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 61 ; Gop ; 1444 
 592 ; Денга ; 1770 ; ЕМ  ; Cu ; F-VF ; 4 ; кабан ; 532 
 593 ; Денга ; 1773 ; ЕМ  ; Cu ; F+ ; 23 ; кабан ; 167 
 594 ; Денга ; 1773 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 13 ; кабан ; 1157 
 595 ; Денга ; 1775 ; ЕМ  ; Cu ; F+ ; 51 ; lchernata ; 326 
 596 ; Денга ; 1775 ; "КМ ""Сибирь"" " ; Cu ; VF- ; 19 ; tt ; 2550 
 597 ; Денга ; 1784 ; КМ  ; Cu ; F+ ; 25 ; кабан ; 1558 
 598 ; Денга ; 1785 ; КМ  ; Cu ; F-VF ; 5 ; кабан ; 793 
 599 ; Денга ; 1786 ; ЕМ  ; Cu ; F-VF ; 53 ; fanil ; 691 
 600 ; Денга ; 1786 ; КМ  ; Cu ; VF- ; 7 ; a-kul ; 2235 
 601 ; Денга ; 1790 ; ЕМ  ; Cu ; VF- ; 90 ; neman100 ; 781 
 602 ; Денга ; 1790 ; КМ  ; Cu ; F-VF ; 22 ; vagvagvag ; 2267 
 603 ; Денга ; 1791 ; КМ  ; Cu ; F+ ; 2 ; кабан ; 3333 
 504 ; 2 копейки ; 1912 ; СПБ  ; Cu ; VF+ ; 44 ; ZAA_44 ; 45 
 505 ; 2 копейки ; 1914 ; СПБ  ; Cu ; VF- ; 36 ; torandrey ; 36 
 506 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 25 ; zero ; 104 
 507 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 10 ; neman100 ; 35 
 508 ; 2 копейки ; 1916 ;  ; Cu ; F+ ; 31 ; vc57 ; 38 
 509 ; Копейка ; 1705 ; МД  ; Cu ; F-VF ; 58 ; neman100 ; 3876 
 510 ; Копейка ; 1706 ; БК  ; Cu ; F+ ; 5 ; AGAT D ; 2500 
 511 ; Копейка ; 1756 ; ММД  ; Cu ; VF- ; 55 ; lchernata ; 4418 
 512 ; Копейка ; 1757 ;  ; Cu ; F ; 2 ; assa ; 41 
 513 ; Копейка ; 1759 ;  ; Cu ; VF- ; 26 ; o.k. ; 227 
 514 ; Копейка ; 1760 ;  ; Cu ; VF- ; 18 ; neman100 ; 419 
 515 ; Копейка ; 1760 ;  ; Cu ; F+ ; 31 ; кабан ; 73 
 516 ; Копейка ; 1763 ; ММ   ; Cu ; F+ ; 29 ; кабан ; 156 
 517 ; Копейка ; 1767 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 15 ; AGAT D ; 1769 
 518 ; Копейка ; 1768 ; "КМ ""Сибирь"" " ; Cu ; F ; 26 ; marat-vojag ; 171 
 519 ; Копейка ; 1771 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 10 ; bitdvd ; 561 
 520 ; Копейка ; 1772 ; "КМ ""Сибирь"" " ; Cu ; F+ ; 16 ; bitdvd ; 200 
 521 ; Копейка ; 1774 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 53 ; кабан ; 984 
 522 ; Копейка ; 1776 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 41 ; кабан ; 714 
 523 ; Копейка ; 1778 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 48 ; джокер ; 527 
 524 ; Копейка ; 1789 ; ЕМ  ; Cu ; VF- ; 11 ; priwet ; 321 
 525 ; Копейка ; 1790 ; ЕМ  ; Cu ; VF- ; 31 ; xabib ; 653 
 526 ; Копейка ; 1791 ; ЕМ  ; Cu ; F-VF ; 44 ; alisa ; 860 
 527 ; Копейка ; 1795 ; ЕМ  ; Cu ; VF- ; 62 ; priwet ; 2694 
 528 ; Копейка ; 1798 ; ЕМ  ; Cu ; F-VF ; 19 ; кабан ; 246 
 529 ; Копейка ; 1799 ; ЕМ  ; Cu ; F-VF ; 72 ; vagvagvag ; 906 
 530 ; Копейка ; 1800 ; ЕМ  ; Cu ; F-VF ; 5 ; assa ; 98 
 531 ; Копейка ; 1800 ; ЕМ  ; Cu ; F+ ; 7 ; operses ; 48 
 532 ; Копейка ; 1800 ; ЕМ  ; Cu ; VF- ; 12 ; neman100 ; 123 
 533 ; Копейка ; 1801 ; ЕМ  ; Cu ; F-VF ; 4 ; SadKo ; 104 
 534 ; Копейка ; 19 век ;  ; Cu ; F ; 5 ; koga ; 34 
 535 ; Копейка ; 1819 ; КМ АД  ; Cu ; F-VF ; 39 ; tron ; 238 
 536 ; Копейка ; 1822 ; КМ АМ  ; Cu ; F+ ; 12 ; SadKo ; 245 
 537 ; Копейка ; 1823 ; ЕМ ФГ  ; Cu ; F-VF ; 1 ; AGAT D ; 500 
 538 ; Копейка ; 1824 ; ЕМ ПГ  ; Cu ; F+ ; 18 ; SadKo ; 49 
 539 ; Копейка ; 1828 ; КМ АМ  ; Cu ; VF ; 31 ; sergfokin ; 512 
 540 ; Копейка ; 1829 ; ЕМ ИК  ; Cu ; F-VF ; 4 ; SadKo ; 33 
 541 ; Копейка ; 1830 ; ЕМ ИК  ; Cu ; VF- ; 9 ; priwet ; 326 
 542 ; Копейка ; 1835 ; ЕМ ФХ  ; Cu ; F-VF ; 3 ; AGAT D ; 365 
 543 ; Копейка ; 1837 ; ЕМ НА  ; Cu ; F+ ; 7 ; o.k. ; 137 
 544 ; Копейка ; 1840 ; ЕМ  ; Cu ; F-VF ; 16 ; SadKo ; 100 
 545 ; Копейка ; 1840 ; ЕМ  ; Cu ; F+ ; 19 ; Assa_77 ; 32 
 546 ; Копейка ; 1840 ; ЕМ  ; Cu ; F ; 2 ; хруст ; 51 
 547 ; Копейка ; 1841 ; СМ  ; Cu ; F-VF ; 10 ; кабан ; 87 
 548 ; Копейка ; 1842 ; СПМ  ; Cu ; VF- ; 6 ; o.k. ; 175 
 549 ; Копейка ; 1842 ; СМ  ; Cu ; F-VF ; 5 ; iceman ; 54 
 550 ; Копейка ; 1843 ; ЕМ  ; Cu ; F-VF ; 60 ; sinisha ; 257 
 551 ; Копейка ; 1845 ; СМ  ; Cu ; F-VF ; 106 ; tron ; 239 
 552 ; Копейка ; 1851 ; ЕМ  ; Cu ; F+ ; 6 ; Assa_77 ; 35 
 553 ; Копейка ; 1856 ; ЕМ  ; Cu ; F ; 7 ; bitdvd ; 44 
 454 ; 2 копейки ; 1798 ; ЕМ  ; Cu ; VF-XF ; 46 ; astronotus ; 360 
 455 ; 2 копейки ; 1798 ; КМ  ; Cu ; F-VF ; 24 ; Фандорин ; 483 
 456 ; 2 копейки ; 1798 ; КМ  ; Cu ; F+ ; 5 ; Annigilator ; 232 
 457 ; 2 копейки ; 1798 ; АМ  ; Cu ; F+ ; 2 ; хруст ; 100 
 458 ; 2 копейки ; 1799 ; ЕМ  ; Cu ; VF+ ; 21 ; vagvagvag ; 783 
 459 ; 2 копейки ; 1800 ; ЕМ  ; Cu ; VF- ; 4 ; кабан ; 463 
 460 ; 2 копейки ; 1800 ; КМ  ; Cu ; F ; 59 ; кабан ; 198 
 461 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F-VF ; 41 ; Annigilator ; 92 
 462 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F+ ; 4 ; хруст ; 125 
 463 ; 2 копейки ; 1801 ; КМ  ; Cu ; F-VF ; 5 ; кабан ; 507 
 464 ; 2 копейки ; 1802 ; ЕМ  ; Cu ; F+ ; 60 ; fanil ; 4590 
 465 ; 2 копейки ; 1810 ; ЕМ НМ  ; Cu ; VF+ ; 129 ; fanil ; 2657 
 466 ; 2 копейки ; 1810 ; ЕМ НМ  ; Cu ; F-VF ; 57 ; koga ; 123 
 467 ; 2 копейки ; 1810 ; СПБ МК  ; Cu ; F-VF ; 35 ; SSK ; 769 
 468 ; 2 копейки ; 1811 ; КМ ПБ  ; Cu ; VF ; 49 ; SSK ; 204 
 469 ; 2 копейки ; 1811 ; ЕМ НМ  ; Cu ; F+ ; 2 ; хруст ; 51 
 470 ; 2 копейки ; 1811 ; ЕМ НМ  ; Cu ; F-VF ; 2 ; хруст ; 51 
 471 ; 2 копейки ; 1811 ; СПБ ПС  ; Cu ; F+ ; 7 ; кабан ; 56 
 472 ; 2 копейки ; 1812 ; КМ  ; Cu ; VF- ; 86 ; a-kul ; 1549 
 473 ; 2 копейки ; 1812 ; ЕМ НМ  ; Cu ; VF- ; 1 ; 761 ; 122 
 474 ; 2 копейки ; 1812 ; ЕМ НМ  ; Cu ; F-VF ; 5 ; assa ; 48 
 475 ; 2 копейки ; 1812 ; СПБ ПС  ; Cu ; F-VF ; 30 ; кабан ; 114 
 476 ; 2 копейки ; 1813 ; ЕМ НМ  ; Cu ; F-VF ; 17 ; tss ; 35 
 477 ; 2 копейки ; 1813 ; ЕМ НМ  ; Cu ; F+ ; 4 ; assa ; 42 
 478 ; 2 копейки ; 1814 ; ЕМ НМ  ; Cu ; F+ ; 5 ; Assa_77 ; 59 
 479 ; 2 копейки ; 1815 ; ЕМ НМ  ; Cu ; F+ ; 4 ; assa ; 47 
 480 ; 2 копейки ; 1816 ; ЕМ НМ  ; Cu ; VF- ; 50 ; piter_k ; 174 
 481 ; 2 копейки ; 1816 ; КМ АМ  ; Cu ; VF+ ; 48 ; piter_k ; 1117 
 482 ; 2 копейки ; 1820 ; ЕМ НМ  ; Cu ; F ; 8 ; assa ; 33 
 483 ; 2 копейки ; 1820 ; КМ АД  ; Cu ; VF+ ; 75 ; sergfokin ; 2998 
 484 ; 2 копейки ; 1821 ; КМ АД  ; Cu ; VF ; 18 ; fanil ; 255 
 485 ; 2 копейки ; 1822 ; КМ АМ  ; Cu ; F+ ; 2 ; vic-dmitrievic ; 100 
 486 ; 2 копейки ; 1826 ; ЕМ ИК  ; Cu ; F ; 14 ; assa ; 33 
 487 ; 2 копейки ; 1838 ; ЕМ НА  ; Cu ; F-VF ; 71 ; zero ; 150 
 488 ; 2 копейки ; 1839 ; СМ  ; Cu ; F+ ; 3 ; assa ; 52 
 489 ; 2 копейки ; 1840 ; ЕМ  ; Cu ; F+ ; 53 ; fanil ; 521 
 490 ; 2 копейки ; 1840 ; СПМ  ; Cu ; VF- ; 16 ; sinisha ; 383 
 491 ; 2 копейки ; 1841 ; ЕМ  ; Cu ; F ; 25 ; iceman ; 66 
 492 ; 2 копейки ; 1843 ; ЕМ  ; Cu ; F+ ; 12 ; Фандорин ; 91 
 493 ; 2 копейки ; 1843 ; СМ  ; Cu ; F-VF ; 28 ; кабан ; 1734 
 494 ; 2 копейки ; 1857 ; ЕМ  ; Cu ; VF- ; 51 ; alisa ; 293 
 495 ; 2 копейки ; 1859 ; ЕМ  ; Cu ; F-VF ; 9 ; o.k. ; 176 
 496 ; 2 копейки ; 1859 ; ВМ  ; Cu ; VF-/F-VF ; 2 ; Олег33 ; 4590 
 497 ; 2 копейки ; 1859 ; ЕМ  ; Cu ; VF- ; 74 ; fanil ; 254 
 498 ; 2 копейки ; 1862 ; ЕМ  ; Cu ; F-VF ; 4 ; Пионер ; 261 
 499 ; 2 копейки ; 1870 ; ЕМ  ; Cu ; F+ ; 4 ; assa ; 62 
 500 ; 2 копейки ; 1898 ; СПБ  ; Cu ; F+ ; 11 ; Assa_77 ; 34 
 501 ; 2 копейки ; 1901 ; СПБ  ; Cu ; F-VF ; 44 ; piter_k ; 114 
 502 ; 2 копейки ; 1903 ; СПБ  ; Cu ; F+ ; 15 ; Assa_77 ; 32 
 503 ; 2 копейки ; 1904 ; СПБ  ; Cu ; F+ ; 5 ; Assa_77 ; 32 
 404 ; 5 копеек ; 1835 ; ЕМ ФХ  ; Cu ; F+ ; 26 ; Omar ; 267 
 405 ; 5 копеек ; 1836 ; ЕМ ФХ  ; Cu ; VF- ; 42 ; SSK ; 462 
 406 ; 5 копеек ; 1837 ; ЕМ КТ  ; Cu ; VF ; 23 ; marat-vojag ; 404 
 407 ; 5 копеек ; 1839 ; СМ  ; Cu ; F-VF ; 50 ; А25 ; 1587 
 408 ; 5 копеек ; 1857 ; ЕМ  ; Cu ; F ; 109 ; Girus_ ; 700 
 409 ; 5 копеек ; 1858 ; ЕМ  ; Cu ; VF ; 99 ; Gop ; 4454 
 410 ; 5 копеек ; 1859 ; ЕМ  ; Cu ; F ; 11 ; o.k. ; 167 
 411 ; 5 копеек ; 1860 ; ЕМ  ; Cu ; F-VF ; 15 ; dron ; 260 
 412 ; 5 копеек ; 1861 ; ЕМ  ; Cu ; VF-/F+ ; 21 ; хруст ; 315 
 413 ; 5 копеек ; 1870 ; ЕМ  ; Cu ; F-VF ; 102 ; Kleo ; 200 
 414 ; 5 копеек ; 1874 ; ЕМ  ; Cu ; F ; 7 ; alex22 ; 46 
 415 ; 5 копеек ; 1875 ; ЕМ  ; Cu ; F+ ; 4 ; хруст ; 97 
 416 ; 5 копеек ; 1876 ; ЕМ  ; Cu ; F ; 26 ; iceman ; 120 
 417 ; 5 копеек ; 1878 ; СПБ  ; Cu ; F+ ; 26 ; marat-vojag ; 98 
 418 ; 3 копейки ; 1841 ; ЕМ  ; Cu ; F+ ; 9 ; fanil ; 193 
 419 ; 3 копейки ; 1853 ; ЕМ  ; Cu ; F-VF ; 13 ; А25 ; 244 
 420 ; 3 копейки ; 1861 ; ЕМ  ; Cu ; F-VF ; 20 ; ЮМК ; 510 
 421 ; 3 копейки ; 1883 ; СПБ  ; Cu ; F+ ; 14 ; assa ; 35 
 422 ; 3 копейки ; 1896 ; СПБ  ; Cu ; F ; 15 ; Assa_77 ; 33 
 423 ; 3 копейки ; 1898 ; СПБ  ; Cu ; F+ ; 13 ; Assa_77 ; 32 
 424 ; 3 копейки ; 1899 ; СПБ  ; Cu ; VF+ ; 2 ; priwet ; 244 
 425 ; 3 копейки ; 1900 ; СПБ  ; Cu ; F+ ; 4 ; assa ; 43 
