 201 ; 5 копеек. В капсуле NGC ; 1892 ; СПБ АГ ; Ag ;  ; 58 ; Braslav ; 5750 
 4806 ; Бона иностранная. Германия. 200 000 марок ; 1923 ;  ;  ;  ; 56 ; кве ; 85 
 4807 ; Бона иностранная. Германия. 1 миллион марок ; 1923 ;  ;  ;  ; 24 ; Юбер ; 71 
 4808 ; Бона иностранная. Германия. 2 миллиона марок ; 1923 ;  ;  ;  ; 50 ; rem16 ; 92 
 4809 ; Бона иностранная. Германия. 10 марок ; 1920 ;  ;  ;  ; 25 ; 0001 ; 123 
 4810 ; Бона иностранная. Германия. 5 марок ; 1917 ;  ;  ;  ; 44 ; 0001 ; 155 
 4811 ; Бона иностранная. Австрия. 1000 крон ; 1922 ;  ;  ;  ; 90 ; Хакас ; 143 
 4812 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 33 ; Хакас ; 261 
 4813 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 23 ; 23147 ; 147 
 4814 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 40 ; 23147 ; 181 
 4815 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 53 ; smel ; 177 
 4816 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 21 ; 23147 ; 71 
 4817 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 35 ; Майкл ; 181 
 4818 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 47 ; Хакас ; 174 
 4819 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 16 ; sobiranel ; 92 
 4820 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 36 ; Майкл ; 153 
 4821 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 30 ; sobiranel ; 100 
 4822 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 3 ; 654321 ; 42 
 4823 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 32 ; Хакас ; 359 
 4824 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 59 ; smel ; 176 
 4825 ; Бона иностранная. Германия. Нотгельд ;  ;  ;  ;  ; 17 ; 654321 ; 72 
 4826 ; Бона иностранная. Франция. Нотгельд ;  ;  ;  ;  ; 22 ; smel ; 204 
 4827 ; Лот. Германия. Нотгельд  5 шт. ;  ;  ;  ;  ; 16 ; Скрудж ; 161 
 4828 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 15 ; Юбер ; 220 
 4829 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 11 ; Юбер ; 185 
 4830 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 51 ; Скрудж ; 137 
 4831 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 30 ; Юбер ; 189 
 4832 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 72 ; dases ; 116 
 4833 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 8 ; sikachai ; 215 
 4834 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 5 ; Юбер ; 153 
 4835 ; Лот. Германия. Нотгельд  5 шт ;  ;  ;  ;  ; 8 ; Юбер ; 182 
 4605 ; Бона иностранная ;  ;  ;  ;  ; 3 ; raise ; 36 
 4606 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 36 
 4607 ; Бона иностранная ;  ;  ;  ;  ; 21 ; сс400 ; 41 
 4608 ; Бона иностранная ;  ;  ;  ;  ; 28 ; Юбер ; 73 
 4609 ; Бона иностранная ;  ;  ;  ;  ; 126 ; ask ; 366 
 4610 ; Бона иностранная ;  ;  ;  ;  ; 20 ; sos1 ; 150 
 4611 ; Бона иностранная ;  ;  ;  ;  ; 104 ; ИЮМов1 ; 200 
 4612 ; Бона иностранная ;  ;  ;  ;  ; 104 ; СЁМА ; 200 
 4613 ; Бона иностранная ;  ;  ;  ;  ; 102 ; Хакас ; 269 
 4614 ; Бона иностранная ;  ;  ;  ;  ; 58 ; Woker ; 84 
 4615 ; Бона иностранная ;  ;  ;  ;  ; 37 ; Woker ; 301 
 4616 ; Бона иностранная ;  ;  ;  ;  ; 65 ; Хакас ; 200 
 4617 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Gyron ; 102 
 4618 ; Бона иностранная ;  ;  ;  ;  ; 3 ; я8844 ; 120 
 4619 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 120 
 4620 ; Бона иностранная ;  ;  ;  ;  ; 3 ; я8844 ; 120 
 4621 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Юбер ; 53 
 4622 ; Бона иностранная ;  ;  ;  ;  ; 106 ; ИЮМов1 ; 229 
 4623 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Хакас ; 199 
 4624 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Хакас ; 200 
 4625 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Хакас ; 199 
 4626 ; Бона иностранная ;  ;  ;  ;  ; 23 ; sikachai ; 210 
 4627 ; Бона иностранная ;  ;  ;  ;  ; 52 ; Хакас ; 167 
 4628 ; Бона иностранная ;  ;  ;  ;  ; 10 ; sikachai ; 156 
 4629 ; Бона иностранная ;  ;  ;  ;  ; 40 ; sikachai ; 151 
 4630 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sikachai ; 206 
 4631 ; Бона иностранная ;  ;  ;  ;  ; 6 ; sikachai ; 138 
 4632 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sikachai ; 138 
 4633 ; Бона иностранная ;  ;  ;  ;  ; 10 ; sikachai ; 206 
 4634 ; Бона иностранная ;  ;  ;  ;  ; 23 ; don-juras ; 62 
 4635 ; Бона иностранная ;  ;  ;  ;  ; 34 ; sikachai ; 80 
 4636 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Dander ; 58 
 4637 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Юбер ; 68 
 4638 ; Бона иностранная ;  ;  ;  ;  ; 22 ; Майкл ; 90 
 4639 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Майкл ; 90 
 4640 ; Бона иностранная ;  ;  ;  ;  ; 43 ; Хакас ; 139 
 4641 ; Бона иностранная ;  ;  ;  ;  ; 49 ; su27 ; 101 
 4642 ; Бона иностранная ;  ;  ;  ;  ; 61 ; DVZ ; 134 
 4643 ; Бона иностранная ;  ;  ;  ;  ; 3 ; sikachai ; 123 
 4644 ; Бона иностранная ;  ;  ;  ;  ; 22 ; Dander ; 37 
 4645 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Dander ; 37 
 4646 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Dander ; 37 
 4647 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Юбер ; 41 
 4648 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Dander ; 22 
 4649 ; Бона иностранная ;  ;  ;  ;  ; 24 ; koga ; 39 
 4650 ; Бона иностранная ;  ;  ;  ;  ; 84 ; tars7777 ; 128 
 4651 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 62 
 4652 ; Бона иностранная ;  ;  ;  ;  ; 8 ; rem16 ; 101 
 4653 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Alex75 ; 141 
 4654 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 22 
 4555 ; Бона иностранная ;  ;  ;  ;  ; 18 ; smel ; 45 
 4556 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4557 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 36 
 4558 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Юбер ; 53 
 4559 ; Бона иностранная ;  ;  ;  ;  ; 21 ; УФА ; 57 
 4560 ; Бона иностранная ;  ;  ;  ;  ; 12 ; smel ; 46 
 4561 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 31 
 4562 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4563 ; Бона иностранная ;  ;  ;  ;  ; 59 ; sikachai ; 129 
 4564 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4565 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Dander ; 32 
 4566 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4567 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4568 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4569 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4570 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4571 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Dander ; 32 
 4572 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4573 ; Бона иностранная ;  ;  ;  ;  ; 3 ; 23147 ; 31 
 4574 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4575 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4576 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 31 
 4577 ; Бона иностранная ;  ;  ;  ;  ; 14 ; sikachai ; 84 
 4578 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Юбер ; 41 
 4579 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Юбер ; 92 
 4580 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Dander ; 42 
 4581 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sos1 ; 141 
 4582 ; Бона иностранная ;  ;  ;  ;  ; 14 ; сс400 ; 63 
 4583 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Майкл ; 65 
 4584 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Майкл ; 65 
 4585 ; Бона иностранная ;  ;  ;  ;  ; 23 ; advokatx ; 90 
 4586 ; Бона иностранная ;  ;  ;  ;  ; 28 ; advokatx ; 101 
 4587 ; Бона иностранная ;  ;  ;  ;  ; 12 ; advokatx ; 60 
 4588 ; Бона иностранная ;  ;  ;  ;  ; 12 ; advokatx ; 45 
 4589 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Dander ; 39 
 4590 ; Бона иностранная ;  ;  ;  ;  ; 9 ; advokatx ; 55 
 4591 ; Бона иностранная ;  ;  ;  ;  ; 25 ; dases ; 99 
 4592 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4593 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4594 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4595 ; Бона иностранная ;  ;  ;  ;  ; 12 ; smel ; 48 
 4596 ; Бона иностранная ;  ;  ;  ;  ; 12 ; don-juras ; 39 
 4597 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4598 ; Бона иностранная ;  ;  ;  ;  ; 3 ; 23147 ; 31 
 4599 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Юбер ; 38 
 4600 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Юбер ; 41 
 4601 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4602 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 31 
 4603 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 31 
 4604 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4505 ; Бона иностранная ;  ;  ;  ;  ; 14 ; карпер ; 102 
 4506 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Dander ; 32 
 4507 ; Бона иностранная ;  ;  ;  ;  ; 17 ; sikachai ; 113 
 4508 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Юбер ; 32 
 4509 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Dander ; 32 
 4510 ; Бона иностранная ;  ;  ;  ;  ; 20 ; dases ; 101 
 4511 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Юбер ; 32 
 4512 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Юбер ; 47 
 4513 ; Бона иностранная ;  ;  ;  ;  ; 18 ; smel ; 59 
 4514 ; Бона иностранная ;  ;  ;  ;  ; 12 ; 23147 ; 53 
 4515 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Юбер ; 55 
 4516 ; Бона иностранная ;  ;  ;  ;  ; 14 ; smel ; 45 
 4517 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sikachai ; 94 
 4518 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 37 
 4519 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Dander ; 41 
 4520 ; Бона иностранная ;  ;  ;  ;  ; 14 ; sos1 ; 102 
 4521 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Юбер ; 32 
 4522 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Carat ; 31 
 4523 ; Бона иностранная ;  ;  ;  ;  ; 4 ; and1972 ; 42 
 4524 ; Бона иностранная ;  ;  ;  ;  ; 9 ; smel ; 45 
 4525 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Юбер ; 46 
 4526 ; Бона иностранная ;  ;  ;  ;  ; 24 ; dases ; 61 
 4527 ; Бона иностранная ;  ;  ;  ;  ; 15 ; advokatx ; 59 
 4528 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 23147 ; 32 
 4529 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Carat ; 31 
 4530 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Carat ; 31 
 4531 ; Бона иностранная ;  ;  ;  ;  ; 9 ; sikachai ; 68 
 4532 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 23147 ; 32 
 4533 ; Бона иностранная ;  ;  ;  ;  ; 17 ; УФА ; 50 
 4534 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Dander ; 33 
 4535 ; Бона иностранная ;  ;  ;  ;  ; 3 ; sos1 ; 51 
 4536 ; Бона иностранная ;  ;  ;  ;  ; 22 ; sos1 ; 51 
 4537 ; Бона иностранная ;  ;  ;  ;  ; 9 ; sos1 ; 95 
 4538 ; Бона иностранная ;  ;  ;  ;  ; 15 ; sos1 ; 92 
 4539 ; Бона иностранная ;  ;  ;  ;  ; 8 ; sos1 ; 85 
 4540 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 39 
 4541 ; Бона иностранная ;  ;  ;  ;  ; 11 ; smel ; 47 
 4542 ; Бона иностранная ;  ;  ;  ;  ; 19 ; smel ; 46 
 4543 ; Бона иностранная ;  ;  ;  ;  ; 15 ; smel ; 45 
 4544 ; Бона иностранная ;  ;  ;  ;  ; 11 ; smel ; 45 
 4545 ; Бона иностранная ;  ;  ;  ;  ; 26 ; у44 ; 50 
 4546 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Dander ; 39 
 4547 ; Бона иностранная ;  ;  ;  ;  ; 11 ; УФА ; 45 
 4548 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Dander ; 39 
 4549 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Dander ; 39 
 4550 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Dander ; 39 
 4551 ; Бона иностранная ;  ;  ;  ;  ; 11 ; sikachai ; 68 
 4552 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4553 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4554 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sikachai ; 69 
 4190 ; 5 рублей (33 шт) ; 1909 ;  ;  ;  ; 9 ; Юбер ; 916 
 4301 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 103 ; карпер ; 512 
 4302 ; 5 рублей(4шт) ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 36 ; ZOLTAN333 ; 691 
 4303 ; Лот 1000 рублей (13шт.) ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 48 ; сс400 ; 459 
 4304 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 2 ; я8844 ; 33 
 4305 ; Лот 500 рублей(7шт.) ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 15 ; сс400 ; 316 
 4306 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 55 ; МАВ9 ; 444 
 4307 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 19 ; sonegr ; 189 
 4308 ; Чек Азовско-Донского коммерческого банка. Житомирское отд. 250 руб ;  ;  ;  ;  ; 52 ; nb ; 1018 
 4309 ; Чек Азовско-Донского коммерческого банка. Житомирское отд. 250 руб ;  ;  ;  ;  ; 9 ; nb ; 724 
 4310 ; Чек Азовско-Донского коммерческого банка. Житомирское отд. 200 руб ;  ;  ;  ;  ; 5 ; nb ; 714 
 4311 ; Чек Азовско-Донского коммерческого банка. Житомирское отд. 1000 руб ;  ;  ;  ;  ; 7 ; nb ; 724 
 4312 ; 50 карбованцев (2шт) ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 69 ; ZOLTAN333 ; 352 
 4313 ; 50 карбованцев (2шт) ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 77 ; koga ; 184 
 4314 ; 50 карбованцев (2шт) ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 14 ; ZOLTAN333 ; 316 
 4315 ; 50 карбованцев (2шт) ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 33 ; koga ; 114 
 4316 ; 1000 карбованцев ; 1918 ; Украина.Знак Державноi скарбицi ;  ;  ; 188 ; tars7777 ; 2550 
 4317 ; Облигации Украины. 200,1000 руб ; 1923 ;  ;  ;  ; 49 ; ZOLTAN333 ; 906 
 4318 ; 2 гривни ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 16 ; konor ; 75 
 4319 ; 10 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 15 ; ZOLTAN333 ; 159 
 4320 ; 100 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 28 ; tars7777 ; 316 
 4321 ; 500 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 59 ; tars7777 ; 453 
 4322 ; 1000 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 20 ; nb ; 357 
 4323 ; 2000 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 155 ; кве ; 791 
 4324 ; 100 карбованцев ; 1918 ; Украина.5% временное свидетельство ;  ;  ; 57 ; avtomasterbakal ; 644 
 4325 ; 10 карбованцев ;  ; Украина Знак Державноi скарбицi ;  ;  ; 68 ; SANGOLD1 ; 420 
 4326 ; 5 гривень ; 1920 ; Украина Розмiнний Знак Державноi скарбицi ;  ;  ; 17 ; SANGOLD1 ; 746 
 4327 ; 250 карбованцев ; 1918 ; Украина Знак Державноi скарбицi ;  ;  ; 51 ; nb ; 325 
 4328 ; 50 копеек ;  ;  ;  ;  ; 22 ; ZOLTAN333 ; 126 
 4329 ; Разменный билет гор Житомира. 1 карбованец (5шт) ; 1918 ;  ;  ;  ; 69 ; ZOLTAN333 ; 1233 
 4330 ; Разменный билет гор Житомира. 3 карбованца (5шт) ; 1918 ;  ;  ;  ; 39 ; ZOLTAN333 ; 1244 
 4331 ; Разменный билет гор Житомира. 5 карбованцев (5шт) ; 1918 ;  ;  ;  ; 47 ; ZOLTAN333 ; 1232 
 4332 ; Разменный билет Народного банка гор Житомира. 50 рублей ; 1919 ;  ;  ;  ; 33 ; okotv ; 602 
 4333 ; Разменный билет гор Одессы. 3 рубля (2шт) ; 1917 ;  ;  ;  ; 53 ; ask ; 514 
 4334 ; Разменный билет гор Одессы. 5 рублей (3шт) ; 1917 ;  ;  ;  ; 41 ; ZOLTAN333 ; 516 
 4335 ; Разменный билет гор Одессы. 10 рублей (3шт) ; 1917 ;  ;  ;  ; 50 ; ask ; 520 
 4336 ; Разменный билет гор Одессы. 25 рублей (2шт) ; 1917 ;  ;  ;  ; 35 ; uz ; 527 
 4337 ; Деньги марки -  10 копеек (3 шт.) ;  ;  ;  ;  ; 25 ; skaut ; 100 
 4338 ; Деньги марки - 15 копеек (2 шт.) ;  ;  ;  ;  ; 9 ; Юбер ; 39 
 4339 ; Деньги марки - 20 копеек (2 шт.) ;  ;  ;  ;  ; 25 ; pref ; 25 
 4340 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 23 ; konor ; 1224 
 4341 ; Лот из 3 денежных знаков: 100, 200, 500 рублей ; 1993 ;  ;  ; AU ; 32 ; assa21 ; 159 
 4342 ; Лот из 3 денежных знаков: 100, 200, 500 рублей ; 1993 ;  ;  ; AU ; 34 ; assa21 ; 159 
 4343 ; 1000 рублей ; 1995 ; банкнота ;  ; AU ; 59 ; Germanfox ; 159 
 4344 ; 5 рублей ; 1997 ; банкнота ;  ; AU ; 52 ; elefant1965 ; 165 
 4345 ; 5 рублей ; 1997 ; банкнота ;  ; AU ; 35 ; skaut ; 200 
 4501 ; Бона иностранная ;  ;  ;  ;  ; 20 ; карпер ; 102 
 4502 ; Бона иностранная ;  ;  ;  ;  ; 37 ; карпер ; 102 
 4503 ; Бона иностранная ;  ;  ;  ;  ; 22 ; карпер ; 102 
 4504 ; Бона иностранная ;  ;  ;  ;  ; 14 ; карпер ; 102 
 4140 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 128 ; акция ; 720 
 4141 ; 200 карбованцев ; 1942 ;  ;  ;  ; 65 ; ъхз ; 2550 
 4142 ; 3 червонца ; 1924 ; Билеты гос.банка СССР ;  ;  ; 88 ; nb ; 5225 
 4143 ; 5 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 34 ; у44 ; 1807 
 4144 ; 10 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 58 ; у44 ; 4682 
 4145 ; 1000 рублей. Шелковка ; 1920 ; Хорезмская Республика ;  ;  ; 102 ; сс400 ; 14962 
 4146 ; 25 рублей ; 1818 ; Ассигнация ;  ;  ; 91 ; greedy ; 20400 
 4147 ; 100 рублей ; 1946 ;  ;  ;  ; 37 ; я8844 ; 159 
 4148 ; 50 рублей ; 1940 ;  ;  ;  ; 11 ; я8844 ; 110 
 4149 ; 100 рублей ; 1936 ;  ;  ;  ; 15 ; solder13 ; 176 
 4150 ; 100 рублей ; 1949 ;  ;  ;  ; 13 ; Хакас ; 170 
 4151 ; Акция ; 1929 ;  ;  ;  ; 29 ; 542 ; 363 
 4152 ; Южно-Русская каменно-угольная промышленность. Акция ; 1912 ;  ;  ;  ; 8 ; kovin ; 577 
 4153 ; Облигация ; 1896 ;  ;  ;  ; 27 ; 542 ; 403 
 4154 ; Облигация ; 1896 ;  ;  ;  ; 26 ; viktorB77 ; 412 
 4155 ; Облигация Николаевской ж/д ; 1869 ;  ;  ;  ; 33 ; kovin ; 707 
 4156 ; Облигация Николаевской ж/д ; 1869 ;  ;  ;  ; 49 ; kovin ; 705 
