 6626 ; Бинокль театральный, складной. СССР ;  ;  ; Б/м ;  ; 23 ; Yamilov ; 2550 
 6245 ; Почтовая карточка. ;  ;  ;  ;  ; 38 ; Valera72 ; 362 
 6246 ; Почтовая карточка. Двусторонняя ;  ;  ;  ;  ; 9 ; cr5400 ; 104 
 6247 ; Почтовая карточка. Дождь ;  ;  ;  ;  ; 24 ; Блюхер ; 108 
 6248 ; Почтовая карточка. Бенуа ;  ;  ;  ;  ; 5 ; cr5400 ; 48 
 6249 ; Почтовая карточка. Суд Пугачева ;  ;  ;  ;  ; 7 ; cr5400 ; 74 
 6250 ; Почтовая карточка. Айвазовский ;  ;  ;  ;  ; 5 ; cr5400 ; 44 
 6251 ; Почтовая карточка. Толстые ;  ;  ;  ;  ; 28 ; djimanji ; 239 
 6252 ; Почтовая карточка. Верещагин ;  ;  ;  ;  ; 14 ; Сармат80 ; 132 
 6253 ; Почтовая карточка. Открытое письмо ;  ;  ;  ;  ; 38 ; djimanji ; 249 
 6254 ; Почтовая карточка. ;  ;  ;  ;  ; 5 ; cr5400 ; 48 
 6255 ; Почтовая карточка. При лунном свете ;  ;  ;  ;  ; 16 ; alapabula ; 101 
 6156 ; Часть листа марок ;  ;  ;  ;  ; 33 ; Ok203 ; 565 
 6157 ; Часть листа марок ;  ;  ;  ;  ; 33 ; Ok203 ; 565 
 6158 ; Лот марок. Германия. Советская оккупационная зона и Западный Берлин ;  ;  ;  ;  ; 32 ; Ok203 ; 354 
 6159 ; Буклет с марками. Эстония. Птицы Балтики ;  ;  ;  ;  ; 23 ; Slava O ; 150 
 6160 ; Лот марок. Солдаты и Война. 72 шт ;  ;  ;  ;  ; 21 ; ga2012 ; 283 
 6161 ; Лот марок. Поезда. 17 марок-сцепок. Чистые, без наклеек ;  ;  ;  ;  ; 21 ; cr5400 ; 222 
 6162 ; Лот марок. Изобразительное искусство. 29 шт + 3 блока ;  ;  ;  ;  ; 7 ; cr5400 ; 222 
 6163 ; Лот марок. Кошки. 32 шт + 2 малых листа ;  ;  ;  ;  ; 19 ; evg ; 261 
 6164 ; Лот марок. Животные. 11 шт + 2 сцепки + 4 блока ;  ;  ;  ;  ; 19 ; cr5400 ; 145 
 6165 ; Лот марок. Птицы. 36 шт + 8 блоков ;  ;  ;  ;  ; 16 ; Slava O ; 261 
 6166 ; Лот марок. Бабочки и насекомые. 46 шт + 2 блока ;  ;  ;  ;  ; 11 ; cr5400 ; 203 
 6167 ; Лот марок. Лошади. 33 шт + 3 блока ;  ;  ;  ;  ; 20 ; Нутелла ; 253 
 6168 ; Лот марок. Рыбы. 19 шт + 2 блока ;  ;  ;  ;  ; 15 ; cr5400 ; 170 
 6169 ; Лот марок. Собаки. 46 шт + блок ;  ;  ;  ;  ; 22 ; Нутелла ; 329 
 6170 ; Лот марок. Югославия. 109 шт ;  ;  ;  ;  ; 12 ; Бигль ; 228 
 6171 ; Лот марок. Испания. 210 шт ;  ;  ;  ;  ; 14 ; moneta1924 ; 255 
 6172 ; Лот марок. Венгрия. 216 шт ;  ;  ;  ;  ; 12 ; moneta1924 ; 258 
 6173 ; Лот марок. Германия. 208 шт ;  ;  ;  ;  ; 13 ; moneta1924 ; 258 
 6174 ; Лист малого формата ;  ;  ;  ;  ; 25 ; flutter ; 281 
 6175 ; Лист малого формата ;  ;  ;  ;  ; 27 ; flutter ; 231 
 6176 ; Лист малого формата ;  ;  ;  ;  ; 17 ; KVictorA ; 134 
 6177 ; Лист малого формата ;  ;  ;  ;  ; 27 ; flutter ; 227 
 6178 ; Лист малого формата ;  ;  ;  ;  ; 18 ; flutter ; 90 
 6179 ; Лист малого формата ;  ;  ;  ;  ; 31 ; Sky2 ; 191 
 6180 ; Лист малого формата ;  ;  ;  ;  ; 32 ; ustas 78 ; 204 
 6181 ; Лист малого формата ;  ;  ;  ;  ; 26 ; an78gg ; 203 
 6182 ; Лист малого формата ;  ;  ;  ;  ; 17 ; Sky2 ; 163 
 6183 ; Лист малого формата ;  ;  ;  ;  ; 40 ; an78gg ; 207 
 6184 ; Лист малого формата ;  ;  ;  ;  ; 26 ; flutter ; 197 
 6185 ; Лист малого формата ;  ;  ;  ;  ; 10 ; konhtra ; 104 
 6186 ; Лист малого формата ;  ;  ;  ;  ; 28 ; konhtra ; 144 
 6187 ; Лист малого формата ;  ;  ;  ;  ; 22 ; KVictorA ; 125 
 6188 ; Лист малого формата ;  ;  ;  ;  ; 30 ; konhtra ; 194 
 6189 ; Лист малого формата ;  ;  ;  ;  ; 40 ; konhtra ; 204 
 6190 ; Лист малого формата ;  ;  ;  ;  ; 15 ; Meshok ; 555 
 6191 ; Лист малого формата ;  ;  ;  ;  ; 13 ; konhtra ; 113 
 6192 ; Лист малого формата ;  ;  ;  ;  ; 16 ; Бигль ; 125 
 6193 ; Лист малого формата ;  ;  ;  ;  ; 16 ; Фрунзе ; 118 
 6194 ; Лист малого формата ;  ;  ;  ;  ; 18 ; konhtra ; 131 
 6195 ; Лист малого формата ;  ;  ;  ;  ; 21 ; Фрунзе ; 184 
 6196 ; Лист малого формата ;  ;  ;  ;  ; 21 ; flutter ; 177 
 6197 ; Лист малого формата ;  ;  ;  ;  ; 11 ; Фрунзе ; 101 
 6198 ; Лист малого формата ;  ;  ;  ;  ; 35 ; gbp ; 181 
 6199 ; Лист малого формата ;  ;  ;  ;  ; 19 ; konhtra ; 131 
 6200 ; Лист малого формата ;  ;  ;  ;  ; 36 ; jugla ; 192 
 6201 ; Почтовая карточка. С.- Петербург ;  ;  ;  ;  ; 11 ; doc2 ; 589 
 6202 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 20 ; Agava ; 765 
 6203 ; Почтовая карточка. С. -Петербург ;  ;  ;  ;  ; 10 ; adelante ; 306 
 6204 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 10 ; nikkk1 ; 306 
 6205 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 48 ; edtt ; 565 
 6106 ; Лот марок. Монголия. 117 шт + 2 блока ;  ;  ;  ;  ; 23 ; tpls ; 485 
 6107 ; Лот марок. Вьетнам. 142 шт ;  ;  ;  ;  ; 25 ; Ratmen ; 237 
 6108 ; Лот марок. СССР. 153 шт ;  ;  ;  ;  ; 36 ; moneta1924 ; 677 
 6109 ; Лот марок. Монголия. 161 шт ;  ;  ;  ;  ; 33 ; More. ; 258 
 6110 ; Лот марок. Германия. 191 шт ;  ;  ;  ;  ; 36 ; flutter ; 567 
 6111 ; Лот марок. Венгрия. 149 шт ;  ;  ;  ;  ; 15 ; Ratmen ; 153 
 6112 ; Лот марок. СССР. 141 шт ;  ;  ;  ;  ; 33 ; Ratmen ; 663 
 6113 ; Лот марок. Болгария. 158 шт ;  ;  ;  ;  ; 11 ; dimam_kz ; 123 
 6114 ; Польша. 185 шт + 2 малых листа ;  ;  ;  ;  ; 49 ; dimam_kz ; 215 
 6115 ; Комплект выставочных листов с марками. Международные полеты в космос. СССР ;  ;  ;  ;  ; 41 ; Ratmen ; 294 
 6116 ; Лот марок. Германия. Рейх. 1925. Чистые, со следами от наклеек ;  ;  ;  ;  ; 59 ; Приор ; 306 
 6117 ; Марка. Германия. III рейх. 1940. Чистая, со следом от наклейки ;  ;  ;  ;  ; 47 ; alex09-63 ; 416 
 6118 ; Марка. Германия. III рейх. 1940. Чистая, со следом от наклейки ;  ;  ;  ;  ; 37 ; Ok203 ; 354 
 6119 ; Марка. Германия. III рейх. 1939. Чистая, со следом от наклейки ;  ;  ;  ;  ; 31 ; Ok203 ; 334 
 6120 ; Лот марок. Германия. III рейх. 1943. Чистые, со следами от наклеек ;  ;  ;  ;  ; 27 ; Ok203 ; 510 
 6121 ; Лот марок. Германия. III рейх. Генералгубернаторство. Чистые, без следов от наклеек ;  ;  ;  ;  ; 25 ; Ok203 ; 888 
 6122 ; Лот марок. Хорватия. 1941. Военная серия. Чистые, без следов от наклеек ;  ;  ;  ;  ; 14 ; cr5400 ; 320 
 6123 ; Лот марок. Германия. III рейх. Богемия и Моравия. 1940. Чистые, без следов от наклеек ;  ;  ;  ;  ; 26 ; Ok203 ; 333 
 6124 ; Лот марок. Германия. III рейх. Богемия и Моравия. 1941. Чистые, без следов от наклеек ;  ;  ;  ;  ; 43 ; Ok203 ; 455 
 6125 ; Лот марок. Германия. III рейх. Чистые, со следами от наклеек ;  ;  ;  ;  ; 55 ; Ok203 ; 785 
 6126 ; Лот марок. Германия. III рейх. 1942-1943. Чистые, со следами от наклеек ;  ;  ;  ;  ; 37 ; Ok203 ; 785 
 6127 ; Лот марок. Германия. III рейх. 1939. Полная серия. Чистые, со следами от наклеек ;  ;  ;  ;  ; 38 ; hobby19 ; 801 
 6128 ; Лот марок. Германия. III рейх. 1939. Полная серия. Чистые, со следами от наклеек ;  ;  ;  ;  ; 21 ; hobby19 ; 793 
 6129 ; Лот марок. Германия. III рейх. Богемия и Моравия. 1939. Чистые, без следов от наклеек ;  ;  ;  ;  ; 38 ; Ok203 ; 788 
 6130 ; Лот марок. Швейцария. 1939. "Полковые марки". Малый лист. Чистый, без следов от наклеек ;  ;  ;  ;  ; 52 ; IgorPetrov51 ; 1134 
 6131 ; Лот марок. Российская империя. Великое Княжество Финляндское. 1885-1887. Чистые, с наклейкой. Соловьев 36.  ;  ;  ;  ;  ; 65 ; Valera72 ; 539 
 6132 ; Лот марок. Того. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 40 ; lestes ; 347 
 6133 ; Лот марок. Гибралтар. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 34 ; hobby19 ; 544 
 6134 ; Лот марок. Остров Вознесения. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 26 ; lestes ; 1181 
 6135 ; Лот марок. Саравак. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 21 ; lestes ; 867 
 6136 ; Лот марок. Российская Империя. 21 шт ;  ;  ;  ;  ; 31 ; $круджЪ ; 396 
 6137 ; Лот марок. Папуа и Новая Гвинея. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 27 ; lestes ; 2040 
 6138 ; Лот марок. Нигерия. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 36 ; lestes ; 1275 
 6139 ; Лот марок. Западное Самоа. Английская колония. Чистые, без наклеек ;  ;  ;  ;  ; 34 ; doc2 ; 1711 
 6140 ; Лот марок. Чили. 2 блока. Чистые, без наклеек. Один с медной чеканкой ;  ;  ;  ;  ; 59 ; stilsb ; 236 
 6141 ; Часть листа марок ;  ;  ;  ;  ; 29 ; Ok203 ; 567 
 6142 ; Лот марок. СССР. 1924. "Пострадавшему от наводнения Ленинграду" ;  ;  ;  ;  ; 51 ; flutter ; 799 
 6143 ; Лот марок. СССР. 1925. Декабристы. Чистые, со следами от наклеек ;  ;  ;  ;  ; 87 ; гоша334 ; 864 
 6144 ; Лот марок. СССР. 1932. М. Горький. Чистые, со следами от наклеек ;  ;  ;  ;  ; 51 ; cr5400 ; 1004 
 6145 ; Марка. СССР. 1933. С надпечаткой ;  ;  ;  ;  ; 48 ; гоша334 ; 1098 
 6146 ; Марка. СССР. 1932. "Филателистическая выставка в Москве" ;  ;  ;  ;  ; 16 ; гоша334 ; 169 
 6147 ; Марка. СССР. 1933. "Орден Красного знамени" ;  ;  ;  ;  ; 15 ; gbp ; 293 
 6148 ; Лот марок. СССР. 1925. "Академия наук". Чистые, со следами от наклеек ;  ;  ;  ;  ; 31 ; IgorPetrov51 ; 577 
 6149 ; Лот марок. СССР. 1933. "Деятели партии". Чистые, со следами от наклеек ;  ;  ;  ;  ; 19 ; Dimius ; 433 
 6150 ; Марка. СССР. 1935. С. Леваневский ;  ;  ;  ;  ; 26 ; Ratmen ; 207 
 6151 ; Марка. СССР. 1935. Первая марка из "Антивоенной" серии. Чистая, без следов от наклеек ;  ;  ;  ;  ; 51 ; cr5400 ; 1183 
 6152 ; Марка. СССР. 1936. Н. Добролюбов. Чистая, с наклейкой ;  ;  ;  ;  ; 12 ; птичка16 ; 183 
 6153 ; Лот марок. СССР. 1938. Воздушная экспедиция на Северный Полюс. Чистые, с наклейками ;  ;  ;  ;  ; 33 ; IgorPetrov51 ; 847 
 6154 ; Лот марок. СССР. 1936. "Пионеры". Полная серия. Чистые, с наклейками ;  ;  ;  ;  ; 51 ; птичка16 ; 1720 
 6155 ; Часть листа марок ;  ;  ;  ;  ; 33 ; Ok203 ; 565 
 6056 ; Лот марок ;  ;  ;  ;  ; 36 ; Ratmen ; 65 
 6057 ; Лот марок Лотарингия. 1940. 15 шт ;  ;  ;  ;  ; 38 ; alex09-63 ; 306 
 6058 ; Лот марок. 26 шт ;  ;  ;  ;  ; 26 ; Аргонавт ; 411 
 6059 ; Лот марок. 43 шт ;  ;  ;  ;  ; 10 ; Аргонавт ; 352 
 6060 ; Лот марок. Марки мира. 250 г ;  ;  ;  ;  ; 28 ; ga2012 ; 1122 
 6061 ; Буклет с марками ;  ;  ;  ;  ; 39 ; cr5679 ; 101 
 6062 ; Буклет с марками ;  ;  ;  ;  ; 16 ; an78gg ; 44 
 6063 ; Буклет с марками ;  ;  ;  ;  ; 38 ; tpls ; 224 
 6064 ; Буклет с марками ;  ;  ;  ;  ; 11 ; an78gg ; 44 
 6065 ; Буклет с марками ;  ;  ;  ;  ; 27 ; lenohota ; 75 
 6066 ; Лот рекламных марок ;  ;  ;  ;  ; 13 ; agentvovan ; 34 
 6067 ; Лот марок ;  ;  ;  ;  ; 11 ; roza77 ; 44 
 6068 ; Лот рекламных марок ;  ;  ;  ;  ; 12 ; cr5679 ; 28 
 6069 ; Лот рекламных марок ;  ;  ;  ;  ; 9 ; 977 ; 34 
 6070 ; Лот рекламных марок ;  ;  ;  ;  ; 19 ; 977 ; 34 
 6071 ; Лот марок. Америка. 80 шт ;  ;  ;  ;  ; 18 ; Бигль ; 131 
 6072 ; Лист марок ;  ;  ;  ;  ; 39 ; Sky2 ; 903 
 6073 ; Лист марок ;  ;  ;  ;  ; 48 ; Приор ; 2835 
 6074 ; Лист марок ;  ;  ;  ;  ; 33 ; Sky2 ; 903 
 6075 ; Лист марок ;  ;  ;  ;  ; 34 ; Ok203 ; 1657 
 6076 ; Лот марок. Жан-Батист-Мари Пьер ;  ;  ;  ;  ; 46 ; More. ; 267 
 6077 ; Лот марок. Антонио Белуччи ;  ;  ;  ;  ; 33 ; More. ; 215 
 6078 ; Лот марок. Эсташ Лесюэр ;  ;  ;  ;  ; 19 ; More. ; 215 
 6079 ; Лот марок. Жан-Оноре Фрагонар ;  ;  ;  ;  ; 32 ; More. ; 227 
 6080 ; Лот марок. Гверчино ;  ;  ;  ;  ; 23 ; More. ; 215 
 6081 ; Лот марок. Якопо Амигони ;  ;  ;  ;  ; 26 ; More. ; 249 
 6082 ; Лот марок. Гаэтано Гандольфи ;  ;  ;  ;  ; 26 ; More. ; 215 
 6083 ; Лот марок. Пьетро да Картона ;  ;  ;  ;  ; 31 ; More. ; 275 
 6084 ; Лот марок. Симон Вуэ ;  ;  ;  ;  ; 21 ; More. ; 181 
 6085 ; Лот марок. Шарль-Жозеф Натуар ;  ;  ;  ;  ; 24 ; More. ; 181 
 6086 ; Лот марок. Жан-Леон Жером ;  ;  ;  ;  ; 21 ; More. ; 181 
 6087 ; Лот марок. Питер Пауль Рубенс ;  ;  ;  ;  ; 16 ; More. ; 159 
 6088 ; Лот марок. Никола Пуссен ;  ;  ;  ;  ; 46 ; More. ; 306 
 6089 ; Лот марок. Грибы. 24 шт ;  ;  ;  ;  ; 21 ; Dimitr1 ; 306 
 6090 ; Лот марок. Бабочки. 22 шт ;  ;  ;  ;  ; 35 ; Dimitr1 ; 340 
 6091 ; Лот марок. Поезда. 18 шт ;  ;  ;  ;  ; 44 ; Dimitr1 ; 313 
 6092 ; Лот марок. Совы. 6 шт ;  ;  ;  ;  ; 82 ; IgorPetrov51 ; 548 
 6093 ; Лот марок. Черепахи. 4 шт ;  ;  ;  ;  ; 20 ; agentvovan ; 104 
 6094 ; Лот марок. Лошади. 3 шт ;  ;  ;  ;  ; 27 ; Нутелла ; 105 
 6095 ; Лот марок. Змеи. 3 шт ;  ;  ;  ;  ; 15 ; Redkyt ; 68 
 6096 ; Лот марок. Ракушки. 3 шт ;  ;  ;  ;  ; 30 ; lenohota ; 85 
 6097 ; Лот марок. Мотоциклы. 3 шт ;  ;  ;  ;  ; 27 ; CoinM ; 94 
 6098 ; Лот марок. Марки мира. 250 г ;  ;  ;  ;  ; 28 ; ga2012 ; 1122 
 6099 ; Лот марок. Болгария. 71 шт + 3 блока + малый лист ;  ;  ;  ;  ; 69 ; tpls ; 359 
 6100 ; Лот марок. СССР. 137 шт ;  ;  ;  ;  ; 50 ; Dimius ; 979 
 6101 ; Лот марок. Германия. 10 шт + малый лист ;  ;  ;  ;  ; 28 ; moneta1924 ; 463 
 6102 ; Лот марок. Болгария. 109 шт + блок ;  ;  ;  ;  ; 56 ; tpls ; 794 
 6103 ; Лот марок. СССР. 108 шт ;  ;  ;  ;  ; 36 ; Ratmen ; 459 
 6104 ; Лот марок. Чехословакия. 136 шт ;  ;  ;  ;  ; 92 ; Slavarik ; 506 
 6105 ; Лот марок. ГДР. 76 шт + 3 блока + малый лист ;  ;  ;  ;  ; 23 ; stilsb ; 417 
 6006 ; Лот марок ;  ;  ;  ;  ; 56 ; electra ; 201 
 6007 ; Лот марок ;  ;  ;  ;  ; 38 ; electra ; 204 
 6008 ; Лот марок ;  ;  ;  ;  ; 17 ; electra ; 260 
 6009 ; Лот марок ;  ;  ;  ;  ; 17 ; electra ; 260 
 6010 ; Лот марок ;  ;  ;  ;  ; 13 ; electra ; 239 
 6011 ; Лот марок ;  ;  ;  ;  ; 17 ; electra ; 239 
