 5974 ; КПД. Италия "Олимпийские игры" ; 1960 ;  ;  ;  ; 74 ; doc2 ; 1247 
 5544 ; 500 франков. Габон ;  ;  ;  ; AU ; 26 ; Ivan-Ivan ; 396 
 5545 ; 1 динар. Тунис ;  ;  ;  ;  ; 19 ; Папа с рацией ; 149 
 5546 ; 1 фунт. Египет ; 1941 ;  ;  ;  ; 25 ; Моряк-собиратель ; 1234 
 5547 ; 100 фунтов. Египет ;  ;  ;  ;  ; 30 ; Моряк-собиратель ; 806 
 5548 ; 10 долларов. Китай ; 1923 ;  ;  ;  ; 7 ; lsp25 ; 340 
 5549 ; 10 юаней. Китай ; 1940 ;  ;  ;  ; 7 ; abakan ; 216 
 5550 ; 10 юаней. Китай ; 1980 ;  ;  ;  ; 48 ; SpAi ; 159 
 5551 ; 1 эскудо. Чили ;  ;  ;  ; AU ; 16 ; прохожий ; 114 
 5552 ; 5 лир. Турция ;  ;  ;  ;  ; 13 ; Краснодар ; 340 
 5553 ; 5 долларов. Ливия ;  ;  ;  ;  ; 41 ; Моряк-собиратель ; 340 
 5554 ; 10 долларов. Ливия ;  ;  ;  ;  ; 12 ; Моряк-собиратель ; 227 
 5555 ; 10 центов. США ;  ;  ;  ;  ; 15 ; den84 ; 567 
 5556 ; Лот бон иностранных. (2 шт.) ;  ;  ;  ;  ; 12 ; PMPlaya ; 140 
 5557 ; 5 центов. Армия США ;  ;  ;  ;  ; 13 ; Jon Snow ; 451 
 5558 ; 10 центов. Армия США ;  ;  ;  ;  ; 11 ; Jon Snow ; 450 
 5559 ; 50 центов. Армия США ;  ;  ;  ;  ; 9 ; Jon Snow ; 450 
 5560 ; 1 доллар. Армия США ;  ;  ;  ;  ; 15 ; Jon Snow ; 450 
 5561 ; 1 доллар. Армия США ;  ;  ;  ;  ; 20 ; svokich ; 553 
 5562 ; 2 доллара. Канада ;  ;  ;  ; AU ; 13 ; unicorn ; 209 
 5563 ; 1/2 шекеля. Израиль ; 1958 ;  ;  ; AU ; 42 ; SpAi ; 408 
 5564 ; 1 шекель. Израиль ; 1958 ;  ;  ; AU ; 56 ; AndreY$pb ; 138 
 5565 ; 5 шекелей. Израиль ; 1958 ;  ;  ; AU ; 43 ; SpAi ; 354 
 5566 ; 10 шекелей. Израиль ; 1958 ;  ;  ; AU ; 79 ; AndreY$pb ; 771 
 5567 ; 1 ливр. Сирия ; 1939 ;  ;  ;  ; 20 ; BSR ; 1068 
 5568 ; 5 фунтов. Египет ;  ;  ;  ;  ; 10 ; Хромосян ; 125 
 5569 ; 5 динаров. Тунис ;  ;  ;  ;  ; 33 ; murew ; 414 
 5570 ; 20 франков. Тунис ; 1927 ;  ;  ;  ; 26 ; Моряк-собиратель ; 995 
 5571 ; 5 франков. Тунис ; 1944 ;  ;  ;  ; 35 ; air ; 1486 
 5572 ; 100 франков. Марокко ; 1951 ;  ;  ;  ; 28 ; murew ; 1486 
 5573 ; 1 ливр. Ливан ;  ;  ;  ;  ; 23 ; alesjane ; 488 
 5574 ; 5000 ливров. Ливан ;  ;  ;  ; AU ; 19 ; orlov2015 ; 216 
 5575 ; 200 эскудо. Кабо Верде ; 2014 ;  ;  ; AU ; 27 ; murew ; 536 
 5576 ; 1 динар. Кувейт ;  ;  ;  ; AU ; 22 ; lenohota ; 485 
 5577 ; 1 динар. Кувейт ;  ;  ;  ; AU ; 23 ; lenohota ; 485 
 5578 ; 50 руфий. Мальдивы ; 2015 ;  ;  ; AU ; 21 ; пмт79 ; 405 
 5579 ; 1 гудр. Гаити ;  ;  ;  ; AU ; 16 ; Ssid ; 162 
 5580 ; 2 гудра. Гаити ;  ;  ;  ; AU ; 22 ; Комиссар Бурчалкин ; 171 
 5581 ; 1 гудр. Гаити ; 1992 ;  ;  ; AU ; 13 ; KatekAviator ; 124 
 5582 ; 200 риалов. Иран ;  ;  ;  ;  ; 29 ; air ; 1855 
 5483 ; 10 франков. Швейцария ; 1970 ;  ;  ; AU ; 42 ; sifirot ; 770 
 5484 ; 3 доллара. Багамы ; 1974 ;  ;  ; AU ; 29 ; varelgi ; 463 
 5485 ; 50 центов. Багамы ; 2001 ;  ;  ; AU ; 13 ; varelgi ; 255 
 5486 ; Лот иностранных бон (2 штуки) ; 2015, 2016 ;  ;  ; AU ; 11 ; Ivan-Ivan ; 159 
 5487 ; 1 доллар. Багамы ; 2000 ;  ;  ; AU ; 19 ; lenohota ; 193 
 5488 ; Лот бон. Мальдивы (2 штуки) ; 2006, 2011 ;  ;  ; AU ; 20 ; matehev ; 369 
 5489 ; Лот иностранных бон (2 штуки) ; 2008, 2012 ;  ;  ; AU ; 25 ; Ivan-Ivan ; 267 
 5490 ; 10 марок . Германия ; 1970 ;  ;  ; AU ; 39 ; sifirot ; 1226 
 5491 ; 5 крон. Швеция ; 1951 ;  ;  ; AU ; 25 ; tss ; 308 
 5492 ; 5 крон. Швеция ; 1948 ;  ;  ; AU ; 18 ; Wulf ; 303 
 5493 ; 5 крон. Швеция ; 1956 ;  ;  ; AU ; 24 ; unicorn ; 163 
 5494 ; 5 крон. Швеция ; 1963 ;  ;  ; AU ; 16 ; lenohota ; 142 
 5495 ; 10 марок. Германия ; 1949 ;  ;  ;  ; 34 ; fadeev.dima ; 983 
 5496 ; 5 гривен. Украина ;  ;  ;  ; AU ; 13 ; matehev ; 37 
 5497 ; 5000 марок. Польша ; 1920 ;  ;  ;  ; 30 ; murew ; 678 
 5498 ; 50 рейхсмарок. Германия ;  ;  ;  ;  ; 28 ; жених ; 357 
 5499 ; 50 злотых. Польша ; 1941 ;  ;  ;  ; 9 ; жених ; 24 
 5500 ; 20 пенго. Венгрия ; 1944 ;  ;  ;  ; 20 ; 1=1 ; 313 
 5501 ; 20 рейхсмарок. Германия ;  ;  ;  ;  ; 17 ; BF109i ; 300 
 5502 ; 2 пенго. Венгрия ; 1944 ;  ;  ;  ; 27 ; Sinbad69 ; 233 
 5503 ; 20 крон. Венгрия ; 1913 ;  ;  ;  ; 17 ; жених ; 67 
 5504 ; 5 рейхсмарок. Германия ;  ;  ;  ;  ; 38 ; BF109i ; 204 
 5505 ; 1 миллиард марок. Германия ; 1924 ;  ;  ;  ; 21 ; Ant3791 ; 276 
 5506 ; 10 лекё. Албания ; 1949 ;  ;  ;  ; 35 ; alesjane ; 227 
 5507 ; 100000 динар. Югославия ; 1989 ;  ;  ;  ; 5 ; kvs ; 20 
 5508 ; 1 песо. Куба ;  ;  ;  ;  ; 31 ; kvs ; 157 
 5509 ; 100 динар. Югославия ; 1986 ;  ;  ;  ; 9 ; kvs ; 27 
 5510 ; 50 динар. Югославия ; 1981 ;  ;  ;  ; 6 ; kvs ; 20 
 5511 ; 2 юаня, Китай ; 1980 ;  ;  ;  ; 37 ; val_diver ; 102 
 5512 ; 2 юаней. Китай ; 1980 ;  ;  ;  ; 44 ; kvs ; 105 
 5513 ; Лот бон Франции. (2 шт.) ;  ;  ;  ;  ; 42 ; Thanks ; 605 
 5514 ; 100 марок. Мемель ; 1922 ;  ;  ;  ; 100 ; air ; 5355 
 5515 ; 100 марок. Баден ; 1907 ;  ;  ;  ; 30 ; DIMA 57 ; 724 
 5516 ; 5 марок. Германия ; 1926 ;  ;  ;  ; 11 ; трутень ; 163 
 5517 ; Лот бон Германии. (2 шт.) ;  ;  ;  ;  ; 14 ; ястреб ; 169 
 5518 ; 1 марка. Германия ; 1948 ;  ;  ;  ; 9 ; Краснодар ; 47 
 5519 ; Лот бон Германии. (2 шт.) ;  ;  ;  ;  ; 26 ; val_diver ; 105 
 5520 ; 100 шиллингов. Австрия ; 1969 ;  ;  ;  ; 13 ; lenohota ; 122 
 5521 ; 50 франков. Бельгия ; 1945 ;  ;  ;  ; 39 ; murew ; 287 
 5522 ; Лот бон Бельгии. (2 шт.) ;  ;  ;  ;  ; 11 ; ястреб ; 173 
 5523 ; 100 франков. Бельгия ; 1959 ;  ;  ;  ; 17 ; vlkorchev ; 303 
 5524 ; 100 франков. Бельгия ; 1974 ;  ;  ;  ; 13 ; vlkorchev ; 224 
 5525 ; Лот бон иностранных. (2 шт.) ;  ;  ;  ;  ; 15 ; ястреб ; 104 
 5526 ; 100 драхм. Греция ; 1939 ;  ;  ;  ; 32 ; аймир ; 263 
 5527 ; Лот бон Греции. (2 шт.) ;  ;  ;  ;  ; 29 ; murew ; 193 
 5528 ; Лот бон Греции. (2 шт.) ;  ;  ;  ;  ; 15 ; SpAi ; 245 
 5529 ; Лот бон Греции. (2 шт.) ;  ;  ;  ;  ; 17 ; lenohota ; 227 
 5530 ; 5000 динаров. Югославия ; 1963 ;  ;  ;  ; 22 ; alesjane ; 744 
 5531 ; Лот бон Югославии. (2 шт.) ;  ;  ;  ;  ; 13 ; SpAi ; 164 
 5532 ; 100 динаров. Сербия ; 1943 ;  ;  ;  ; 17 ; Папа с рацией ; 104 
 5433 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 14 ; KatekAviator ; 100 
 5434 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 10 ; gusar ; 105 
 5435 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 14 ; matehev ; 99 
 5436 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 13 ; KatekAviator ; 100 
 5437 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 23 ; gusar ; 130 
 5438 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 12 ; gusar ; 121 
 5439 ; Бона иностранная. Лаос ;  ;  ;  ; AU ; 16 ; Папа с рацией ; 101 
 5440 ; Лот иностранных бон (2 штуки) ;  ;  ;  ;  ; 17 ; Dell013 ; 201 
 5441 ; Бона иностранная. Китай ;  ;  ;  ;  ; 33 ; borissevt ; 1111 
 5442 ; Бона иностранная. Китай ;  ;  ;  ;  ; 49 ; Lafeto55 ; 1560 
 5443 ; Бона иностранная. Китай ;  ;  ;  ;  ; 33 ; прохожий ; 1224 
 5444 ; Бона иностранная. Китай ;  ;  ;  ;  ; 41 ; Lafeto55 ; 1303 
 5445 ; 10 песо. Филлипины ; 1981 ;  ;  ; AU ; 10 ; прохожий ; 41 
 5446 ; 10 нгултрум. Бутан ;  ;  ;  ; AU ; 19 ; dim66 ; 59 
 5447 ; 25 динар. Ирак ;  ;  ;  ;  ; 12 ; прохожий ; 40 
 5448 ; 20 песо. Филиппины ;  ;  ;  ;  ; 13 ; STANDART ; 36 
 5449 ; 500 марок. Германия ; 1922 ;  ;  ;  ; 10 ; STANDART ; 51 
 5450 ; 200 риалов. Иран ;  ;  ;  ; AU ; 10 ; matehev ; 62 
 5451 ; 1000 рупий. Индонезия ; 2000 ;  ;  ; AU ; 7 ; KatekAviator ; 50 
 5452 ; 10 така. Бангладеш ;  ;  ;  ; AU ; 19 ; Ssid ; 143 
 5453 ; 100 риалов. Иран ;  ;  ;  ; AU ; 14 ; PMPlaya ; 41 
 5454 ; 1000 риалов. Иран ;  ;  ;  ; AU ; 9 ; KatekAviator ; 51 
 5455 ; 10 така. Бангладеш ;  ;  ;  ; AU ; 16 ; KatekAviator ; 93 
 5456 ; 5 песо. Филиппины ;  ;  ;  ; AU ; 13 ; KatekAviator ; 101 
 5457 ; 10 долларов. Япония ;  ;  ;  ; AU ; 40 ; psanat ; 95 
 5458 ; 10 така. Бангладеш ;  ;  ;  ; AU ; 14 ; KatekAviator ; 73 
 5459 ; 10 марок. Германия ; 1944 ;  ;  ;  ; 18 ; numizmat1975 ; 141 
 5460 ; Лот бон Белоруссии. 2 шт ; 1995,2000 ;  ;  ; AU ; 8 ; антоша ; 210 
 5461 ; Лот бон Белоруссии. 2 шт ; 1998,2000 ;  ;  ;  ; 9 ; антоша ; 101 
 5462 ; Лот бон Белоруссии. 2 шт ; 1998,2000 ;  ;  ; AU ; 7 ; varelgi ; 30 
 5463 ; 50 пиастров. Египет ;  ;  ;  ;  ; 9 ; Краснодар ; 50 
 5464 ; 20 центов. Китай ; 1949 ;  ;  ;  ; 11 ; smel ; 306 
 5465 ; 500 юаней. Китай ; 1946 ;  ;  ;  ; 9 ; smel ; 510 
 5466 ; 5 юаней. Китай ; 1941 ;  ;  ;  ; 17 ; abakan ; 193 
 5467 ; 5000 юаней. Китай ; 1947 ;  ;  ;  ; 7 ; smel ; 510 
 5468 ; 1000 юаней. Китай ;  ;  ;  ;  ; 11 ; abakan ; 177 
 5469 ; 2000 юаней. Китай ; 1947 ;  ;  ;  ; 9 ; max2008 ; 510 
 5470 ; 100 марок. Германия ; 1910 ;  ;  ;  ; 21 ; Vargsss ; 69 
 5471 ; 50 рейхсмарок. Германия ;  ;  ;  ;  ; 17 ; ястреб ; 333 
 5472 ; 1 песо. Мексика ; 1970 ;  ;  ; AU ; 34 ; Slavinator ; 261 
 5473 ; 10000 манат. Туркменистан ; 1998 ;  ;  ; AU ; 14 ; svv ; 429 
 5474 ; 5000 манат. Туркменистан ; 1999 ;  ;  ; AU ; 15 ; Thanks ; 457 
 5475 ; Лот бон Украины. 2 шт ;  ;  ;  ;  ; 7 ; антоша ; 14 
 5476 ; 10 центов. Соединённые штаты Америки ; 1874 ;  ;  ; AU ; 30 ; Mollo ; 5109 
 5477 ; 100 миллионов пенго. Венгрия ; 1946 ;  ;  ; AU ; 18 ; SpAi ; 204 
 5478 ; 1000 крон. Чехословакия ; 1945 ;  ;  ; AU ; 46 ; sifirot ; 600 
 5479 ; 1000 крон. Чехословакия ; 1945 ;  ;  ; AU ; 33 ; 1357 ; 665 
 5480 ; 10 крон. Чехословакия ; 1953 ;  ;  ; AU ; 34 ; Ge t aime ; 223 
 5481 ; 10000 донг. Вьетнам ;  ;  ;  ; AU ; 12 ; KatekAviator ; 79 
 5482 ; 25 крон. Чехословакия ; 1953 ;  ;  ; AU ; 47 ; Thanks ; 531 
 5383 ; 2 доллара. США ; 1928 ;  ;  ;  ; 84 ; FED ; 1224 
 5384 ; 5 долларов. США ; 1953 ;  ;  ;  ; 60 ; FED ; 908 
 5385 ; 5 долларов. США ; 1988 ;  ;  ; AU ; 23 ; heavy_fly ; 650 
 5386 ; 5 долларов. США ; 2003 ;  ;  ; AU ; 18 ; heavy_fly ; 395 
 5387 ; 10 долларов. США ; 1969 ;  ;  ;  ; 12 ; M.M.M. ; 651 
 5388 ; 2 доллара. США ; 2013F ;  ;  ;  ; 8 ; lml ; 139 
 5389 ; 2 доллара. США ; 2013L ;  ;  ;  ; 9 ; heavy_fly ; 159 
 5390 ; 2 доллара. США ; 2013B ;  ;  ;  ; 9 ; lml ; 139 
 5391 ; 2 доллара. США ; 2013E ;  ;  ;  ; 10 ; heavy_fly ; 139 
 5392 ; 2 доллара. США ; 2013K ;  ;  ;  ; 26 ; heavy_fly ; 199 
 5393 ; 2 доллара. США ; 2009L ;  ;  ;  ; 7 ; 312 ; 135 
 5394 ; Бона иностранная. США ;  ;  ;  ;  ; 15 ; 333985 ; 81 
 5395 ; Бона иностранная. США ;  ;  ;  ;  ; 20 ; Ivan-Ivan ; 134 
 5396 ; Бона иностранная. США ;  ;  ;  ;  ; 22 ; heavy_fly ; 159 
 5397 ; Бона иностранная. США ;  ;  ;  ;  ; 26 ; Моряк-собиратель ; 193 
 5398 ; Бона иностранная. США ;  ;  ;  ;  ; 10 ; 333985 ; 90 
 5399 ; Бона иностранная. Туркменистан ;  ;  ;  ; AU ; 20 ; Badger ; 62 
 5400 ; Бона иностранная. Туркменистан ;  ;  ;  ; AU ; 9 ; танкер Дербент ; 107 
 5401 ; Бона иностранная. Туркменистан ;  ;  ;  ; AU ; 20 ; Ge t aime ; 157 
 5402 ; Бона иностранная. Туркменистан ;  ;  ;  ; AU ; 14 ; Ge t aime ; 235 
 5403 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 15 ; Doca ; 100 
 5404 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 18 ; Badger ; 102 
 5405 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 10 ; бриз33 ; 57 
 5406 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 19 ; бриз33 ; 87 
 5407 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 19 ; matehev ; 65 
 5408 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 18 ; бриз33 ; 57 
 5409 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 21 ; matehev ; 68 
 5410 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 29 ; бриз33 ; 62 
 5411 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 17 ; KatekAviator ; 101 
 5412 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 13 ; KatekAviator ; 101 
 5413 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 56 ; gdrg2 ; 120 
 5414 ; Бона иностранная. Узбекистан ;  ;  ;  ; AU ; 42 ; lenohota ; 302 
 5415 ; Бона иностранная. Казахстан ;  ;  ;  ; AU ; 8 ; гудзон ; 133 
 5416 ; Бона иностранная. Таджикистан ;  ;  ;  ; AU ; 16 ; Badger ; 131 
 5417 ; Бона иностранная. Финляндия ;  ;  ;  ; AU ; 7 ; гудзон ; 79 
 5418 ; Бона иностранная. Италия ;  ;  ;  ; AU ; 14 ; an78gg ; 246 
 5419 ; Бона иностранная. Колумбия ;  ;  ;  ; AU ; 14 ; alex1974 ; 72 
 5420 ; Бона иностранная. Колумбия ;  ;  ;  ; AU ; 12 ; бриз33 ; 82 
 5421 ; Бона иностранная. Колумбия ;  ;  ;  ; AU ; 13 ; dim66 ; 101 
 5422 ; Бона иностранная. Ливан ;  ;  ;  ; AU ; 9 ; KatekAviator ; 101 
 5423 ; Бона иностранная. Ливан ;  ;  ;  ; AU ; 15 ; KatekAviator ; 101 
 5424 ; Бона иностранная. Ливан ;  ;  ;  ; AU ; 7 ; KatekAviator ; 101 
 5425 ; Бона иностранная. Гайана ;  ;  ;  ; AU ; 11 ; пара ; 93 
 5426 ; Бона иностранная. Гайана ;  ;  ;  ; AU ; 13 ; dim66 ; 91 
 5427 ; Бона иностранная. Уругвай ;  ;  ;  ; AU ; 14 ; 333985 ; 107 
 5428 ; Бона иностранная. Филиппины ;  ;  ;  ; AU ; 18 ; SpAi ; 130 
 5429 ; Бона иностранная. Бутан ;  ;  ;  ; AU ; 13 ; dim66 ; 101 
 5430 ; Бона иностранная. Гаити ;  ;  ;  ; AU ; 12 ; dim66 ; 101 
 5431 ; Бона иностранная. Бурунди ;  ;  ;  ; AU ; 20 ; SpAi ; 151 
 5432 ; Бона иностранная. Либерия ;  ;  ;  ; AU ; 10 ; 333985 ; 170 
 5333 ; Лот банковских иностранных чеков (2 штуки) ;  ;  ;  ;  ; 5 ; Клавка ; 223 
 5334 ; Облигация 25 рублей ; 1939 ;  ;  ;  ; 37 ; Maxim914 ; 464 
 5335 ; Облигация на сумму 10 рублей  "Государственный заем развития народного хозяйства СССР" ; 1953 ;  ;  ;  ; 35 ; эксперт ; 179 
 5336 ; Облигация на сумму 10 рублей "5й Государственный заем восстановления и развития народного хозяйства СССР" ; 1950 ;  ;  ;  ; 30 ; Ge t aime ; 181 
 5337 ; Облигация "Государственный заем развития народного хозяйства СССР" на 200 рублей ; 1955 ;  ;  ;  ; 7 ; Maxim914 ; 415 
 5338 ; Лот облигаций (2 штуки) "Государственный заем развития народного хозяйства СССР" ; 1955/1956 ;  ;  ;  ; 17 ; эксперт ; 192 
 5339 ; Облигация на 100 рублей  "5й Государственный заем восстановления и развития народного хозяйства СССР" ; 1950 ;  ;  ;  ; 24 ; жених ; 139 
 5340 ; Облигация на 100 рублей  "Государственный заем восстановления и развития народного хозяйства СССР" ; 1946 ;  ;  ;  ; 14 ; Новичок из Солсбер ; 131 
 5341 ; Акция. "Франко-Русское общество" ; 1895 ;  ;  ;  ; 17 ; жених ; 441 
 5342 ; Акция "Русско- Бельгийское Московское общество" ; 1899 ;  ;  ;  ; 24 ; Vanomah ; 339 
 5343 ; Акция Русско-Бельгийское Московское общество ; 1899 ;  ;  ;  ; 3 ; Кеннер ; 227 
 5344 ; Акция. Нефть Грозного ; 1895 ;  ;  ;  ; 41 ; Ustin ; 408 
 5345 ; Облигация въ 187,5 рублей, 4% заемъ  "Общество Рязанско - Уральской железной дороги" ; 1903 ;  ;  ;  ; 13 ; Кеннер ; 258 
 5346 ; Акция. Донецк ; 1906 ;  ;  ;  ; 9 ; Кеннер ; 192 
 5347 ; Пай въ 100 рублей. Товарищество Русско-Французскихъ заводовъ" ; 1906 ;  ;  ;  ; 13 ; Клавка ; 458 
 5348 ; Акция "Трамвай Саратова" ; 1907 ;  ;  ;  ; 19 ; Клавка ; 633 
 5349 ; Облигация въ 945 рублей "Заемъ города Москвы" ; 1908 ;  ;  ;  ; 17 ; von_Schwarz ; 533 
 5350 ; Облигация въ 187,5 рублей "Заемъ города Москвы" ; 1909 ;  ;  ;  ; 21 ; Гаечка ; 407 
 5351 ; Облигация въ 187,5 рублей "Заемъ города Москвы" ; 1909 ;  ;  ;  ; 19 ; carre ; 512 
 5352 ; Акция въ 250 рублей "Сибирский торговый банкъ" ; 1910 ;  ;  ;  ; 15 ; pillau3 ; 906 
 5353 ; Акция въ 200 рублей. "С.-Петербургский частный коммерческий банкъ" ; 1910 ;  ;  ;  ; 17 ; Sinbad69 ; 439 
 5354 ; Пай въ 100 рублей. Товарищество "С.-Петербургского вагоностроительного завода" ; 1911 ;  ;  ;  ; 11 ; Sinbad69 ; 439 
 5355 ; Облигация въ 187,5 рублей "3-й заемъ города Екатеринослава" ; 1911 ;  ;  ;  ; 17 ; Sinbad69 ; 666 
 5356 ; Акция въ 100 рублей. Общество "Брянского рельсопрокатного , железоделательного и механического завода" ; 1912 ;  ;  ;  ; 15 ; Клавка ; 448 
