 6635 ; Часы наручные ORIENT UTAD-CO, кварц. Япония. ;  ;  ; Б/м ;  ; 33 ; Yamilov ; 1700 
 6261 ; Почтовая карточка. Коронация (репринт) ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6262 ; Почтовая карточка. Коронация (репринт) ;  ;  ;  ;  ; 3 ; Сильвестр ; 140 
 6263 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; 100924 ; 140 
 6264 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6265 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6266 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6267 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6268 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 9 ; 100924 ; 137 
 6269 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 5 ; cr2952 ; 137 
 6270 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6271 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6272 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6273 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6274 ; Почтовая карточка. Glamour Erotica ;  ;  ;  ;  ; 4 ; ga2012 ; 140 
 6275 ; Почтовая карточка. Pin-Ups Vintage ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6276 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 39 ; IgorPetrov51 ; 281 
 6277 ; Почтовая карточка. Орнелла Мути ;  ;  ;  ;  ; 4 ; IgorPetrov51 ; 140 
 6278 ; Почтовая карточка. Худ.  Milo Manara ;  ;  ;  ;  ; 3 ; cr2952 ; 137 
 6088 ; Лот марок. Птицы. 45 шт + 14 блоков ;  ;  ;  ;  ; 49 ; птичка16 ; 589 
 6089 ; Лот марок. Самолеты. 45 шт + 10 блоков ;  ;  ;  ;  ; 35 ; moneta1924 ; 479 
 6090 ; Лот марок. Автотранспорт. 44 шт + 9 блоков ;  ;  ;  ;  ; 31 ; Dimitr1 ; 312 
 6091 ; Лот марок. Рыбы и морские животные. 46 шт + 7 блоков ;  ;  ;  ;  ; 24 ; vlatskyv ; 255 
 6092 ; Лот марок. Музыка, театр, кино. 52 шт + 3 блока ;  ;  ;  ;  ; 35 ; ga2012 ; 294 
 6093 ; Лот марок. Народные костюмы, маски. 88 шт ;  ;  ;  ;  ; 25 ; moneta1924 ; 311 
 6094 ; Лот марок. Детские сказки, рисунки, игрушки. 49 шт + 3 сцепки + 3 блока ;  ;  ;  ;  ; 6 ; cr5400 ; 62 
 6095 ; Лот марок. Изобразительное искусство. Все чистые, без наклеек. 31 шт ;  ;  ;  ;  ; 42 ; ga2012 ; 214 
 6096 ; Часть листа марок. Российская империя ;  ;  ;  ;  ; 43 ; Ok203 ; 944 
 6097 ; Часть листа марок. Российская империя ;  ;  ;  ;  ; 36 ; Ok203 ; 907 
 6098 ; Часть листа марок. Российская империя ;  ;  ;  ;  ; 35 ; Ok203 ; 907 
 6099 ; Лот марок. СССР. 1956. 26 шт ;  ;  ;  ;  ; 25 ; ga2012 ; 145 
 6100 ; Лот марок. Флора и фауна. СССР. 1959-1960. 21 шт ;  ;  ;  ;  ; 15 ; evg ; 141 
 6101 ; Лот марок. СССР. 1972. Космос. 6 малых листов. Чистые, без наклеек ;  ;  ;  ;  ; 20 ; CoinM ; 227 
 6102 ; Буклет с марками. Малый лист + 2 КПД. 2010 ;  ;  ;  ;  ; 36 ; vlatskyv ; 248 
 6103 ; Буклет с марками. Малый лист + 2 КПД ;  ;  ;  ;  ; 12 ; В1951 ; 114 
 6104 ; Буклет с марками. Блок + 2 КПД ;  ;  ;  ;  ; 32 ; vlatskyv ; 344 
 6105 ; Буклет с марками. 4 марки + 2 КПД ;  ;  ;  ;  ; 33 ; vlatskyv ; 293 
 6106 ; Буклет с марками. Годовой набор. Аландские острова. 1993 ;  ;  ;  ;  ; 26 ; cr5400 ; 111 
 6107 ; Буклет с марками. 2002 . Полная серия, в другой зубцовке ;  ;  ;  ;  ; 13 ; Olimpia ; 411 
 6108 ; Блок марок. СССР. 1962 ;  ;  ;  ;  ; 53 ; орел414151 ; 3060 
 6109 ; Лист марок ;  ;  ;  ;  ; 14 ; flutter ; 46 
 6201 ; Гравюра. Вид на Академию наук и Кунсткамеру ; Начало XIX века ;  ;  ;  ; 102 ; bogomaz ; 1587 
 6202 ; Почтовая карточка. Худ. Елизавета Бёмъ ;  ;  ;  ;  ; 51 ; doc2 ; 918 
 6203 ; Почтовая карточка. Венеция ;  ;  ;  ;  ; 69 ; Valera72 ; 153 
 6204 ; Почтовая карточка. Рига ;  ;  ;  ;  ; 87 ; IgorPetrov51 ; 332 
 6205 ; Почтовая карточка ;  ;  ;  ;  ; 31 ; лена ; 92 
 6206 ; Почтовая карточка ;  ;  ;  ;  ; 14 ; лена ; 90 
 6207 ; Почтовая карточка ;  ;  ;  ;  ; 22 ; лена ; 108 
 6208 ; Почтовая карточка. Наполеон ;  ;  ;  ;  ; 26 ; Fortyna 12 ; 153 
 6209 ; Почтовая карточка. Москва в конце XVIII века ;  ;  ;  ;  ; 48 ; Valera72 ; 218 
 6210 ; Почтовая карточка. "С-петербургский Кустарный склад" ;  ;  ;  ;  ; 69 ; Fortyna 12 ; 975 
 6211 ; Почтовая карточка. Русские типы ;  ;  ;  ;  ; 80 ; Fortyna 12 ; 741 
 6212 ; Почтовая карточка. Русские типы ;  ;  ;  ;  ; 48 ; Сармат80 ; 667 
 6213 ; Почтовая карточка. Русские типы ;  ;  ;  ;  ; 63 ; Гектор8 ; 714 
 6214 ; Почтовая карточка. Русские типы ;  ;  ;  ;  ; 63 ; Гектор8 ; 765 
 6215 ; Почтовая карточка. Русские типы ;  ;  ;  ;  ; 55 ; doc2 ; 526 
 6216 ; Почтовая карточка. Троице-Сергиевская Лавра ;  ;  ;  ;  ; 35 ; doc2 ; 465 
 6217 ; Почтовая карточка. Самара ;  ;  ;  ;  ; 23 ; flutter ; 266 
 6218 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 79 ; Valera72 ; 506 
 6219 ; Почтовая карточка. Волга и Поволжье ;  ;  ;  ;  ; 51 ; oliver ; 1009 
 6220 ; Почтовая карточка. Казань ;  ;  ;  ;  ; 19 ; Fortyna 12 ; 169 
 6221 ; Почтовая карточка. Худ. Изд. Компании Зингер ;  ;  ;  ;  ; 102 ; IgorPetrov51 ; 431 
 6222 ; Почтовая карточка. Худ. Изд. Компании Зингер ;  ;  ;  ;  ; 64 ; IgorPetrov51 ; 793 
 6223 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 101 ; IgorPetrov51 ; 434 
 6224 ; Почтовая карточка. Владимир. Губ. ;  ;  ;  ;  ; 52 ; oliver ; 986 
 6225 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 31 ; Agava ; 744 
 6226 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 49 ; barsa15 ; 770 
 6227 ; Почтовая карточка. Севастополь ;  ;  ;  ;  ; 60 ; doc2 ; 567 
 6228 ; Почтовая карточка. Москва в XII столетии ;  ;  ;  ;  ; 67 ; Fortyna 12 ; 401 
 6038 ; Сувенирный буклет с марками. FIFA 2018. Стадионы. 2017. 12 марок. Чистые, без наклеек ;  ;  ;  ;  ; 23 ; ssbb333 ; 501 
 6039 ; Сувенирный буклет с марками. Оружие Победы. Боевые корабли. 2013. 4 марки. Чистые, без наклеек ;  ;  ;  ;  ; 35 ; flutter ; 426 
 6040 ; Сувенирный буклет с марками. Перепись населения. 2002. Тираж 3000. Чистые, без наклеек ;  ;  ;  ;  ; 36 ; счасливчик ; 5634 
 6041 ; Блок марок. 300 лет СПб. Сертификат. Чистые, без наклеек ;  ;  ;  ;  ; 30 ; an78gg ; 226 
 6042 ; Лот блоков марок. 2009. 5 шт. Чистые, без наклеек ;  ;  ;  ;  ; 53 ; gbp ; 248 
 6043 ; Лот блоков марок. 2007. 8 шт. Чистые, без наклеек ;  ;  ;  ;  ; 43 ; Сильвестр ; 239 
 6044 ; Лот блоков марок. 2015. 3 шт. Чистые, без наклеек ;  ;  ;  ;  ; 45 ; flutter ; 410 
 6045 ; Блок марок. Кубок Девиса-2002. + серия 2 марки. Сертификат. 2003. Чистые, без наклеек ;  ;  ;  ;  ; 15 ; an78gg ; 203 
 6046 ; Сцепка марок. 100 лет со дня рождения Арама Хачатуряна. Разновидность - пятно на виске N 845а по Загорскому. 2003. Чистые, без наклеек ;  ;  ;  ;  ; 12 ; gelo ; 51 
 6047 ; Квартблок марок. Кавалеры ордена Святого апостола Андрея Первозванного. Зыкина. Разновидность - золотое кольцо на головой. 1-я марка N 1508 Ка по Загорскому. 2011. Чистые, без наклеек ;  ;  ;  ;  ; 34 ; gelo ; 453 
 6048 ; Лот марок. СССР. 1939. Н. Чернышевский. Чистые, со следами от наклеек ;  ;  ;  ;  ; 35 ; cr5400 ; 180 
 6049 ; Лот марок. СССР. 1939. М. Салтыков-Щедрин. Чистые, со следами от наклеек ;  ;  ;  ;  ; 20 ; Вяч ; 1134 
 6050 ; Лот марок. СССР. 1939. Т. Шевченко. Соловьев 673-675 ;  ;  ;  ;  ; 26 ; cr5400 ; 165 
 6051 ; Лот марок. СССР. 1935. М. Калинин. 20 коп чистая, со следами от наклеек ;  ;  ;  ;  ; 30 ; cr5400 ; 185 
 6052 ; Лот марок. СССР. 1932. МОПР ;  ;  ;  ;  ; 39 ; flutter ; 421 
 6053 ; Лот марок. СССР. 1929. Пионерский слет. Чистые, со следами от наклеек ;  ;  ;  ;  ; 29 ; cr5400 ; 1128 
 6054 ; Лот марок. СССР. 1927. Беспризорным детям ;  ;  ;  ;  ; 21 ; гоша334 ; 150 
 6055 ; Лот марок. Германия. III рейх. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 55 ; cr5400 ; 506 
 6056 ; Лот марок. Германия. III рейх. Генерал-губернаторство. Чистые, без наклеек ;  ;  ;  ;  ; 54 ; alex09-63 ; 588 
 6057 ; Лот марок. СССР. 1939. Выставка в Нью-Йорке. Беззубцовая серия ;  ;  ;  ;  ; 20 ; flutter ; 672 
 6058 ; Лот марок. СССР. 1935. Л. Толстой ;  ;  ;  ;  ; 25 ; cr5400 ; 65 
 6059 ; Лот марок. СССР. 1934. Деятели Партии ;  ;  ;  ;  ; 34 ; flutter ; 1006 
 6060 ; Лот марок. СССР. 1934. И. Федоров. Чистые, со следами от наклеек ;  ;  ;  ;  ; 37 ; Вяч ; 1989 
 6061 ; Лот марок. СССР. 1932. Филателистическая выставка в Москве ;  ;  ;  ;  ; 29 ; QSL ; 1892 
 6062 ; Лот марок. Германия. III рейх. Генерал-губернаторство. Чистые, без наклеек ;  ;  ;  ;  ; 31 ; attila375 ; 521 
 6063 ; Лот марок. Германия. III рейх. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 81 ; Приор ; 567 
 6064 ; Лот марок. Германия. III рейх. Генерал-губернаторство. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 57 ; ярамаска ; 873 
 6065 ; Лот марок. Германия. III рейх. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 77 ; cr5400 ; 411 
 6066 ; Лот марок. Германия. III рейх. Генерал-губернаторство. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 71 ; attila375 ; 683 
 6067 ; Лот марок. Германия. III рейх. Чистые, со следами от наклеек ;  ;  ;  ;  ; 25 ; Бигль ; 144 
 6068 ; Лот марок. Германия. III рейх. Чистые, без наклеек. С полями ;  ;  ;  ;  ; 63 ; cr5400 ; 326 
 6069 ; Лот марок. Германия. Земли СААР. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 26 ; QSL ; 340 
 6070 ; Лот марок. Германия. Земли СААР. Полная серия. Чистые, без наклеек ;  ;  ;  ;  ; 33 ; alex09-63 ; 561 
 6071 ; Лот марок. Германия. III рейх. Самолеты. Чистые, без наклеек. С полями ;  ;  ;  ;  ; 109 ; alex09-63 ; 337 
 6072 ; Лот марок. Германия. III рейх. Богемия и Моравия. 12 шт ;  ;  ;  ;  ; 61 ; alex09-63 ; 603 
 6073 ; Лот марок. Германия. III рейх. Богемия и Моравия. 29 шт ;  ;  ;  ;  ; 29 ; Бигль ; 199 
 6074 ; Лот марок. Германия. III рейх. 30 шт ;  ;  ;  ;  ; 19 ; Бигль ; 203 
 6075 ; Лот марок. Германия. III рейх. 31 шт ;  ;  ;  ;  ; 19 ; Бигль ; 203 
 6076 ; Лот марок. Германия. III рейх. Военная серия. Чистые, без наклеек. С полями	 ;  ;  ;  ;  ; 49 ; Приор ; 1176 
 6077 ; Лот марок. О-ва Св. Елены (Английский протекторат). Чистые, без наклеек ;  ;  ;  ;  ; 23 ; QSL ; 153 
 6078 ; Лот марок. О. Бермуды (Английский протекторат). Чистые, без наклеек. 4 шт ;  ;  ;  ;  ; 45 ; carre ; 269 
 6079 ; Лот марок. Голд-Кост (английский протекторат). Чистые, без наклеек. 14 шт ;  ;  ;  ;  ; 37 ; QSL ; 444 
 6080 ; Лот марок. Антигуа (Английский протекторат). Чистые, без наклеек. 12 шт ;  ;  ;  ;  ; 32 ; QSL ; 465 
 6081 ; Лот марок. Свазиленд (Английский протекторат). Чистые, без наклеек. 10 шт ;  ;  ;  ;  ; 48 ; doc2 ; 533 
 6082 ; Лот марок. Российская империя. 21 шт ;  ;  ;  ;  ; 32 ; Бигль ; 203 
 6083 ; Лот марок. СССР. 1946. Боевые самолеты. 9 шт ;  ;  ;  ;  ; 21 ; cr5400 ; 453 
 6084 ; Буклет СССР. Металлическая копия первой почтовой марки ;  ;  ;  ;  ; 66 ; ssbb333 ; 567 
 6085 ; Лот марок. СССР. 1958-1960. Техника. 17 шт ;  ;  ;  ;  ; 23 ; electra ; 141 
 6086 ; Лот марок. Польша. Чистые. 65 шт ;  ;  ;  ;  ; 44 ; Бигль ; 486 
 6087 ; Лот марок. Фауна. 46 шт + 6 блоков ;  ;  ;  ;  ; 14 ; Redkyt ; 230 
 5615 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 131 
 5616 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 94 ; Aurum ; 159 
 5617 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 80 
 5618 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 9 ; Alex129 ; 160 
 5619 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 9 ; 3457896 ; 129 
 5620 ; Лот нотгельдов (3 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 131 
 5621 ; Лот нотгельдов (4 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 124 
 5622 ; Лот нотгельдов (4 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 134 
 5623 ; Лот нотгельдов (4 штуки) ;  ;  ;  ;  ; 106 ; Aurum ; 201 
 5624 ; Лот нотгельдов (4 штуки) ;  ;  ;  ;  ; 9 ; 3457896 ; 144 
 5625 ; Лот нотгельдов (4 штуки) ;  ;  ;  ;  ; 7 ; 3457896 ; 155 
 5626 ; Лот нотгельдов (5 штук) ;  ;  ;  ;  ; 7 ; 2128508 ; 304 
 5627 ; Лот нотгельдов (5 штук) ;  ;  ;  ;  ; 11 ; 3457896 ; 167 
 6001 ; Лот марок. 1935. 40-летие со дня смерти Энгельса. Серия 4 марки ;  ;  ;  ;  ; 142 ; Приор ; 8254 
 6002 ; Лот марок. 1937. 100-летие со дня смерти Пушкина. Зубровка: греб. 13 1/4: 12 1/4. Бумага мелованная. 6 шт. Чистые, без наклеек ;  ;  ;  ;  ; 125 ; счасливчик ; 5106 
 6003 ; Лот марок. 1956. 100 лет со дня смерти Лобачевского, Крупская. 2 шт. Чистые, без наклеек ;  ;  ;  ;  ; 28 ; Meshok ; 153 
 6004 ; Квартблок марок. В.Франсклин. 1956 ;  ;  ;  ;  ; 25 ; Meshok ; 306 
 6005 ; Лот марок. 250 лет со дня рождения Павла I. 2004. Блок + серя 2 шт. Чистые, без наклеек ;  ;  ;  ;  ; 50 ; student1977 ; 199 
