 6632 ; Запонки, серебро. ;  ;  ; Ag875 ;  ; 36 ; Vanomah ; 455 
 6319 ; Почтовая карточка ;  ;  ;  ;  ; 30 ; coba ; 364 
 6320 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 14 ; Мефодий ; 133 
 6321 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 14 ; Мефодий ; 92 
 6322 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 41 ; vlad77 ; 291 
 6323 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 13 ; Мефодий ; 92 
 6324 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 20 ; Мефодий ; 157 
 6325 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 32 ; Мефодий ; 273 
 6326 ; Лот почтовых карточек  (2 штуки) ;  ;  ;  ;  ; 18 ; Гаечка ; 49 
 6327 ; Лот почтовых карточек  (2 штуки) ;  ;  ;  ;  ; 16 ; Гаечка ; 51 
 6328 ; Лот почтовых карточек  (4 штуки) ;  ;  ;  ;  ; 53 ; antiquar ; 326 
 6329 ; Лот почтовых карточек (4 штуки)  Одесса ;  ;  ;  ;  ; 10 ; vlad77 ; 365 
 6330 ; Лот почтовых карточек (4 штуки)  Одесса ;  ;  ;  ;  ; 14 ; vlad77 ; 365 
 6331 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; vlad77 ; 57 
 6332 ; Наборы фото малого формата (2 штуки) Артисты и актёры Советского кино ;  ;  ;  ;  ; 8 ; lenohota ; 97 
 6333 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 10 ; Rumpel ; 40 
 6334 ; Лот открыток (5 штук) ;  ;  ;  ;  ; 16 ; Rumpel ; 17 
 6335 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 15 ; Rumpel ; 22 
 6336 ; Лот фотокарточек малого формата  "Артисты" (10 штук) ;  ;  ;  ;  ; 6 ; lenohota ; 97 
 6337 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 12 ; Rumpel ; 40 
 6338 ; Лот открыток в буклете (16 штук) Ленфильм-1972 ;  ;  ;  ;  ; 8 ; Rumpel ; 45 
 6339 ; Книжка с открытками "Виды Ленинграда" (12 штук) ; 1956 ;  ;  ;  ; 13 ; Логистик ; 179 
 6340 ; Лот почтовых карточек. Изд-во ИЗОГИЗ (чистые, 50 штук) ; 1953-1963 ;  ;  ;  ; 13 ; Кеннер ; 312 
 6341 ; Конверт- реклама с гашением ; 1935 ;  ;  ;  ; 35 ; antiquar ; 464 
 6342 ; Почтовый конверт с гашением ;  ;  ;  ;  ; 5 ; Лрс 21,12 ; 16 
 6343 ; Конверт со спецгошением и  марками ; 1962 ;  ;  ;  ; 16 ; Мефодий ; 126 
 6344 ; Лот конвертов (2 штуки) Литва ;  ;  ;  ;  ; 54 ; von_Schwarz ; 579 
 6345 ; Лот почтовых конвертов (5 штук) Азербайджан ;  ;  ;  ;  ; 10 ; митяй ; 128 
 6401 ; Картина Саши Твёрдой. Лотос, 2019 ;  ;  ;  ;  ; 60 ; Гидравлик ; 765 
 6402 ; Работа Саши Твёрдой. Темный лес ;  ;  ;  ;  ; 28 ; khaibullin.amir ; 331 
 6403 ; Авторский принт Марии Мишкарёвой. Подсолнухи ;  ;  ;  ;  ; 9 ; Agava ; 906 
 6404 ; Авторский принт Марии Мишкарёвой. Клубника ;  ;  ;  ;  ; 16 ; Rjym gtlfkmysq ; 1249 
 6405 ; Работа Дарьи Шадриной. Лавандовое поле ;  ;  ;  ;  ; 31 ; krai ; 1044 
 6406 ; Работа Дарьи Шадриной. Мельница ;  ;  ;  ;  ; 28 ; krai ; 811 
 6407 ; Работа Дарьи Шадриной. Хуторок ;  ;  ;  ;  ; 7 ; rushapirdm ; 133 
 6408 ; Комплект авторских открыток Дарьи Шадриной. (4 шт.) ;  ;  ;  ;  ; 3 ; Narymsky ; 74 
 6409 ; Комплект авторских закладок Дарьи Шадриной. Лаванда. (4 шт.) ;  ;  ;  ;  ; 3 ; siw03 ; 51 
 6410 ; Картина Татьяны Свилёвой. Шиповник, 2016 ;  ;  ;  ;  ; 35 ; rushapirdm ; 740 
 6256 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 12 ; птичка16 ; 123 
 6257 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 7 ; vlad77 ; 120 
 6258 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; птичка16 ; 114 
 6259 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 18 ; dimass70 ; 228 
 6260 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 9 ; Рисковый ; 59 
 6261 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6262 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6263 ; Почтовая карточка. Брокен ;  ;  ;  ;  ; 4 ; MONGOL64 ; 48 
 6264 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6265 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6266 ; Почтовая карточка. Амстердам ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6267 ; Почтовая карточка. Севастополь. Прибой ;  ;  ;  ;  ; 8 ; vadsev73 ; 77 
 6268 ; Почтовая карточка. Севастополь. Панорама ;  ;  ;  ;  ; 9 ; russland ; 79 
 6269 ; Почтовая карточка. Товарищество Эйнем в Москве ;  ;  ;  ;  ; 6 ; Рисковый ; 57 
 6270 ; Почтовая карточка. Сочи - Гарры ;  ;  ;  ;  ; 29 ; Maрина ; 110 
 6271 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 5 ; MONGOL64 ; 114 
 6272 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 15 ; птичка16 ; 207 
 6273 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 5 ; MONGOL64 ; 114 
 6274 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; птичка16 ; 114 
 6275 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 7 ; птичка16 ; 120 
 6276 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; птичка16 ; 114 
 6277 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; vlad77 ; 120 
 6278 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; vlad77 ; 120 
 6279 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 5 ; MONGOL64 ; 114 
 6280 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; птичка16 ; 114 
 6281 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; vlad77 ; 120 
 6282 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; птичка16 ; 114 
 6283 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 8 ; птичка16 ; 114 
 6284 ; Почтовая карточка. Крым. Пастбище ;  ;  ;  ;  ; 7 ; $круджЪ ; 57 
 6285 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 7 ; Руслан1981 ; 57 
 6286 ; Почтовая карточка. Открытое письмо ;  ;  ;  ;  ; 9 ; Рисковый ; 76 
 6287 ; Почтовая карточка. Ленинград ;  ;  ;  ;  ; 9 ; Рисковый ; 75 
 6288 ; Почтовая карточка. Ленинград ;  ;  ;  ;  ; 8 ; MONGOL64 ; 12 
 6289 ; Почтовая карточка. Киев ;  ;  ;  ;  ; 9 ; von_Schwarz ; 77 
 6290 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 10 ; Сhatsky ; 77 
 6291 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 14 ; Рисковый ; 102 
 6292 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 12 ; Руслан1981 ; 77 
 6293 ; Почтовая карточка. Волга ;  ;  ;  ;  ; 11 ; oliver ; 108 
 6294 ; Почтовая карточка. С. - Петербург ;  ;  ;  ;  ; 11 ; Рисковый ; 76 
 6295 ; Почтовая карточка. Агитация ; 1930 ;  ;  ;  ; 28 ; lenohota ; 444 
 6296 ; Фотооткрытка ; 1928 ;  ;  ;  ; 19 ; russland ; 579 
 6297 ; Прессфото Дрейфующая станция "Северный полюс" И.Папанин 1937г ;  ;  ;  ; серебряно-желатиновая печать ; 20 ; flutter ; 809 
 6298 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 2 ; музыч ; 3 
 6299 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 2 ; музыч ; 3 
 6300 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 8 ; музыч ; 114 
 6301 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 4 ; музыч ; 48 
 6302 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 4 ; музыч ; 48 
 6303 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 5 ; пмт79 ; 123 
 6304 ; Почтовая карточка. С праздником Св.Пасхи! ;  ;  ;  ;  ; 9 ; пмт79 ; 135 
 6305 ; Почтовая карточка. Христос Воскресе! ;  ;  ;  ;  ; 5 ; пмт79 ; 123 
 6206 ; Почтовая карточка. Рига ;  ;  ;  ;  ; 21 ; Arghh20 ; 365 
 6207 ; Почтовая карточка. Рига ;  ;  ;  ;  ; 5 ; Arghh20 ; 324 
 6208 ; Почтовая карточка. Волга. Романовский мост близ Казани ;  ;  ;  ;  ; 7 ; gelo ; 236 
 6209 ; Почтовая карточка. Великий Сибирский путь ;  ;  ;  ;  ; 17 ; gelo ; 236 
 6210 ; Почтовая карточка. Московская Окружная ж.д ;  ;  ;  ;  ; 22 ; doc2 ; 1019 
 6211 ; Почтовая карточка. Виды Волги ;  ;  ;  ;  ; 15 ; oliver ; 263 
 6212 ; Почтовая карточка. Александровский мост на Волге ;  ;  ;  ;  ; 15 ; krava ; 163 
 6213 ; Почтовая карточка. Киев ;  ;  ;  ;  ; 13 ; oliver ; 236 
 6214 ; Почтовая карточка. Владивосток ;  ;  ;  ;  ; 18 ; barsa15 ; 269 
 6215 ; Почтовая карточка. Владивосток ;  ;  ;  ;  ; 46 ; barsa15 ; 521 
 6216 ; Почтовая карточка. Владивосток ;  ;  ;  ;  ; 42 ; barsa15 ; 437 
 6217 ; Почтовая карточка ;  ;  ;  ;  ; 83 ; йцукен ; 1473 
 6218 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 35 ; val_diver ; 587 
 6219 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 21 ; val_diver ; 611 
 6220 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 11 ; митяй ; 233 
 6221 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 21 ; benc ; 73 
 6222 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 53 ; von_Schwarz ; 350 
 6223 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; Рисковый ; 46 
 6224 ; Лот фотокарточек (9 штук, малый формат) ;  ;  ;  ;  ; 4 ; Rumpel ; 16 
 6225 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 24 ; ZIMOGOR ; 151 
 6226 ; Лот почтовых карточек (6 штук) ;  ;  ;  ;  ; 26 ; Rumpel ; 42 
 6227 ; Лот почтовых карточек (10 штук)  Ленинград ;  ;  ;  ;  ; 36 ; S5S1 ; 206 
 6228 ; Почтовая карточка (с автографом Собинова (?) ;  ;  ;  ;  ; 41 ; murka1973 ; 925 
 6229 ; Лот почтовых карточек (2 штуки) ;  ;  ;  ;  ; 16 ; Markgraf ; 22 
 6230 ; Лот почтовых карточек (2 штуки) С.-Петербург ;  ;  ;  ;  ; 19 ; vlad77 ; 328 
 6231 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 12 ; coba ; 244 
 6232 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; nikolas13 ; 33 
 6233 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 34 ; coba ; 692 
 6234 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 10 ; музыч ; 12 
 6235 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 18 ; coba ; 326 
 6236 ; Лот почтовых карточек (7 штук) ;  ;  ;  ;  ; 15 ; coba ; 255 
 6237 ; Почтовая карточка (р-р 170*118 мм) ;  ;  ;  ;  ; 37 ; Russel ; 74 
 6238 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 12 ; Zoltan 333 ; 108 
 6239 ; Лот почтовых карточек (4 штуки) ;  ;  ;  ;  ; 30 ; йцукен ; 199 
 6240 ; Лот почтовых карточек (5 штук) Pin-Ups ;  ;  ;  ;  ; 18 ; vladmarkin ; 104 
 6241 ; Лот почтовых карточек (5 штук) Pin-Ups ;  ;  ;  ;  ; 27 ; rem. ; 125 
 6242 ; Лот почтовых карточек (5 штук) Pin-Ups ;  ;  ;  ;  ; 24 ; rem. ; 125 
 6243 ; Почтовая карточка. Кисловодск ;  ;  ;  ;  ; 7 ; Рисковый ; 57 
 6244 ; Почтовая карточка. Открытое письмо ;  ;  ;  ;  ; 9 ; Рисковый ; 61 
 6245 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 15 ; krava ; 159 
 6246 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 11 ; krava ; 123 
 6247 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 11 ; krava ; 123 
 6248 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 11 ; krava ; 123 
 6249 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 12 ; MONGOL64 ; 126 
 6250 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; vlad77 ; 128 
 6251 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 15 ; птичка16 ; 161 
 6252 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 6 ; vlad77 ; 126 
 6253 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 9 ; krava ; 123 
 6254 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 5 ; krava ; 123 
 6255 ; Почтовая карточка. Урал ;  ;  ;  ;  ; 13 ; птичка16 ; 161 
 6083 ; 4 блока марок ;  ;  ;  ;  ; 14 ; Olimpia ; 91 
 6084 ; 4 блока марок ;  ;  ;  ;  ; 12 ; Ильич ; 80 
 6085 ; 4 блока марок ;  ;  ;  ;  ; 9 ; Olimpia ; 56 
 6086 ; 4 блока марок ;  ;  ;  ;  ; 18 ; Olimpia ; 51 
 6087 ; 4 блока марок ;  ;  ;  ;  ; 13 ; sandau ; 101 
 6088 ; 4 блока марок ;  ;  ;  ;  ; 9 ; Olimpia ; 128 
 6089 ; 4 блока марок ;  ;  ;  ;  ; 11 ; С улыбкой по жизни ; 333 
 6090 ; 4 блока марок ;  ;  ;  ;  ; 27 ; С улыбкой по жизни ; 650 
 6091 ; 4 блока марок ;  ;  ;  ;  ; 9 ; flutter ; 348 
 6092 ; 4 блока марок ;  ;  ;  ;  ; 19 ; Olimpia ; 184 
 6093 ; 4 блока марок ;  ;  ;  ;  ; 16 ; Dimius ; 180 
 6094 ; 4 блока марок ;  ;  ;  ;  ; 9 ; Olimpia ; 239 
 6095 ; 4 блока марок ;  ;  ;  ;  ; 14 ; Olimpia ; 381 
 6096 ; 4 блока марок ;  ;  ;  ;  ; 14 ; Olimpia ; 222 
 6097 ; 4 блока марок ;  ;  ;  ;  ; 17 ; ssbb333 ; 301 
 6098 ; 4 блока марок ;  ;  ;  ;  ; 12 ; Olimpia ; 227 
 6099 ; 4 блока марок ;  ;  ;  ;  ; 34 ; flutter ; 687 
 6100 ; 4 блока марок ;  ;  ;  ;  ; 29 ; lesnik1 ; 603 
 6101 ; 4 блока марок ;  ;  ;  ;  ; 7 ; flutter ; 233 
 6102 ; 4 блока марок ;  ;  ;  ;  ; 9 ; flutter ; 340 
 6103 ; 4 блока марок ;  ;  ;  ;  ; 7 ; flutter ; 521 
 6104 ; 4 блока марок ;  ;  ;  ;  ; 12 ; Olimpia ; 217 
 6105 ; 4 блока марок ;  ;  ;  ;  ; 15 ; flutter ; 566 
 6106 ; 4 блока марок ;  ;  ;  ;  ; 29 ; lesnik1 ; 638 
 6107 ; 4 блока марок ;  ;  ;  ;  ; 9 ; Olimpia ; 476 
 6108 ; 4 блока марок ;  ;  ;  ;  ; 32 ; С улыбкой по жизни ; 544 
 6109 ; 4 блока марок ;  ;  ;  ;  ; 19 ; С улыбкой по жизни ; 461 
 6110 ; 4 блока марок ;  ;  ;  ;  ; 9 ; flutter ; 340 
 6111 ; 4 блока марок ;  ;  ;  ;  ; 17 ; Olimpia ; 487 
 6112 ; 4 блока марок ;  ;  ;  ;  ; 11 ; flutter ; 340 
 6113 ; 4 блока марок ;  ;  ;  ;  ; 6 ; С улыбкой по жизни ; 250 
 6114 ; 4 блока марок ;  ;  ;  ;  ; 9 ; flutter ; 361 
 6115 ; 4 блока марок ;  ;  ;  ;  ; 8 ; С улыбкой по жизни ; 251 
