 4671 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 11000 ; 29 
 4126 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 42 ; Хакас ; 749 
 4127 ; 100 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 45 ; л1992 ; 849 
 4128 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 61 ; Кречет ; 915 
 4129 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 50 ; ек ; 469 
 4130 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 95 ; ек ; 841 
 4131 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 25 ; ек ; 380 
 4132 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 59 ; ек ; 457 
 4133 ; 250 рублей ; 1918 ;  ;  ;  ; 70 ; koga ; 267 
 4134 ; 10000 рублей ; 1919 ;  ;  ;  ; 22 ; vfuflfy49 ; 255 
 4135 ; 250 рублей ; 1919 ; Туркестан ;  ;  ; 21 ; ек ; 398 
 4136 ; 500 рублей ; 1919 ; Туркестан ;  ;  ; 14 ; okotv ; 401 
 4137 ; 1000 рублей ; 1919 ;  ;  ;  ; 40 ; vfuflfy49 ; 306 
 4138 ; 500 рублей ; 1918 ;  ;  ;  ; 23 ; ZOLTAN333 ; 233 
 4139 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 26 ; zid200 ; 1020 
 4140 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 35 ; СЁМА ; 1478 
 4141 ; 500 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 41 ; zid200 ; 693 
 4142 ; Квитанция Госуд. Казначейства ; 1896 ;  ;  ;  ; 11 ; Gera_K ; 150 
 4143 ; Квитанция Госуд. Казначейства ; 1912 ;  ;  ;  ; 3 ; ъхз ; 126 
 4144 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 45 ; батоно ; 4000 
 4145 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 18 ; alex241 ; 4080 
 4146 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 41 ; grot ; 5610 
 4147 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 25 ; батоно ; 4000 
 4148 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 43 ; батоно ; 2561 
 4149 ; 500 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 59 ; grot ; 7109 
 4150 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; shais1 ; 208 
 4151 ; Облигация Тамбовско-Саратовской ж/д ; 1882 ;  ;  ;  ; 11 ; himik121 ; 505 
 4152 ; Облигация об-ва подъездных железных путей в России ; 1913 ;  ;  ;  ; 19 ; батоно ; 781 
 4153 ; Облигация Ряжско-Вяземской ж/д ; 1889 ;  ;  ;  ; 34 ; ек ; 540 
 4154 ; Облигация Юго-Западных ж/д ; 1885 ;  ;  ;  ; 12 ; ек ; 464 
 4155 ; Облигация Владикавказской ж/д ; 1894 ;  ;  ;  ; 5 ; 11000 ; 250 
 4156 ; Облигация Владикавказской ж/д ; 1885 ;  ;  ;  ; 8 ; 11000 ; 250 
 4157 ; Облигация Владикавказской ж/д ; 1885 ;  ;  ;  ; 5 ; 11000 ; 250 
 4158 ; Облигация Владикавказской ж/д ; 1885 ;  ;  ;  ; 9 ; solder13 ; 255 
 4159 ; Облигация Владикавказской ж/д ; 1885 ;  ;  ;  ; 8 ; 11000 ; 250 
 4160 ; Облигация Туапсинской ж/д ; 1909 ;  ;  ;  ; 21 ; 542 ; 591 
 4161 ; Облигация Бессарабских ж/д ; 1916 ;  ;  ;  ; 23 ; 542 ; 591 
 4162 ; Конверсионная облигация ; 1898 ;  ;  ;  ; 16 ; 1177 ; 707 
 4163 ; Закладной лист ; 1898 ;  ;  ;  ; 43 ; teremm ; 781 
 4064 ; 50 копеек ;  ;  ;  ;  ; 8 ; koga ; 110 
 4065 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 6 ; rem16 ; 32 
 4066 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 6 ; rem16 ; 32 
 4067 ; 50 копеек. Екатеринодар ;  ;  ;  ;  ; 25 ; карпер ; 300 
 4068 ; 3 рубля ; 1919 ;  ;  ;  ; 40 ; rib1959 ; 800 
 4069 ; 5 рублей. Одесса ; 1917 ;  ;  ;  ; 28 ; fox666lk ; 270 
 4070 ; 20 марок ;  ;  ;  ;  ; 8 ; Хакас ; 172 
 4071 ; 20 рублей ; 1976 ;  ;  ;  ; 53 ; k212 ; 500 
 4072 ; 50 рублей ; 1976 ;  ;  ;  ; 49 ; k212 ; 833 
 4073 ; 20 рублей ; 1976 ;  ;  ;  ; 20 ; Gera_K ; 306 
 4074 ; 500 рублей ; 1976 ;  ;  ;  ; 52 ; k212 ; 506 
 4075 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; Greenfields ; 42 
 4076 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 22 ; jlo ; 83 
 4077 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 10 ; 11000 ; 49 
 4078 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 12 ; solder13 ; 61 
 4079 ; 25 рублей ; 1940 ;  ;  ;  ; 30 ; Gera_K ; 305 
 4080 ; 10 рублей ; 1941 ;  ;  ;  ; 5 ; Хакас ; 347 
 4081 ; 50 рублей ; 1944 ;  ;  ;  ; 28 ; Gera_K ; 306 
 4082 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 24 ; AndrCh58 ; 150 
 4083 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 18 ; skaut ; 121 
 4084 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 13 ; Gera_K ; 218 
 4085 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 13 ; Greenfields ; 102 
 4086 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 17 ; Greenfields ; 102 
 4087 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 2 ; ъхз ; 65 
 4088 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; rem16 ; 110 
 4089 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; rem16 ; 114 
 4090 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; rem16 ; 102 
 4091 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; МИШ-ОК ; 114 
 4092 ; 10000 рублей ; 1919 ;  ;  ;  ; 18 ; ъхз ; 303 
 4093 ; 10000 рублей ; 1919 ;  ;  ;  ; 18 ; ML ; 214 
 4094 ; 50 рублей ; 1947 ; билет ;  ;  ; 22 ; ML ; 614 
 4095 ; 50 рублей ; 1947 ; билет ;  ;  ; 48 ; сибиряк29 ; 956 
 4096 ; 1000 рублей. Юденич ; 1919 ;  ;  ;  ; 32 ; ML ; 410 
 4097 ; 20000 рублей ; 1922 ; Бухарская Республика ;  ;  ; 20 ; okotv ; 380 
 4098 ; 5000 рублей ; 1919 ;  ;  ;  ; 78 ; ML ; 325 
 4099 ; 100 рублей ; 1947 ; билет ;  ;  ; 16 ; ф-а-и ; 1000 
 4100 ; 100 рублей ; 1947 ; билет ;  ;  ; 41 ; ML ; 765 
 4101 ; 10 копеек. Сцепка 8 шт ; 1915 ; Деньги-марки ;  ;  ; 27 ; Хакас ; 376 
 4102 ; 15 копеек. Сцепка 9 шт ; 1915 ; Деньги-марки ;  ;  ; 103 ; Хакас ; 602 
 4103 ; 10 рублей ; 1918 ; Закавказье ;  ;  ; 20 ; Lasto4kaSPB ; 105 
 4104 ; 10 рублей ; 1918 ; Закавказье ;  ;  ; 11 ; raise ; 49 
 4105 ; 5 рублей ; 1919 ; Грузия ;  ;  ; 11 ; avs ; 214 
 4106 ; 5 рублей ; 1918 ;  ;  ;  ; 63 ; sher60 ; 745 
 4107 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 46 ; uz ; 181 
 4108 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 18 ; uz ; 188 
 4109 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; koga ; 50 
 4110 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 3 ; t_v_v ; 34 
 4111 ; 5 рублей. Царицин ; 1918 ;  ;  ;  ; 30 ; ML ; 469 
 4112 ; 25 рублей ; 1945 ;  ;  ;  ; 33 ; Хакас ; 308 
 4113 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 12 ; ек ; 357 
 3829 ; Лот монет Хорватии (7шт) ; 1993-2008 ;  ; Al, Cu-Ni, лату ; VF/XF ; 22 ; patap100 ; 115 
 3830 ; Лот монет США: 1 цент (2шт) ; 2010 ;  ; Cu-Zn ; AU ; 23 ; rahmn ; 23 
 3831 ; Лот монет Финляндии: 1 марка, 10 пенни (7шт) ; 1990-2000 ;  ; ж/м, б/м ; VF/VF+ ; 7 ; buver ; 50 
 3832 ; Лот монет ОАЭ, Латвии, Турции, Швеции (5шт) ; 1992-2008 ;  ; Cu-Ni, латунь ; VF+/XF+ ; 8 ; KRASLAVA ; 151 
 3833 ; Лот монет Франции: 1 франк, 1/2 франк, 20,10,5 сентимов (15шт) ; 1943-1993 ;  ; Al, Cu-Ni, ж/м ; VF/VF+ ; 21 ; demonspb ; 73 
 3834 ; Лот монет США: 5шт ; 2004-2006 ;  ; Cu-Ni ; AU ; 10 ; Kotoff ; 301 
 3835 ; Лот монет Египта: 3шт ; 2008-2010 ;  ; Ni/St,Би/м,Лат ; AU ; 5 ; Aleks72 ; 92 
 3836 ; Лот монет Малави: 3шт ; 2004-2006 ;  ; Би/м,лат ; AU ; 6 ; patap100 ; 189 
 3837 ; Лот монет Испании: 3шт ; 1977 ;  ; Лат ; AU ; 13 ; Aleks72 ; 200 
 3838 ; Лот монет Болгарии: 7шт ; 1999-2002 ;  ; Лат,Cu-Ni,би/м ; AU ; 17 ; demonspb ; 150 
 3839 ; Лот монет Болгарии: 7шт ; 1992 ;  ; Лат,Cu-Ni,би/м ; AU ; 4 ; t_v_v ; 179 
 3840 ; Лот монет Зимбабве: 5шт ; 1997-2002 ;  ; Ni/St,Cu/St ; AU ; 3 ; Mike! ; 300 
 3841 ; Лот монет Индонезии: 5шт ; 1996-2003 ;  ; Al ; AU ; 6 ; pissimist ; 120 
 3842 ; Лот монет Югославии: 7шт ; 1993-1994 ;  ; Cu-Ni,лат ; AU ; 14 ; sveta6369 ; 202 
 3843 ; Лот монет Намибии: 6шт ; 1993-2010 ;  ; Ni/St,би/м,Лат ; AU ; 5 ; Mike! ; 425 
 3844 ; Лот монет Танзании: 5шт ; 1976-1990 ;  ; Ni/St,лат,Br ; AU ; 5 ; sveta6369 ; 202 
 3845 ; Лот монет Югославии (Битва за Сутиеска, Битва на Неретве ): 2шт ; 1983 ;  ; Cu-Ni ; AU ; 2 ; Mike! ; 130 
 3846 ; Лот монет Восточного Тимора: 5шт ; 2003-2006 ;  ; Cu-Ni,лат ; AU ; 15 ; vlkorchev ; 368 
 3847 ; Лот монет Лесото: 6шт ; 1998 ;  ; Cu-Ni,лат ; AU ; 40 ; patap100 ; 357 
 3848 ; Лот монет Фиджи: 7шт ; 1995-2006 ;  ; Cu-Ni,лат ; AU ; 3 ; Mike! ; 350 
 3849 ; Лот монет Панамы: 5шт ; 2008 ;  ; Cu-Ni,лат ; AU ; 7 ; lielais ; 350 
 3850 ; Лот монет Гибралтара: 8шт ; 2009-2010 ;  ; Cu-Ni,лат,Би/м ; AU/XF ; 38 ; Drill ; 920 
 3851 ; Лот монет Марокко: 3шт ; 2002 ;  ; Би/м,cu-Ni ; AU ; 3 ; Mike! ; 275 
 3852 ; Лот монет Сербии: 10шт ; 2006-2011 ;  ; Cu-Ni,лат ; AU/XF ; 6 ; t_v_v ; 235 
 3853 ; Лот монет Фолклендские острова: 6шт ; 1998-2004 ;  ; Cu-Ni,Cu/St ; AU ; 72 ; АлекS ; 608 
 3854 ; Лот монет Острова Мэн: 6шт ; 2011 ;  ; Cu-Ni,Cu/St ; AU ; 70 ; Mike! ; 505 
 3855 ; Лот монет США (Штаты): 5шт ; 2002-2005 ;  ; Cu-Ni ; AU ; 44 ; lielais ; 408 
 3856 ; Лот монет Болгарии (Евросоюз): 2шт ; 2005 ;  ; Cu-Ni ; XF ; 2 ; Mike! ; 75 
 3857 ; Лот монет США: 1 цент (5шт) ; 2009-2010 ;  ; Cu-Zn ; AU ; 4 ; Mike! ; 100 
 3858 ; Лот монет Сирии: 3шт ; 2003 ;  ; Би/м,Лат ; AU ; 5 ; Mike! ; 170 
 3859 ; Лот монет Катара: 4шт ; 2006 ;  ; Cu-Ni,Br ; AU ; 4 ; pissimist ; 179 
 3860 ; Лот монет Югославии: 4шт ; 1976 ;  ; Cu-Ni ; AU/XF ; 6 ; Mike! ; 187 
 3861 ; Лот монет Западной Африки: 6шт ; 2006 ;  ; St,лат ; AU ; 5 ; Mike! ; 250 
 3862 ; Лот монет Афганистан: 3шт ; 1373 ;  ; St,лат,Br ; AU ; 5 ; patap100 ; 147 
 3863 ; Лот монет Комбоджи: 4шт ;  ;  ; St,Би/м ; AU ; 20 ; pissimist ; 153 
 3864 ; Лот монет Лаоса: 3шт ; 1952 ;  ; Al ; AU ; 17 ; patap100 ; 135 
 3865 ; Лот монет Бурмы: 5шт ;  ;  ; Al ; AU/XF ; 31 ; pissimist ; 252 
 4051 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 41 ; Fragle ; 63 
 4052 ; 10 копеек ; 1915 ; Деньги-марки ;  ;  ; 53 ; bonipari ; 128 
 4053 ; 15 копеек ; 1915 ; Деньги-марки ;  ;  ; 36 ; bonipari ; 126 
 4054 ; 20 копеек ; 1915 ; Деньги-марки ;  ;  ; 52 ; bonipari ; 166 
 4055 ; 20 копеек Ростов ;  ;  ;  ;  ; 58 ; SANGOLD1 ; 514 
 4056 ; 1 рубль ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 12 ; сибиряк29 ; 365 
 4057 ; 2 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 28 ; сибиряк29 ; 518 
 4058 ; 3 рубля ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 95 ; сибиряк29 ; 625 
 4059 ; 5 рублей ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 34 ; сибиряк29 ; 513 
 4060 ; 50 копеек ; 1918 ; Туркестан ;  ;  ; 38 ; GenyM ; 510 
 4061 ; 1 рубль ; 1919 ; Грузия ;  ;  ; 18 ; okotv ; 286 
 4062 ; 3 рубля ; 1919 ; Грузия ;  ;  ; 22 ; okotv ; 286 
 4063 ; 50 копеек ;  ;  ;  ;  ; 5 ; don-juras ; 64 
 3779 ; Лот монет Венгрии: 14шт ; 1951-1994 ;  ; Латунь,Al ; VF/XF ; 5 ; alex995 ; 31 
 3780 ; Лот монет Болгарии: 14шт ; 1962-1997 ;  ; Латунь,Cu-Ni ; VF-/VF ; 10 ; zx123 ; 53 
 3781 ; Лот монет Дании: 12шт ; 1973-1986 ;  ; Cu-Ni ; VF/VF+ ; 46 ; Searcher ; 51 
 3782 ; Лот монет Нидерландов: 14шт ; 1941-1980 ;  ; Cu-Ni,Br,Zn ; F/VF ; 9 ; Рыжая_Кыся ; 51 
 3783 ; Лот монет Греции: 27шт ; 1976-1994 ;  ; Латунь,Cu-Ni ; VF/XF ; 49 ; lielais ; 214 
 3784 ; Лот монет Дании: 35шт ; 1953-1978 ;  ; Cu-Ni ; VF/XF ; 13 ; Searcher ; 128 
 3785 ; Лот монет Дании: 23шт ; 1949-1973 ;  ; Cu-Ni ; VF/XF ; 19 ; Searcher ; 114 
 3786 ; Лот монет Швеции: 40шт ; 1963-1990 ;  ; Cu-Ni ; VF/XF ; 31 ; dsp ; 250 
 3787 ; Лот монет Норвегии: 63шт ; 1951-1990 ;  ; Cu-Ni ; VF/XF ; 50 ; Searcher ; 339 
 3788 ; Лот монет Норвегии: 29шт ; 1953-1990 ;  ; Cu-Ni ; VF/XF ; 37 ; dsp ; 169 
 3789 ; Лот монет Австрии: 14шт ; 1947-1965 ;  ; Al,Zn,лат ; F-VF/VF+ ; 36 ; demonspb ; 66 
 3790 ; Лот монет Великобритании: 10шт ; 1921-1944 ;  ; Br,Ni-лат ; VF/XF ; 35 ; Pushan ; 153 
 3791 ; Лот монет Великобритании: 11шт ; 1942-1977 ;  ; Br,Ni-лат ; VF/XF ; 39 ; Pushan ; 67 
 3792 ; Лот монет Великобритании: 20шт ; 1903-1946 ;  ; Br,Ni-лат ; VF/VF+ ; 24 ; zelya ; 340 
 3793 ; Лот монет Великобритании: 20шт ; 1937-1967 ;  ; Br,Ni-лат ; VF/VF+ ; 31 ; zelya ; 258 
 3794 ; Лот монет Франции: 8шт ; 1942-1989 ;  ; Al/Br,Al ; F-VF/XF ; 30 ; buver ; 51 
 3795 ; Лот монет Франции: 17шт ; 1943-1991 ;  ; Al/Br,Al,Би/м ; F-VF/XF ; 5 ; demonspb ; 102 
 3796 ; Лот монет Бельгии: 12шт ; 1989-1996 ;  ; Cu-Ni ; VF/XF ; 7 ; demonspb ; 28 
 3797 ; Лот монет Бельгии: 42шт ; 1942-1993 ;  ; Cu-Ni,Br,Zn ; VF/XF ; 71 ; Рыжая_Кыся ; 220 
 3798 ; Лот монет Норвегии: 39шт ; 1951-1991 ;  ; Cu-Ni ; VF/XF ; 54 ; Searcher ; 207 
 3799 ; Лот монет Норвегии: 29шт ; 1952-1979 ;  ; Cu-Ni ; VF/XF ; 44 ; dsp ; 179 
 3800 ; Лот монет США: 35шт ; 1959-2000 ;  ; Cu-Zn ; VF/XF ; 9 ; demonspb ; 100 
 3801 ; Лот монет США: 30шт ; 1961-1994 ;  ; Cu-Zn ; VF/XF ; 7 ; avt ; 102 
 3802 ; Лот монет США: 8шт ; 1964-1992 ;  ; Cu-Zn ; VF/XF ; 5 ; demonspb ; 30 
 3803 ; Лот монет Туркменистана: 5шт ; 2009 ;  ; Cu-Ni,Лат ; AU ; 54 ; KNK ; 70 
 3804 ; Лот монет Бельгии: 3шт ; 1942-1943 ;  ; Zn ; F-VF/VF- ; 22 ; t_v_v ; 87 
 3805 ; Лот монет Швеции: ; 1898-1905 ;  ; Br ; F-VF/VF ; 75 ; ML ; 155 
 3806 ; Лот монет Греции: 3шт ; 1912 ;  ; Cu-Ni ; VF/VF+ ; 37 ; lielais ; 288 
 3807 ; Лот монет Бразилии: 5шт ; 2007-2010 ;  ; Би/м,лат,Cu/St ; VF-XF/XF ; 10 ; demonspb ; 102 
 3808 ; Лот монет Кабо-Верде (корабли и черепаха): 5шт ; 1994 ;  ; Би/м,лат,Cu/St ; VF/XF ; 29 ; sikachai ; 383 
 3809 ; Лот монет Кабо-Верде (птицы и черепаха): 6шт ; 1994 ;  ; Би/м,лат,Cu/St ; VF-/XF ; 34 ; Aleks72 ; 189 
 3810 ; Лот монет Кабо-Верде (растения и черепаха): 4шт ; 1994 ;  ; Би/м,лат,Cu/St ; F-VF/VF+ ; 28 ; smel ; 92 
 3811 ; Лот монет США "Президенты": 1 доллар (5шт) ; 2009, 2011 ;  ; Латунь ; AU ; 52 ; Aleks72 ; 331 
 3812 ; Лот монет Люксембурга: 2 евро (3шт) ; 2007, 2009 ;  ; Би/м ; AU ; 23 ; Smit ; 467 
 3813 ; Лот монет Люксембурга: 2 евро (3шт) ; 2004, 2008, 2009 ;  ; Би/м ; AU ; 26 ; oleg_055 ; 487 
 3814 ; Лот монет Люксембурга, Бельгии, Словении: 2 евро (3шт) ; 2011 ;  ; Би/м ; AU ; 14 ; oleg_055 ; 387 
 3815 ; Лот монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2002-2011 ;  ; Би/м, Cu/St, ла ; AU ; 23 ; zx123 ; 221 
 3816 ; Лот монет Словении: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2007 ;  ; Би/м, Cu/St, ла ; AU ; 43 ; dmitrij76 ; 394 
 3817 ; Лот монет Бельгии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2007, 2010, 2011 ;  ; Би/м, Cu/St, ла ; AU ; 23 ; aontikov ; 300 
 3818 ; Лот монет Финляндии: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2011 ;  ; Би/м, Cu/St, ла ; AU ; 35 ; dsp ; 284 
 3819 ; Лот монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцентов (8шт) ; 2011 ;  ; Би/м, Cu/St, ла ; AU ; 52 ; Smit ; 362 
 3820 ; Лот монет Финляндии: 50,20,10,5,2,1 евроцентов (6шт) ; 2011 ;  ; Cu/St, латунь ; AU ; 33 ; solder13 ; 114 
 3821 ; Лот монет Словении: 5,2,1 евроцентов (3шт) ; 2007 ;  ; Cu/St ; AU ; 20 ; solder13 ; 49 
 3822 ; Лот монет Бельгии: 5,2,1 евроцентов (3шт) ; 2007, 2010, 2011 ;  ; Cu/St ; AU ; 22 ; fox666lk ; 48 
 3823 ; Лот монет Люксембурга: 5,2,1 евроцентов (3шт) ; 2011 ;  ; Cu/St ; AU ; 36 ; pissimist ; 67 
 3824 ; Лот монет Бельгии, Испании, Нидерландов, Австрии, Люксембурга, Германии: 5 евроцентов (6шт) ; 1999-2011 ;  ; Cu/St ; XF/AU ; 15 ; Smit ; 75 
 3825 ; Лот монет Бельгии, Люксембурга, Австрии, Словении, Германии: 2 евроцента (5шт) ; 2002-2011 ;  ; Cu/St ; XF+/AU ; 19 ; vladimir-sirke ; 56 
 3826 ; Лот монет Бельгии, Люксембурга, Австрии, Словении, Германии, Франции, Нидерландов, Испании: 1 евроцент (8шт) ; 1999-2011 ;  ; Cu/St ; XF/AU ; 15 ; fox666lk ; 95 
 3827 ; Лот монет Мексики (3шт) ; 1993-2004 ;  ; Би/м, латунь ; VF-/VF ; 66 ; тен13 ; 83 
 3828 ; Лот монет Украины: 50 копеек (2шт) ; 1992, 2009 ;  ; латунь ; VF/XF- ; 14 ; опричник ; 14 
 3729 ; Лот монет Польши: 1 злотый, 50,20 грошей (3шт) ; 1923, 1929 ;  ; Cu-Ni ; VF-/VF ; 7 ; koga ; 15 
